t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
35.667503,"[0.039062, 0.007812, -1.183594]","[-0.002383, 0.000337, -0.000883]","[0.080000, 0.019999, -0.040623]","[-0.028066, 0.003919, -0.010440]","[0.001709, -0.021484, -0.031006]","[-0.010773, 0.001068, -0.015533, 0.999817]","[-0.001648, 0.005829, -0.011078, 0.999908]","[0.203125, -0.152832, -0.041748]","[[0.999451, -0.031128, -0.001770], [0.031006, 0.999268, -0.021606], [0.002380, 0.021484, 0.999695]]",0.999451,"[7948, 7926, 7807, 8005]"
35.700722,"[0.039062, 0.007812, -1.183594]","[-0.002981, 0.000420, -0.001106]","[0.049999, 0.029999, -0.088985]","[-0.033280, 0.004628, -0.012395]","[0.000244, -0.019775, -0.031982]","[-0.009888, 0.000305, -0.016022, 0.999817]","[-0.002106, 0.004364, -0.011078, 0.999908]","[0.256836, -0.158203, -0.007812]","[[0.999451, -0.032104, -0.000244], [0.031982, 0.999268, -0.019836], [0.000854, 0.019714, 0.999756]]",0.999451,"[7968, 7981, 7818, 7933]"
35.733913,"[0.039062, 0.007812, -1.187500]","[-0.004513, 0.000633, -0.001677]","[0.109999, 0.019999, -0.076504]","[-0.045563, 0.006284, -0.017011]","[0.001953, -0.021484, -0.033203]","[-0.010773, 0.001251, -0.016663, 0.999786]","[-0.001648, 0.007416, -0.011078, 0.999908]","[-0.239990, 0.178955, -0.047607]","[[0.999329, -0.033386, -0.002136], [0.033264, 0.999146, -0.021606], [0.002747, 0.021484, 0.999695]]",0.999329,"[7953, 7879, 7815, 7978]"
35.767113,"[0.039062, 0.007812, -1.191406]","[-0.006575, 0.000916, -0.002448]","[0.059999, 0.039999, -0.122002]","[-0.060480, 0.008268, -0.022638]","[0.002197, -0.021240, -0.034912]","[-0.010590, 0.001404, -0.017487, 0.999786]","[-0.002472, 0.005219, -0.011078, 0.999908]","[0.209961, -0.082764, -0.062500]","[[0.999329, -0.035034, -0.002380], [0.034912, 0.999146, -0.021240], [0.003113, 0.021118, 0.999756]]",0.999329,"[7954, 7886, 7772, 7926]"
35.800316,"[0.046875, 0.007812, -1.195312]","[-0.007838, 0.001088, -0.002921]","[0.089998, 0.029999, -0.124119]","[-0.068983, 0.009388, -0.025854]","[0.003418, -0.021240, -0.036621]","[-0.010620, 0.001984, -0.018341, 0.999756]","[-0.002014, 0.007294, -0.011078, 0.999908]","[-0.135010, 0.188477, -0.043457]","[[0.999207, -0.036743, -0.003540], [0.036621, 0.999023, -0.021362], [0.004272, 0.021118, 0.999695]]",0.999207,"[7920, 7871, 7793, 7957]"
35.833549,"[0.046875, 0.007812, -1.203125]","[-0.010898, 0.001502, -0.004069]","[0.109999, 0.039999, -0.137104]","[-0.088164, 0.011885, -0.033133]","[0.003906, -0.021240, -0.038574]","[-0.010651, 0.002228, -0.019287, 0.999756]","[-0.002533, 0.008514, -0.011078, 0.999878]","[-0.052002, -0.115234, -0.068359]","[[0.999207, -0.038635, -0.004028], [0.038513, 0.999023, -0.021423], [0.004761, 0.021179, 0.999756]]",0.999207,"[7910, 7876, 7777, 7951]"
35.868671,"[0.058594, 0.007812, -1.207031]","[-0.014765, 0.002021, -0.005525]","[0.109999, 0.019999, -0.147387]","[-0.110339, 0.014725, -0.041584]","[0.005127, -0.021484, -0.040771]","[-0.010773, 0.002808, -0.020355, 0.999725]","[-0.001556, 0.009491, -0.011078, 0.999878]","[-0.240479, 0.360352, -0.027344]","[[0.999084, -0.040771, -0.005127], [0.040649, 0.998901, -0.021667], [0.005981, 0.021423, 0.999695]]",0.999084,"[7908, 7878, 7765, 7919]"
35.901875,"[0.058594, 0.019531, -1.210938]","[-0.019558, 0.002657, -0.007334]","[0.109999, 0.049999, -0.146751]","[-0.135578, 0.017903, -0.051247]","[0.005371, -0.021484, -0.042725]","[-0.010742, 0.002960, -0.021362, 0.999695]","[-0.003754, 0.009949, -0.011047, 0.999878]","[0.099365, -0.422119, -0.080078]","[[0.998962, -0.042847, -0.005432], [0.042603, 0.998779, -0.021667], [0.006287, 0.021301, 0.999634]]",0.998962,"[7907, 7847, 7735, 7944]"
35.935085,"[0.058594, 0.019531, -1.214844]","[-0.022340, 0.003023, -0.008386]","[0.119999, 0.039999, -0.153858]","[-0.149359, 0.019614, -0.056542]","[0.006836, -0.020752, -0.044678]","[-0.010345, 0.003754, -0.022369, 0.999695]","[-0.003296, 0.011047, -0.011047, 0.999847]","[0.020996, 0.358154, -0.065674]","[[0.998962, -0.044861, -0.007019], [0.044617, 0.998779, -0.020874], [0.007874, 0.020508, 0.999756]]",0.998962,"[7874, 7870, 7788, 7998]"
35.968288,"[0.066406, 0.019531, -1.218750]","[-0.028747, 0.003860, -0.010816]","[0.129999, 0.019999, -0.156963]","[-0.179241, 0.023268, -0.068067]","[0.008789, -0.021729, -0.045898]","[-0.010803, 0.004669, -0.022888, 0.999664]","[-0.002197, 0.012543, -0.011047, 0.999847]","[-0.212891, 0.410400, 0.018555]","[[0.998840, -0.045898, -0.008789], [0.045654, 0.998657, -0.021851], [0.009766, 0.021362, 0.999695]]",0.99884,"[7911, 7875, 7777, 7986]"
36.003437,"[0.078125, 0.019531, -1.222656]","[-0.036383, 0.004845, -0.013720]","[0.129999, 0.059999, -0.193409]","[-0.212186, 0.027209, -0.080844]","[0.008545, -0.021240, -0.048096]","[-0.010590, 0.004608, -0.024017, 0.999634]","[-0.004150, 0.013733, -0.011047, 0.999817]","[0.024902, 0.282227, -0.015625]","[[0.998718, -0.048157, -0.008667], [0.047913, 0.998535, -0.021423], [0.009644, 0.020935, 0.999634]]",0.998718,"[7921, 7875, 7736, 7994]"
36.034691,"[0.078125, 0.019531, -1.226562]","[-0.040698, 0.005396, -0.015365]","[0.139999, 0.029999, -0.195539]","[-0.229786, 0.029278, -0.087698]","[0.010010, -0.019531, -0.049805]","[-0.009705, 0.005280, -0.024902, 0.999634]","[-0.002594, 0.015106, -0.011047, 0.999817]","[0.066406, 0.217285, -0.060791]","[[0.998718, -0.049927, -0.010071], [0.049683, 0.998535, -0.019714], [0.010925, 0.019104, 0.999756]]",0.998718,"[7875, 7914, 7781, 7968]"
36.06789,"[0.078125, 0.019531, -1.230469]","[-0.050395, 0.006624, -0.019073]","[0.160000, 0.049999, -0.198456]","[-0.267179, 0.033590, -0.102328]","[0.012451, -0.020508, -0.051514]","[-0.010162, 0.006592, -0.025726, 0.999603]","[-0.003601, 0.016785, -0.011017, 0.999786]","[-0.129395, 0.126709, 0.003418]","[[0.998596, -0.051636, -0.012634], [0.051270, 0.998474, -0.020691], [0.013611, 0.019958, 0.999695]]",0.998596,"[7905, 7914, 7794, 7937]"
36.101097,"[0.089844, 0.019531, -1.230469]","[-0.061608, 0.008023, -0.023375]","[0.129999, 0.039999, -0.192417]","[-0.307382, 0.038099, -0.118158]","[0.014893, -0.021240, -0.053711]","[-0.010498, 0.007812, -0.026764, 0.999573]","[-0.003113, 0.017029, -0.011047, 0.999786]","[0.089600, -0.030518, -0.142334]","[[0.998474, -0.053711, -0.015015], [0.053345, 0.998413, -0.021423], [0.016113, 0.020569, 0.999695]]",0.998474,"[7921, 7894, 7789, 8016]"
36.13625,"[0.097656, 0.027344, -1.238281]","[-0.074443, 0.009602, -0.028319]","[0.139999, 0.039999, -0.202723]","[-0.350231, 0.042757, -0.135146]","[0.018311, -0.021973, -0.055664]","[-0.010742, 0.009521, -0.027740, 0.999512]","[-0.003479, 0.018982, -0.011017, 0.999725]","[-0.014648, 0.151123, 0.008789]","[[0.998230, -0.055725, -0.018433], [0.055237, 0.998169, -0.022034], [0.019531, 0.020935, 0.999573]]",0.99823,"[7922, 7900, 7791, 8027]"
36.169453,"[0.097656, 0.027344, -1.238281]","[-0.081501, 0.010460, -0.031045]","[0.150000, 0.059999, -0.185022]","[-0.372587, 0.045126, -0.144058]","[0.020996, -0.022705, -0.057861]","[-0.011047, 0.010864, -0.028839, 0.999481]","[-0.004486, 0.020569, -0.010986, 0.999695]","[-0.095215, 0.102295, -0.118896]","[[0.998108, -0.057922, -0.021057], [0.057434, 0.998108, -0.022766], [0.022278, 0.021423, 0.999573]]",0.998108,"[7919, 7921, 7821, 8022]"
36.202656,"[0.097656, 0.027344, -1.242188]","[-0.096955, 0.012316, -0.037033]","[0.150000, 0.039999, -0.236559]","[-0.419023, 0.049911, -0.162677]","[0.022705, -0.022461, -0.059814]","[-0.010864, 0.011749, -0.029755, 0.999420]","[-0.003143, 0.021790, -0.011017, 0.999695]","[0.286621, -0.154541, -0.043457]","[[0.997864, -0.059814, -0.022827], [0.059204, 0.997925, -0.022461], [0.024048, 0.020996, 0.999451]]",0.997864,"[7976, 7976, 7829, 8010]"
36.237812,"[0.109375, 0.027344, -1.246094]","[-0.114270, 0.014360, -0.043770]","[0.179998, 0.059999, -0.151796]","[-0.467569, 0.054709, -0.182305]","[0.026367, -0.023682, -0.061523]","[-0.011444, 0.013611, -0.030670, 0.999390]","[-0.004059, 0.025574, -0.010986, 0.999603]","[0.028564, 0.052734, -0.034180]","[[0.997803, -0.061707, -0.026489], [0.060974, 0.997925, -0.023743], [0.027832, 0.022034, 0.999390]]",0.997803,"[7981, 8009, 7841, 8054]"
36.271015,"[0.117188, 0.027344, -1.250000]","[-0.123640, 0.015451, -0.047427]","[0.139999, 0.059999, -0.150219]","[-0.492524, 0.057092, -0.192461]","[0.028809, -0.023193, -0.063477]","[-0.011169, 0.014832, -0.031525, 0.999329]","[-0.004059, 0.025574, -0.010986, 0.999603]","[0.030762, 0.272461, -0.081543]","[[0.997559, -0.063416, -0.028931], [0.062683, 0.997742, -0.023315], [0.030273, 0.021362, 0.999268]]",0.997559,"[8021, 8051, 7889, 8061]"
36.306171,"[0.117188, 0.039062, -1.250000]","[-0.143873, 0.017774, -0.055352]","[0.169998, 0.059999, -0.147398]","[-0.543693, 0.061791, -0.213434]","[0.033447, -0.024902, -0.065186]","[-0.011902, 0.017181, -0.032349, 0.999268]","[-0.004578, 0.028625, -0.010956, 0.999512]","[0.170166, -0.115234, -0.015137]","[[0.997314, -0.065125, -0.033569], [0.064270, 0.997620, -0.024963], [0.035034, 0.022644, 0.999146]]",0.997314,"[8037, 8033, 7929, 8159]"
36.339375,"[0.128906, 0.039062, -1.253906]","[-0.166134, 0.020277, -0.064112]","[0.139999, 0.059999, -0.135067]","[-0.596252, 0.066343, -0.235196]","[0.036377, -0.024170, -0.067139]","[-0.011505, 0.018677, -0.033295, 0.999207]","[-0.004456, 0.029602, -0.010956, 0.999481]","[-0.124512, 0.141602, -0.108154]","[[0.997070, -0.067078, -0.036560], [0.066101, 0.997498, -0.024292], [0.038025, 0.021729, 0.999023]]",0.99707,"[8041, 8097, 7950, 8173]"
36.372578,"[0.128906, 0.039062, -1.257812]","[-0.190469, 0.022954, -0.073735]","[0.119999, 0.059999, -0.186100]","[-0.649890, 0.070682, -0.257648]","[0.039307, -0.024658, -0.068604]","[-0.011627, 0.020111, -0.034027, 0.999146]","[-0.004089, 0.030457, -0.010956, 0.999451]","[0.105713, 0.060303, -0.019287]","[[0.996826, -0.068542, -0.039429], [0.067566, 0.997375, -0.024658], [0.040894, 0.021851, 0.998840]]",0.996826,"[8054, 8100, 7958, 8156]"
36.405788,"[0.128906, 0.039062, -1.261719]","[-0.203430, 0.024355, -0.078880]","[0.179998, 0.059999, -0.186829]","[-0.677017, 0.072751, -0.269103]","[0.043213, -0.025879, -0.070312]","[-0.012207, 0.022064, -0.034882, 0.999084]","[-0.004028, 0.035461, -0.010925, 0.999298]","[-0.175049, 0.127686, -0.090820]","[[0.996582, -0.070251, -0.043274], [0.069153, 0.997253, -0.026001], [0.044861, 0.022827, 0.998718]]",0.996582,"[8064, 8054, 7981, 8212]"
36.438984,"[0.136719, 0.039062, -1.265625]","[-0.230939, 0.027274, -0.089844]","[0.119999, 0.059999, -0.221674]","[-0.731653, 0.076641, -0.292395]","[0.044922, -0.025635, -0.072021]","[-0.011993, 0.022980, -0.035736, 0.999023]","[-0.004028, 0.035217, -0.010925, 0.999298]","[0.234375, -0.074463, -0.023682]","[[0.996338, -0.072021, -0.045044], [0.070801, 0.997131, -0.025635], [0.046753, 0.022339, 0.998596]]",0.996338,"[8095, 8114, 7951, 8191]"
36.472187,"[0.148438, 0.046875, -1.277344]","[-0.260591, 0.030337, -0.101728]","[0.139999, 0.059999, -0.262730]","[-0.786544, 0.080148, -0.316115]","[0.049072, -0.026367, -0.073486]","[-0.012329, 0.024994, -0.036438, 0.998962]","[-0.004181, 0.039124, -0.010895, 0.999146]","[-0.217041, 0.248291, -0.044922]","[[0.996094, -0.073486, -0.049072], [0.072144, 0.997070, -0.026489], [0.050781, 0.022827, 0.998474]]",0.996094,"[8064, 8097, 7966, 8204]"
36.507343,"[0.148438, 0.046875, -1.285156]","[-0.292383, 0.033529, -0.114544]","[0.109999, 0.059999, -0.332186]","[-0.841339, 0.083204, -0.340149]","[0.052002, -0.025635, -0.074951]","[-0.011871, 0.026459, -0.037201, 0.998901]","[-0.003967, 0.040344, -0.010895, 0.999115]","[-0.163330, 0.528809, -0.009277]","[[0.995850, -0.075012, -0.052002], [0.073669, 0.996948, -0.025757], [0.053711, 0.021729, 0.998352]]",0.99585,"[8077, 8111, 7943, 8177]"
36.54055,"[0.148438, 0.046875, -1.289062]","[-0.309088, 0.035168, -0.121308]","[0.119999, 0.059999, -0.353687]","[-0.868608, 0.084543, -0.352255]","[0.056152, -0.026123, -0.076416]","[-0.012054, 0.028656, -0.037781, 0.998810]","[-0.003876, 0.043396, -0.010895, 0.998962]","[0.190186, -0.290527, -0.082764]","[[0.995483, -0.076233, -0.056335], [0.074768, 0.996826, -0.026306], [0.058044, 0.021912, 0.998047]]",0.995483,"[8027, 8072, 7955, 8205]"
36.573753,"[0.156250, 0.058594, -1.296875]","[-0.344069, 0.038516, -0.135539]","[0.119999, 0.070000, -0.365000]","[-0.922624, 0.086799, -0.376550]","[0.059326, -0.025391, -0.077393]","[-0.011627, 0.030182, -0.038361, 0.998749]","[-0.004761, 0.046295, -0.010834, 0.998840]","[-0.056396, 0.323975, -0.010986]","[[0.995239, -0.077393, -0.059387], [0.075928, 0.996765, -0.025574], [0.061096, 0.020935, 0.997925]]",0.995239,"[8078, 8132, 7953, 8169]"
36.606953,"[0.156250, 0.058594, -1.304688]","[-0.381157, 0.041941, -0.150727]","[0.080000, 0.049999, -0.372644]","[-0.975724, 0.088444, -0.400891]","[0.064209, -0.026367, -0.078613]","[-0.011932, 0.032623, -0.038879, 0.998657]","[-0.003784, 0.047424, -0.010864, 0.998779]","[0.037598, 0.063721, -0.061523]","[[0.994873, -0.078491, -0.064209], [0.076904, 0.996704, -0.026428], [0.066040, 0.021301, 0.997620]]",0.994873,"[8053, 8119, 7956, 8213]"
36.640156,"[0.167969, 0.058594, -1.312500]","[-0.400473, 0.043675, -0.158677]","[0.089998, 0.070000, -0.401733]","[-1.001820, 0.089018, -0.413040]","[0.068359, -0.026611, -0.079834]","[-0.011963, 0.034790, -0.039490, 0.998566]","[-0.004456, 0.051300, -0.010834, 0.998596]","[-0.043213, 0.218994, -0.017822]","[[0.994507, -0.079773, -0.068542], [0.078064, 0.996643, -0.026733], [0.070374, 0.021118, 0.997375]]",0.994507,"[8080, 8120, 7975, 8239]"
36.671413,"[0.167969, 0.058594, -1.316406]","[-0.440601, 0.047166, -0.175281]","[0.059999, 0.059999, -0.414026]","[-1.052883, 0.089633, -0.437220]","[0.072266, -0.026611, -0.081055]","[-0.011780, 0.036652, -0.040009, 0.998474]","[-0.003845, 0.052643, -0.010834, 0.998535]","[-0.098389, 0.072754, 0.038330]","[[0.994141, -0.080811, -0.072266], [0.078979, 0.996582, -0.026550], [0.074097, 0.020569, 0.997070]]",0.994141,"[8085, 8139, 7985, 8196]"
36.706573,"[0.167969, 0.066406, -1.328125]","[-0.482695, 0.050667, -0.192827]","[0.049999, 0.059999, -0.446810]","[-1.102216, 0.089494, -0.461168]","[0.076660, -0.026611, -0.082275]","[-0.011780, 0.038910, -0.040619, 0.998352]","[-0.003998, 0.055695, -0.010803, 0.998352]","[-0.072754, 0.287109, 0.017090]","[[0.993652, -0.082092, -0.076721], [0.080139, 0.996399, -0.026733], [0.078552, 0.020386, 0.996704]]",0.993652,"[8097, 8142, 7956, 8232]"
36.739769,"[0.167969, 0.066406, -1.339844]","[-0.504457, 0.052411, -0.201950]","[0.029999, 0.059999, -0.456114]","[-1.126141, 0.089125, -0.473023]","[0.080078, -0.026855, -0.083252]","[-0.011810, 0.040619, -0.041077, 0.998260]","[-0.003906, 0.057892, -0.010803, 0.998230]","[0.022705, 0.133301, -0.047607]","[[0.993286, -0.083008, -0.080139], [0.081055, 0.996338, -0.026978], [0.081970, 0.020264, 0.996399]]",0.993286,"[8096, 8158, 7957, 8225]"
36.772968,"[0.167969, 0.066406, -1.347656]","[-0.549366, 0.055870, -0.220890]","[0.009998, 0.059999, -0.495913]","[-1.172331, 0.087759, -0.496434]","[0.084229, -0.027588, -0.084229]","[-0.011993, 0.042664, -0.041565, 0.998169]","[-0.003815, 0.060089, -0.010803, 0.998108]","[-0.098877, 0.255371, 0.037354]","[[0.992920, -0.084045, -0.084167], [0.081970, 0.996277, -0.027588], [0.086121, 0.020386, 0.996094]]",0.99292,"[8104, 8142, 7967, 8192]"
36.808128,"[0.167969, 0.066406, -1.359375]","[-0.596022, 0.059257, -0.240731]","[-0.019999, 0.070000, -0.517241]","[-1.216062, 0.085521, -0.519355]","[0.087646, -0.027100, -0.085449]","[-0.011688, 0.044373, -0.042084, 0.998077]","[-0.004211, 0.062408, -0.010773, 0.997955]","[-0.065918, 0.179199, -0.016846]","[[0.992554, -0.085083, -0.087585], [0.083008, 0.996216, -0.027161], [0.089539, 0.019592, 0.995850]]",0.992554,"[8120, 8156, 7934, 8189]"
36.841328,"[0.179688, 0.078125, -1.371094]","[-0.644335, 0.062539, -0.261457]","[-0.029999, 0.059999, -0.548569]","[-1.257085, 0.082371, -0.541700]","[0.092041, -0.026611, -0.086426]","[-0.011261, 0.046600, -0.042572, 0.997955]","[-0.004120, 0.066071, -0.010742, 0.997742]","[-0.084473, 0.077637, 0.015381]","[[0.992065, -0.086121, -0.092041], [0.083923, 0.996155, -0.026550], [0.093872, 0.018494, 0.995422]]",0.992065,"[8052, 8176, 7974, 8176]"
36.874535,"[0.167969, 0.078125, -1.378906]","[-0.669074, 0.064129, -0.272142]","[-0.049999, 0.059999, -0.545591]","[-1.276503, 0.080443, -0.552626]","[0.096436, -0.028809, -0.087402]","[-0.012268, 0.048859, -0.043030, 0.997803]","[-0.004120, 0.068115, -0.010742, 0.997589]","[-0.004883, 0.082764, -0.057129]","[[0.991455, -0.087097, -0.096436], [0.084656, 0.995972, -0.028748], [0.098511, 0.020325, 0.994873]]",0.991455,"[8149, 8128, 7926, 8238]"
36.907734,"[0.167969, 0.078125, -1.390625]","[-0.719657, 0.067185, -0.294145]","[-0.099998, 0.080000, -0.552860]","[-1.313023, 0.075862, -0.573942]","[0.101562, -0.028809, -0.088135]","[-0.012115, 0.051453, -0.043335, 0.997681]","[-0.004883, 0.069458, -0.010681, 0.997498]","[-0.034912, 0.325928, 0.043213]","[[0.990967, -0.087769, -0.101624], [0.085205, 0.995972, -0.028748], [0.103699, 0.019714, 0.994446]]",0.990967,"[8101, 8143, 7969, 8213]"
36.94289,"[0.156250, 0.089844, -1.402344]","[-0.771606, 0.070043, -0.316968]","[-0.089998, 0.039999, -0.548485]","[-1.346293, 0.070296, -0.594479]","[0.105713, -0.028564, -0.089111]","[-0.011963, 0.053497, -0.043701, 0.997528]","[-0.003571, 0.073242, -0.010742, 0.997223]","[0.249756, 0.080322, 0.158203]","[[0.990356, -0.088501, -0.105652], [0.085938, 0.995789, -0.028625], [0.107727, 0.019226, 0.993896]]",0.990356,"[8118, 8135, 7981, 8229]"
36.976093,"[0.156250, 0.089844, -1.417969]","[-0.824796, 0.072664, -0.340580]","[-0.150000, 0.080000, -0.540598]","[-1.376120, 0.063720, -0.614164]","[0.110107, -0.029053, -0.089600]","[-0.012054, 0.055695, -0.043976, 0.997406]","[-0.005280, 0.074097, -0.010620, 0.997162]","[-0.149414, 0.173340, -0.080566]","[[0.989868, -0.089111, -0.110046], [0.086426, 0.995789, -0.028992], [0.112122, 0.019104, 0.993469]]",0.989868,"[8145, 8179, 8001, 8221]"
37.009296,"[0.148438, 0.089844, -1.425781]","[-0.851807, 0.073873, -0.352669]","[-0.150000, 0.049999, -0.594698]","[-1.389685, 0.060050, -0.623662]","[0.113770, -0.029053, -0.089844]","[-0.012024, 0.057495, -0.044006, 0.997284]","[-0.003754, 0.077271, -0.010712, 0.996918]","[0.133789, 0.030762, -0.032227]","[[0.989380, -0.089233, -0.113586], [0.086426, 0.995728, -0.029053], [0.115662, 0.018921, 0.992981]]",0.98938,"[8129, 8204, 7989, 8229]"
37.044456,"[0.148438, 0.089844, -1.441406]","[-0.906580, 0.076064, -0.377391]","[-0.150000, 0.039999, -0.667376]","[-1.414033, 0.051937, -0.641938]","[0.117432, -0.029297, -0.089844]","[-0.012054, 0.059357, -0.043976, 0.997192]","[-0.003418, 0.081390, -0.010712, 0.996613]","[0.081787, 0.111572, 0.055908]","[[0.989014, -0.089172, -0.117310], [0.086243, 0.995789, -0.029297], [0.119385, 0.018799, 0.992615]]",0.989014,"[8145, 8209, 7969, 8222]"
37.077663,"[0.136719, 0.097656, -1.449219]","[-0.962228, 0.077917, -0.402807]","[-0.249998, 0.080000, -0.672590]","[-1.434569, 0.042789, -0.659204]","[0.121094, -0.028809, -0.089844]","[-0.011719, 0.061188, -0.043945, 0.997070]","[-0.005585, 0.079926, -0.010529, 0.996704]","[0.043457, 0.139160, 0.027100]","[[0.988525, -0.089111, -0.121033], [0.086182, 0.995728, -0.028809], [0.122986, 0.017944, 0.992126]]",0.988525,"[8128, 8190, 7940, 8171]"
37.108906,"[0.128906, 0.089844, -1.464844]","[-0.990331, 0.078705, -0.415761]","[-0.209999, 0.039999, -0.674322]","[-1.443366, 0.037827, -0.667440]","[0.124756, -0.029541, -0.089844]","[-0.011932, 0.062958, -0.043976, 0.996979]","[-0.003326, 0.085175, -0.010681, 0.996277]","[-0.077637, 0.015869, -0.020996]","[[0.988159, -0.089233, -0.124451], [0.086182, 0.995789, -0.029358], [0.126526, 0.018250, 0.991760]]",0.988159,"[8106, 8173, 7989, 8191]"
