t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
34.694077,"[-0.027344, 0.078125, -1.015625]","[0.000455, -0.000264, -0.000166]","[0.009998, 0.000000, 0.087116]","[0.004581, -0.002648, -0.001667]","[0.004395, -0.018066, -0.076172]","[-0.008942, 0.002563, -0.038055, 0.999237]","[-0.000977, 0.000946, -0.024261, 0.999695]","[0.025635, -0.025879, -0.087891]","[[0.997070, -0.076172, -0.004395], [0.076050, 0.996948, -0.018127], [0.005737, 0.017639, 0.999817]]",0.99707,"[7922, 7907, 7860, 8052]"
34.72728,"[-0.027344, 0.078125, -1.015625]","[0.000663, -0.000384, -0.000242]","[0.029999, -0.019999, 0.089241]","[0.006132, -0.003540, -0.002230]","[0.005127, -0.018066, -0.077881]","[-0.008942, 0.002930, -0.039001, 0.999176]","[-0.000031, 0.001801, -0.024261, 0.999695]","[0.053955, 0.220459, -0.000244]","[[0.996826, -0.078003, -0.005127], [0.077881, 0.996704, -0.018127], [0.006470, 0.017639, 0.999695]]",0.996826,"[7938, 7915, 7844, 8072]"
34.760483,"[-0.019531, 0.078125, -1.015625]","[0.000791, -0.000458, -0.000288]","[0.019999, -0.009998, 0.097855]","[0.007031, -0.004056, -0.002555]","[0.004883, -0.018066, -0.080078]","[-0.008911, 0.002899, -0.040100, 0.999146]","[-0.000519, 0.001801, -0.024261, 0.999695]","[-0.068848, -0.193359, -0.119385]","[[0.996704, -0.080200, -0.005066], [0.080078, 0.996582, -0.018066], [0.006409, 0.017578, 0.999756]]",0.996704,"[7937, 7936, 7849, 8072]"
34.795639,"[-0.019531, 0.078125, -1.011719]","[0.001105, -0.000639, -0.000402]","[0.009998, -0.009998, 0.106525]","[0.009093, -0.005238, -0.003301]","[0.005615, -0.017578, -0.082275]","[-0.008728, 0.003235, -0.041168, 0.999115]","[-0.000519, 0.001312, -0.024261, 0.999695]","[0.010254, 0.233154, -0.020996]","[[0.996582, -0.082336, -0.005737], [0.082214, 0.996460, -0.017761], [0.007080, 0.017151, 0.999817]]",0.996582,"[7937, 7935, 7877, 8051]"
34.828842,"[-0.019531, 0.078125, -1.007812]","[0.001507, -0.000870, -0.000548]","[0.019999, -0.009998, 0.097923]","[0.011536, -0.006636, -0.004184]","[0.005615, -0.017822, -0.084717]","[-0.008820, 0.003265, -0.042328, 0.999054]","[-0.000519, 0.001678, -0.024261, 0.999695]","[-0.019531, -0.255615, -0.089111]","[[0.996338, -0.084656, -0.005737], [0.084534, 0.996216, -0.017944], [0.007202, 0.017334, 0.999756]]",0.996338,"[7929, 7956, 7852, 8101]"
34.862045,"[-0.027344, 0.078125, -1.003906]","[0.002012, -0.001160, -0.000731]","[0.029999, -0.009998, 0.124336]","[0.014392, -0.008266, -0.005213]","[0.006104, -0.017822, -0.086670]","[-0.008850, 0.003479, -0.043365, 0.998993]","[-0.000519, 0.001678, -0.024261, 0.999695]","[-0.232666, 0.426758, -0.079590]","[[0.996094, -0.086792, -0.006165], [0.086548, 0.995972, -0.018005], [0.007629, 0.017395, 0.999695]]",0.996094,"[7919, 7956, 7853, 8074]"
34.895252,"[-0.019531, 0.078125, -1.000000]","[0.002308, -0.001330, -0.000838]","[0.019999, -0.009998, 0.099566]","[0.015983, -0.009174, -0.005787]","[0.006348, -0.018311, -0.088135]","[-0.009033, 0.003632, -0.044037, 0.998962]","[-0.000519, 0.001556, -0.024261, 0.999695]","[0.056641, 0.024414, -0.102783]","[[0.995972, -0.088135, -0.006409], [0.087891, 0.995850, -0.018433], [0.007996, 0.017700, 0.999695]]",0.995972,"[7911, 7968, 7864, 8065]"
34.928452,"[-0.019531, 0.066406, -1.000000]","[0.003000, -0.001727, -0.001089]","[0.019999, -0.019999, 0.031498]","[0.019512, -0.011182, -0.007057]","[0.006104, -0.018311, -0.089844]","[-0.009003, 0.003479, -0.044830, 0.998932]","[0.000549, 0.001709, -0.024261, 0.999695]","[0.136963, -0.288574, -0.009277]","[[0.995850, -0.089722, -0.006104], [0.089478, 0.995728, -0.018372], [0.007690, 0.017639, 0.999695]]",0.99585,"[7926, 7966, 7840, 8038]"
34.961655,"[-0.019531, 0.066406, -1.000000]","[0.003839, -0.002208, -0.001392]","[0.019999, 0.000000, 0.051512]","[0.023525, -0.013460, -0.008498]","[0.006836, -0.018799, -0.091797]","[-0.009247, 0.003876, -0.045837, 0.998901]","[-0.000397, 0.001556, -0.024261, 0.999695]","[0.084717, 0.280518, -0.041260]","[[0.995728, -0.091736, -0.006897], [0.091492, 0.995605, -0.018860], [0.008484, 0.018127, 0.999756]]",0.995728,"[7926, 7920, 7804, 8081]"
34.994862,"[-0.019531, 0.066406, -0.996094]","[0.004320, -0.002482, -0.001565]","[0.019999, -0.009998, 0.032181]","[0.025719, -0.014704, -0.009285]","[0.006836, -0.018066, -0.093506]","[-0.008881, 0.003876, -0.046661, 0.998871]","[0.000061, 0.001587, -0.024261, 0.999695]","[0.033203, -0.108887, -0.046387]","[[0.995605, -0.093384, -0.006897], [0.093140, 0.995483, -0.018127], [0.008484, 0.017395, 0.999817]]",0.995605,"[7888, 7933, 7840, 8071]"
35.030014,"[-0.019531, 0.066406, -0.988281]","[0.005416, -0.003109, -0.001961]","[0.039999, -0.019999, 0.085001]","[0.030501, -0.017410, -0.010998]","[0.006592, -0.018066, -0.095215]","[-0.008850, 0.003784, -0.047577, 0.998810]","[0.000427, 0.002441, -0.024261, 0.999695]","[-0.124512, 0.132080, 0.008301]","[[0.995361, -0.095215, -0.006714], [0.094971, 0.995239, -0.018066], [0.008301, 0.017334, 0.999756]]",0.995361,"[7927, 7952, 7866, 8091]"
35.063217,"[-0.019531, 0.066406, -0.984375]","[0.006710, -0.003846, -0.002427]","[0.029999, -0.009998, 0.102495]","[0.035824, -0.020414, -0.012901]","[0.006348, -0.017334, -0.097168]","[-0.008484, 0.003632, -0.048492, 0.998779]","[-0.000153, 0.001801, -0.024261, 0.999695]","[0.140625, -0.101318, -0.085449]","[[0.995239, -0.097046, -0.006409], [0.096802, 0.995117, -0.017334], [0.007996, 0.016602, 0.999817]]",0.995239,"[7948, 7974, 7851, 8098]"
35.09642,"[-0.019531, 0.066406, -0.976562]","[0.008222, -0.004708, -0.002971]","[0.049999, -0.009998, 0.117495]","[0.041707, -0.023725, -0.015001]","[0.006836, -0.016602, -0.098877]","[-0.008148, 0.003876, -0.049408, 0.998718]","[-0.000183, 0.002655, -0.024261, 0.999695]","[-0.041260, 0.134033, -0.021484]","[[0.994995, -0.098816, -0.006897], [0.098572, 0.994873, -0.016724], [0.008484, 0.015869, 0.999695]]",0.994995,"[7933, 7984, 7884, 8091]"
35.129627,"[-0.019531, 0.066406, -0.972656]","[0.009067, -0.005188, -0.003275]","[0.039999, -0.009998, 0.135790]","[0.044864, -0.025498, -0.016126]","[0.006592, -0.016846, -0.100342]","[-0.008240, 0.003754, -0.050171, 0.998688]","[-0.000153, 0.002167, -0.024261, 0.999695]","[-0.057129, -0.192383, -0.045898]","[[0.994873, -0.100342, -0.006653], [0.100098, 0.994751, -0.016907], [0.008240, 0.016052, 0.999756]]",0.994873,"[7946, 7993, 7883, 8125]"
35.19603,"[-0.007812, 0.066406, -0.964844]","[0.013108, -0.007480, -0.004726]","[0.059999, -0.009998, 0.173321]","[0.058966, -0.033393, -0.021139]","[0.006836, -0.016357, -0.103516]","[-0.008057, 0.003845, -0.051727, 0.998596]","[-0.000305, 0.003632, -0.024261, 0.999695]","[-0.069824, -0.206787, -0.058105]","[[0.994507, -0.103455, -0.006836], [0.103210, 0.994385, -0.016541], [0.008423, 0.015686, 0.999695]]",0.994507,"[7974, 8024, 7918, 8128]"
35.229233,"[-0.007812, 0.066406, -0.960938]","[0.014297, -0.008153, -0.005152]","[0.039999, -0.009998, 0.177998]","[0.062867, -0.035568, -0.022522]","[0.007324, -0.017090, -0.104980]","[-0.008362, 0.004150, -0.052399, 0.998566]","[-0.000397, 0.002289, -0.024261, 0.999695]","[0.039551, 0.081055, -0.036377]","[[0.994385, -0.104797, -0.007385], [0.104553, 0.994263, -0.017212], [0.009094, 0.016235, 0.999695]]",0.994385,"[8007, 8029, 7900, 8171]"
35.297592,"[0.000000, 0.066406, -0.945312]","[0.019862, -0.011296, -0.007143]","[0.059999, 0.000000, 0.207613]","[0.080006, -0.045090, -0.028581]","[0.008545, -0.017090, -0.106934]","[-0.008270, 0.004730, -0.053467, 0.998505]","[-0.001038, 0.003510, -0.024261, 0.999695]","[0.042236, 0.105957, 0.013916]","[[0.994141, -0.106934, -0.008545], [0.106689, 0.994019, -0.017090], [0.010254, 0.015991, 0.999695]]",0.994141,"[8016, 8042, 7953, 8180]"
35.330799,"[0.000000, 0.066406, -0.941406]","[0.023171, -0.013159, -0.008324]","[0.059999, -0.009998, 0.233475]","[0.089504, -0.050342, -0.031927]","[0.008545, -0.017822, -0.108154]","[-0.008636, 0.004852, -0.054077, 0.998505]","[-0.000671, 0.003265, -0.024261, 0.999695]","[-0.038086, 0.021240, -0.078369]","[[0.994141, -0.108154, -0.008728], [0.107910, 0.994019, -0.017822], [0.010559, 0.016724, 0.999817]]",0.994141,"[8016, 8064, 7946, 8210]"
35.363998,"[0.000000, 0.066406, -0.933594]","[0.024967, -0.014168, -0.008964]","[0.070000, -0.009998, 0.244762]","[0.094484, -0.053089, -0.033679]","[0.007812, -0.017822, -0.109375]","[-0.008728, 0.004456, -0.054596, 0.998474]","[-0.001038, 0.003387, -0.024261, 0.999695]","[0.049561, -0.062988, -0.018799]","[[0.994019, -0.109192, -0.007935], [0.108948, 0.993896, -0.017944], [0.009766, 0.016968, 0.999817]]",0.994019,"[8032, 8084, 7953, 8191]"
35.397202,"[0.000000, 0.066406, -0.929688]","[0.028859, -0.016353, -0.010351]","[0.049999, -0.019999, 0.258289]","[0.104911, -0.058824, -0.037339]","[0.008789, -0.017334, -0.109863]","[-0.008392, 0.004974, -0.054901, 0.998444]","[-0.000519, 0.002167, -0.024261, 0.999695]","[0.289062, 0.105469, -0.092773]","[[0.993896, -0.109802, -0.008972], [0.109558, 0.993774, -0.017334], [0.010803, 0.016235, 0.999756]]",0.993896,"[8027, 8092, 7992, 8185]"
35.432362,"[0.000000, 0.066406, -0.925781]","[0.033172, -0.018769, -0.011884]","[0.049999, -0.009998, 0.183411]","[0.115956, -0.064878, -0.041206]","[0.008789, -0.018555, -0.110840]","[-0.008972, 0.004974, -0.055328, 0.998444]","[-0.001129, 0.002045, -0.024261, 0.999695]","[-0.343262, 0.376221, 0.005615]","[[0.993896, -0.110657, -0.008911], [0.110413, 0.993774, -0.018555], [0.010864, 0.017334, 0.999878]]",0.993896,"[8034, 8062, 7970, 8232]"
35.47142,"[0.007812, 0.066406, -0.921875]","[0.037927, -0.021426, -0.013573]","[0.070000, 0.000000, 0.131739]","[0.127609, -0.071240, -0.045275]","[0.008789, -0.018311, -0.111816]","[-0.008972, 0.004913, -0.055786, 0.998383]","[-0.001892, 0.002991, -0.024261, 0.999695]","[0.135986, 0.190430, 0.006104]","[[0.993652, -0.111572, -0.008789], [0.111328, 0.993530, -0.018494], [0.010742, 0.017395, 0.999695]]",0.993652,"[8026, 8060, 7953, 8200]"
35.610107,"[0.007812, 0.066406, -0.910156]","[0.058399, -0.032806, -0.020814]","[0.059999, 0.000000, 0.129612]","[0.173069, -0.095827, -0.061043]","[0.007080, -0.018799, -0.113525]","[-0.009186, 0.004120, -0.056702, 0.998352]","[-0.002808, 0.000763, -0.024261, 0.999695]","[0.010742, 0.124023, 0.035156]","[[0.993530, -0.113342, -0.007141], [0.113098, 0.993408, -0.018860], [0.009216, 0.017883, 0.999817]]",0.99353,"[8033, 8078, 7955, 8215]"
35.612049,"[0.019531, 0.058594, -0.906250]","[0.058399, -0.032806, -0.020814]","[0.059999, -0.009998, 0.143684]","[0.173069, -0.095827, -0.061043]","[0.007080, -0.019043, -0.113281]","[-0.009308, 0.004089, -0.056641, 0.998352]","[-0.001862, 0.001526, -0.024261, 0.999695]","[-0.168213, -0.054932, 0.032471]","[[0.993530, -0.113220, -0.007080], [0.112976, 0.993408, -0.019104], [0.009155, 0.018127, 0.999817]]",0.99353,"[8024, 8068, 7945, 8188]"
35.633545,"[0.019531, 0.058594, -0.902344]","[0.061848, -0.034715, -0.022030]","[0.080000, 0.000000, 0.146198]","[0.180133, -0.099615, -0.063478]","[0.007080, -0.019287, -0.113525]","[-0.009491, 0.004089, -0.056702, 0.998352]","[-0.002716, 0.002228, -0.024261, 0.999695]","[-0.105957, -0.025146, 0.046875]","[[0.993530, -0.113342, -0.007080], [0.113098, 0.993408, -0.019470], [0.009155, 0.018494, 0.999817]]",0.99353,"[8040, 8067, 7969, 8190]"
35.666733,"[0.027344, 0.058594, -0.902344]","[0.069167, -0.038757, -0.024607]","[0.070000, -0.009998, 0.167768]","[0.194675, -0.107385, -0.068479]","[0.006592, -0.019043, -0.113770]","[-0.009277, 0.003906, -0.056885, 0.998352]","[-0.002350, 0.001526, -0.024261, 0.999695]","[0.115723, -0.134766, -0.064697]","[[0.993530, -0.113708, -0.006714], [0.113464, 0.993408, -0.019043], [0.008789, 0.018066, 0.999878]]",0.99353,"[8030, 8102, 7992, 8217]"
35.809326,"[0.019531, 0.058594, -0.886719]","[0.099468, -0.055391, -0.035229]","[0.089998, 0.000000, 0.137215]","[0.249587, -0.136383, -0.087211]","[0.006104, -0.020996, -0.114014]","[-0.010315, 0.003723, -0.057007, 0.998322]","[-0.004364, -0.000580, -0.024292, 0.999695]","[-0.017822, -0.248779, -0.039551]","[[0.993469, -0.113953, -0.006226], [0.113708, 0.993286, -0.021057], [0.008545, 0.020203, 0.999756]]",0.993469,"[8071, 8087, 7987, 8239]"
35.811264,"[0.027344, 0.066406, -0.886719]","[0.099468, -0.055391, -0.035229]","[0.089998, -0.009998, 0.123291]","[0.249587, -0.136383, -0.087211]","[0.006348, -0.020996, -0.114014]","[-0.010254, 0.003815, -0.056976, 0.998322]","[-0.004364, -0.000092, -0.024261, 0.999695]","[0.047119, 0.101074, 0.036377]","[[0.993469, -0.113892, -0.006409], [0.113647, 0.993286, -0.020996], [0.008728, 0.020020, 0.999756]]",0.993469,"[8065, 8102, 7996, 8236]"
35.955803,"[0.039062, 0.066406, -0.875000]","[0.143806, -0.079471, -0.050655]","[0.080000, 0.000000, 0.139994]","[0.318989, -0.172233, -0.110532]","[0.003418, -0.023193, -0.113037]","[-0.011475, 0.002380, -0.056549, 0.998322]","[-0.006500, -0.003082, -0.024292, 0.999664]","[-0.012695, -0.305664, -0.085938]","[[0.993530, -0.112976, -0.003418], [0.112854, 0.993286, -0.023254], [0.005981, 0.022644, 0.999634]]",0.99353,"[8104, 8125, 8019, 8282]"
35.957748,"[0.046875, 0.066406, -0.875000]","[0.143806, -0.079471, -0.050655]","[0.080000, -0.019999, 0.139994]","[0.318989, -0.172233, -0.110532]","[0.003418, -0.023193, -0.113037]","[-0.011475, 0.002380, -0.056549, 0.998322]","[-0.005524, -0.002686, -0.024292, 0.999664]","[-0.012695, -0.305664, -0.085938]","[[0.993530, -0.112976, -0.003418], [0.112854, 0.993286, -0.023254], [0.005981, 0.022644, 0.999634]]",0.99353,"[8111, 8124, 8019, 8271]"
35.967514,"[0.046875, 0.066406, -0.867188]","[0.143806, -0.079471, -0.050655]","[0.099998, -0.019999, 0.159393]","[0.318989, -0.172233, -0.110532]","[0.003662, -0.023926, -0.113037]","[-0.011810, 0.002594, -0.056427, 0.998322]","[-0.005676, -0.002075, -0.024292, 0.999664]","[-0.092773, 0.203369, 0.101074]","[[0.993530, -0.112793, -0.003845], [0.112549, 0.993286, -0.023926], [0.006409, 0.023315, 0.999634]]",0.99353,"[8122, 8126, 8010, 8275]"
36.115955,"[0.046875, 0.066406, -0.855469]","[0.199432, -0.109302, -0.069840]","[0.089998, -0.009998, 0.131020]","[0.393768, -0.209781, -0.135188]","[0.000000, -0.025391, -0.111328]","[-0.012726, 0.000732, -0.055695, 0.998352]","[-0.008484, -0.006897, -0.024323, 0.999634]","[0.071045, -0.027344, -0.072510]","[[0.993713, -0.111267, 0.000000], [0.111145, 0.993408, -0.025574], [0.002808, 0.025330, 0.999573]]",0.993713,"[8124, 8152, 8072, 8295]"
36.11792,"[0.066406, 0.058594, -0.859375]","[0.199432, -0.109302, -0.069840]","[0.109999, -0.029999, 0.131586]","[0.393768, -0.209781, -0.135188]","[-0.000244, -0.025391, -0.111328]","[-0.012726, 0.000610, -0.055725, 0.998352]","[-0.007202, -0.004791, -0.024323, 0.999664]","[0.016113, -0.137451, -0.016602]","[[0.993713, -0.111328, 0.000244], [0.111206, 0.993408, -0.025574], [0.002563, 0.025330, 0.999573]]",0.993713,"[8126, 8146, 8063, 8317]"
36.135487,"[0.066406, 0.058594, -0.855469]","[0.207217, -0.113446, -0.072511]","[0.109999, -0.019999, 0.109203]","[0.403395, -0.214528, -0.138324]","[-0.000732, -0.024902, -0.111084]","[-0.012482, 0.000275, -0.055511, 0.998383]","[-0.008148, -0.005432, -0.024323, 0.999634]","[0.064453, -0.064697, 0.087402]","[[0.993835, -0.110962, 0.000854], [0.110840, 0.993530, -0.025024], [0.001831, 0.024902, 0.999634]]",0.993835,"[8113, 8178, 8087, 8262]"
36.270256,"[0.066406, 0.058594, -0.851562]","[0.267035, -0.145046, -0.092929]","[0.109999, -0.039999, 0.055841]","[0.471931, -0.247680, -0.160376]","[-0.005127, -0.027588, -0.107910]","[-0.013885, -0.001923, -0.054016, 0.998444]","[-0.009521, -0.009979, -0.024353, 0.999603]","[-0.077881, 0.014404, 0.042236]","[[0.994141, -0.107910, 0.005310], [0.107910, 0.993774, -0.027588], [-0.002380, 0.027954, 0.999573]]",0.994141,"[8119, 8128, 8066, 8291]"
36.272202,"[0.089844, 0.058594, -0.855469]","[0.267035, -0.145046, -0.092929]","[0.150000, -0.039999, 0.050129]","[0.471931, -0.247680, -0.160376]","[-0.005371, -0.028320, -0.107666]","[-0.014282, -0.001923, -0.053864, 0.998444]","[-0.009583, -0.006805, -0.024353, 0.999634]","[-0.144775, -0.031738, 0.072021]","[[0.994141, -0.107605, 0.005371], [0.107605, 0.993774, -0.028381], [-0.002319, 0.028748, 0.999573]]",0.994141,"[8101, 8123, 8074, 8277]"
36.326893,"[0.089844, 0.046875, -0.855469]","[0.295556, -0.159969, -0.102602]","[0.099998, -0.029999, 0.032368]","[0.501689, -0.261701, -0.169791]","[-0.007080, -0.028076, -0.106445]","[-0.014191, -0.002899, -0.053284, 0.998474]","[-0.010468, -0.011230, -0.024384, 0.999573]","[0.106689, -0.054443, -0.039062]","[[0.994263, -0.106384, 0.007263], [0.106506, 0.993896, -0.028076], [-0.004333, 0.028687, 0.999573]]",0.994263,"[8115, 8134, 8057, 8252]"
36.338608,"[0.097656, 0.046875, -0.859375]","[0.295556, -0.159969, -0.102602]","[0.139999, -0.049999, 0.019308]","[0.501689, -0.261701, -0.169791]","[-0.007080, -0.028564, -0.106201]","[-0.014465, -0.002808, -0.053101, 0.998474]","[-0.009888, -0.009247, -0.024353, 0.999603]","[-0.005127, -0.123779, -0.024658]","[[0.994263, -0.106018, 0.007141], [0.106140, 0.993896, -0.028687], [-0.004089, 0.029175, 0.999512]]",0.994263,"[8096, 8151, 8086, 8267]"
36.461655,"[0.109375, 0.046875, -0.859375]","[0.368907, -0.197940, -0.127300]","[0.179998, -0.070000, -0.030329]","[0.571229, -0.293462, -0.191369]","[-0.010010, -0.030762, -0.102539]","[-0.015625, -0.004272, -0.051361, 0.998566]","[-0.011414, -0.011993, -0.024414, 0.999542]","[-0.161865, -0.058838, 0.075684]","[[0.994751, -0.102478, 0.010132], [0.102722, 0.994263, -0.030823], [-0.006958, 0.031677, 0.999512]]",0.994751,"[8074, 8105, 8085, 8237]"
36.473373,"[0.117188, 0.039062, -0.859375]","[0.368907, -0.197940, -0.127300]","[0.160000, -0.059999, -0.006332]","[0.571229, -0.293462, -0.191369]","[-0.010498, -0.031494, -0.102295]","[-0.016022, -0.004486, -0.051239, 0.998566]","[-0.011871, -0.013092, -0.024414, 0.999542]","[-0.156006, -0.126953, 0.001953]","[[0.994751, -0.102234, 0.010559], [0.102478, 0.994263, -0.031616], [-0.007385, 0.032471, 0.999512]]",0.994751,"[8107, 8112, 8097, 8277]"
36.506588,"[0.128906, 0.039062, -0.863281]","[0.391605, -0.209574, -0.134892]","[0.189999, -0.080000, -0.039492]","[0.590977, -0.302198, -0.197378]","[-0.010742, -0.031006, -0.101074]","[-0.015747, -0.004639, -0.050629, 0.998596]","[-0.011536, -0.012238, -0.024414, 0.999542]","[-0.107666, -0.003418, 0.056396]","[[0.994873, -0.101013, 0.010864], [0.101257, 0.994385, -0.031067], [-0.007690, 0.031921, 0.999451]]",0.994873,"[8067, 8097, 8080, 8261]"
36.53978,"[0.128906, 0.039062, -0.867188]","[0.415074, -0.221546, -0.142718]","[0.160000, -0.070000, -0.055529]","[0.610617, -0.310748, -0.203296]","[-0.011719, -0.031006, -0.100098]","[-0.015808, -0.005096, -0.050140, 0.998627]","[-0.012909, -0.015320, -0.024475, 0.999481]","[0.121582, -0.012451, 0.019775]","[[0.994995, -0.100037, 0.011719], [0.100281, 0.994507, -0.031128], [-0.008667, 0.032104, 0.999512]]",0.994995,"[8097, 8119, 8094, 8242]"
36.572983,"[0.136719, 0.039062, -0.867188]","[0.427098, -0.227657, -0.146718]","[0.199999, -0.080000, -0.052099]","[0.620388, -0.314948, -0.206219]","[-0.011963, -0.031982, -0.098877]","[-0.016235, -0.005280, -0.049530, 0.998627]","[-0.013184, -0.014465, -0.024445, 0.999481]","[-0.123535, -0.022705, 0.047363]","[[0.994995, -0.098816, 0.012146], [0.099060, 0.994507, -0.031982], [-0.008972, 0.032959, 0.999390]]",0.994995,"[8037, 8063, 8110, 8269]"
36.606186,"[0.148438, 0.027344, -0.871094]","[0.451714, -0.240123, -0.154887]","[0.230000, -0.089998, -0.077286]","[0.639811, -0.323186, -0.211982]","[-0.013672, -0.032959, -0.097656]","[-0.016754, -0.006042, -0.049011, 0.998657]","[-0.012939, -0.013977, -0.024445, 0.999512]","[0.096924, -0.090576, 0.006836]","[[0.995178, -0.097717, 0.013672], [0.098083, 0.994690, -0.032959], [-0.010498, 0.034058, 0.999390]]",0.995178,"[8101, 8096, 8080, 8241]"
