t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
56.864861,"[0.027344, 0.066406, -1.179688]","[-0.000882, 0.002311, -0.001615]","[0.039999, 0.009998, -0.063875]","[-0.008715, 0.023016, -0.016021]","[-0.002930, -0.021729, -0.074463]","[-0.010895, -0.001129, -0.037231, 0.999237]","[-0.000305, 0.003632, -0.023285, 0.999695]","[-0.113281, 0.242920, -0.045166]","[[0.997131, -0.074463, 0.003052], [0.074463, 0.996948, -0.021729], [-0.001465, 0.021851, 0.999695]]",0.997131,"[7930, 7901, 7769, 8010]"
56.931252,"[0.039062, 0.066406, -1.183594]","[-0.001782, 0.004698, -0.003273]","[0.029999, 0.009998, -0.078480]","[-0.014612, 0.038954, -0.027005]","[-0.002197, -0.021484, -0.078857]","[-0.010834, -0.000732, -0.039490, 0.999146]","[0.000031, 0.003906, -0.023285, 0.999695]","[0.154541, 0.119629, -0.131836]","[[0.996765, -0.078918, 0.002319], [0.078918, 0.996582, -0.021667], [-0.000610, 0.021667, 0.999695]]",0.996765,"[7904, 7913, 7734, 7989]"
57.087505,"[0.039062, 0.066406, -1.187500]","[-0.005316, 0.014235, -0.009850]","[0.080000, 0.000000, -0.146812]","[-0.031773, 0.086622, -0.059488]","[0.000244, -0.019775, -0.088135]","[-0.009949, 0.000641, -0.044037, 0.998962]","[0.001038, 0.006714, -0.023315, 0.999695]","[0.058838, 0.061035, 0.035889]","[[0.996033, -0.088074, -0.000366], [0.087952, 0.995850, -0.019958], [0.002075, 0.019836, 0.999695]]",0.996033,"[7945, 7938, 7789, 8029]"
57.089455,"[0.039062, 0.066406, -1.183594]","[-0.005316, 0.014235, -0.009850]","[0.080000, 0.009998, -0.080673]","[-0.031773, 0.086622, -0.059488]","[0.000488, -0.020020, -0.088623]","[-0.009949, 0.000763, -0.044281, 0.998962]","[0.000549, 0.006714, -0.023315, 0.999695]","[-0.030518, -0.030273, -0.128174]","[[0.996033, -0.088562, -0.000610], [0.088440, 0.995850, -0.020020], [0.002319, 0.019775, 0.999756]]",0.996033,"[7938, 7945, 7776, 8026]"
57.097267,"[0.046875, 0.066406, -1.183594]","[-0.005316, 0.014235, -0.009850]","[0.059999, 0.009998, -0.086210]","[-0.031773, 0.086622, -0.059488]","[0.000488, -0.020020, -0.089111]","[-0.009979, 0.000702, -0.044525, 0.998962]","[0.000580, 0.006226, -0.023315, 0.999695]","[-0.018799, -0.013672, -0.146240]","[[0.996033, -0.089050, -0.000488], [0.088928, 0.995850, -0.020081], [0.002197, 0.019836, 0.999756]]",0.996033,"[7940, 7921, 7784, 8033]"
57.239845,"[0.058594, 0.078125, -1.183594]","[-0.012015, 0.032780, -0.022508]","[0.099998, 0.000000, -0.062304]","[-0.054710, 0.153543, -0.104235]","[0.005127, -0.019287, -0.097168]","[-0.009552, 0.003052, -0.048584, 0.998749]","[0.001953, 0.009674, -0.023315, 0.999664]","[0.006104, -0.134033, -0.145264]","[[0.995117, -0.097168, -0.005127], [0.097046, 0.994995, -0.019409], [0.006958, 0.018799, 0.999695]]",0.995117,"[7982, 7983, 7858, 8121]"
57.265236,"[0.058594, 0.078125, -1.183594]","[-0.013114, 0.035870, -0.024604]","[0.080000, 0.009998, -0.132946]","[-0.057832, 0.162986, -0.110466]","[0.005127, -0.017090, -0.098633]","[-0.008423, 0.002991, -0.049286, 0.998749]","[0.001740, 0.008820, -0.023315, 0.999664]","[0.349854, -0.102051, -0.020752]","[[0.995117, -0.098511, -0.005127], [0.098389, 0.994995, -0.017151], [0.006714, 0.016541, 0.999817]]",0.995117,"[8004, 8029, 7847, 8077]"
57.394142,"[0.066406, 0.078125, -1.191406]","[-0.022539, 0.062894, -0.042801]","[0.089998, 0.009998, -0.156975]","[-0.080018, 0.233312, -0.156139]","[0.009277, -0.015137, -0.104004]","[-0.007324, 0.005035, -0.051941, 0.998596]","[0.003998, 0.010712, -0.023346, 0.999634]","[-0.186279, 0.032715, -0.033447]","[[0.994446, -0.103882, -0.009277], [0.103638, 0.994385, -0.015198], [0.010742, 0.014099, 0.999756]]",0.994446,"[7959, 8022, 7842, 8084]"
57.396095,"[0.066406, 0.078125, -1.191406]","[-0.022539, 0.062894, -0.042801]","[0.099998, 0.009998, -0.152618]","[-0.080018, 0.233312, -0.156139]","[0.009033, -0.015381, -0.104004]","[-0.007446, 0.004913, -0.052002, 0.998596]","[0.003998, 0.011200, -0.023346, 0.999634]","[-0.093018, -0.145264, -0.066406]","[[0.994446, -0.104004, -0.009033], [0.103760, 0.994385, -0.015442], [0.010498, 0.014343, 0.999756]]",0.994446,"[7977, 8026, 7844, 8104]"
57.400002,"[0.078125, 0.078125, -1.191406]","[-0.022539, 0.062894, -0.042801]","[0.109999, 0.019999, -0.176052]","[-0.080018, 0.233312, -0.156139]","[0.009277, -0.014893, -0.104248]","[-0.007263, 0.005066, -0.052032, 0.998596]","[0.003601, 0.012390, -0.023346, 0.999634]","[0.068359, 0.221680, 0.006348]","[[0.994446, -0.104065, -0.009338], [0.103821, 0.994385, -0.015076], [0.010803, 0.013977, 0.999756]]",0.994446,"[7981, 8019, 7831, 8104]"
57.44688,"[0.078125, 0.078125, -1.195312]","[-0.025785, 0.072412, -0.049158]","[0.109999, 0.009998, -0.169310]","[-0.086182, 0.254174, -0.169404]","[0.011719, -0.014648, -0.105957]","[-0.007019, 0.006317, -0.052917, 0.998535]","[0.004944, 0.012909, -0.023346, 0.999603]","[-0.170166, 0.050293, -0.023438]","[[0.994202, -0.105835, -0.011841], [0.105591, 0.994202, -0.014709], [0.013306, 0.013367, 0.999695]]",0.994202,"[7974, 8035, 7874, 8133]"
57.466412,"[0.089844, 0.078125, -1.195312]","[-0.027498, 0.077479, -0.052531]","[0.119999, 0.019999, -0.181025]","[-0.089187, 0.264633, -0.175998]","[0.012695, -0.014648, -0.106445]","[-0.007050, 0.006805, -0.053223, 0.998535]","[0.004791, 0.014374, -0.023346, 0.999603]","[-0.019287, 0.342041, -0.024414]","[[0.994202, -0.106445, -0.012817], [0.106201, 0.994202, -0.014832], [0.014282, 0.013367, 0.999756]]",0.994202,"[8014, 8030, 7877, 8160]"
57.499611,"[0.089844, 0.078125, -1.199219]","[-0.031096, 0.088224, -0.059662]","[0.099998, 0.019999, -0.156462]","[-0.094992, 0.285497, -0.189029]","[0.014404, -0.013428, -0.107178]","[-0.006378, 0.007599, -0.053528, 0.998505]","[0.005646, 0.013672, -0.023376, 0.999603]","[0.039062, -0.098877, -0.032471]","[[0.994080, -0.107056, -0.014465], [0.106812, 0.994080, -0.013611], [0.015808, 0.011902, 0.999695]]",0.99408,"[8017, 8056, 7883, 8169]"
57.566017,"[0.097656, 0.078125, -1.207031]","[-0.036902, 0.105860, -0.071296]","[0.119999, 0.029999, -0.133232]","[-0.103041, 0.316345, -0.207950]","[0.016357, -0.011719, -0.108643]","[-0.005402, 0.008575, -0.054321, 0.998474]","[0.006927, 0.015900, -0.023407, 0.999573]","[-0.073975, 0.147705, 0.042480]","[[0.993896, -0.108643, -0.016541], [0.108398, 0.994019, -0.011780], [0.017639, 0.009827, 0.999756]]",0.993896,"[8065, 8085, 7882, 8158]"
57.692982,"[0.097656, 0.078125, -1.214844]","[-0.052055, 0.153796, -0.102502]","[0.099998, 0.039999, -0.196266]","[-0.117432, 0.383361, -0.247127]","[0.021240, -0.006836, -0.110107]","[-0.002869, 0.010803, -0.054932, 0.998413]","[0.010223, 0.016449, -0.023468, 0.999512]","[-0.009277, 0.066895, 0.061523]","[[0.993652, -0.109863, -0.021240], [0.109619, 0.993835, -0.006958], [0.021851, 0.004517, 0.999634]]",0.993652,"[8064, 8080, 7914, 8160]"
57.694927,"[0.109375, 0.089844, -1.218750]","[-0.052055, 0.153796, -0.102502]","[0.099998, 0.029999, -0.171017]","[-0.117432, 0.383361, -0.247127]","[0.020996, -0.006592, -0.109863]","[-0.002716, 0.010742, -0.054932, 0.998413]","[0.009949, 0.017181, -0.023468, 0.999512]","[0.106689, -0.023926, -0.032471]","[[0.993652, -0.109802, -0.021179], [0.109680, 0.993835, -0.006653], [0.021667, 0.004211, 0.999634]]",0.993652,"[8064, 8084, 7915, 8167]"
57.700787,"[0.109375, 0.089844, -1.218750]","[-0.052055, 0.153796, -0.102502]","[0.080000, 0.039999, -0.186975]","[-0.117432, 0.383361, -0.247127]","[0.021484, -0.006348, -0.109863]","[-0.002594, 0.010895, -0.054932, 0.998413]","[0.009613, 0.016205, -0.023438, 0.999542]","[-0.007568, -0.031982, 0.070068]","[[0.993652, -0.109802, -0.021484], [0.109680, 0.993835, -0.006409], [0.021973, 0.003967, 0.999634]]",0.993652,"[8038, 8081, 7927, 8172]"
57.745705,"[0.109375, 0.089844, -1.226562]","[-0.059052, 0.177012, -0.117396]","[0.109999, 0.049999, -0.181089]","[-0.121152, 0.408705, -0.260907]","[0.021973, -0.004395, -0.110107]","[-0.001648, 0.011169, -0.054962, 0.998413]","[0.010773, 0.018311, -0.023499, 0.999481]","[0.055664, 0.016357, -0.038818]","[[0.993652, -0.109863, -0.022156], [0.109741, 0.993896, -0.004578], [0.022400, 0.002014, 0.999634]]",0.993652,"[8065, 8068, 7918, 8160]"
57.767193,"[0.117188, 0.089844, -1.230469]","[-0.061427, 0.185071, -0.122532]","[0.099998, 0.049999, -0.245380]","[-0.122009, 0.416575, -0.265011]","[0.022461, -0.003662, -0.110107]","[-0.001251, 0.011353, -0.054962, 0.998413]","[0.011383, 0.018677, -0.023499, 0.999481]","[0.035400, -0.202148, -0.064453]","[[0.993652, -0.109863, -0.022522], [0.109741, 0.993896, -0.003784], [0.022766, 0.001221, 0.999634]]",0.993652,"[8045, 8080, 7895, 8142]"
57.802345,"[0.128906, 0.097656, -1.238281]","[-0.063817, 0.193282, -0.127746]","[0.129999, 0.059999, -0.309790]","[-0.122664, 0.424131, -0.268854]","[0.023926, -0.002930, -0.109863]","[-0.000793, 0.012115, -0.054901, 0.998413]","[0.011688, 0.021149, -0.023529, 0.999420]","[0.082275, 0.115723, 0.076904]","[[0.993652, -0.109741, -0.024109], [0.109619, 0.993896, -0.002930], [0.024231, 0.000244, 0.999634]]",0.993652,"[8034, 8036, 7874, 8123]"
57.835548,"[0.128906, 0.097656, -1.246094]","[-0.068624, 0.210130, -0.138386]","[0.089998, 0.059999, -0.304474]","[-0.123338, 0.438241, -0.275718]","[0.024902, -0.001953, -0.109863]","[-0.000275, 0.012543, -0.054901, 0.998413]","[0.012939, 0.019958, -0.023560, 0.999420]","[-0.008789, -0.105957, -0.087158]","[[0.993652, -0.109741, -0.025024], [0.109619, 0.993958, -0.001953], [0.025024, -0.000854, 0.999634]]",0.993652,"[8012, 8036, 7835, 8085]"
57.901955,"[0.128906, 0.097656, -1.261719]","[-0.078233, 0.245342, -0.160359]","[0.080000, 0.089998, -0.335049]","[-0.121995, 0.462090, -0.285926]","[0.029785, -0.000977, -0.109375]","[0.000305, 0.014923, -0.054688, 0.998383]","[0.013672, 0.020081, -0.023560, 0.999420]","[-0.103271, 0.036621, -0.044189]","[[0.993530, -0.109253, -0.029846], [0.109253, 0.993958, -0.001099], [0.029724, -0.002197, 0.999512]]",0.99353,"[7950, 7955, 7857, 8120]"
57.935165,"[0.136719, 0.109375, -1.265625]","[-0.080606, 0.254415, -0.165960]","[0.080000, 0.070000, -0.325417]","[-0.121072, 0.467074, -0.287706]","[0.030273, -0.000244, -0.109375]","[0.000732, 0.015106, -0.054688, 0.998383]","[0.015350, 0.021118, -0.023621, 0.999359]","[0.027344, -0.119141, -0.056396]","[[0.993530, -0.109253, -0.030273], [0.109253, 0.993958, -0.000305], [0.030029, -0.003113, 0.999512]]",0.99353,"[7982, 7992, 7827, 8094]"
57.968365,"[0.136719, 0.109375, -1.277344]","[-0.085289, 0.272836, -0.177253]","[0.099998, 0.099998, -0.360634]","[-0.118490, 0.475804, -0.290298]","[0.030518, 0.001465, -0.108643]","[0.001678, 0.015198, -0.054321, 0.998383]","[0.015076, 0.022552, -0.023621, 0.999329]","[-0.188965, 0.224854, 0.040283]","[[0.993530, -0.108521, -0.030518], [0.108521, 0.993958, 0.001587], [0.030151, -0.005005, 0.999390]]",0.99353,"[7971, 7972, 7772, 8026]"
58.003517,"[0.136719, 0.109375, -1.285156]","[-0.089850, 0.291562, -0.188621]","[0.070000, 0.089998, -0.364109]","[-0.114911, 0.482826, -0.291575]","[0.031494, 0.002930, -0.108398]","[0.002380, 0.015625, -0.054169, 0.998413]","[0.017059, 0.021393, -0.023651, 0.999329]","[0.291992, -0.116455, -0.001465]","[[0.993652, -0.108154, -0.031494], [0.108276, 0.994141, 0.002991], [0.030884, -0.006409, 0.999512]]",0.993652,"[7992, 7976, 7771, 8052]"
58.03672,"[0.136719, 0.117188, -1.292969]","[-0.092074, 0.301023, -0.194319]","[0.059999, 0.099998, -0.364935]","[-0.112740, 0.485679, -0.291713]","[0.032471, 0.004395, -0.107910]","[0.003113, 0.016083, -0.053955, 0.998413]","[0.017426, 0.021271, -0.023651, 0.999329]","[0.138184, 0.006104, 0.074219]","[[0.993652, -0.107727, -0.032471], [0.107849, 0.994141, 0.004395], [0.031738, -0.007935, 0.999451]]",0.993652,"[7943, 7961, 7777, 8017]"
58.069923,"[0.148438, 0.117188, -1.300781]","[-0.096381, 0.320086, -0.205704]","[0.080000, 0.129999, -0.418791]","[-0.107628, 0.490043, -0.290976]","[0.033936, 0.004395, -0.107422]","[0.003174, 0.016815, -0.053711, 0.998413]","[0.016998, 0.023468, -0.023682, 0.999298]","[0.138184, -0.023926, -0.021729]","[[0.993652, -0.107239, -0.033936], [0.107361, 0.994202, 0.004456], [0.033203, -0.008118, 0.999390]]",0.993652,"[7911, 7932, 7765, 8023]"
58.103127,"[0.148438, 0.128906, -1.308594]","[-0.100469, 0.339284, -0.217034]","[0.059999, 0.109999, -0.414246]","[-0.101480, 0.492588, -0.288884]","[0.035156, 0.004883, -0.106934]","[0.003448, 0.017487, -0.053497, 0.998413]","[0.018616, 0.022888, -0.023712, 0.999268]","[-0.028320, 0.186035, 0.042969]","[[0.993652, -0.106812, -0.035339], [0.106934, 0.994263, 0.004944], [0.034485, -0.008728, 0.999329]]",0.993652,"[7919, 7871, 7714, 8018]"
58.136333,"[0.148438, 0.128906, -1.316406]","[-0.104296, 0.358546, -0.228256]","[0.059999, 0.119999, -0.424685]","[-0.094292, 0.493296, -0.285439]","[0.035889, 0.005859, -0.106689]","[0.003998, 0.017792, -0.053436, 0.998413]","[0.019592, 0.023041, -0.023743, 0.999237]","[0.034912, -0.208984, -0.005859]","[[0.993652, -0.106628, -0.036011], [0.106873, 0.994263, 0.005981], [0.035034, -0.009888, 0.999329]]",0.993652,"[7873, 7883, 7724, 7981]"
58.169533,"[0.148438, 0.136719, -1.324219]","[-0.106099, 0.368178, -0.233809]","[0.049999, 0.150000, -0.448290]","[-0.090308, 0.492952, -0.283210]","[0.036621, 0.007324, -0.106201]","[0.004700, 0.018158, -0.053192, 0.998413]","[0.018982, 0.022888, -0.023712, 0.999268]","[0.114258, 0.247314, -0.004150]","[[0.993652, -0.106140, -0.036804], [0.106384, 0.994263, 0.007385], [0.035706, -0.011292, 0.999268]]",0.993652,"[7873, 7855, 7719, 7994]"
58.20274,"[0.148438, 0.136719, -1.332031]","[-0.109460, 0.387403, -0.244772]","[0.039999, 0.139999, -0.470791]","[-0.081558, 0.490865, -0.277750]","[0.036621, 0.008545, -0.105957]","[0.005341, 0.018066, -0.053040, 0.998413]","[0.020569, 0.022827, -0.023743, 0.999237]","[-0.098389, 0.223877, 0.089844]","[[0.993652, -0.105774, -0.036682], [0.106140, 0.994263, 0.008667], [0.035461, -0.012573, 0.999268]]",0.993652,"[7877, 7879, 7697, 7949]"
58.237892,"[0.148438, 0.148438, -1.339844]","[-0.112458, 0.406502, -0.255491]","[0.039999, 0.169998, -0.491573]","[-0.071781, 0.486918, -0.270972]","[0.037109, 0.010254, -0.105957]","[0.006195, 0.018280, -0.053009, 0.998413]","[0.019958, 0.023163, -0.023743, 0.999237]","[0.142822, 0.298340, 0.030762]","[[0.993713, -0.105713, -0.037170], [0.106079, 0.994263, 0.010376], [0.035828, -0.014282, 0.999268]]",0.993713,"[7848, 7831, 7688, 7934]"
58.269142,"[0.148438, 0.148438, -1.347656]","[-0.113809, 0.415988, -0.260747]","[0.019999, 0.150000, -0.567896]","[-0.066508, 0.484251, -0.267096]","[0.037842, 0.011475, -0.105225]","[0.006836, 0.018616, -0.052673, 0.998413]","[0.022034, 0.022369, -0.023773, 0.999207]","[0.074219, 0.179199, -0.088867]","[[0.993713, -0.104980, -0.037903], [0.105469, 0.994324, 0.011597], [0.036438, -0.015625, 0.999146]]",0.993713,"[7778, 7799, 7653, 7885]"
58.302345,"[0.156250, 0.156250, -1.355469]","[-0.116189, 0.434779, -0.271015]","[0.029999, 0.160000, -0.486820]","[-0.055203, 0.477525, -0.258390]","[0.037842, 0.011963, -0.104004]","[0.006989, 0.018677, -0.052155, 0.998444]","[0.022369, 0.023468, -0.023804, 0.999176]","[-0.098877, 0.233887, 0.116943]","[[0.993835, -0.103943, -0.038025], [0.104431, 0.994446, 0.011963], [0.036560, -0.015869, 0.999207]]",0.993835,"[7823, 7769, 7605, 7846]"
58.337505,"[0.148438, 0.167969, -1.359375]","[-0.118109, 0.453270, -0.280917]","[0.019999, 0.199999, -0.450777]","[-0.042906, 0.468975, -0.248445]","[0.038574, 0.012939, -0.103516]","[0.007568, 0.018921, -0.051849, 0.998444]","[0.021057, 0.022827, -0.023773, 0.999207]","[0.076904, 0.013672, -0.055908]","[[0.993835, -0.103333, -0.038574], [0.103821, 0.994446, 0.013062], [0.036987, -0.017090, 0.999146]]",0.993835,"[7824, 7749, 7617, 7872]"
58.370708,"[0.156250, 0.167969, -1.367188]","[-0.119529, 0.471394, -0.290409]","[0.029999, 0.169998, -0.449091]","[-0.029634, 0.458621, -0.237302]","[0.039307, 0.013916, -0.102783]","[0.008087, 0.019318, -0.051483, 0.998474]","[0.023468, 0.023987, -0.023834, 0.999146]","[0.034912, 0.009277, 0.063232]","[[0.994019, -0.102539, -0.039429], [0.103149, 0.994629, 0.014099], [0.037720, -0.018127, 0.999146]]",0.994019,"[7797, 7771, 7654, 7863]"
58.403912,"[0.156250, 0.179688, -1.375000]","[-0.120040, 0.480295, -0.294986]","[-0.009998, 0.230000, -0.389633]","[-0.022635, 0.452767, -0.231291]","[0.039307, 0.013916, -0.101562]","[0.008026, 0.019257, -0.050964, 0.998474]","[0.020935, 0.022095, -0.023743, 0.999237]","[0.093506, 0.009277, 0.114746]","[[0.994019, -0.101501, -0.039307], [0.102112, 0.994629, 0.013977], [0.037598, -0.018005, 0.999084]]",0.994019,"[7854, 7769, 7589, 7875]"
58.439064,"[0.156250, 0.187500, -1.378906]","[-0.120641, 0.497733, -0.303773]","[0.009998, 0.189999, -0.461269]","[-0.007944, 0.439751, -0.218431]","[0.039795, 0.015137, -0.100830]","[0.008606, 0.019531, -0.050537, 0.998505]","[0.023743, 0.021912, -0.023804, 0.999176]","[0.116211, -0.016357, 0.123291]","[[0.994141, -0.100647, -0.039917], [0.101257, 0.994751, 0.015137], [0.038086, -0.019165, 0.999084]]",0.994141,"[7788, 7774, 7633, 7874]"
58.472267,"[0.156250, 0.199219, -1.382812]","[-0.120648, 0.514626, -0.312035]","[0.000000, 0.249998, -0.495163]","[0.007658, 0.425013, -0.204494]","[0.038330, 0.015869, -0.100098]","[0.008972, 0.018799, -0.050201, 0.998535]","[0.021271, 0.019165, -0.023712, 0.999298]","[0.214111, -0.308594, 0.022217]","[[0.994263, -0.099976, -0.038452], [0.100586, 0.994812, 0.015991], [0.036621, -0.019775, 0.999146]]",0.994263,"[7795, 7740, 7580, 7828]"
58.505474,"[0.148438, 0.199219, -1.386719]","[-0.120419, 0.522850, -0.315958]","[-0.009998, 0.219999, -0.427641]","[0.015792, 0.417005, -0.197133]","[0.036621, 0.016113, -0.100098]","[0.009064, 0.017914, -0.050201, 0.998535]","[0.023590, 0.018250, -0.023712, 0.999268]","[-0.263916, 0.099365, -0.094727]","[[0.994263, -0.099976, -0.036682], [0.100586, 0.994751, 0.016235], [0.034851, -0.019897, 0.999146]]",0.994263,"[7772, 7731, 7530, 7755]"
58.538677,"[0.148438, 0.207031, -1.390625]","[-0.119474, 0.538808, -0.323359]","[-0.019999, 0.219999, -0.347063]","[0.032709, 0.399745, -0.181673]","[0.034912, 0.017090, -0.099365]","[0.009521, 0.017090, -0.049896, 0.998566]","[0.024353, 0.017914, -0.023743, 0.999237]","[0.084961, 0.009277, -0.012695]","[[0.994385, -0.099365, -0.035095], [0.099976, 0.994812, 0.017273], [0.033142, -0.020691, 0.999207]]",0.994385,"[7787, 7733, 7551, 7796]"
58.571877,"[0.148438, 0.218750, -1.390625]","[-0.117853, 0.554060, -0.330139]","[-0.029999, 0.279999, -0.356977]","[0.050464, 0.380852, -0.165264]","[0.034180, 0.018066, -0.099365]","[0.010010, 0.016602, -0.049896, 0.998566]","[0.021423, 0.017334, -0.023651, 0.999329]","[0.144043, 0.116943, 0.085449]","[[0.994446, -0.099365, -0.034180], [0.099976, 0.994812, 0.018250], [0.032104, -0.021667, 0.999207]]",0.994446,"[7787, 7746, 7578, 7847]"
58.60508,"[0.148438, 0.226562, -1.390625]","[-0.115522, 0.568542, -0.336258]","[-0.019999, 0.240000, -0.337950]","[0.069021, 0.360357, -0.147967]","[0.033203, 0.016602, -0.099854]","[0.009155, 0.016235, -0.050049, 0.998596]","[0.023865, 0.017761, -0.023712, 0.999268]","[-0.309570, 0.121094, -0.037842]","[[0.994507, -0.099731, -0.033386], [0.100220, 0.994873, 0.016602], [0.031433, -0.019897, 0.999390]]",0.994507,"[7799, 7723, 7568, 7865]"
58.638287,"[0.148438, 0.238281, -1.390625]","[-0.114082, 0.575476, -0.339064]","[-0.039999, 0.309999, -0.308825]","[0.078588, 0.349539, -0.139003]","[0.031494, 0.015869, -0.100342]","[0.008820, 0.015411, -0.050354, 0.998566]","[0.020599, 0.016479, -0.023621, 0.999359]","[0.119629, -0.511719, -0.054688]","[[0.994385, -0.100342, -0.031677], [0.100830, 0.994690, 0.015991], [0.029846, -0.019165, 0.999329]]",0.994385,"[7794, 7724, 7532, 7866]"
