t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
52.639084,"[0.046875, 0.167969, -0.867188]","[-0.118315, 0.184412, -0.067088]","[0.039999, 0.099998, 0.006876]","[-0.333951, 0.528156, -0.189500]","[0.025391, -0.009033, -0.076904]","[-0.003998, 0.012878, -0.038452, 0.999176]","[0.006561, 0.017120, -0.022919, 0.999542]","[-0.143799, 0.058105, -0.021484]","[[0.996704, -0.076965, -0.025391], [0.076721, 0.997009, -0.009033], [0.026001, 0.006958, 0.999634]]",0.996704,"[8157, 8125, 8070, 8254]"
52.672283,"[0.046875, 0.179688, -0.867188]","[-0.131792, 0.205755, -0.074736]","[0.029999, 0.089998, -0.034401]","[-0.356034, 0.564636, -0.202063]","[0.026611, -0.007812, -0.077148]","[-0.003357, 0.013458, -0.038605, 0.999176]","[0.007751, 0.017487, -0.022949, 0.999542]","[0.173828, 0.050049, -0.009766]","[[0.996704, -0.077271, -0.026611], [0.077026, 0.997009, -0.007812], [0.027100, 0.005615, 0.999634]]",0.996704,"[8155, 8144, 8079, 8271]"
52.70549,"[0.058594, 0.179688, -0.867188]","[-0.138853, 0.216962, -0.078743]","[0.009998, 0.099998, -0.031044]","[-0.367049, 0.582935, -0.208331]","[0.028320, -0.007324, -0.077637]","[-0.003113, 0.014282, -0.038757, 0.999146]","[0.009094, 0.018494, -0.022980, 0.999512]","[-0.125000, 0.062744, -0.005127]","[[0.996582, -0.077576, -0.028320], [0.077332, 0.996948, -0.007385], [0.028687, 0.005066, 0.999573]]",0.996582,"[8179, 8141, 8075, 8257]"
52.740643,"[0.058594, 0.179688, -0.863281]","[-0.153619, 0.240448, -0.087125]","[0.039999, 0.109999, -0.022371]","[-0.388951, 0.619545, -0.220801]","[0.029541, -0.006348, -0.077881]","[-0.002563, 0.014923, -0.038940, 0.999146]","[0.010254, 0.020966, -0.023010, 0.999451]","[-0.065430, 0.248535, 0.027100]","[[0.996582, -0.077942, -0.029602], [0.077698, 0.997009, -0.006348], [0.029968, 0.003906, 0.999573]]",0.996582,"[8200, 8139, 8097, 8262]"
52.773846,"[0.058594, 0.187500, -0.863281]","[-0.169239, 0.265367, -0.095993]","[0.029999, 0.089998, -0.029444]","[-0.410588, 0.656034, -0.233127]","[0.030273, -0.004639, -0.078125]","[-0.001801, 0.015259, -0.039032, 0.999115]","[0.012543, 0.021759, -0.023071, 0.999390]","[0.198730, -0.157227, -0.043457]","[[0.996460, -0.078064, -0.030334], [0.077942, 0.996887, -0.004822], [0.030579, 0.002380, 0.999451]]",0.99646,"[8216, 8200, 8096, 8261]"
52.807049,"[0.058594, 0.187500, -0.863281]","[-0.177360, 0.278352, -0.100604]","[0.000000, 0.119999, -0.030659]","[-0.421262, 0.674166, -0.239211]","[0.033203, -0.003662, -0.077637]","[-0.001190, 0.016724, -0.038879, 0.999115]","[0.012909, 0.021637, -0.023071, 0.999390]","[-0.079834, 0.217529, 0.077637]","[[0.996460, -0.077759, -0.033325], [0.077637, 0.997009, -0.003723], [0.033447, 0.001038, 0.999451]]",0.99646,"[8213, 8146, 8103, 8295]"
52.840252,"[0.058594, 0.187500, -0.863281]","[-0.194229, 0.305394, -0.110184]","[0.009998, 0.109999, -0.054205]","[-0.442273, 0.710141, -0.251194]","[0.033936, -0.001221, -0.077637]","[0.000031, 0.016998, -0.038879, 0.999115]","[0.015320, 0.023651, -0.023163, 0.999329]","[0.125244, 0.013916, -0.067383]","[[0.996460, -0.077698, -0.033997], [0.077698, 0.997009, -0.001343], [0.033875, -0.001343, 0.999451]]",0.99646,"[8228, 8192, 8118, 8288]"
52.908611,"[0.058594, 0.199219, -0.867188]","[-0.230371, 0.363631, -0.130716]","[-0.009998, 0.150000, -0.112452]","[-0.482504, 0.780269, -0.274170]","[0.037354, 0.002930, -0.076904]","[0.002228, 0.018616, -0.038513, 0.999084]","[0.016602, 0.025146, -0.023224, 0.999268]","[-0.033203, 0.227783, 0.067627]","[[0.996338, -0.076904, -0.037354], [0.077026, 0.997009, 0.002930], [0.036987, -0.005859, 0.999268]]",0.996338,"[8171, 8182, 8077, 8197]"
52.941818,"[0.046875, 0.207031, -0.871094]","[-0.239887, 0.379035, -0.136124]","[-0.009998, 0.129999, -0.140522]","[-0.492108, 0.797302, -0.279662]","[0.038818, 0.004150, -0.076416]","[0.002930, 0.019409, -0.038239, 0.999084]","[0.019287, 0.025940, -0.023285, 0.999176]","[0.062744, -0.154053, -0.041260]","[[0.996338, -0.076355, -0.039001], [0.076477, 0.997070, 0.004272], [0.038513, -0.007324, 0.999207]]",0.996338,"[8201, 8164, 8089, 8252]"
52.975018,"[0.046875, 0.218750, -0.875000]","[-0.259475, 0.410834, -0.147257]","[-0.019999, 0.169998, -0.155987]","[-0.510683, 0.830642, -0.290295]","[0.040771, 0.006104, -0.076416]","[0.003876, 0.020264, -0.038269, 0.999054]","[0.019012, 0.026794, -0.023285, 0.999176]","[0.047852, 0.222412, 0.080811]","[[0.996216, -0.076355, -0.040771], [0.076599, 0.997009, 0.006104], [0.040161, -0.009277, 0.999084]]",0.996216,"[8218, 8126, 8057, 8249]"
53.008221,"[0.058594, 0.218750, -0.878906]","[-0.279772, 0.443914, -0.158796]","[-0.019999, 0.150000, -0.145355]","[-0.528328, 0.862880, -0.300411]","[0.042236, 0.008301, -0.076172]","[0.005005, 0.021027, -0.038147, 0.999054]","[0.022247, 0.029205, -0.023438, 0.999023]","[0.074463, 0.031982, -0.056152]","[[0.996216, -0.076050, -0.042419], [0.076416, 0.997070, 0.008301], [0.041565, -0.011597, 0.999084]]",0.996216,"[8207, 8152, 8083, 8233]"
53.041428,"[0.058594, 0.226562, -0.882812]","[-0.290176, 0.460924, -0.164712]","[-0.029999, 0.150000, -0.176123]","[-0.536773, 0.878542, -0.305259]","[0.044189, 0.010010, -0.076172]","[0.005981, 0.021912, -0.038177, 0.999023]","[0.023926, 0.030457, -0.023499, 0.998962]","[0.083496, 0.150146, 0.063965]","[[0.996155, -0.076050, -0.044250], [0.076538, 0.997009, 0.010193], [0.043274, -0.013611, 0.998962]]",0.996155,"[8215, 8156, 8059, 8232]"
53.074627,"[0.046875, 0.226562, -0.886719]","[-0.311459, 0.495836, -0.176818]","[-0.059999, 0.199999, -0.164551]","[-0.552844, 0.908859, -0.314499]","[0.046875, 0.011719, -0.076172]","[0.006866, 0.023254, -0.038300, 0.998993]","[0.024200, 0.029602, -0.023499, 0.998962]","[-0.047119, 0.058105, -0.069580]","[[0.996033, -0.076233, -0.046997], [0.076843, 0.997009, 0.011841], [0.045898, -0.015503, 0.998901]]",0.996033,"[8201, 8143, 8049, 8277]"
53.109783,"[0.046875, 0.238281, -0.890625]","[-0.333348, 0.531903, -0.189272]","[-0.059999, 0.189999, -0.136393]","[-0.567754, 0.937726, -0.323093]","[0.049316, 0.014160, -0.076172]","[0.008118, 0.024414, -0.038269, 0.998962]","[0.026337, 0.031372, -0.023621, 0.998871]","[-0.122559, 0.346924, 0.032959]","[[0.995972, -0.076111, -0.049438], [0.076843, 0.997009, 0.014282], [0.048096, -0.018066, 0.998718]]",0.995972,"[8208, 8145, 8083, 8267]"
53.142986,"[0.046875, 0.250000, -0.890625]","[-0.355799, 0.569075, -0.202051]","[-0.080000, 0.240000, -0.170467]","[-0.581431, 0.965028, -0.330998]","[0.050293, 0.015625, -0.076660]","[0.008820, 0.024841, -0.038513, 0.998932]","[0.025604, 0.031952, -0.023590, 0.998871]","[-0.165283, -0.044434, -0.042969]","[[0.995850, -0.076538, -0.050354], [0.077393, 0.996948, 0.015625], [0.048889, -0.019531, 0.998657]]",0.99585,"[8255, 8161, 8072, 8301]"
53.176189,"[0.039062, 0.257812, -0.894531]","[-0.367217, 0.588051, -0.208551]","[-0.070000, 0.209999, -0.148369]","[-0.587780, 0.978051, -0.334679]","[0.051025, 0.018555, -0.077393]","[0.010376, 0.025208, -0.039001, 0.998871]","[0.029205, 0.033630, -0.023773, 0.998718]","[-0.254639, 0.102295, -0.020508]","[[0.995667, -0.077454, -0.051208], [0.078430, 0.996704, 0.018677], [0.049500, -0.022705, 0.998474]]",0.995667,"[8193, 8201, 8097, 8239]"
53.209393,"[0.046875, 0.257812, -0.898438]","[-0.390410, 0.626745, -0.221760]","[-0.089998, 0.209999, -0.157192]","[-0.599460, 1.002777, -0.341471]","[0.052002, 0.020264, -0.077881]","[0.011230, 0.025574, -0.039154, 0.998840]","[0.031982, 0.034943, -0.023895, 0.998566]","[0.335693, -0.029053, 0.008789]","[[0.995605, -0.077698, -0.052002], [0.078796, 0.996643, 0.020386], [0.050171, -0.024414, 0.998413]]",0.995605,"[8310, 8195, 8047, 8301]"
53.242603,"[0.039062, 0.269531, -0.902344]","[-0.414031, 0.666368, -0.235219]","[-0.119999, 0.269999, -0.109678]","[-0.609729, 1.025657, -0.347478]","[0.054932, 0.021729, -0.077881]","[0.011993, 0.027069, -0.039185, 0.998779]","[0.031006, 0.034546, -0.023865, 0.998627]","[-0.120605, 0.016602, 0.006592]","[[0.995361, -0.077698, -0.054993], [0.078918, 0.996582, 0.021790], [0.053040, -0.026062, 0.998169]]",0.995361,"[8264, 8167, 8042, 8312]"
53.277752,"[0.039062, 0.277344, -0.906250]","[-0.438023, 0.706845, -0.248895]","[-0.109999, 0.249998, -0.149000]","[-0.618528, 1.046598, -0.352665]","[0.056641, 0.025879, -0.077393]","[0.014099, 0.027832, -0.039093, 0.998749]","[0.034363, 0.037048, -0.024048, 0.998413]","[-0.083740, 0.246826, 0.020752]","[[0.995361, -0.077393, -0.056702], [0.078857, 0.996521, 0.025940], [0.054382, -0.030334, 0.998047]]",0.995361,"[8236, 8189, 8089, 8270]"
53.310966,"[0.027344, 0.277344, -0.910156]","[-0.450142, 0.727382, -0.255805]","[-0.150000, 0.309999, -0.182209]","[-0.622363, 1.056317, -0.354943]","[0.058105, 0.027344, -0.077393]","[0.014893, 0.028503, -0.039032, 0.998718]","[0.034149, 0.035950, -0.024017, 0.998474]","[0.198486, -0.030029, -0.000732]","[[0.995300, -0.077209, -0.058105], [0.078796, 0.996460, 0.027466], [0.055664, -0.031982, 0.997864]]",0.9953,"[8279, 8171, 8040, 8289]"
53.344158,"[0.027344, 0.289062, -0.914062]","[-0.474585, 0.769001, -0.269749]","[-0.129999, 0.269999, -0.181274]","[-0.628872, 1.074197, -0.358854]","[0.060547, 0.029297, -0.076904]","[0.015869, 0.029694, -0.038940, 0.998688]","[0.037964, 0.038757, -0.024261, 0.998230]","[-0.024414, 0.005859, 0.019775]","[[0.995239, -0.076904, -0.060547], [0.078735, 0.996460, 0.029358], [0.057983, -0.033997, 0.997742]]",0.995239,"[8229, 8135, 8069, 8276]"
53.377361,"[0.019531, 0.308594, -0.921875]","[-0.499252, 0.811277, -0.283829]","[-0.160000, 0.339998, -0.185787]","[-0.633801, 1.089947, -0.361884]","[0.061523, 0.031250, -0.076904]","[0.016846, 0.030182, -0.038879, 0.998657]","[0.036407, 0.038574, -0.024170, 0.998291]","[0.162354, 0.157959, -0.024658]","[[0.995178, -0.076721, -0.061584], [0.078674, 0.996399, 0.031250], [0.058899, -0.036011, 0.997620]]",0.995178,"[8275, 8128, 8009, 8275]"
53.410564,"[0.007812, 0.316406, -0.925781]","[-0.511650, 0.832635, -0.290909]","[-0.179998, 0.309999, -0.265627]","[-0.635663, 1.097004, -0.363062]","[0.062988, 0.033691, -0.076172]","[0.018127, 0.030914, -0.038635, 0.998627]","[0.040283, 0.038910, -0.024353, 0.998108]","[0.019775, -0.048096, 0.074463]","[[0.995117, -0.076111, -0.063110], [0.078308, 0.996399, 0.033752], [0.060303, -0.038635, 0.997437]]",0.995117,"[8235, 8139, 8031, 8272]"
53.445732,"[0.019531, 0.328125, -0.929688]","[-0.536537, 0.875740, -0.305129]","[-0.169998, 0.320000, -0.265259]","[-0.638171, 1.109457, -0.364743]","[0.064209, 0.036133, -0.075684]","[0.019287, 0.031494, -0.038422, 0.998596]","[0.041901, 0.041779, -0.024536, 0.997925]","[0.021240, 0.135254, 0.095215]","[[0.995117, -0.075623, -0.064392], [0.077942, 0.996338, 0.036072], [0.061340, -0.040955, 0.997314]]",0.995117,"[8237, 8112, 7981, 8233]"
53.476971,"[0.007812, 0.339844, -0.937500]","[-0.561487, 0.919285, -0.319394]","[-0.240000, 0.409998, -0.294971]","[-0.639029, 1.119635, -0.365507]","[0.065186, 0.038086, -0.075195]","[0.020264, 0.031860, -0.038177, 0.998566]","[0.039917, 0.039276, -0.024353, 0.998108]","[0.152832, -0.037109, 0.078125]","[[0.995056, -0.075012, -0.065186], [0.077576, 0.996277, 0.038025], [0.062012, -0.042908, 0.997131]]",0.995056,"[8253, 8100, 7939, 8202]"
53.512131,"[0.000000, 0.359375, -0.949219]","[-0.586437, 0.963178, -0.333670]","[-0.199999, 0.359999, -0.358479]","[-0.638227, 1.127517, -0.365344]","[0.066162, 0.041748, -0.075195]","[0.022186, 0.032379, -0.038269, 0.998505]","[0.043854, 0.042572, -0.024628, 0.997803]","[0.117676, 0.108643, 0.053223]","[[0.994995, -0.075073, -0.066345], [0.077881, 0.996094, 0.041748], [0.062927, -0.046753, 0.996887]]",0.994995,"[8156, 8092, 7984, 8124]"
53.54533,"[-0.007812, 0.367188, -0.957031]","[-0.598893, 0.985230, -0.340802]","[-0.219999, 0.369999, -0.395184]","[-0.637201, 1.130583, -0.364914]","[0.066895, 0.041992, -0.075195]","[0.022308, 0.032715, -0.038330, 0.998474]","[0.045898, 0.042969, -0.024750, 0.997711]","[-0.048096, 0.000488, -0.058838]","[[0.994873, -0.075195, -0.067078], [0.078003, 0.996033, 0.041931], [0.063538, -0.047058, 0.996826]]",0.994873,"[8212, 8050, 7881, 8155]"
53.578533,"[-0.027344, 0.386719, -0.960938]","[-0.623725, 1.029488, -0.355029]","[-0.279999, 0.469999, -0.398401]","[-0.633891, 1.134953, -0.363357]","[0.067383, 0.043945, -0.075928]","[0.023315, 0.032867, -0.038696, 0.998444]","[0.042938, 0.040344, -0.024506, 0.997955]","[0.137207, -0.094482, 0.002930]","[[0.994812, -0.075806, -0.067444], [0.078857, 0.995911, 0.043945], [0.063782, -0.049072, 0.996765]]",0.994812,"[8203, 8030, 7864, 8149]"
53.61174,"[-0.027344, 0.398438, -0.968750]","[-0.648394, 1.073867, -0.369177]","[-0.240000, 0.400000, -0.383930]","[-0.628907, 1.136961, -0.360868]","[0.067871, 0.045898, -0.076904]","[0.024292, 0.033081, -0.039185, 0.998383]","[0.048187, 0.044128, -0.024902, 0.997528]","[-0.074219, 0.114990, -0.088623]","[[0.994690, -0.076660, -0.067993], [0.079834, 0.995667, 0.045837], [0.064087, -0.051086, 0.996582]]",0.99469,"[8131, 8044, 7896, 8118]"
53.644939,"[-0.039062, 0.417969, -0.976562]","[-0.660649, 1.096080, -0.376211]","[-0.309999, 0.519999, -0.456854]","[-0.625792, 1.137077, -0.359277]","[0.067139, 0.046631, -0.078125]","[0.024658, 0.032715, -0.039795, 0.998383]","[0.044342, 0.041718, -0.024628, 0.997833]","[0.175537, -0.264648, -0.027344]","[[0.994690, -0.077881, -0.067322], [0.081055, 0.995667, 0.046570], [0.063293, -0.051819, 0.996643]]",0.99469,"[8189, 8052, 7823, 8130]"
53.680103,"[-0.046875, 0.429688, -0.980469]","[-0.684952, 1.140470, -0.390172]","[-0.269999, 0.439999, -0.490416]","[-0.618311, 1.135517, -0.355401]","[0.067871, 0.049072, -0.079590]","[0.025970, 0.032928, -0.040588, 0.998291]","[0.050354, 0.044922, -0.025024, 0.997375]","[-0.150879, -0.072754, -0.065674]","[[0.994507, -0.079346, -0.067871], [0.082764, 0.995300, 0.049133], [0.063599, -0.054504, 0.996399]]",0.994507,"[8098, 8035, 7839, 8091]"
53.713299,"[-0.058594, 0.449219, -0.988281]","[-0.708932, 1.184756, -0.403963]","[-0.289999, 0.459999, -0.492952]","[-0.609176, 1.131577, -0.350604]","[0.066406, 0.050293, -0.080811]","[0.026520, 0.032166, -0.041168, 0.998260]","[0.051208, 0.044708, -0.025055, 0.997345]","[0.265137, -0.135986, -0.025879]","[[0.994446, -0.080566, -0.066406], [0.083862, 0.995056, 0.050232], [0.062012, -0.055603, 0.996399]]",0.994446,"[8189, 8019, 7728, 8065]"
