t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
55.861847,"[-0.039062, 0.089844, -1.164062]","[0.000027, -0.000295, -0.000158]","[0.070000, 0.009998, 0.030169]","[0.000287, -0.003127, -0.001671]","[-0.002686, -0.015137, -0.082764]","[-0.007599, -0.001129, -0.041412, 0.999115]","[-0.000336, 0.003754, -0.025238, 0.999664]","[0.084473, 0.072754, 0.020020]","[[0.996521, -0.082764, 0.002869], [0.082764, 0.996460, -0.015137], [-0.001648, 0.015259, 0.999878]]",0.996521,"[7939, 7970, 7825, 8023]"
55.877472,"[-0.039062, 0.097656, -1.164062]","[0.000033, -0.000361, -0.000194]","[0.049999, 0.019999, 0.024298]","[0.000337, -0.003661, -0.001955]","[-0.002441, -0.014893, -0.083740]","[-0.007568, -0.000977, -0.041870, 0.999084]","[-0.001160, 0.002777, -0.025238, 0.999664]","[0.058350, 0.107178, 0.033936]","[[0.996399, -0.083679, 0.002563], [0.083679, 0.996338, -0.015076], [-0.001343, 0.015198, 0.999817]]",0.996399,"[7945, 7958, 7828, 8013]"
55.910675,"[-0.027344, 0.097656, -1.167969]","[0.000040, -0.000439, -0.000235]","[0.070000, 0.019999, 0.031425]","[0.000393, -0.004256, -0.002271]","[-0.001709, -0.016357, -0.085693]","[-0.008270, -0.000519, -0.042847, 0.999054]","[-0.001434, 0.004578, -0.025238, 0.999664]","[-0.196289, 0.151367, -0.123535]","[[0.996338, -0.085632, 0.001709], [0.085632, 0.996216, -0.016541], [-0.000366, 0.016541, 0.999878]]",0.996338,"[7943, 7935, 7807, 8019]"
55.945831,"[-0.019531, 0.097656, -1.171875]","[0.000058, -0.000631, -0.000337]","[0.080000, 0.019999, 0.015284]","[0.000525, -0.005643, -0.003007]","[-0.001709, -0.016357, -0.087402]","[-0.008270, -0.000549, -0.043762, 0.998993]","[-0.001465, 0.005554, -0.025238, 0.999664]","[0.218018, 0.208252, -0.044678]","[[0.996094, -0.087463, 0.001770], [0.087463, 0.995972, -0.016541], [-0.000427, 0.016541, 0.999756]]",0.996094,"[7910, 7921, 7772, 7967]"
56.063019,"[-0.019531, 0.097656, -1.167969]","[0.000150, -0.001615, -0.000860]","[0.109999, 0.019999, 0.042837]","[0.001106, -0.011652, -0.006178]","[0.003662, -0.020020, -0.093994]","[-0.009918, 0.002350, -0.047028, 0.998840]","[-0.001617, 0.007141, -0.025238, 0.999634]","[-0.592285, 0.594727, -0.127686]","[[0.995544, -0.094055, -0.003723], [0.093933, 0.995361, -0.020081], [0.005554, 0.019592, 0.999756]]",0.995544,"[7872, 7971, 7823, 8033]"
56.078644,"[-0.019531, 0.097656, -1.175781]","[0.000173, -0.001855, -0.000988]","[0.070000, 0.029999, 0.077675]","[0.001234, -0.012959, -0.006865]","[0.005371, -0.021484, -0.094727]","[-0.010620, 0.003235, -0.047272, 0.998840]","[-0.002075, 0.005188, -0.025238, 0.999664]","[0.056641, -0.150635, -0.026123]","[[0.995544, -0.094604, -0.005432], [0.094360, 0.995361, -0.021606], [0.007385, 0.020874, 0.999817]]",0.995544,"[7907, 7908, 7831, 8131]"
56.213413,"[0.000000, 0.097656, -1.167969]","[0.000418, -0.004390, -0.002326]","[0.099998, 0.019999, 0.062014]","[0.002437, -0.024985, -0.013154]","[0.006836, -0.020996, -0.097656]","[-0.010284, 0.003998, -0.048737, 0.998779]","[-0.001892, 0.007996, -0.025238, 0.999634]","[-0.267090, 0.068848, -0.035156]","[[0.995300, -0.097534, -0.006958], [0.097290, 0.995117, -0.020996], [0.008911, 0.020142, 0.999817]]",0.9953,"[7926, 7925, 7832, 8077]"
56.215366,"[0.000000, 0.097656, -1.183594]","[0.000418, -0.004390, -0.002326]","[0.129999, 0.039999, -0.010916]","[0.002437, -0.024985, -0.013154]","[0.005615, -0.020508, -0.097656]","[-0.010162, 0.003357, -0.048737, 0.998749]","[-0.002899, 0.009430, -0.025208, 0.999603]","[0.216309, 0.151367, -0.006836]","[[0.995178, -0.097534, -0.005676], [0.097290, 0.994995, -0.020691], [0.007629, 0.019958, 0.999695]]",0.995178,"[7948, 7940, 7826, 8069]"
56.250534,"[0.007812, 0.109375, -1.187500]","[0.000522, -0.005451, -0.002884]","[0.109999, 0.029999, -0.016392]","[0.002892, -0.029431, -0.015466]","[0.005859, -0.020264, -0.098389]","[-0.009979, 0.003540, -0.049164, 0.998749]","[-0.003143, 0.008942, -0.025208, 0.999634]","[0.151855, -0.527832, -0.051514]","[[0.995178, -0.098328, -0.006042], [0.098083, 0.994995, -0.020325], [0.007996, 0.019592, 0.999817]]",0.995178,"[7913, 7925, 7810, 7984]"
56.279816,"[0.007812, 0.109375, -1.191406]","[0.000581, -0.006049, -0.003198]","[0.129999, 0.039999, -0.150631]","[0.003140, -0.031836, -0.016714]","[0.007324, -0.020020, -0.099121]","[-0.009827, 0.004181, -0.049561, 0.998718]","[-0.003906, 0.009888, -0.025208, 0.999603]","[-0.051514, -0.274658, -0.031982]","[[0.995056, -0.099121, -0.007385], [0.098877, 0.994873, -0.020081], [0.009216, 0.019226, 0.999756]]",0.995056,"[7844, 7936, 7772, 7984]"
56.408726,"[0.019531, 0.109375, -1.199219]","[0.001148, -0.011725, -0.006167]","[0.099998, 0.049999, -0.107901]","[0.005293, -0.052266, -0.027250]","[0.013916, -0.021240, -0.100830]","[-0.010315, 0.007507, -0.050323, 0.998657]","[-0.004730, 0.009277, -0.025208, 0.999603]","[-0.112305, -0.069092, 0.035400]","[[0.994812, -0.100708, -0.013916], [0.100342, 0.994690, -0.021423], [0.015991, 0.019836, 0.999634]]",0.994812,"[7882, 7865, 7776, 8022]"
56.410686,"[0.027344, 0.109375, -1.199219]","[0.001148, -0.011725, -0.006167]","[0.150000, 0.039999, -0.109623]","[0.005293, -0.052266, -0.027250]","[0.013184, -0.021240, -0.101074]","[-0.010254, 0.007202, -0.050446, 0.998657]","[-0.004333, 0.012207, -0.025177, 0.999573]","[0.102051, -0.251709, -0.133545]","[[0.994812, -0.100952, -0.013367], [0.100586, 0.994690, -0.021240], [0.015320, 0.019775, 0.999695]]",0.994812,"[7878, 7883, 7775, 8031]"
56.414585,"[0.027344, 0.109375, -1.203125]","[0.001148, -0.011725, -0.006167]","[0.129999, 0.029999, -0.107666]","[0.005293, -0.052266, -0.027250]","[0.014160, -0.021484, -0.101074]","[-0.010345, 0.007721, -0.050476, 0.998657]","[-0.003937, 0.011230, -0.025208, 0.999603]","[-0.151123, 0.293945, 0.091797]","[[0.994812, -0.101013, -0.014343], [0.100647, 0.994690, -0.021484], [0.016418, 0.019897, 0.999695]]",0.994812,"[7880, 7880, 7776, 8018]"
56.463413,"[0.039062, 0.109375, -1.207031]","[0.001492, -0.015097, -0.007922]","[0.139999, 0.039999, -0.109165]","[0.006460, -0.063043, -0.032765]","[0.016357, -0.022705, -0.102539]","[-0.010956, 0.008759, -0.051117, 0.998596]","[-0.004578, 0.012573, -0.025177, 0.999573]","[-0.045898, -0.018066, -0.093018]","[[0.994568, -0.102356, -0.016357], [0.101868, 0.994507, -0.022827], [0.018555, 0.020996, 0.999573]]",0.994568,"[7841, 7838, 7735, 8002]"
56.480988,"[0.039062, 0.117188, -1.207031]","[0.001622, -0.016366, -0.008581]","[0.119999, 0.029999, -0.119394]","[0.006884, -0.066915, -0.034740]","[0.017090, -0.022949, -0.103271]","[-0.010986, 0.009125, -0.051514, 0.998596]","[-0.004669, 0.011597, -0.025177, 0.999603]","[0.090820, 0.021484, -0.102783]","[[0.994568, -0.103149, -0.017090], [0.102661, 0.994507, -0.022949], [0.019287, 0.020996, 0.999634]]",0.994568,"[7850, 7825, 7736, 8005]"
56.514191,"[0.039062, 0.117188, -1.210938]","[0.001761, -0.017711, -0.009279]","[0.109999, 0.029999, -0.140932]","[0.007326, -0.070928, -0.036784]","[0.018555, -0.022705, -0.103271]","[-0.010895, 0.009857, -0.051575, 0.998566]","[-0.005035, 0.011200, -0.025177, 0.999603]","[0.156738, -0.068604, 0.155762]","[[0.994446, -0.103271, -0.018555], [0.102783, 0.994446, -0.022827], [0.020752, 0.020752, 0.999573]]",0.994446,"[7806, 7835, 7750, 7948]"
56.549347,"[0.046875, 0.117188, -1.214844]","[0.002065, -0.020646, -0.010799]","[0.150000, 0.039999, -0.109138]","[0.008266, -0.079382, -0.041077]","[0.019531, -0.023682, -0.104248]","[-0.011322, 0.010468, -0.052063, 0.998535]","[-0.005829, 0.013763, -0.025177, 0.999542]","[0.083740, -0.152100, -0.059570]","[[0.994385, -0.104248, -0.019714], [0.103760, 0.994324, -0.023743], [0.022034, 0.021545, 0.999512]]",0.994385,"[7828, 7879, 7782, 7987]"
56.58255,"[0.046875, 0.117188, -1.214844]","[0.002408, -0.023921, -0.012492]","[0.119999, 0.029999, -0.141695]","[0.009283, -0.088408, -0.045644]","[0.019775, -0.023193, -0.104736]","[-0.011108, 0.010498, -0.052277, 0.998535]","[-0.005554, 0.012299, -0.025177, 0.999573]","[0.426025, -0.177246, -0.040527]","[[0.994385, -0.104675, -0.019775], [0.104187, 0.994324, -0.023315], [0.022095, 0.021118, 0.999573]]",0.994385,"[7871, 7927, 7767, 7959]"
56.715374,"[0.058594, 0.117188, -1.222656]","[0.003952, -0.038397, -0.019933]","[0.139999, 0.039999, -0.122671]","[0.013473, -0.124525, -0.063756]","[0.023193, -0.026123, -0.106445]","[-0.012482, 0.012360, -0.053101, 0.998444]","[-0.007050, 0.013855, -0.025146, 0.999542]","[-0.189941, 0.099854, -0.044189]","[[0.994080, -0.106445, -0.023376], [0.105713, 0.994080, -0.026306], [0.025940, 0.023621, 0.999390]]",0.99408,"[7834, 7875, 7774, 7975]"
56.717316,"[0.078125, 0.128906, -1.222656]","[0.003952, -0.038397, -0.019933]","[0.129999, 0.019999, -0.143402]","[0.013473, -0.124525, -0.063756]","[0.023193, -0.026367, -0.106689]","[-0.012573, 0.012268, -0.053162, 0.998444]","[-0.006958, 0.014587, -0.025146, 0.999542]","[-0.008301, -0.094238, -0.027588]","[[0.994080, -0.106567, -0.023193], [0.105835, 0.994019, -0.026489], [0.025757, 0.023804, 0.999390]]",0.99408,"[7859, 7862, 7752, 7988]"
56.859898,"[0.089844, 0.128906, -1.234375]","[0.006139, -0.058286, -0.030069]","[0.139999, 0.029999, -0.149178]","[0.018712, -0.167558, -0.085013]","[0.025146, -0.029297, -0.109375]","[-0.014008, 0.013367, -0.054413, 0.998322]","[-0.009552, 0.015991, -0.025085, 0.999481]","[-0.070312, 0.031738, 0.004150]","[[0.993652, -0.109131, -0.025208], [0.108276, 0.993591, -0.029480], [0.028137, 0.026550, 0.999207]]",0.993652,"[7889, 7916, 7736, 8028]"
56.885292,"[0.097656, 0.128906, -1.230469]","[0.006513, -0.061624, -0.031761]","[0.119999, 0.019999, -0.186844]","[0.019550, -0.174250, -0.088288]","[0.022949, -0.026123, -0.110107]","[-0.012451, 0.012207, -0.054840, 0.998352]","[-0.009399, 0.015503, -0.025085, 0.999512]","[-0.149414, 0.415283, -0.068604]","[[0.993713, -0.109863, -0.023010], [0.109253, 0.993652, -0.026245], [0.025696, 0.023560, 0.999390]]",0.993713,"[7834, 7919, 7814, 8048]"
56.934113,"[0.097656, 0.128906, -1.234375]","[0.007735, -0.072440, -0.037230]","[0.109999, 0.029999, -0.167328]","[0.022204, -0.195108, -0.098443]","[0.022949, -0.027344, -0.111328]","[-0.013031, 0.012207, -0.055511, 0.998322]","[-0.010620, 0.015106, -0.025085, 0.999512]","[0.000732, -0.461914, 0.014160]","[[0.993591, -0.111206, -0.022949], [0.110474, 0.993530, -0.027466], [0.025757, 0.024658, 0.999390]]",0.993591,"[7910, 8009, 7785, 8019]"
56.951691,"[0.097656, 0.128906, -1.234375]","[0.008178, -0.076321, -0.039187]","[0.099998, 0.029999, -0.169624]","[0.023135, -0.202315, -0.101933]","[0.022705, -0.027344, -0.111816]","[-0.013062, 0.012177, -0.055725, 0.998291]","[-0.010986, 0.014618, -0.025085, 0.999512]","[0.213135, -0.061768, -0.203857]","[[0.993469, -0.111633, -0.022888], [0.110901, 0.993408, -0.027527], [0.025696, 0.024719, 0.999329]]",0.993469,"[7894, 7973, 7777, 8038]"
56.984898,"[0.109375, 0.128906, -1.234375]","[0.008639, -0.080343, -0.041211]","[0.099998, 0.009998, -0.176807]","[0.024090, -0.209643, -0.105473]","[0.025879, -0.029541, -0.112305]","[-0.014008, 0.013794, -0.055908, 0.998230]","[-0.010376, 0.015350, -0.025085, 0.999512]","[-0.205322, 0.358887, 0.044922]","[[0.993286, -0.112061, -0.026001], [0.111206, 0.993286, -0.029602], [0.029053, 0.026428, 0.999146]]",0.993286,"[7844, 7862, 7814, 8033]"
57.018097,"[0.109375, 0.128906, -1.238281]","[0.009619, -0.088826, -0.045473]","[0.109999, 0.019999, -0.182871]","[0.026071, -0.224669, -0.112699]","[0.025146, -0.031006, -0.113037]","[-0.014740, 0.013489, -0.056274, 0.998199]","[-0.011627, 0.015930, -0.025055, 0.999481]","[0.033203, -0.145264, -0.035156]","[[0.993225, -0.112793, -0.025269], [0.111938, 0.993103, -0.031006], [0.028564, 0.027954, 0.999084]]",0.993225,"[7852, 7886, 7777, 8013]"
57.053268,"[0.117188, 0.136719, -1.242188]","[0.010677, -0.097901, -0.050018]","[0.089998, 0.009998, -0.185713]","[0.028147, -0.240155, -0.120103]","[0.025146, -0.032471, -0.114014]","[-0.015503, 0.013519, -0.056793, 0.998169]","[-0.012451, 0.015289, -0.025055, 0.999481]","[-0.086670, -0.076660, 0.049805]","[[0.993103, -0.113831, -0.025269], [0.112976, 0.992981, -0.032593], [0.028687, 0.029419, 0.999084]]",0.993103,"[7866, 7886, 7759, 7995]"
57.086456,"[0.117188, 0.136719, -1.242188]","[0.011819, -0.107592, -0.054857]","[0.099998, 0.000000, -0.186058]","[0.030320, -0.256091, -0.127676]","[0.025391, -0.032959, -0.115234]","[-0.015686, 0.013611, -0.057404, 0.998138]","[-0.012604, 0.015778, -0.025055, 0.999481]","[-0.030518, 0.111572, -0.143555]","[[0.993042, -0.115051, -0.025391], [0.114197, 0.992920, -0.032959], [0.028931, 0.029785, 0.999084]]",0.993042,"[7848, 7907, 7781, 8002]"
57.119659,"[0.128906, 0.136719, -1.246094]","[0.012422, -0.112673, -0.057388]","[0.099998, 0.009998, -0.177097]","[0.031442, -0.264220, -0.131520]","[0.025635, -0.033936, -0.116211]","[-0.016205, 0.013763, -0.057800, 0.998077]","[-0.013947, 0.016479, -0.025024, 0.999451]","[-0.094727, 0.233398, -0.029297]","[[0.992798, -0.115906, -0.025635], [0.114929, 0.992676, -0.033997], [0.029297, 0.030701, 0.998962]]",0.992798,"[7878, 7915, 7788, 7978]"
57.152863,"[0.128906, 0.136719, -1.246094]","[0.013695, -0.123316, -0.062678]","[0.080000, 0.000000, -0.204075]","[0.033761, -0.280783, -0.139316]","[0.025879, -0.034912, -0.116211]","[-0.016754, 0.013916, -0.057831, 0.998077]","[-0.014160, 0.015381, -0.025024, 0.999451]","[0.124268, -0.321289, 0.075439]","[[0.992859, -0.115967, -0.025879], [0.114990, 0.992676, -0.035095], [0.029663, 0.031799, 0.998962]]",0.992859,"[7868, 7930, 7792, 8048]"
57.188019,"[0.128906, 0.136719, -1.250000]","[0.015061, -0.134614, -0.068274]","[0.099998, 0.000000, -0.242739]","[0.036177, -0.297736, -0.147240]","[0.026367, -0.036133, -0.116943]","[-0.017242, 0.014252, -0.058136, 0.998047]","[-0.015167, 0.016449, -0.024994, 0.999420]","[-0.063721, 0.149902, 0.052490]","[[0.992737, -0.116638, -0.026489], [0.115540, 0.992554, -0.036133], [0.030396, 0.032715, 0.998901]]",0.992737,"[7861, 7935, 7794, 7962]"
57.219269,"[0.128906, 0.136719, -1.253906]","[0.015780, -0.140513, -0.071189]","[0.070000, 0.000000, -0.262419]","[0.037422, -0.306351, -0.151245]","[0.026367, -0.037354, -0.117188]","[-0.017853, 0.014343, -0.058319, 0.998016]","[-0.015869, 0.014984, -0.024994, 0.999420]","[0.017334, 0.015137, 0.047119]","[[0.992676, -0.117004, -0.026550], [0.115906, 0.992432, -0.037354], [0.030701, 0.033936, 0.998840]]",0.992676,"[7865, 7928, 7764, 8017]"
57.254425,"[0.128906, 0.136719, -1.253906]","[0.017291, -0.152821, -0.077255]","[0.080000, 0.000000, -0.215652]","[0.039986, -0.323840, -0.159332]","[0.026123, -0.038086, -0.117920]","[-0.018280, 0.014221, -0.058716, 0.997986]","[-0.016724, 0.015320, -0.024994, 0.999420]","[-0.144287, -0.117676, -0.043213]","[[0.992554, -0.117798, -0.026245], [0.116699, 0.992310, -0.038208], [0.030518, 0.034790, 0.998779]]",0.992554,"[7831, 7940, 7776, 8002]"
57.287628,"[0.136719, 0.136719, -1.253906]","[0.018905, -0.165818, -0.083638]","[0.080000, -0.009998, -0.207180]","[0.042647, -0.341654, -0.167505]","[0.026123, -0.040283, -0.118408]","[-0.019379, 0.014282, -0.058868, 0.997955]","[-0.017365, 0.015778, -0.024963, 0.999390]","[0.029053, 0.248291, 0.039551]","[[0.992554, -0.118164, -0.026245], [0.116943, 0.992188, -0.040405], [0.030762, 0.036987, 0.998718]]",0.992554,"[7913, 7941, 7767, 8045]"
57.320831,"[0.148438, 0.136719, -1.257812]","[0.020624, -0.179516, -0.090342]","[0.059999, -0.019999, -0.180672]","[0.045408, -0.359764, -0.175748]","[0.025635, -0.041748, -0.118896]","[-0.020111, 0.014038, -0.059174, 0.997955]","[-0.017822, 0.015656, -0.024963, 0.999390]","[-0.237305, -0.055908, -0.078125]","[[0.992615, -0.118774, -0.025696], [0.117554, 0.992188, -0.041870], [0.030334, 0.038452, 0.998779]]",0.992615,"[7909, 7968, 7815, 7999]"
57.354034,"[0.148438, 0.136719, -1.257812]","[0.021525, -0.186634, -0.093816]","[0.080000, -0.019999, -0.199688]","[0.046825, -0.368923, -0.179890]","[0.024658, -0.041748, -0.119141]","[-0.020142, 0.013550, -0.059235, 0.997955]","[-0.018829, 0.016479, -0.024933, 0.999359]","[0.427002, -0.221924, 0.005371]","[[0.992615, -0.118835, -0.024658], [0.117737, 0.992188, -0.041870], [0.029419, 0.038574, 0.998779]]",0.992615,"[7940, 8016, 7822, 8029]"
57.387238,"[0.148438, 0.136719, -1.257812]","[0.023410, -0.201404, -0.101004]","[0.059999, -0.029999, -0.143661]","[0.049732, -0.387424, -0.188203]","[0.026611, -0.045166, -0.119141]","[-0.021820, 0.014648, -0.059296, 0.997925]","[-0.019531, 0.015503, -0.024933, 0.999359]","[-0.609863, 0.306152, -0.012695]","[[0.992615, -0.119019, -0.026672], [0.117676, 0.992126, -0.045349], [0.031799, 0.041809, 0.998718]]",0.992615,"[7944, 8054, 7842, 8056]"
57.42239,"[0.148438, 0.136719, -1.257812]","[0.025411, -0.216903, -0.108518]","[0.059999, -0.039999, -0.102688]","[0.052738, -0.406150, -0.196540]","[0.025879, -0.045410, -0.119385]","[-0.021942, 0.014343, -0.059326, 0.997894]","[-0.020264, 0.015350, -0.024933, 0.999359]","[0.162109, 0.408936, -0.055420]","[[0.992493, -0.119080, -0.026062], [0.117737, 0.991943, -0.045532], [0.031189, 0.042114, 0.998596]]",0.992493,"[7952, 8080, 7868, 8099]"
57.455597,"[0.148438, 0.136719, -1.257812]","[0.027532, -0.233138, -0.116360]","[0.049999, -0.039999, -0.084162]","[0.055841, -0.425072, -0.204884]","[0.026123, -0.047607, -0.118408]","[-0.023010, 0.014465, -0.058929, 0.997894]","[-0.021484, 0.014832, -0.024933, 0.999329]","[-0.316162, 0.023682, -0.013916]","[[0.992615, -0.118286, -0.026184], [0.116943, 0.991943, -0.047668], [0.031555, 0.044250, 0.998474]]",0.992615,"[7956, 8101, 7901, 8074]"
57.4888,"[0.148438, 0.136719, -1.261719]","[0.028638, -0.241532, -0.120401]","[0.029999, -0.029999, -0.098301]","[0.057429, -0.434593, -0.209050]","[0.025146, -0.047852, -0.118164]","[-0.023193, 0.014008, -0.058716, 0.997894]","[-0.023041, 0.013702, -0.024933, 0.999329]","[0.209961, -0.071777, -0.005859]","[[0.992615, -0.117859, -0.025269], [0.116516, 0.991943, -0.047974], [0.030640, 0.044678, 0.998413]]",0.992615,"[7996, 8081, 7882, 8118]"
57.522018,"[0.156250, 0.136719, -1.261719]","[0.030944, -0.258882, -0.128730]","[0.070000, -0.059999, -0.080814]","[0.060677, -0.453748, -0.217367]","[0.025146, -0.050049, -0.117432]","[-0.024231, 0.014008, -0.058411, 0.997894]","[-0.022858, 0.016266, -0.024872, 0.999268]","[-0.167480, -0.119141, -0.036133]","[[0.992737, -0.117310, -0.025146], [0.115845, 0.991943, -0.050049], [0.030762, 0.046753, 0.998352]]",0.992737,"[7992, 8075, 7927, 8125]"
57.555206,"[0.156250, 0.128906, -1.261719]","[0.033380, -0.276982, -0.137382]","[0.049999, -0.059999, -0.104021]","[0.064022, -0.473018, -0.225642]","[0.024658, -0.050049, -0.117188]","[-0.024292, 0.013794, -0.058258, 0.997894]","[-0.023682, 0.015015, -0.024902, 0.999268]","[0.126465, 0.180664, 0.070557]","[[0.992737, -0.116943, -0.024719], [0.115601, 0.991943, -0.050171], [0.030334, 0.046875, 0.998352]]",0.992737,"[8008, 8069, 7924, 8120]"
57.588413,"[0.156250, 0.128906, -1.261719]","[0.034647, -0.286317, -0.141830]","[0.059999, -0.070000, -0.066938]","[0.065731, -0.482689, -0.229759]","[0.024414, -0.051514, -0.116943]","[-0.025024, 0.013733, -0.058136, 0.997894]","[-0.024658, 0.015472, -0.024872, 0.999237]","[-0.181396, -0.106934, -0.051514]","[[0.992798, -0.116760, -0.024536], [0.115295, 0.991943, -0.051636], [0.030273, 0.048340, 0.998291]]",0.992798,"[7997, 8072, 7937, 8121]"
57.621613,"[0.156250, 0.128906, -1.265625]","[0.037282, -0.305549, -0.150964]","[0.049999, -0.099998, -0.097443]","[0.069219, -0.502074, -0.237936]","[0.023438, -0.050537, -0.116211]","[-0.024597, 0.013214, -0.057800, 0.997925]","[-0.024536, 0.014893, -0.024872, 0.999268]","[0.219971, 0.218506, 0.114258]","[[0.992859, -0.116089, -0.023560], [0.114746, 0.992004, -0.050720], [0.029175, 0.047546, 0.998352]]",0.992859,"[8010, 8105, 7959, 8091]"
