t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
44.051102,"[0.007812, 0.089844, -1.214844]","[-0.002607, 0.001224, -0.001109]","[0.049999, 0.039999, 0.020117]","[-0.026788, 0.012652, -0.011419]","[-0.009033, -0.022705, -0.076904]","[-0.011536, -0.004150, -0.038483, 0.999207]","[-0.002869, 0.002594, -0.026703, 0.999634]","[0.224854, -0.100098, -0.006836]","[[0.997070, -0.076843, 0.009155], [0.076965, 0.996826, -0.022766], [-0.007446, 0.023376, 0.999756]]",0.99707,"[7991, 7963, 7769, 8000]"
44.086258,"[0.019531, 0.097656, -1.218750]","[-0.003825, 0.001801, -0.001628]","[0.049999, 0.070000, 0.026413]","[-0.035878, 0.016994, -0.015312]","[-0.008545, -0.022461, -0.079346]","[-0.011444, -0.003906, -0.039795, 0.999146]","[-0.004852, 0.003387, -0.026703, 0.999603]","[-0.008789, -0.173340, -0.110596]","[[0.996826, -0.079468, 0.008667], [0.079590, 0.996582, -0.022583], [-0.006958, 0.023193, 0.999695]]",0.996826,"[7968, 7954, 7801, 7957]"
44.11948,"[0.019531, 0.097656, -1.218750]","[-0.005434, 0.002564, -0.002316]","[0.059999, 0.049999, 0.023525]","[-0.046819, 0.022243, -0.020004]","[-0.008545, -0.022217, -0.082031]","[-0.011261, -0.003876, -0.041077, 0.999084]","[-0.003754, 0.004028, -0.026703, 0.999603]","[0.256836, 0.132812, -0.053467]","[[0.996582, -0.082031, 0.008667], [0.082153, 0.996338, -0.022217], [-0.006836, 0.022827, 0.999695]]",0.996582,"[7965, 7986, 7795, 7958]"
44.152664,"[0.019531, 0.097656, -1.218750]","[-0.007509, 0.003551, -0.003203]","[0.109999, 0.049999, 0.068029]","[-0.059739, 0.028470, -0.025555]","[-0.005127, -0.024658, -0.084717]","[-0.012451, -0.002075, -0.042358, 0.999023]","[-0.003937, 0.006714, -0.026672, 0.999603]","[-0.436279, 0.469727, -0.076416]","[[0.996399, -0.084656, 0.005188], [0.084656, 0.996094, -0.024780], [-0.003113, 0.025024, 0.999634]]",0.996399,"[7976, 7938, 7816, 8029]"
44.185871,"[0.019531, 0.097656, -1.214844]","[-0.008745, 0.004141, -0.003732]","[0.049999, 0.070000, 0.044630]","[-0.066977, 0.031970, -0.028670]","[-0.006836, -0.023193, -0.087158]","[-0.011780, -0.002960, -0.043671, 0.998993]","[-0.004730, 0.003998, -0.026703, 0.999603]","[0.440918, -0.611816, -0.104004]","[[0.996216, -0.087219, 0.006897], [0.087341, 0.995972, -0.023315], [-0.004944, 0.023804, 0.999756]]",0.996216,"[8026, 8024, 7809, 8046]"
44.221024,"[0.019531, 0.109375, -1.222656]","[-0.011669, 0.005539, -0.004984]","[0.080000, 0.059999, 0.039341]","[-0.083078, 0.039785, -0.035606]","[-0.004150, -0.023193, -0.089600]","[-0.011749, -0.001587, -0.044830, 0.998901]","[-0.004791, 0.005707, -0.026672, 0.999603]","[-0.223877, 0.126465, -0.047607]","[[0.995850, -0.089600, 0.004211], [0.089600, 0.995605, -0.023376], [-0.002136, 0.023621, 0.999573]]",0.99585,"[7926, 8032, 7864, 8039]"
44.254238,"[0.019531, 0.109375, -1.222656]","[-0.015265, 0.007264, -0.006526]","[0.119999, 0.059999, -0.004763]","[-0.101406, 0.048728, -0.043519]","[-0.004639, -0.022949, -0.091309]","[-0.011597, -0.001801, -0.045624, 0.998871]","[-0.004730, 0.008026, -0.026672, 0.999573]","[0.388184, -0.153320, 0.068604]","[[0.995728, -0.091187, 0.004639], [0.091187, 0.995483, -0.023071], [-0.002563, 0.023315, 0.999634]]",0.995728,"[7999, 8016, 7814, 8075]"
44.28743,"[0.027344, 0.109375, -1.222656]","[-0.017342, 0.008263, -0.007418]","[0.099998, 0.059999, 0.009130]","[-0.111424, 0.053634, -0.047850]","[-0.002441, -0.023926, -0.093262]","[-0.012024, -0.000732, -0.046600, 0.998840]","[-0.004700, 0.007782, -0.026672, 0.999573]","[-0.291992, 0.256348, -0.065186]","[[0.995605, -0.093140, 0.002563], [0.093140, 0.995361, -0.023987], [-0.000366, 0.024109, 0.999695]]",0.995605,"[7985, 8027, 7819, 8004]"
44.320633,"[0.027344, 0.109375, -1.226562]","[-0.022112, 0.010563, -0.009468]","[0.080000, 0.049999, -0.014027]","[-0.133200, 0.064345, -0.057281]","[-0.002441, -0.023926, -0.094971]","[-0.011993, -0.000702, -0.047485, 0.998779]","[-0.004089, 0.007446, -0.026672, 0.999603]","[0.179199, -0.118164, -0.022217]","[[0.995361, -0.094910, 0.002502], [0.094910, 0.995117, -0.023926], [-0.000305, 0.024048, 0.999573]]",0.995361,"[7992, 8024, 7813, 8044]"
44.355804,"[0.039062, 0.109375, -1.230469]","[-0.027778, 0.013306, -0.011906]","[0.099998, 0.080000, -0.022871]","[-0.157312, 0.076274, -0.067746]","[-0.000488, -0.025146, -0.097168]","[-0.012543, 0.000305, -0.048645, 0.998718]","[-0.005371, 0.009491, -0.026672, 0.999573]","[-0.077148, -0.169189, -0.098145]","[[0.995178, -0.097229, 0.000610], [0.097107, 0.994873, -0.025146], [0.001709, 0.025024, 0.999573]]",0.995178,"[7977, 7997, 7827, 8066]"
44.387043,"[0.039062, 0.117188, -1.230469]","[-0.034433, 0.016539, -0.014774]","[0.109999, 0.049999, -0.066097]","[-0.183765, 0.089442, -0.079255]","[-0.000488, -0.024658, -0.099365]","[-0.012360, 0.000366, -0.049652, 0.998688]","[-0.004059, 0.010498, -0.026672, 0.999573]","[0.290771, -0.501221, -0.043457]","[[0.995056, -0.099243, 0.000549], [0.099121, 0.994751, -0.024780], [0.001892, 0.024658, 0.999634]]",0.995056,"[7996, 8041, 7823, 8063]"
44.420246,"[0.046875, 0.117188, -1.234375]","[-0.038158, 0.018354, -0.016382]","[0.119999, 0.080000, -0.068108]","[-0.197858, 0.096491, -0.085398]","[0.002197, -0.025635, -0.101318]","[-0.012756, 0.001831, -0.050659, 0.998627]","[-0.005554, 0.012177, -0.026642, 0.999542]","[-0.394287, 0.597900, -0.062500]","[[0.994812, -0.101257, -0.002319], [0.101135, 0.994507, -0.025757], [0.004883, 0.025269, 0.999634]]",0.994812,"[8013, 8044, 7819, 8091]"
44.453445,"[0.046875, 0.117188, -1.238281]","[-0.046464, 0.022412, -0.019969]","[0.080000, 0.070000, -0.116426]","[-0.227770, 0.111527, -0.098461]","[0.003662, -0.026123, -0.102783]","[-0.012909, 0.002563, -0.051422, 0.998596]","[-0.004791, 0.010834, -0.026672, 0.999573]","[0.268555, -0.820068, -0.108887]","[[0.994690, -0.102844, -0.003784], [0.102600, 0.994385, -0.026123], [0.006348, 0.025513, 0.999634]]",0.99469,"[7968, 8004, 7833, 8116]"
44.488602,"[0.046875, 0.117188, -1.242188]","[-0.055982, 0.027083, -0.024087]","[0.109999, 0.070000, -0.119574]","[-0.259924, 0.127805, -0.112541]","[0.006348, -0.024414, -0.104736]","[-0.012054, 0.003845, -0.052277, 0.998566]","[-0.004242, 0.013306, -0.026642, 0.999542]","[-0.465576, 0.583984, -0.015869]","[[0.994507, -0.104553, -0.006409], [0.104309, 0.994263, -0.024536], [0.008850, 0.023682, 0.999695]]",0.994507,"[7964, 8060, 7847, 8080]"
44.521805,"[0.046875, 0.128906, -1.250000]","[-0.061223, 0.029662, -0.026357]","[0.129999, 0.089998, -0.183445]","[-0.276819, 0.136405, -0.119955]","[0.005127, -0.022705, -0.105957]","[-0.011200, 0.003265, -0.052887, 0.998535]","[-0.005768, 0.014984, -0.026611, 0.999512]","[0.362061, -0.468262, -0.047119]","[[0.994385, -0.105774, -0.005310], [0.105530, 0.994141, -0.022766], [0.007629, 0.022034, 0.999695]]",0.994385,"[7969, 8065, 7800, 8067]"
44.555008,"[0.066406, 0.128906, -1.253906]","[-0.072720, 0.035340, -0.031344]","[0.109999, 0.070000, -0.154936]","[-0.312188, 0.154514, -0.135511]","[0.008545, -0.024414, -0.106934]","[-0.012024, 0.004944, -0.053375, 0.998505]","[-0.004578, 0.015991, -0.026642, 0.999481]","[-0.228271, 0.308350, -0.035400]","[[0.994263, -0.106750, -0.008545], [0.106506, 0.994019, -0.024597], [0.011108, 0.023499, 0.999695]]",0.994263,"[7997, 8018, 7820, 8056]"
44.621414,"[0.066406, 0.136719, -1.261719]","[-0.100058, 0.048936, -0.043232]","[0.119999, 0.089998, -0.167337]","[-0.388841, 0.194257, -0.169388]","[0.013916, -0.026367, -0.109375]","[-0.012817, 0.007690, -0.054565, 0.998413]","[-0.005127, 0.018768, -0.026611, 0.999451]","[-0.186768, 0.306885, -0.026367]","[[0.993958, -0.109253, -0.013977], [0.108765, 0.993713, -0.026489], [0.016663, 0.024780, 0.999573]]",0.993958,"[8020, 7989, 7854, 8139]"
44.654625,"[0.066406, 0.136719, -1.265625]","[-0.107848, 0.052832, -0.046627]","[0.089998, 0.080000, -0.198870]","[-0.409132, 0.204894, -0.178393]","[0.014404, -0.024902, -0.110352]","[-0.012024, 0.007904, -0.055023, 0.998383]","[-0.004028, 0.018433, -0.026642, 0.999451]","[0.194092, -0.445801, -0.054688]","[[0.993774, -0.110168, -0.014465], [0.109680, 0.993652, -0.024963], [0.017029, 0.023132, 0.999573]]",0.993774,"[7995, 8081, 7877, 8048]"
44.687824,"[0.078125, 0.136719, -1.269531]","[-0.124640, 0.061263, -0.053956]","[0.139999, 0.089998, -0.204950]","[-0.450942, 0.226970, -0.197001]","[0.017334, -0.025635, -0.111816]","[-0.012299, 0.009430, -0.055756, 0.998322]","[-0.003876, 0.022827, -0.026611, 0.999359]","[-0.129395, 0.440430, 0.008789]","[[0.993530, -0.111572, -0.017456], [0.111084, 0.993408, -0.025696], [0.020142, 0.023499, 0.999451]]",0.99353,"[8027, 8041, 7875, 8091]"
44.722977,"[0.078125, 0.136719, -1.277344]","[-0.143096, 0.070577, -0.062027]","[0.089998, 0.070000, -0.249796]","[-0.494248, 0.250067, -0.216348]","[0.019043, -0.024902, -0.112793]","[-0.011932, 0.010254, -0.056244, 0.998291]","[-0.002533, 0.022125, -0.026642, 0.999390]","[0.175293, 0.122070, -0.100342]","[[0.993408, -0.112610, -0.019165], [0.112000, 0.993347, -0.025024], [0.021729, 0.022705, 0.999451]]",0.993408,"[8023, 8059, 7838, 8063]"
44.756195,"[0.078125, 0.148438, -1.281250]","[-0.152965, 0.075577, -0.066349]","[0.119999, 0.089998, -0.292446]","[-0.516403, 0.261978, -0.226277]","[0.022217, -0.025146, -0.113281]","[-0.011963, 0.011810, -0.056519, 0.998260]","[-0.003571, 0.025177, -0.026611, 0.999298]","[-0.219238, 0.324951, 0.059570]","[[0.993286, -0.113159, -0.022217], [0.112549, 0.993286, -0.025269], [0.024902, 0.022583, 0.999390]]",0.993286,"[8017, 8049, 7836, 8116]"
44.789387,"[0.089844, 0.148438, -1.285156]","[-0.174016, 0.086286, -0.075583]","[0.089998, 0.089998, -0.320372]","[-0.561595, 0.286482, -0.246596]","[0.023926, -0.023926, -0.114014]","[-0.011292, 0.012726, -0.056885, 0.998230]","[-0.002869, 0.026031, -0.026611, 0.999298]","[0.162598, -0.159668, -0.104736]","[[0.993164, -0.113892, -0.024109], [0.113281, 0.993225, -0.024048], [0.026672, 0.021118, 0.999390]]",0.993164,"[7993, 8052, 7838, 8080]"
44.822586,"[0.097656, 0.148438, -1.292969]","[-0.196853, 0.097969, -0.085621]","[0.089998, 0.080000, -0.330191]","[-0.607796, 0.311833, -0.267464]","[0.027588, -0.025146, -0.114746]","[-0.011780, 0.014496, -0.057220, 0.998199]","[-0.001587, 0.028259, -0.026642, 0.999237]","[-0.108643, 0.187500, 0.009277]","[[0.993042, -0.114624, -0.027588], [0.113892, 0.993164, -0.025269], [0.030273, 0.021851, 0.999329]]",0.993042,"[8024, 8023, 7851, 8113]"
44.857742,"[0.097656, 0.156250, -1.296875]","[-0.221510, 0.110658, -0.096484]","[0.109999, 0.089998, -0.337667]","[-0.654791, 0.337953, -0.288797]","[0.031006, -0.024658, -0.115479]","[-0.011444, 0.016174, -0.057495, 0.998169]","[-0.001556, 0.031189, -0.026642, 0.999146]","[0.062500, 0.201904, -0.093506]","[[0.992920, -0.115234, -0.031006], [0.114380, 0.993164, -0.024780], [0.033569, 0.020996, 0.999268]]",0.99292,"[8022, 8029, 7849, 8123]"
44.890945,"[0.097656, 0.156250, -1.304688]","[-0.234533, 0.117390, -0.102232]","[0.080000, 0.080000, -0.354269]","[-0.678523, 0.351277, -0.299612]","[0.032471, -0.023682, -0.115967]","[-0.010895, 0.016968, -0.057770, 0.998138]","[-0.000092, 0.031738, -0.026672, 0.999115]","[0.094971, -0.193115, 0.048828]","[[0.992737, -0.115784, -0.032593], [0.114929, 0.993103, -0.023804], [0.035034, 0.019775, 0.999207]]",0.992737,"[8053, 8089, 7869, 8106]"
44.924149,"[0.097656, 0.167969, -1.312500]","[-0.261970, 0.131639, -0.114361]","[0.099998, 0.099998, -0.360645]","[-0.726296, 0.378392, -0.321473]","[0.035400, -0.023193, -0.116455]","[-0.010559, 0.018372, -0.057983, 0.998108]","[-0.001038, 0.034760, -0.026642, 0.999023]","[-0.080811, 0.275879, -0.083984]","[[0.992615, -0.116211, -0.035400], [0.115356, 0.993103, -0.023254], [0.037842, 0.018982, 0.999146]]",0.992615,"[8064, 8094, 7897, 8106]"
44.959309,"[0.097656, 0.167969, -1.320312]","[-0.291278, 0.146959, -0.127350]","[0.059999, 0.080000, -0.401169]","[-0.774298, 0.406059, -0.343572]","[0.038086, -0.022217, -0.116699]","[-0.010010, 0.019714, -0.058167, 0.998077]","[0.001129, 0.035309, -0.026703, 0.998993]","[0.132812, -0.187256, -0.001953]","[[0.992493, -0.116577, -0.038147], [0.115723, 0.993042, -0.022339], [0.040466, 0.017700, 0.999023]]",0.992493,"[8029, 8107, 7858, 8106]"
44.992508,"[0.109375, 0.167969, -1.328125]","[-0.322462, 0.163369, -0.141205]","[0.089998, 0.099998, -0.457232]","[-0.822299, 0.434189, -0.365813]","[0.042236, -0.022217, -0.117920]","[-0.009888, 0.021790, -0.058624, 0.998016]","[0.001129, 0.039703, -0.026703, 0.998840]","[-0.027832, 0.375000, 0.026123]","[[0.992249, -0.117554, -0.042358], [0.116577, 0.992981, -0.022339], [0.044556, 0.017212, 0.998901]]",0.992249,"[8060, 8071, 7855, 8116]"
45.025711,"[0.109375, 0.179688, -1.335938]","[-0.338756, 0.171988, -0.148458]","[0.029999, 0.099998, -0.516052]","[-0.846225, 0.448397, -0.376956]","[0.044922, -0.020508, -0.118408]","[-0.008942, 0.023041, -0.058899, 0.997986]","[0.001617, 0.039459, -0.026703, 0.998840]","[0.051514, 0.007324, -0.010498]","[[0.992065, -0.118042, -0.044922], [0.117188, 0.992981, -0.020630], [0.046997, 0.015137, 0.998840]]",0.992065,"[8019, 8099, 7846, 8088]"
45.058914,"[0.109375, 0.179688, -1.347656]","[-0.372739, 0.190060, -0.163617]","[0.039999, 0.099998, -0.521584]","[-0.893773, 0.477038, -0.399225]","[0.048340, -0.020996, -0.119141]","[-0.009003, 0.024780, -0.059296, 0.997894]","[0.002747, 0.042175, -0.026764, 0.998718]","[-0.035400, 0.072754, -0.050781]","[[0.991699, -0.118835, -0.048401], [0.117859, 0.992798, -0.020996], [0.050476, 0.015015, 0.998596]]",0.991699,"[8035, 8058, 7855, 8124]"
45.092117,"[0.109375, 0.179688, -1.355469]","[-0.408571, 0.209257, -0.179645]","[0.019999, 0.119999, -0.530130]","[-0.940732, 0.505906, -0.421395]","[0.052002, -0.020264, -0.119629]","[-0.008606, 0.026550, -0.059509, 0.997833]","[0.003082, 0.044006, -0.026764, 0.998657]","[0.080566, 0.189209, 0.080811]","[[0.991455, -0.119263, -0.052002], [0.118286, 0.992737, -0.020386], [0.053955, 0.014038, 0.998413]]",0.991455,"[8053, 8067, 7839, 8130]"
45.125336,"[0.109375, 0.187500, -1.363281]","[-0.427172, 0.219280, -0.187983]","[0.009998, 0.099998, -0.518269]","[-0.963914, 0.520393, -0.432411]","[0.054688, -0.019043, -0.120361]","[-0.007874, 0.027924, -0.059937, 0.997803]","[0.004852, 0.046387, -0.026855, 0.998535]","[0.095459, 0.122803, -0.064697]","[[0.991333, -0.120117, -0.054749], [0.119141, 0.992737, -0.019104], [0.056580, 0.012390, 0.998352]]",0.991333,"[8057, 8104, 7880, 8114]"
45.160477,"[0.109375, 0.187500, -1.375000]","[-0.465719, 0.240175, -0.205301]","[0.009998, 0.109999, -0.538271]","[-1.009539, 0.549415, -0.454245]","[0.058105, -0.017334, -0.120361]","[-0.006897, 0.029633, -0.059906, 0.997742]","[0.005981, 0.049591, -0.026917, 0.998383]","[-0.147949, 0.260498, -0.062012]","[[0.991028, -0.119995, -0.058289], [0.119141, 0.992676, -0.017395], [0.059875, 0.010193, 0.998108]]",0.991028,"[8059, 8117, 7874, 8089]"
45.191727,"[0.097656, 0.199219, -1.382812]","[-0.506031, 0.262205, -0.223468]","[-0.039999, 0.109999, -0.533648]","[-1.053995, 0.578422, -0.475737]","[0.062500, -0.016846, -0.121094]","[-0.006500, 0.031769, -0.060272, 0.997681]","[0.006592, 0.049103, -0.026947, 0.998383]","[-0.029053, 0.352539, -0.046631]","[[0.990784, -0.120728, -0.062622], [0.119873, 0.992737, -0.016846], [0.064087, 0.009155, 0.997986]]",0.990784,"[8090, 8109, 7889, 8129]"
45.258137,"[0.109375, 0.207031, -1.398438]","[-0.569676, 0.297364, -0.252266]","[-0.070000, 0.139999, -0.524242]","[-1.117973, 0.621683, -0.507115]","[0.067871, -0.013672, -0.122314]","[-0.004761, 0.034363, -0.060913, 0.997559]","[0.007660, 0.054504, -0.027008, 0.998108]","[0.034912, 0.094971, -0.063232]","[[0.990234, -0.121948, -0.067993], [0.121216, 0.992554, -0.013733], [0.069092, 0.005310, 0.997620]]",0.990234,"[8130, 8169, 7886, 8134]"
45.293289,"[0.097656, 0.207031, -1.410156]","[-0.614145, 0.322207, -0.272473]","[-0.059999, 0.119999, -0.547890]","[-1.158519, 0.650227, -0.527333]","[0.072266, -0.012695, -0.123047]","[-0.004120, 0.036499, -0.061279, 0.997467]","[0.010620, 0.058014, -0.027191, 0.997864]","[-0.056885, 0.001465, -0.109863]","[[0.989868, -0.122559, -0.072266], [0.121948, 0.992493, -0.012756], [0.073242, 0.003723, 0.997375]]",0.989868,"[8101, 8176, 7917, 8182]"
45.326492,"[0.097656, 0.207031, -1.417969]","[-0.660160, 0.348159, -0.293456]","[-0.099998, 0.129999, -0.580526]","[-1.197141, 0.678428, -0.546884]","[0.075928, -0.011719, -0.123779]","[-0.003510, 0.038269, -0.061584, 0.997375]","[0.011780, 0.059387, -0.027283, 0.997772]","[0.109375, 0.135986, 0.069092]","[[0.989502, -0.123169, -0.075867], [0.122559, 0.992371, -0.011780], [0.076721, 0.002258, 0.997070]]",0.989502,"[8140, 8155, 7905, 8188]"
45.359699,"[0.097656, 0.207031, -1.429688]","[-0.683728, 0.361548, -0.304232]","[-0.129999, 0.160000, -0.579329]","[-1.215670, 0.692374, -0.556385]","[0.079590, -0.010498, -0.124512]","[-0.002747, 0.040131, -0.061951, 0.997284]","[0.011963, 0.061218, -0.027313, 0.997650]","[-0.085205, 0.182373, -0.088135]","[[0.989136, -0.123840, -0.079712], [0.123352, 0.992310, -0.010498], [0.080322, 0.000488, 0.996765]]",0.989136,"[8131, 8167, 7919, 8153]"
45.392918,"[0.089844, 0.218750, -1.441406]","[-0.731909, 0.389131, -0.326326]","[-0.139999, 0.129999, -0.600452]","[-1.251034, 0.719890, -0.574775]","[0.082520, -0.007812, -0.124512]","[-0.001404, 0.041473, -0.061981, 0.997223]","[0.014465, 0.063843, -0.027466, 0.997467]","[0.122803, -0.104248, 0.047363]","[[0.988892, -0.123779, -0.082581], [0.123535, 0.992310, -0.007996], [0.082825, -0.002380, 0.996521]]",0.988892,"[8137, 8196, 7917, 8165]"
45.428055,"[0.089844, 0.226562, -1.453125]","[-0.781434, 0.417782, -0.349125]","[-0.169998, 0.189999, -0.588598]","[-1.284013, 0.746852, -0.592298]","[0.086182, -0.006348, -0.124268]","[-0.000519, 0.043304, -0.061920, 0.997162]","[0.013184, 0.066010, -0.027405, 0.997345]","[0.022705, 0.245117, 0.018066]","[[0.988647, -0.123596, -0.086243], [0.123474, 0.992371, -0.006409], [0.086365, -0.004333, 0.996277]]",0.988647,"[8146, 8194, 7886, 8162]"
45.461258,"[0.078125, 0.226562, -1.464844]","[-0.832188, 0.447469, -0.372586]","[-0.169998, 0.139999, -0.608307]","[-1.314424, 0.773169, -0.608870]","[0.089355, -0.003906, -0.124268]","[0.000793, 0.044769, -0.061981, 0.997070]","[0.017578, 0.068939, -0.027740, 0.997070]","[0.056152, -0.041016, -0.061523]","[[0.988281, -0.123596, -0.089355], [0.123718, 0.992249, -0.004028], [0.089111, -0.007080, 0.995911]]",0.988281,"[8142, 8221, 7893, 8156]"
