t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
127.968307,"[0.046875, 0.136719, -0.679688]","[-0.000687, 0.010013, -0.005415]","[0.109999, 0.080000, 0.173431]","[-0.002293, 0.034375, -0.018615]","[0.024902, -0.024658, -0.078857]","[-0.011902, 0.013000, -0.039246, 0.999084]","[-0.008209, 0.014099, -0.003906, 0.999847]","[-0.078369, 0.325195, -0.079102]","[[0.996582, -0.078796, -0.025024], [0.078064, 0.996643, -0.024841], [0.026855, 0.022766, 0.999390]]",0.996582,"[8069, 8213, 8013, 8281]"
127.978065,"[0.039062, 0.148438, -0.679688]","[-0.000687, 0.010013, -0.005415]","[0.150000, 0.099998, 0.187872]","[-0.002293, 0.034375, -0.018615]","[0.024658, -0.024658, -0.079834]","[-0.011841, 0.012848, -0.039795, 0.999054]","[-0.009796, 0.015564, -0.003845, 0.999817]","[0.083496, -0.415283, -0.097168]","[[0.996460, -0.079834, -0.024719], [0.079224, 0.996521, -0.024719], [0.026550, 0.022644, 0.999329]]",0.99646,"[8079, 8233, 8022, 8277]"
128.011276,"[0.058594, 0.148438, -0.679688]","[-0.000781, 0.011424, -0.006179]","[0.129999, 0.080000, 0.161768]","[-0.002515, 0.037902, -0.020531]","[0.024658, -0.024658, -0.081787]","[-0.011871, 0.012909, -0.040710, 0.999023]","[-0.008972, 0.015808, -0.003876, 0.999817]","[0.145752, 0.160156, -0.067383]","[[0.996338, -0.081726, -0.024841], [0.080994, 0.996399, -0.024841], [0.026672, 0.022644, 0.999390]]",0.996338,"[8078, 8251, 8022, 8237]"
128.044479,"[0.058594, 0.148438, -0.675781]","[-0.000884, 0.012977, -0.007020]","[0.139999, 0.099998, 0.113152]","[-0.002748, 0.041643, -0.022563]","[0.023926, -0.024902, -0.083740]","[-0.011963, 0.012573, -0.041718, 0.998962]","[-0.009827, 0.016296, -0.003845, 0.999786]","[0.001221, -0.058838, -0.052979]","[[0.996094, -0.083679, -0.024109], [0.083069, 0.996155, -0.025024], [0.026062, 0.022827, 0.999329]]",0.996094,"[8085, 8237, 8002, 8246]"
128.185104,"[0.066406, 0.148438, -0.667969]","[-0.001320, 0.019652, -0.010639]","[0.109999, 0.059999, 0.114481]","[-0.003652, 0.056450, -0.030615]","[0.026367, -0.026611, -0.091064]","[-0.012756, 0.013794, -0.045380, 0.998779]","[-0.007629, 0.015839, -0.003876, 0.999817]","[0.075195, 0.036133, -0.064697]","[[0.995422, -0.091064, -0.026428], [0.090332, 0.995483, -0.026794], [0.028625, 0.024231, 0.999207]]",0.995422,"[8043, 8215, 8001, 8261]"
128.187057,"[0.078125, 0.156250, -0.675781]","[-0.001320, 0.019652, -0.010639]","[0.129999, 0.070000, 0.090141]","[-0.003652, 0.056450, -0.030615]","[0.027100, -0.026855, -0.091309]","[-0.012848, 0.014252, -0.045471, 0.998779]","[-0.008606, 0.017517, -0.003845, 0.999786]","[-0.112061, -0.148193, -0.080811]","[[0.995422, -0.091248, -0.027283], [0.090515, 0.995483, -0.027039], [0.029602, 0.024353, 0.999207]]",0.995422,"[8057, 8219, 8045, 8252]"
128.212448,"[0.078125, 0.156250, -0.675781]","[-0.001392, 0.020776, -0.011249]","[0.099998, 0.059999, 0.102175]","[-0.003792, 0.058782, -0.031884]","[0.028320, -0.027832, -0.092529]","[-0.013275, 0.014832, -0.046082, 0.998749]","[-0.007996, 0.016052, -0.003876, 0.999817]","[-0.003174, 0.228760, -0.087646]","[[0.995300, -0.092529, -0.028381], [0.091675, 0.995422, -0.027954], [0.030823, 0.025146, 0.999207]]",0.9953,"[8078, 8211, 7993, 8268]"
128.245636,"[0.089844, 0.167969, -0.675781]","[-0.001546, 0.023166, -0.012545]","[0.129999, 0.080000, 0.004658]","[-0.004079, 0.063616, -0.034516]","[0.028320, -0.027344, -0.093262]","[-0.013062, 0.014832, -0.046448, 0.998718]","[-0.009460, 0.018616, -0.003845, 0.999756]","[-0.069336, -0.132080, -0.015869]","[[0.995178, -0.093262, -0.028442], [0.092407, 0.995300, -0.027527], [0.030762, 0.024719, 0.999146]]",0.995178,"[8031, 8171, 8013, 8286]"
128.278854,"[0.089844, 0.167969, -0.679688]","[-0.001711, 0.025749, -0.013947]","[0.099998, 0.070000, -0.013786]","[-0.004375, 0.068670, -0.037269]","[0.027832, -0.026855, -0.094238]","[-0.012726, 0.014618, -0.046936, 0.998718]","[-0.008850, 0.017273, -0.003845, 0.999786]","[-0.214111, 0.313477, -0.021729]","[[0.995178, -0.094238, -0.028015], [0.093384, 0.995300, -0.026855], [0.030334, 0.024048, 0.999268]]",0.995178,"[8021, 8206, 7951, 8153]"
128.312057,"[0.089844, 0.167969, -0.675781]","[-0.001798, 0.027116, -0.014689]","[0.139999, 0.080000, 0.033926]","[-0.004527, 0.071278, -0.038691]","[0.028076, -0.027832, -0.094971]","[-0.013245, 0.014740, -0.047302, 0.998688]","[-0.009216, 0.019348, -0.003845, 0.999756]","[0.017090, -0.133789, 0.031250]","[[0.995056, -0.094910, -0.028198], [0.094055, 0.995178, -0.027893], [0.030640, 0.025085, 0.999207]]",0.995056,"[8033, 8173, 7941, 8241]"
128.440964,"[0.109375, 0.179688, -0.675781]","[-0.002493, 0.038184, -0.020700]","[0.109999, 0.070000, 0.024117]","[-0.005650, 0.091057, -0.049481]","[0.031250, -0.027832, -0.094971]","[-0.013153, 0.016266, -0.047302, 0.998657]","[-0.008850, 0.019592, -0.003845, 0.999756]","[0.125000, 0.025146, -0.014160]","[[0.994934, -0.094971, -0.031250], [0.093994, 0.995117, -0.027893], [0.033691, 0.024719, 0.999084]]",0.994934,"[8054, 8176, 7975, 8231]"
128.44487,"[0.109375, 0.179688, -0.683594]","[-0.002493, 0.038184, -0.020700]","[0.089998, 0.059999, -0.004910]","[-0.005650, 0.091057, -0.049481]","[0.031494, -0.027832, -0.094971]","[-0.013184, 0.016449, -0.047302, 0.998657]","[-0.008362, 0.018616, -0.003845, 0.999756]","[0.062256, -0.207275, -0.021729]","[[0.994934, -0.094971, -0.031616], [0.093994, 0.995117, -0.027954], [0.034058, 0.024780, 0.999084]]",0.994934,"[8046, 8203, 8002, 8220]"
128.583542,"[0.117188, 0.187500, -0.687500]","[-0.003347, 0.052133, -0.028284]","[0.089998, 0.049999, -0.081818]","[-0.006861, 0.113409, -0.061699]","[0.032471, -0.026367, -0.090820]","[-0.012512, 0.016846, -0.045166, 0.998749]","[-0.007385, 0.019623, -0.003876, 0.999756]","[0.033691, -0.175781, 0.003418]","[[0.995300, -0.090698, -0.032532], [0.089844, 0.995544, -0.026550], [0.034729, 0.023499, 0.999023]]",0.9953,"[8023, 8159, 7985, 8174]"
128.585495,"[0.128906, 0.187500, -0.687500]","[-0.003347, 0.052133, -0.028284]","[0.099998, 0.059999, -0.081818]","[-0.006861, 0.113409, -0.061699]","[0.032471, -0.026367, -0.090820]","[-0.012512, 0.016846, -0.045166, 0.998749]","[-0.007874, 0.020813, -0.003845, 0.999725]","[0.033691, -0.175781, 0.003418]","[[0.995300, -0.090698, -0.032532], [0.089844, 0.995544, -0.026550], [0.034729, 0.023499, 0.999023]]",0.9953,"[8063, 8169, 7986, 8157]"
128.612839,"[0.128906, 0.187500, -0.687500]","[-0.003622, 0.056696, -0.030767]","[0.080000, 0.049999, -0.039129]","[-0.007218, 0.120248, -0.065443]","[0.033691, -0.026367, -0.090088]","[-0.012482, 0.017426, -0.044800, 0.998749]","[-0.007019, 0.019989, -0.003876, 0.999756]","[-0.050293, -0.085938, 0.061035]","[[0.995300, -0.090027, -0.033691], [0.089050, 0.995544, -0.026550], [0.035889, 0.023376, 0.998962]]",0.9953,"[8014, 8169, 7982, 8172]"
128.745651,"[0.128906, 0.187500, -0.695312]","[-0.004696, 0.074848, -0.040653]","[0.070000, 0.049999, -0.047165]","[-0.008498, 0.145670, -0.079380]","[0.035645, -0.026123, -0.086426]","[-0.012360, 0.018402, -0.042938, 0.998840]","[-0.005920, 0.019989, -0.003906, 0.999756]","[-0.051270, -0.001465, -0.021240]","[[0.995667, -0.086304, -0.035706], [0.085327, 0.996033, -0.026306], [0.037781, 0.023132, 0.999023]]",0.995667,"[8068, 8175, 8015, 8216]"
128.747604,"[0.128906, 0.199219, -0.695312]","[-0.004696, 0.074848, -0.040653]","[0.059999, 0.049999, -0.064825]","[-0.008498, 0.145670, -0.079380]","[0.036133, -0.025635, -0.086426]","[-0.012054, 0.018585, -0.043030, 0.998840]","[-0.006531, 0.019501, -0.003876, 0.999756]","[0.309814, 0.183594, -0.036621]","[[0.995605, -0.086487, -0.036133], [0.085510, 0.996033, -0.025757], [0.038086, 0.022461, 0.999023]]",0.995605,"[8087, 8155, 8019, 8219]"
128.749557,"[0.136719, 0.199219, -0.699219]","[-0.004696, 0.074848, -0.040653]","[0.070000, 0.059999, -0.070051]","[-0.008498, 0.145670, -0.079380]","[0.036377, -0.025635, -0.086426]","[-0.012054, 0.018738, -0.042999, 0.998840]","[-0.007019, 0.020477, -0.003876, 0.999756]","[0.003174, 0.161865, 0.055176]","[[0.995605, -0.086426, -0.036438], [0.085449, 0.996033, -0.025757], [0.038391, 0.022461, 0.999023]]",0.995605,"[8075, 8141, 8019, 8223]"
128.802277,"[0.136719, 0.199219, -0.703125]","[-0.005035, 0.080687, -0.043835]","[0.049999, 0.039999, -0.111460]","[-0.008868, 0.153335, -0.083589]","[0.036377, -0.024658, -0.084229]","[-0.011566, 0.018677, -0.041901, 0.998871]","[-0.005554, 0.019745, -0.003906, 0.999756]","[-0.060303, -0.168457, 0.089355]","[[0.995728, -0.084229, -0.036377], [0.083252, 0.996155, -0.024719], [0.038208, 0.021545, 0.998962]]",0.995728,"[8024, 8153, 8004, 8143]"
128.815948,"[0.136719, 0.199219, -0.703125]","[-0.005210, 0.083720, -0.045489]","[0.059999, 0.049999, -0.135759]","[-0.009053, 0.157231, -0.085730]","[0.036621, -0.024658, -0.083740]","[-0.011597, 0.018829, -0.041656, 0.998901]","[-0.006042, 0.020233, -0.003876, 0.999756]","[-0.139160, 0.193115, 0.085449]","[[0.995850, -0.083740, -0.036682], [0.082764, 0.996277, -0.024780], [0.038513, 0.021606, 0.999023]]",0.99585,"[8068, 8136, 7984, 8181]"
128.847198,"[0.136719, 0.207031, -0.707031]","[-0.005571, 0.090016, -0.048922]","[0.070000, 0.049999, -0.075483]","[-0.009423, 0.165146, -0.090080]","[0.035889, -0.024658, -0.082764]","[-0.011597, 0.018463, -0.041138, 0.998901]","[-0.006042, 0.020844, -0.003876, 0.999756]","[-0.014893, -0.216309, 0.077637]","[[0.995850, -0.082703, -0.035950], [0.081726, 0.996277, -0.024719], [0.037781, 0.021667, 0.998962]]",0.99585,"[8048, 8145, 7979, 8165]"
128.880402,"[0.136719, 0.207031, -0.710938]","[-0.005757, 0.093278, -0.050702]","[0.049999, 0.039999, -0.095055]","[-0.009607, 0.169159, -0.092288]","[0.035889, -0.022461, -0.081299]","[-0.010559, 0.018494, -0.040466, 0.998962]","[-0.005066, 0.020111, -0.003906, 0.999756]","[0.234131, 0.008057, -0.037598]","[[0.996033, -0.081299, -0.036072], [0.080444, 0.996521, -0.022644], [0.037781, 0.019592, 0.999084]]",0.996033,"[8059, 8136, 7993, 8160]"
128.917526,"[0.148438, 0.207031, -0.714844]","[-0.006139, 0.100045, -0.054394]","[0.070000, 0.049999, -0.110825]","[-0.009976, 0.177307, -0.096773]","[0.037354, -0.022461, -0.079834]","[-0.010529, 0.019165, -0.039703, 0.998993]","[-0.005188, 0.021820, -0.003906, 0.999725]","[0.151611, -0.057129, -0.037598]","[[0.996155, -0.079773, -0.037476], [0.078918, 0.996704, -0.022583], [0.039062, 0.019531, 0.999084]]",0.996155,"[8037, 8104, 7997, 8181]"
128.948761,"[0.148438, 0.207031, -0.718750]","[-0.006536, 0.107132, -0.058263]","[0.039999, 0.039999, -0.157169]","[-0.010341, 0.185602, -0.101343]","[0.038086, -0.020752, -0.078857]","[-0.009705, 0.019440, -0.039246, 0.998993]","[-0.004211, 0.020477, -0.003937, 0.999756]","[0.008057, 0.013916, 0.099854]","[[0.996155, -0.078857, -0.038086], [0.078003, 0.996704, -0.020935], [0.039551, 0.017883, 0.999023]]",0.996155,"[8005, 8132, 8008, 8135]"
129.019089,"[0.156250, 0.218750, -0.722656]","[-0.007373, 0.122296, -0.066547]","[0.039999, 0.049999, -0.134663]","[-0.011063, 0.202606, -0.110723]","[0.039551, -0.021973, -0.076660]","[-0.010223, 0.020233, -0.038147, 0.999023]","[-0.004456, 0.021210, -0.003906, 0.999756]","[0.248047, 0.023438, -0.067383]","[[0.996277, -0.076660, -0.039673], [0.075806, 0.996887, -0.022034], [0.041138, 0.018860, 0.998962]]",0.996277,"[8051, 8094, 7981, 8184]"
129.048386,"[0.156250, 0.218750, -0.726562]","[-0.007590, 0.126296, -0.068733]","[0.049999, 0.029999, -0.149578]","[-0.011240, 0.206936, -0.113114]","[0.038574, -0.020996, -0.076416]","[-0.009766, 0.019684, -0.037994, 0.999054]","[-0.002991, 0.021820, -0.003937, 0.999725]","[0.289062, 0.061279, -0.104736]","[[0.996399, -0.076355, -0.038574], [0.075500, 0.996948, -0.021057], [0.040039, 0.018005, 0.999084]]",0.996399,"[8040, 8166, 7966, 8155]"
129.083542,"[0.156250, 0.218750, -0.730469]","[-0.008036, 0.134549, -0.073245]","[0.039999, 0.049999, -0.154261]","[-0.011590, 0.215686, -0.117949]","[0.038574, -0.021729, -0.075439]","[-0.010101, 0.019684, -0.037476, 0.999054]","[-0.003479, 0.021454, -0.003937, 0.999725]","[-0.413574, 0.363525, 0.041504]","[[0.996399, -0.075317, -0.038574], [0.074463, 0.996948, -0.021729], [0.040039, 0.018677, 0.999023]]",0.996399,"[8044, 8138, 7965, 8153]"
129.116745,"[0.156250, 0.218750, -0.734375]","[-0.008496, 0.143147, -0.077948]","[0.019999, 0.039999, -0.157818]","[-0.011934, 0.224547, -0.122852]","[0.038818, -0.020752, -0.074707]","[-0.009705, 0.019867, -0.037140, 0.999054]","[-0.002502, 0.020599, -0.003967, 0.999756]","[0.064941, -0.033691, 0.037598]","[[0.996399, -0.074646, -0.039001], [0.073792, 0.996948, -0.020935], [0.040344, 0.017883, 0.998962]]",0.996399,"[8077, 8101, 7987, 8204]"
129.183151,"[0.156250, 0.226562, -0.738281]","[-0.009210, 0.156698, -0.085365]","[0.019999, 0.049999, -0.193443]","[-0.012434, 0.238030, -0.130320]","[0.037354, -0.019775, -0.072266]","[-0.009186, 0.019043, -0.035950, 0.999146]","[-0.002136, 0.020844, -0.003967, 0.999756]","[0.023438, -0.042236, 0.000244]","[[0.996704, -0.072205, -0.037415], [0.071472, 0.997253, -0.019775], [0.038635, 0.016968, 0.999146]]",0.996704,"[8083, 8119, 7940, 8180]"
129.249557,"[0.156250, 0.226562, -0.746094]","[-0.009952, 0.171046, -0.093223]","[0.009998, 0.059999, -0.130428]","[-0.012914, 0.251717, -0.137914]","[0.037354, -0.017090, -0.071045]","[-0.007874, 0.019043, -0.035400, 0.999146]","[-0.001526, 0.020966, -0.003967, 0.999756]","[0.115967, -0.152344, 0.020020]","[[0.996704, -0.071106, -0.037476], [0.070496, 0.997253, -0.017151], [0.038574, 0.014343, 0.999084]]",0.996704,"[8064, 8144, 8004, 8176]"
129.284698,"[0.156250, 0.226562, -0.753906]","[-0.010463, 0.181054, -0.098708]","[0.009998, 0.039999, -0.150646]","[-0.013221, 0.260937, -0.143037]","[0.038086, -0.017090, -0.070557]","[-0.007874, 0.019440, -0.035095, 0.999146]","[0.000153, 0.021088, -0.004028, 0.999756]","[0.025635, -0.159424, -0.078613]","[[0.996704, -0.070557, -0.038269], [0.069824, 0.997314, -0.017151], [0.039368, 0.014343, 0.999023]]",0.996704,"[8060, 8140, 8009, 8193]"
129.317917,"[0.156250, 0.226562, -0.757812]","[-0.010985, 0.191428, -0.104396]","[-0.009998, 0.039999, -0.176466]","[-0.013517, 0.270229, -0.148206]","[0.039062, -0.016357, -0.069824]","[-0.007507, 0.019836, -0.034760, 0.999146]","[0.000763, 0.020264, -0.004028, 0.999756]","[-0.033936, 0.239502, 0.128174]","[[0.996643, -0.069824, -0.039124], [0.069214, 0.997314, -0.016418], [0.040100, 0.013611, 0.998962]]",0.996643,"[8061, 8112, 8008, 8191]"
129.351105,"[0.156250, 0.238281, -0.757812]","[-0.011519, 0.202171, -0.110289]","[0.009998, 0.059999, -0.147902]","[-0.013800, 0.279584, -0.153417]","[0.038818, -0.015625, -0.069336]","[-0.007202, 0.019684, -0.034515, 0.999176]","[-0.000061, 0.021332, -0.003998, 0.999756]","[0.117676, -0.215088, -0.070557]","[[0.996765, -0.069336, -0.038818], [0.068726, 0.997437, -0.015808], [0.039795, 0.013000, 0.999084]]",0.996765,"[8068, 8123, 7999, 8206]"
129.384323,"[0.156250, 0.238281, -0.761719]","[-0.011789, 0.207673, -0.113309]","[-0.009998, 0.059999, -0.162653]","[-0.013936, 0.284276, -0.156032]","[0.037842, -0.013916, -0.068604]","[-0.006348, 0.019196, -0.034149, 0.999207]","[0.000397, 0.020508, -0.004028, 0.999756]","[-0.018066, 0.152832, 0.095703]","[[0.996887, -0.068542, -0.037903], [0.068054, 0.997559, -0.014038], [0.038757, 0.011353, 0.999146]]",0.996887,"[8091, 8172, 8020, 8147]"
129.419479,"[0.156250, 0.238281, -0.765625]","[-0.012339, 0.218966, -0.119509]","[-0.009998, 0.070000, -0.168097]","[-0.014198, 0.293703, -0.161294]","[0.037109, -0.013916, -0.068115]","[-0.006317, 0.018829, -0.033905, 0.999207]","[0.000763, 0.020630, -0.004028, 0.999756]","[0.042725, -0.147217, 0.042480]","[[0.996887, -0.068054, -0.037170], [0.067566, 0.997498, -0.013916], [0.038025, 0.011353, 0.999084]]",0.996887,"[8081, 8162, 8010, 8183]"
