t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
52.600105,"[0.019531, 0.046875, -0.960938]","[0.001131, 0.013079, 0.000680]","[0.059999, 0.000000, 0.135895]","[0.008781, 0.101210, 0.005346]","[0.003418, -0.008545, -0.037109]","[-0.004211, 0.001831, -0.018524, 0.999817]","[0.001190, 0.003906, -0.007568, 0.999939]","[-0.014160, -0.012695, -0.134277]","[[0.999268, -0.037109, -0.003479], [0.036987, 0.999268, -0.008545], [0.003723, 0.008301, 0.999939]]",0.999268,"[7924, 7961, 7899, 8028]"
52.633308,"[0.019531, 0.046875, -0.957031]","[0.001514, 0.017492, 0.000914]","[0.049999, 0.000000, 0.126780]","[0.010880, 0.125246, 0.006661]","[0.003662, -0.008301, -0.038818]","[-0.004120, 0.001923, -0.019409, 0.999786]","[0.001434, 0.003418, -0.007568, 0.999939]","[0.025635, 0.028564, 0.002930]","[[0.999146, -0.038879, -0.003662], [0.038757, 0.999146, -0.008362], [0.003906, 0.008118, 0.999878]]",0.999146,"[7945, 7958, 7893, 8023]"
52.666512,"[0.019531, 0.046875, -0.953125]","[0.001738, 0.020066, 0.001051]","[0.070000, 0.019999, 0.164141]","[0.012031, 0.138406, 0.007387]","[0.004395, -0.007812, -0.040283]","[-0.003876, 0.002380, -0.020172, 0.999786]","[0.000793, 0.004395, -0.007568, 0.999939]","[-0.018066, 0.035889, -0.042725]","[[0.999146, -0.040405, -0.004578], [0.040283, 0.999146, -0.007874], [0.004822, 0.007629, 0.999939]]",0.999146,"[7937, 7969, 7884, 8032]"
52.699726,"[0.019531, 0.046875, -0.949219]","[0.002256, 0.026021, 0.001370]","[0.059999, 0.019999, 0.150326]","[0.014537, 0.167010, 0.008978]","[0.005127, -0.007080, -0.042236]","[-0.003479, 0.002655, -0.021118, 0.999756]","[0.001312, 0.003784, -0.007568, 0.999939]","[0.103271, -0.043701, -0.091797]","[[0.999023, -0.042297, -0.005127], [0.042175, 0.999023, -0.007080], [0.005371, 0.006836, 0.999878]]",0.999023,"[7951, 7994, 7916, 8039]"
52.734871,"[0.019531, 0.046875, -0.941406]","[0.002877, 0.033153, 0.001755]","[0.089998, 0.029999, 0.180433]","[0.017313, 0.198621, 0.010757]","[0.006104, -0.007080, -0.043701]","[-0.003540, 0.003174, -0.021912, 0.999725]","[0.001526, 0.005371, -0.007568, 0.999939]","[-0.096436, 0.104004, -0.114014]","[[0.998901, -0.043884, -0.006165], [0.043762, 0.998901, -0.007263], [0.006409, 0.006897, 0.999817]]",0.998901,"[7947, 8017, 7946, 8054]"
52.76807,"[0.019531, 0.046875, -0.941406]","[0.003612, 0.041577, 0.002213]","[0.070000, 0.029999, 0.130186]","[0.020353, 0.233158, 0.012726]","[0.006104, -0.006348, -0.045654]","[-0.003082, 0.003204, -0.022797, 0.999725]","[0.002014, 0.004395, -0.007568, 0.999939]","[0.134766, -0.070068, -0.023682]","[[0.998901, -0.045654, -0.006226], [0.045532, 0.998901, -0.006348], [0.006470, 0.005981, 0.999939]]",0.998901,"[7948, 8029, 7906, 8052]"
52.801277,"[0.027344, 0.058594, -0.937500]","[0.004025, 0.046308, 0.002471]","[0.089998, 0.039999, 0.178186]","[0.021969, 0.251487, 0.013781]","[0.007324, -0.006836, -0.047119]","[-0.003357, 0.003784, -0.023529, 0.999695]","[0.001526, 0.005737, -0.007568, 0.999939]","[-0.123535, 0.052490, -0.059326]","[[0.998779, -0.047119, -0.007385], [0.046997, 0.998779, -0.006897], [0.007629, 0.006531, 0.999878]]",0.998779,"[7948, 8003, 7911, 8084]"
52.836433,"[0.027344, 0.058594, -0.925781]","[0.004949, 0.056879, 0.003053]","[0.080000, 0.039999, 0.187176]","[0.025387, 0.290167, 0.016031]","[0.007812, -0.005615, -0.048828]","[-0.002686, 0.003998, -0.024414, 0.999664]","[0.002380, 0.005371, -0.007568, 0.999939]","[0.041260, -0.000732, -0.038086]","[[0.998657, -0.048889, -0.007812], [0.048767, 0.998657, -0.005615], [0.008057, 0.005127, 0.999817]]",0.998657,"[7964, 8022, 7935, 8077]"
52.869633,"[0.027344, 0.058594, -0.921875]","[0.006012, 0.069012, 0.003726]","[0.099998, 0.049999, 0.181318]","[0.029040, 0.331392, 0.018465]","[0.008301, -0.006104, -0.051025]","[-0.002930, 0.004333, -0.025543, 0.999634]","[0.002869, 0.005981, -0.007568, 0.999939]","[-0.158936, 0.021729, -0.025146]","[[0.998535, -0.051147, -0.008484], [0.051025, 0.998535, -0.006104], [0.008728, 0.005615, 0.999817]]",0.998535,"[7940, 8033, 7923, 8066]"
52.90284,"[0.039062, 0.058594, -0.914062]","[0.007221, 0.082799, 0.004498]","[0.099998, 0.059999, 0.145380]","[0.032910, 0.374932, 0.021076]","[0.008545, -0.004395, -0.052979]","[-0.002136, 0.004395, -0.026459, 0.999634]","[0.003479, 0.006592, -0.007568, 0.999939]","[0.167969, 0.001953, -0.022705]","[[0.998535, -0.052979, -0.008667], [0.052856, 0.998535, -0.004517], [0.008789, 0.004028, 0.999878]]",0.998535,"[7929, 8006, 7894, 8046]"
52.936043,"[0.039062, 0.066406, -0.910156]","[0.007883, 0.090341, 0.004923]","[0.089998, 0.049999, 0.180523]","[0.034920, 0.397497, 0.022446]","[0.010254, -0.004639, -0.054932]","[-0.002167, 0.005188, -0.027466, 0.999603]","[0.004578, 0.006134, -0.007568, 0.999939]","[-0.145264, 0.056152, -0.105713]","[[0.998413, -0.054993, -0.010254], [0.054871, 0.998413, -0.004639], [0.010376, 0.004028, 0.999878]]",0.998413,"[7925, 7983, 7909, 8058]"
52.969246,"[0.039062, 0.066406, -0.906250]","[0.009328, 0.106772, 0.005855]","[0.109999, 0.070000, 0.134943]","[0.039077, 0.444044, 0.025309]","[0.010986, -0.003906, -0.057129]","[-0.001801, 0.005615, -0.028625, 0.999573]","[0.004822, 0.007111, -0.007599, 0.999908]","[0.156250, 0.054199, -0.023193]","[[0.998291, -0.057312, -0.011108], [0.057190, 0.998352, -0.003967], [0.011230, 0.003235, 0.999878]]",0.998291,"[7945, 8004, 7886, 8105]"
53.002445,"[0.046875, 0.078125, -0.898438]","[0.010938, 0.125053, 0.006902]","[0.089998, 0.049999, 0.163811]","[0.043396, 0.492231, 0.028329]","[0.011963, -0.003662, -0.059326]","[-0.001740, 0.006134, -0.029724, 0.999542]","[0.006287, 0.006500, -0.007599, 0.999908]","[-0.105225, 0.159424, -0.092773]","[[0.998169, -0.059509, -0.012146], [0.059387, 0.998230, -0.003845], [0.012268, 0.003113, 0.999878]]",0.998169,"[7919, 7996, 7889, 8075]"
53.035652,"[0.058594, 0.078125, -0.894531]","[0.011807, 0.134907, 0.007471]","[0.119999, 0.049999, 0.148785]","[0.045608, 0.516841, 0.029894]","[0.011719, -0.002686, -0.061768]","[-0.001129, 0.005981, -0.030884, 0.999512]","[0.007843, 0.008698, -0.007629, 0.999878]","[0.170654, -0.191406, -0.059814]","[[0.998047, -0.061829, -0.011841], [0.061707, 0.998108, -0.002686], [0.011963, 0.001831, 0.999939]]",0.998047,"[7918, 8004, 7888, 8097]"
53.174332,"[0.046875, 0.078125, -0.882812]","[0.019136, 0.217657, 0.012351]","[0.099998, 0.089998, 0.064196]","[0.061740, 0.694773, 0.041732]","[0.016357, 0.002930, -0.070801]","[0.001831, 0.008148, -0.035461, 0.999329]","[0.013123, 0.006561, -0.007629, 0.999847]","[-0.241943, 0.402100, -0.042236]","[[0.997314, -0.070923, -0.016418], [0.070923, 0.997437, 0.002991], [0.016052, -0.004211, 0.999817]]",0.997314,"[7889, 8023, 7825, 8027]"
53.176277,"[0.078125, 0.089844, -0.882812]","[0.020365, 0.231480, 0.013184]","[0.109999, 0.089998, 0.064196]","[0.064092, 0.720466, 0.043529]","[0.016357, 0.002930, -0.070801]","[0.001831, 0.008148, -0.035461, 0.999329]","[0.012726, 0.008881, -0.007660, 0.999847]","[-0.241943, 0.402100, -0.042236]","[[0.997314, -0.070923, -0.016418], [0.070923, 0.997437, 0.002991], [0.016052, -0.004211, 0.999817]]",0.997314,"[7899, 8026, 7821, 8036]"
53.24659,"[0.066406, 0.089844, -0.867188]","[0.024327, 0.275938, 0.015894]","[0.109999, 0.099998, 0.118994]","[0.071131, 0.796910, 0.049030]","[0.016846, 0.006592, -0.074707]","[0.003754, 0.008392, -0.037354, 0.999268]","[0.016632, 0.008179, -0.007690, 0.999786]","[0.150879, -0.089844, -0.112549]","[[0.997070, -0.074646, -0.017029], [0.074768, 0.997192, 0.006775], [0.016418, -0.008118, 0.999817]]",0.99707,"[7907, 7992, 7841, 8086]"
53.309093,"[0.078125, 0.097656, -0.855469]","[0.028698, 0.324828, 0.018932]","[0.129999, 0.119999, 0.158243]","[0.078063, 0.871458, 0.054660]","[0.017822, 0.011230, -0.077637]","[0.006104, 0.008759, -0.038940, 0.999176]","[0.019928, 0.009430, -0.007751, 0.999725]","[-0.093994, -0.129883, 0.044678]","[[0.996765, -0.077759, -0.017944], [0.077881, 0.996826, 0.011414], [0.016968, -0.012878, 0.999695]]",0.996765,"[7892, 8019, 7864, 8099]"
53.311043,"[0.089844, 0.097656, -0.855469]","[0.028698, 0.324828, 0.018932]","[0.129999, 0.150000, 0.158243]","[0.078063, 0.871458, 0.054660]","[0.017822, 0.011230, -0.077637]","[0.006104, 0.008759, -0.038940, 0.999176]","[0.018463, 0.010132, -0.007751, 0.999725]","[-0.093994, -0.129883, 0.044678]","[[0.996765, -0.077759, -0.017944], [0.077881, 0.996826, 0.011414], [0.016968, -0.012878, 0.999695]]",0.996765,"[7903, 8021, 7884, 8089]"
53.461437,"[0.089844, 0.117188, -0.832031]","[0.042268, 0.475509, 0.028661]","[0.099998, 0.150000, 0.132444]","[0.095205, 1.051681, 0.069863]","[0.020264, 0.023926, -0.083008]","[0.012482, 0.009705, -0.041626, 0.999023]","[0.029327, 0.007904, -0.007782, 0.999481]","[0.113770, -0.133545, -0.041748]","[[0.996399, -0.083008, -0.020447], [0.083374, 0.996277, 0.024048], [0.018250, -0.025757, 0.999512]]",0.996399,"[7943, 8073, 7899, 8108]"
53.463387,"[0.097656, 0.117188, -0.816406]","[0.042268, 0.475509, 0.028661]","[0.129999, 0.160000, 0.253927]","[0.095205, 1.051681, 0.069863]","[0.019775, 0.024414, -0.083252]","[0.012695, 0.009460, -0.041779, 0.998993]","[0.029083, 0.009857, -0.007843, 0.999481]","[0.165771, 0.143066, -0.031006]","[[0.996277, -0.083313, -0.019958], [0.083679, 0.996094, 0.024536], [0.017761, -0.026123, 0.999451]]",0.996277,"[7926, 8057, 7873, 8090]"
53.473152,"[0.109375, 0.128906, -0.816406]","[0.044146, 0.496245, 0.030044]","[0.119999, 0.219999, 0.260941]","[0.097142, 1.071544, 0.071743]","[0.020020, 0.025146, -0.083740]","[0.013123, 0.009491, -0.041992, 0.998993]","[0.026398, 0.009949, -0.007812, 0.999542]","[0.122803, 0.194092, -0.029541]","[[0.996277, -0.083679, -0.020081], [0.084167, 0.996094, 0.025330], [0.017761, -0.027039, 0.999451]]",0.996277,"[7918, 8064, 7873, 8067]"
53.547375,"[0.109375, 0.148438, -0.800781]","[0.052022, 0.582859, 0.035939]","[0.109999, 0.179998, 0.261114]","[0.104285, 1.143430, 0.079128]","[0.021973, 0.029053, -0.087646]","[0.015106, 0.010437, -0.043945, 0.998871]","[0.034088, 0.009277, -0.007874, 0.999329]","[0.075928, 0.204590, 0.009277]","[[0.995911, -0.087524, -0.022156], [0.088135, 0.995667, 0.029175], [0.019470, -0.031128, 0.999329]]",0.995911,"[7983, 8052, 7894, 8201]"
53.54932,"[0.117188, 0.148438, -0.789062]","[0.052022, 0.582859, 0.035939]","[0.119999, 0.189999, 0.323753]","[0.104285, 1.143430, 0.079128]","[0.022217, 0.029053, -0.087646]","[0.015137, 0.010468, -0.044006, 0.998871]","[0.033600, 0.010254, -0.007904, 0.999329]","[0.056885, 0.027588, -0.094482]","[[0.995911, -0.087646, -0.022217], [0.088257, 0.995667, 0.029236], [0.019531, -0.031189, 0.999329]]",0.995911,"[7961, 8052, 7904, 8204]"
53.582527,"[0.117188, 0.156250, -0.781250]","[0.054074, 0.605339, 0.037502]","[0.109999, 0.259998, 0.332733]","[0.105902, 1.159330, 0.080929]","[0.022461, 0.031738, -0.089600]","[0.016479, 0.010590, -0.044952, 0.998810]","[0.032867, 0.009277, -0.007874, 0.999359]","[0.199463, -0.066406, -0.010254]","[[0.995728, -0.089539, -0.022644], [0.090149, 0.995422, 0.031921], [0.019592, -0.033875, 0.999268]]",0.995728,"[8020, 8089, 7889, 8218]"
53.607925,"[0.117188, 0.167969, -0.773438]","[0.058270, 0.651206, 0.040732]","[0.109999, 0.240000, 0.360184]","[0.108915, 1.188445, 0.084464]","[0.022949, 0.034424, -0.090820]","[0.017792, 0.010773, -0.045654, 0.998749]","[0.035431, 0.009308, -0.007874, 0.999268]","[-0.015137, 0.117432, -0.014648]","[[0.995605, -0.090881, -0.023132], [0.091614, 0.995178, 0.034485], [0.019836, -0.036560, 0.999146]]",0.995605,"[7980, 8124, 7955, 8209]"
53.738777,"[0.128906, 0.187500, -0.753906]","[0.071479, 0.794581, 0.051223]","[0.119999, 0.259998, 0.269905]","[0.115992, 1.252384, 0.094381]","[0.023193, 0.046387, -0.098145]","[0.023865, 0.010529, -0.049377, 0.998444]","[0.046265, 0.009766, -0.008026, 0.998840]","[0.067871, 0.226074, -0.020996]","[[0.994873, -0.098145, -0.023376], [0.099121, 0.993958, 0.046509], [0.018616, -0.048706, 0.998596]]",0.994873,"[8019, 8109, 7875, 8230]"
53.740749,"[0.136719, 0.207031, -0.746094]","[0.071479, 0.794581, 0.051223]","[0.099998, 0.289999, 0.310932]","[0.115992, 1.252384, 0.094381]","[0.023438, 0.046387, -0.098389]","[0.023804, 0.010559, -0.049438, 0.998444]","[0.043854, 0.009125, -0.007965, 0.998962]","[-0.043213, -0.006348, -0.076904]","[[0.994873, -0.098267, -0.023438], [0.099243, 0.993958, 0.046387], [0.018677, -0.048584, 0.998657]]",0.994873,"[7983, 8098, 7872, 8232]"
53.775887,"[0.136719, 0.218750, -0.738281]","[0.076043, 0.843768, 0.054969]","[0.099998, 0.329998, 0.303419]","[0.117636, 1.265322, 0.097408]","[0.023193, 0.050293, -0.101074]","[0.025787, 0.010376, -0.050751, 0.998322]","[0.044830, 0.008881, -0.007965, 0.998901]","[0.039795, 0.264160, -0.019287]","[[0.994568, -0.100891, -0.023315], [0.101868, 0.993469, 0.050354], [0.018066, -0.052551, 0.998413]]",0.994568,"[7999, 8137, 7898, 8236]"
53.807133,"[0.136719, 0.226562, -0.730469]","[0.080664, 0.893381, 0.058831]","[0.109999, 0.339998, 0.375244]","[0.118898, 1.273844, 0.100271]","[0.024170, 0.051025, -0.102783]","[0.026184, 0.010773, -0.051666, 0.998260]","[0.047150, 0.009155, -0.007996, 0.998810]","[-0.073242, 0.163086, 0.001953]","[[0.994385, -0.102661, -0.024231], [0.103760, 0.993225, 0.051086], [0.018738, -0.053406, 0.998352]]",0.994385,"[8015, 8099, 7889, 8283]"
53.842293,"[0.148438, 0.238281, -0.718750]","[0.085326, 0.943225, 0.062800]","[0.119999, 0.429998, 0.388109]","[0.119763, 1.277857, 0.102957]","[0.023438, 0.054688, -0.105225]","[0.027985, 0.010345, -0.052887, 0.998169]","[0.045532, 0.009979, -0.008026, 0.998871]","[0.102051, 0.182373, -0.005127]","[[0.994202, -0.105042, -0.023621], [0.106140, 0.992859, 0.054749], [0.017639, -0.056946, 0.998230]]",0.994202,"[8049, 8146, 7896, 8258]"
53.988777,"[0.156250, 0.269531, -0.695312]","[0.101745, 1.117066, 0.077441]","[0.109999, 0.499998, 0.308887]","[0.119558, 1.255670, 0.110778]","[0.024414, 0.066162, -0.114258]","[0.033844, 0.010345, -0.057556, 0.997711]","[0.054688, 0.009094, -0.008057, 0.998413]","[0.250000, -0.000244, -0.035400]","[[0.993103, -0.114197, -0.024536], [0.115540, 0.991028, 0.066284], [0.016724, -0.068726, 0.997437]]",0.993103,"[8030, 8196, 7918, 8296]"
53.992687,"[0.156250, 0.296875, -0.691406]","[0.101745, 1.117066, 0.077441]","[0.099998, 0.449999, 0.363400]","[0.119558, 1.255670, 0.110778]","[0.024414, 0.066406, -0.114746]","[0.033936, 0.010284, -0.057739, 0.997711]","[0.055786, 0.008606, -0.008057, 0.998352]","[0.043457, 0.055176, -0.119385]","[[0.993103, -0.114563, -0.024475], [0.115906, 0.991028, 0.066467], [0.016541, -0.068909, 0.997498]]",0.993103,"[8023, 8208, 7929, 8268]"
54.008305,"[0.167969, 0.316406, -0.687500]","[0.104075, 1.141514, 0.079613]","[0.109999, 0.569998, 0.337759]","[0.119106, 1.247867, 0.111674]","[0.023438, 0.067627, -0.115479]","[0.034485, 0.009827, -0.058167, 0.997681]","[0.050415, 0.009674, -0.008057, 0.998627]","[0.070557, -0.100586, -0.125244]","[[0.993042, -0.115417, -0.023621], [0.116760, 0.990906, 0.067627], [0.015564, -0.069946, 0.997437]]",0.993042,"[8034, 8186, 7908, 8252]"
54.043465,"[0.167969, 0.339844, -0.679688]","[0.108706, 1.189907, 0.084008]","[0.089998, 0.509998, 0.332888]","[0.117881, 1.228775, 0.113287]","[0.024170, 0.070557, -0.118164]","[0.035950, 0.010040, -0.059448, 0.997559]","[0.055054, 0.008484, -0.008026, 0.998413]","[-0.091309, -0.035645, -0.110352]","[[0.992798, -0.117981, -0.024353], [0.119324, 0.990417, 0.070496], [0.015686, -0.072937, 0.997253]]",0.992798,"[7979, 8216, 7932, 8247]"
54.074715,"[0.167969, 0.347656, -0.671875]","[0.113280, 1.237455, 0.088461]","[0.080000, 0.529999, 0.336836]","[0.116227, 1.205120, 0.114651]","[0.024658, 0.067139, -0.120361]","[0.034363, 0.010254, -0.060486, 0.997528]","[0.056427, 0.007751, -0.007996, 0.998322]","[0.042969, -0.176025, -0.165771]","[[0.992432, -0.120056, -0.024658], [0.121399, 0.990295, 0.067261], [0.016235, -0.069824, 0.997375]]",0.992432,"[8139, 8089, 7838, 8400]"
54.107933,"[0.179688, 0.386719, -0.667969]","[0.115540, 1.260860, 0.090706]","[0.139999, 0.659998, 0.322111]","[0.115237, 1.191576, 0.115236]","[0.024658, 0.070557, -0.123291]","[0.036041, 0.010193, -0.062042, 0.997375]","[0.050781, 0.011139, -0.008118, 0.998596]","[-0.071289, 0.238770, -0.084961]","[[0.992065, -0.123047, -0.024841], [0.124512, 0.989685, 0.070557], [0.015808, -0.073120, 0.997192]]",0.992065,"[8043, 8167, 7866, 8335]"
54.141121,"[0.179688, 0.398438, -0.660156]","[0.119998, 1.306825, 0.095227]","[0.070000, 0.569998, 0.322897]","[0.112937, 1.161145, 0.116205]","[0.024170, 0.071777, -0.125488]","[0.036652, 0.009888, -0.063141, 0.997284]","[0.057159, 0.007385, -0.007996, 0.998291]","[0.247803, -0.169678, -0.101807]","[[0.991821, -0.125305, -0.024353], [0.126648, 0.989319, 0.071777], [0.015076, -0.074341, 0.997070]]",0.991821,"[8045, 8219, 7871, 8301]"
54.28175,"[0.187500, 0.429688, -0.636719]","[0.134717, 1.456548, 0.111234]","[0.119999, 0.729998, 0.270855]","[0.101519, 1.020390, 0.117359]","[0.023438, 0.078613, -0.135986]","[0.040161, 0.009094, -0.068329, 0.996826]","[0.058472, 0.009613, -0.008118, 0.998199]","[0.169922, -0.139404, -0.109375]","[[0.990479, -0.135559, -0.023621], [0.136902, 0.987427, 0.078735], [0.012634, -0.081299, 0.996582]]",0.990479,"[8074, 8178, 7838, 8341]"
54.283695,"[0.187500, 0.500000, -0.640625]","[0.134717, 1.456548, 0.111234]","[0.099998, 0.829998, 0.275476]","[0.101519, 1.020390, 0.117359]","[0.023682, 0.078613, -0.136230]","[0.040131, 0.009094, -0.068451, 0.996796]","[0.049713, 0.008667, -0.007996, 0.998688]","[-0.026367, 0.004639, -0.035889]","[[0.990356, -0.135803, -0.023682], [0.137146, 0.987305, 0.078674], [0.012573, -0.081238, 0.996521]]",0.990356,"[8060, 8196, 7865, 8340]"
