t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
43.506378,"[-0.046875, 0.027344, -1.054688]","[0.000874, 0.000303, -0.000177]","[0.009998, -0.049999, 0.087639]","[0.011585, 0.004026, -0.002338]","[0.004150, -0.015869, -0.059082]","[-0.007843, 0.002319, -0.029572, 0.999512]","[0.003387, 0.001007, -0.016235, 0.999847]","[-0.159424, 0.048828, -0.053223]","[[0.998169, -0.059204, -0.004150], [0.059082, 0.998047, -0.015869], [0.005005, 0.015503, 0.999756]]",0.998169,"[8001, 7948, 7871, 8120]"
43.539593,"[-0.046875, 0.027344, -1.050781]","[0.001425, 0.000495, -0.000288]","[0.019999, -0.049999, 0.064230]","[0.016851, 0.005863, -0.003399]","[0.001465, -0.014404, -0.061768]","[-0.007172, 0.001038, -0.030853, 0.999481]","[0.003387, 0.001495, -0.016235, 0.999847]","[0.020264, -0.358154, -0.046875]","[[0.997986, -0.061768, -0.001587], [0.061646, 0.997925, -0.014465], [0.002441, 0.014221, 0.999817]]",0.997986,"[7895, 7970, 7854, 8028]"
43.572781,"[-0.039062, 0.027344, -1.046875]","[0.002209, 0.000768, -0.000446]","[0.029999, -0.059999, 0.028168]","[0.023537, 0.008200, -0.004745]","[0.004395, -0.016357, -0.064453]","[-0.008179, 0.002502, -0.032196, 0.999420]","[0.003845, 0.002380, -0.016235, 0.999847]","[0.322510, 0.530273, -0.043701]","[[0.997803, -0.064453, -0.004456], [0.064331, 0.997681, -0.016541], [0.005432, 0.016174, 0.999695]]",0.997803,"[7992, 7935, 7800, 8045]"
43.605995,"[-0.046875, 0.027344, -1.046875]","[0.003285, 0.001143, -0.000663]","[0.009998, -0.049999, 0.140154]","[0.031788, 0.011089, -0.006404]","[0.003418, -0.015137, -0.067383]","[-0.007538, 0.002014, -0.033691, 0.999390]","[0.003632, 0.000885, -0.016235, 0.999847]","[0.076660, -0.508057, -0.094727]","[[0.997620, -0.067444, -0.003479], [0.067322, 0.997559, -0.015259], [0.004456, 0.014893, 0.999817]]",0.99762,"[7911, 7996, 7874, 8050]"
43.639191,"[-0.039062, 0.027344, -1.039062]","[0.003950, 0.001375, -0.000797]","[0.019999, -0.049999, 0.121914]","[0.036533, 0.012753, -0.007358]","[0.004639, -0.015625, -0.069580]","[-0.007812, 0.002594, -0.034851, 0.999359]","[0.003632, 0.001740, -0.016235, 0.999847]","[0.166016, 0.157227, -0.094727]","[[0.997559, -0.069763, -0.004639], [0.069641, 0.997437, -0.015808], [0.005615, 0.015442, 0.999817]]",0.997559,"[7987, 7948, 7863, 8135]"
43.674351,"[-0.039062, 0.027344, -1.031250]","[0.005583, 0.001945, -0.001125]","[0.029999, -0.039999, 0.137802]","[0.047362, 0.016555, -0.009534]","[0.004395, -0.014648, -0.072266]","[-0.007233, 0.002502, -0.036072, 0.999298]","[0.003113, 0.002106, -0.016235, 0.999847]","[0.016113, -0.093018, -0.154297]","[[0.997253, -0.072205, -0.004456], [0.072083, 0.997192, -0.014648], [0.005432, 0.014282, 0.999756]]",0.997253,"[7953, 7972, 7863, 8118]"
43.707546,"[-0.046875, 0.019531, -1.027344]","[0.007675, 0.002677, -0.001546]","[0.019999, -0.039999, 0.139799]","[0.060036, 0.021016, -0.012078]","[0.003906, -0.014404, -0.074463]","[-0.007202, 0.002258, -0.037170, 0.999268]","[0.003754, 0.000916, -0.016235, 0.999847]","[0.058105, -0.046143, 0.009033]","[[0.997131, -0.074402, -0.003967], [0.074280, 0.997070, -0.014587], [0.004944, 0.014221, 0.999817]]",0.997131,"[7962, 7978, 7859, 8105]"
43.740749,"[-0.039062, 0.027344, -1.019531]","[0.008916, 0.003112, -0.001796]","[0.059999, -0.059999, 0.180952]","[0.067089, 0.023502, -0.013493]","[0.003662, -0.012695, -0.076172]","[-0.006256, 0.002136, -0.038055, 0.999237]","[0.004211, 0.003235, -0.016235, 0.999847]","[-0.062012, 0.014160, -0.070312]","[[0.997009, -0.076172, -0.003784], [0.076050, 0.996948, -0.012695], [0.004639, 0.012329, 0.999817]]",0.997009,"[7967, 7994, 7905, 8088]"
43.773956,"[-0.039062, 0.027344, -1.015625]","[0.011833, 0.004135, -0.002383]","[0.019999, -0.039999, 0.189901]","[0.082658, 0.029001, -0.016614]","[0.003906, -0.011475, -0.078125]","[-0.005676, 0.002228, -0.039093, 0.999207]","[0.003510, 0.001007, -0.016235, 0.999847]","[0.144287, -0.062256, -0.085205]","[[0.996887, -0.078186, -0.003967], [0.078064, 0.996826, -0.011536], [0.004822, 0.011169, 0.999878]]",0.996887,"[8010, 8042, 7896, 8126]"
43.809109,"[-0.039062, 0.027344, -1.007812]","[0.015399, 0.005387, -0.003099]","[0.049999, -0.049999, 0.237841]","[0.100217, 0.035217, -0.020130]","[0.005127, -0.010254, -0.079346]","[-0.005005, 0.002838, -0.039734, 0.999176]","[0.003967, 0.002380, -0.016235, 0.999847]","[0.232666, 0.116943, -0.166504]","[[0.996704, -0.079468, -0.005249], [0.079346, 0.996704, -0.010254], [0.005981, 0.009766, 0.999817]]",0.996704,"[8000, 8058, 7965, 8149]"
43.842316,"[-0.039062, 0.027344, -1.003906]","[0.019689, 0.006895, -0.003960]","[0.029999, -0.039999, 0.239944]","[0.119773, 0.042158, -0.024041]","[0.005371, -0.009521, -0.081055]","[-0.004639, 0.002991, -0.040497, 0.999146]","[0.003632, 0.000885, -0.016235, 0.999847]","[-0.102539, -0.103271, 0.024170]","[[0.996582, -0.080994, -0.005554], [0.080872, 0.996582, -0.009521], [0.006287, 0.009033, 0.999817]]",0.996582,"[8021, 8072, 7985, 8184]"
43.875523,"[-0.027344, 0.019531, -0.996094]","[0.022131, 0.007755, -0.004450]","[0.059999, -0.039999, 0.266201]","[0.130301, 0.045903, -0.026146]","[0.005859, -0.009766, -0.082520]","[-0.004730, 0.003143, -0.041321, 0.999115]","[0.004456, 0.002869, -0.016235, 0.999847]","[0.073486, -0.038818, -0.088379]","[[0.996460, -0.082642, -0.005859], [0.082520, 0.996460, -0.009766], [0.006592, 0.009155, 0.999817]]",0.99646,"[8073, 8078, 7978, 8222]"
43.910683,"[-0.027344, 0.019531, -0.988281]","[0.027655, 0.009703, -0.005558]","[0.049999, -0.029999, 0.269026]","[0.152834, 0.053935, -0.030646]","[0.005615, -0.008789, -0.084229]","[-0.004272, 0.002991, -0.042145, 0.999084]","[0.004211, 0.002014, -0.016235, 0.999847]","[-0.157227, 0.099365, -0.024414]","[[0.996338, -0.084290, -0.005615], [0.084167, 0.996338, -0.008850], [0.006226, 0.008240, 0.999878]]",0.996338,"[8065, 8113, 7962, 8196]"
43.941925,"[-0.039062, 0.019531, -0.984375]","[0.034098, 0.011979, -0.006850]","[0.049999, -0.039999, 0.272945]","[0.177303, 0.062685, -0.035526]","[0.005859, -0.008057, -0.085693]","[-0.003937, 0.003204, -0.042816, 0.999054]","[0.004852, 0.000671, -0.016235, 0.999847]","[0.013428, -0.163330, -0.066406]","[[0.996216, -0.085632, -0.006042], [0.085510, 0.996216, -0.008179], [0.006653, 0.007568, 0.999878]]",0.996216,"[8050, 8122, 8006, 8226]"
43.977081,"[-0.027344, 0.019531, -0.980469]","[0.041530, 0.014609, -0.008338]","[0.059999, -0.029999, 0.271744]","[0.203619, 0.072125, -0.040768]","[0.007080, -0.008545, -0.086914]","[-0.004211, 0.003754, -0.043518, 0.999054]","[0.004486, 0.001404, -0.016235, 0.999847]","[-0.136963, 0.067871, -0.070801]","[[0.996216, -0.087036, -0.007080], [0.086914, 0.996216, -0.008789], [0.007812, 0.008057, 1.000000]]",0.996216,"[8055, 8076, 8022, 8260]"
44.010284,"[-0.027344, 0.019531, -0.976562]","[0.045642, 0.016066, -0.009162]","[0.049999, -0.039999, 0.253365]","[0.217457, 0.077101, -0.043522]","[0.006104, -0.008057, -0.088135]","[-0.003937, 0.003265, -0.044128, 0.999023]","[0.005219, 0.000183, -0.016235, 0.999847]","[0.165527, -0.169678, -0.054199]","[[0.996094, -0.088257, -0.006165], [0.088135, 0.996094, -0.008179], [0.006775, 0.007568, 0.999939]]",0.996094,"[8085, 8112, 8004, 8275]"
44.043488,"[-0.019531, 0.019531, -0.968750]","[0.054696, 0.019280, -0.010973]","[0.059999, -0.019999, 0.297897]","[0.246409, 0.087542, -0.049277]","[0.007324, -0.007812, -0.089600]","[-0.003723, 0.003876, -0.044769, 0.998993]","[0.004486, 0.000671, -0.016235, 0.999847]","[-0.124268, 0.246826, 0.012207]","[[0.995972, -0.089539, -0.007385], [0.089417, 0.995972, -0.007812], [0.007996, 0.007080, 0.999939]]",0.995972,"[8063, 8110, 8027, 8286]"
44.076691,"[-0.019531, 0.019531, -0.964844]","[0.064912, 0.022913, -0.013015]","[0.070000, -0.019999, 0.290638]","[0.276966, 0.098604, -0.055343]","[0.005615, -0.007324, -0.090576]","[-0.003571, 0.002991, -0.045288, 0.998962]","[0.004974, 0.000305, -0.016235, 0.999847]","[-0.095947, 0.058350, 0.050781]","[[0.995850, -0.090576, -0.005615], [0.090454, 0.995850, -0.007446], [0.006226, 0.006836, 0.999939]]",0.99585,"[8096, 8150, 8028, 8287]"
44.109894,"[-0.019531, 0.019531, -0.964844]","[0.070476, 0.024895, -0.014127]","[0.070000, -0.009998, 0.201960]","[0.292808, 0.104356, -0.058484]","[0.005859, -0.007080, -0.091553]","[-0.003418, 0.003113, -0.045807, 0.998962]","[0.004761, -0.000519, -0.016205, 0.999847]","[-0.049805, -0.024414, 0.016357]","[[0.995850, -0.091614, -0.005859], [0.091492, 0.995850, -0.007141], [0.006470, 0.006531, 1.000000]]",0.99585,"[8103, 8157, 8015, 8283]"
44.143097,"[-0.019531, 0.019531, -0.960938]","[0.082548, 0.029202, -0.016537]","[0.070000, -0.019999, 0.214581]","[0.325527, 0.116275, -0.064963]","[0.005859, -0.007568, -0.092285]","[-0.003693, 0.003204, -0.046082, 0.998932]","[0.005615, -0.001373, -0.016205, 0.999847]","[-0.021240, -0.114258, -0.098877]","[[0.995728, -0.092163, -0.006042], [0.092041, 0.995728, -0.007690], [0.006653, 0.007080, 0.999939]]",0.995728,"[8097, 8108, 8023, 8290]"
44.176311,"[-0.019531, 0.019531, -0.957031]","[0.095922, 0.033985, -0.019205]","[0.059999, -0.009998, 0.184124]","[0.359490, 0.128703, -0.071677]","[0.006104, -0.007568, -0.092529]","[-0.003632, 0.003326, -0.046295, 0.998932]","[0.005524, -0.002838, -0.016205, 0.999847]","[0.009033, 0.152588, 0.076416]","[[0.995728, -0.092590, -0.006287], [0.092468, 0.995728, -0.007629], [0.006897, 0.006897, 1.000000]]",0.995728,"[8077, 8096, 8000, 8271]"
44.211452,"[-0.007812, 0.007812, -0.953125]","[0.110648, 0.039263, -0.022139]","[0.089998, -0.009998, 0.167435]","[0.394539, 0.141592, -0.078593]","[0.005371, -0.006592, -0.093262]","[-0.003204, 0.002899, -0.046570, 0.998932]","[0.006470, -0.001709, -0.016205, 0.999817]","[0.072510, -0.011230, 0.046631]","[[0.995728, -0.093140, -0.005493], [0.093018, 0.995728, -0.006714], [0.005981, 0.006104, 1.000061]]",0.995728,"[8077, 8106, 8031, 8257]"
44.244659,"[-0.007812, 0.007812, -0.949219]","[0.118529, 0.042094, -0.023709]","[0.070000, -0.009998, 0.177441]","[0.412415, 0.148191, -0.082115]","[0.004883, -0.006104, -0.093750]","[-0.002991, 0.002655, -0.046844, 0.998901]","[0.007141, -0.003784, -0.016205, 0.999817]","[-0.030273, -0.060547, -0.079834]","[[0.995605, -0.093689, -0.005005], [0.093567, 0.995605, -0.006287], [0.005493, 0.005676, 0.999939]]",0.995605,"[8081, 8106, 8040, 8250]"
44.311081,"[0.000000, 0.007812, -0.941406]","[0.153594, 0.054727, -0.030684]","[0.089998, -0.009998, 0.174629]","[0.485693, 0.175436, -0.096516]","[0.003174, -0.005127, -0.093750]","[-0.002594, 0.001770, -0.046875, 0.998901]","[0.008118, -0.004730, -0.016174, 0.999817]","[-0.064209, -0.012695, 0.011230]","[[0.995605, -0.093750, -0.003296], [0.093628, 0.995605, -0.005371], [0.003662, 0.005005, 1.000000]]",0.995605,"[8085, 8129, 8059, 8292]"
44.344265,"[0.000000, 0.007812, -0.941406]","[0.163260, 0.058220, -0.032604]","[0.099998, 0.000000, 0.153120]","[0.504335, 0.182420, -0.100169]","[0.001465, -0.004639, -0.093750]","[-0.002289, 0.000885, -0.046906, 0.998901]","[0.008026, -0.005707, -0.016174, 0.999817]","[0.005859, -0.062744, -0.013184]","[[0.995605, -0.093811, -0.001526], [0.093689, 0.995605, -0.004700], [0.001892, 0.004456, 1.000000]]",0.995605,"[8118, 8153, 8005, 8257]"
44.377472,"[0.000000, 0.007812, -0.941406]","[0.183695, 0.065622, -0.036660]","[0.080000, 0.009998, 0.139811]","[0.541852, 0.196547, -0.107508]","[0.001221, -0.004150, -0.093750]","[-0.002045, 0.000763, -0.046906, 0.998901]","[0.008179, -0.008148, -0.016144, 0.999786]","[0.022949, -0.093506, -0.006348]","[[0.995605, -0.093811, -0.001282], [0.093689, 0.995605, -0.004211], [0.001648, 0.003967, 1.000000]]",0.995605,"[8084, 8130, 8033, 8287]"
44.410675,"[0.007812, 0.007812, -0.941406]","[0.205600, 0.073580, -0.041004]","[0.099998, 0.000000, 0.122536]","[0.579500, 0.210825, -0.114854]","[0.000488, -0.002930, -0.093994]","[-0.001465, 0.000427, -0.046967, 0.998901]","[0.009399, -0.008270, -0.016144, 0.999786]","[-0.040527, 0.161621, -0.013184]","[[0.995605, -0.093933, -0.000671], [0.093811, 0.995605, -0.002991], [0.000916, 0.002869, 1.000000]]",0.995605,"[8088, 8111, 8036, 8278]"
44.445831,"[0.007812, 0.007812, -0.941406]","[0.228966, 0.082094, -0.045633]","[0.080000, 0.000000, 0.098885]","[0.617058, 0.225182, -0.122162]","[-0.000244, -0.003174, -0.093750]","[-0.001617, -0.000061, -0.046875, 0.998901]","[0.010040, -0.011047, -0.016113, 0.999756]","[0.160156, -0.060059, -0.001709]","[[0.995605, -0.093689, 0.000244], [0.093689, 0.995605, -0.003235], [0.000000, 0.003235, 1.000000]]",0.995605,"[8121, 8088, 8025, 8328]"
44.479034,"[0.019531, 0.007812, -0.937500]","[0.241201, 0.086562, -0.048054]","[0.150000, 0.000000, 0.102722]","[0.635751, 0.232372, -0.125791]","[-0.001221, -0.001709, -0.093506]","[-0.000854, -0.000580, -0.046753, 0.998901]","[0.010742, -0.008606, -0.016113, 0.999756]","[-0.072510, -0.118652, 0.066895]","[[0.995605, -0.093445, 0.001221], [0.093445, 0.995605, -0.001709], [-0.001099, 0.001709, 0.999939]]",0.995605,"[8081, 8085, 8077, 8315]"
44.514194,"[0.019531, 0.007812, -0.937500]","[0.266761, 0.095920, -0.053109]","[0.089998, 0.019999, 0.080202]","[0.672833, 0.246733, -0.132973]","[-0.002686, 0.000000, -0.093018]","[-0.000092, -0.001434, -0.046478, 0.998901]","[0.010590, -0.013489, -0.016083, 0.999695]","[0.063232, -0.015869, 0.050293]","[[0.995605, -0.092896, 0.002869], [0.092896, 0.995605, -0.000061], [-0.002869, 0.000305, 0.999878]]",0.995605,"[8097, 8104, 8043, 8274]"
44.547409,"[0.027344, 0.019531, -0.937500]","[0.293762, 0.105838, -0.058442]","[0.150000, 0.009998, 0.069225]","[0.709352, 0.261016, -0.140023]","[-0.004150, 0.000732, -0.092041]","[0.000366, -0.002106, -0.046021, 0.998932]","[0.011047, -0.012024, -0.016083, 0.999725]","[-0.103516, -0.131836, 0.066162]","[[0.995728, -0.092041, 0.004150], [0.091919, 0.995728, 0.000854], [-0.004272, -0.000488, 0.999939]]",0.995728,"[8072, 8086, 8088, 8288]"
44.590363,"[0.027344, 0.019531, -0.937500]","[0.322169, 0.116310, -0.064046]","[0.119999, 0.019999, 0.070152]","[0.745108, 0.275151, -0.146900]","[-0.007080, 0.001709, -0.091309]","[0.000732, -0.003662, -0.045624, 0.998932]","[0.011475, -0.016022, -0.016022, 0.999664]","[-0.190674, 0.028076, -0.000488]","[[0.995728, -0.091248, 0.007202], [0.091125, 0.995728, 0.001709], [-0.007446, -0.001099, 0.999878]]",0.995728,"[8103, 8113, 8030, 8255]"
44.613811,"[0.027344, 0.019531, -0.937500]","[0.336894, 0.121752, -0.066948]","[0.119999, 0.039999, 0.074736]","[0.762645, 0.282145, -0.150263]","[-0.008057, 0.001953, -0.090820]","[0.000916, -0.004120, -0.045441, 0.998962]","[0.011261, -0.017395, -0.016022, 0.999634]","[0.018066, -0.062744, -0.035156]","[[0.995850, -0.090881, 0.008118], [0.090759, 0.995850, 0.002136], [-0.008362, -0.001404, 0.999939]]",0.99585,"[8099, 8072, 8040, 8285]"
44.647003,"[0.027344, 0.019531, -0.937500]","[0.367360, 0.133045, -0.072947]","[0.129999, 0.039999, 0.074448]","[0.796931, 0.295950, -0.156816]","[-0.010742, 0.003662, -0.090088]","[0.001648, -0.005524, -0.045013, 0.998962]","[0.012024, -0.019196, -0.015991, 0.999603]","[0.148926, -0.158936, 0.075439]","[[0.995850, -0.090027, 0.010864], [0.089905, 0.995850, 0.003723], [-0.011230, -0.002747, 0.999878]]",0.99585,"[8108, 8124, 8057, 8270]"
44.682159,"[0.046875, 0.019531, -0.937500]","[0.399138, 0.144869, -0.079196]","[0.150000, 0.029999, 0.058258]","[0.830007, 0.309455, -0.163109]","[-0.014404, 0.004395, -0.089111]","[0.001953, -0.007294, -0.044586, 0.998962]","[0.013611, -0.019287, -0.015961, 0.999573]","[0.123535, -0.263428, 0.014160]","[[0.995850, -0.089172, 0.014404], [0.089050, 0.995911, 0.004456], [-0.014771, -0.003235, 0.999817]]",0.99585,"[8117, 8121, 8046, 8289]"
44.723171,"[0.046875, 0.019531, -0.937500]","[0.432187, 0.157217, -0.085686]","[0.179998, 0.049999, 0.062229]","[0.861725, 0.322609, -0.169113]","[-0.016113, 0.004639, -0.088135]","[0.002014, -0.008209, -0.044037, 0.998993]","[0.013733, -0.020508, -0.015930, 0.999542]","[-0.091309, 0.112061, 0.005859]","[[0.995972, -0.088074, 0.016235], [0.087952, 0.996094, 0.004639], [-0.016602, -0.003296, 0.999817]]",0.995972,"[8112, 8073, 8040, 8283]"
44.748566,"[0.058594, 0.019531, -0.937500]","[0.449164, 0.163579, -0.089017]","[0.169998, 0.029999, 0.024771]","[0.877021, 0.329034, -0.171996]","[-0.018066, 0.005615, -0.087402]","[0.002502, -0.009216, -0.043671, 0.998993]","[0.015228, -0.022217, -0.015869, 0.999481]","[0.148926, -0.313477, 0.050293]","[[0.995972, -0.087341, 0.018188], [0.087219, 0.996094, 0.005737], [-0.018677, -0.004150, 0.999756]]",0.995972,"[8114, 8098, 8063, 8320]"
44.781765,"[0.058594, 0.027344, -0.937500]","[0.484003, 0.176678, -0.095844]","[0.179998, 0.080000, 0.061335]","[0.906402, 0.341556, -0.177508]","[-0.018799, 0.006592, -0.086426]","[0.003021, -0.009613, -0.043152, 0.999023]","[0.013306, -0.024078, -0.015900, 0.999481]","[-0.025391, 0.222656, 0.036377]","[[0.996094, -0.086304, 0.018921], [0.086182, 0.996277, 0.006775], [-0.019531, -0.005188, 0.999817]]",0.996094,"[8114, 8084, 8090, 8300]"
44.816925,"[0.066406, 0.039062, -0.937500]","[0.519955, 0.190257, -0.102880]","[0.169998, 0.059999, 0.034563]","[0.934054, 0.353592, -0.182660]","[-0.021973, 0.008545, -0.085205]","[0.003937, -0.011261, -0.042572, 0.999023]","[0.014679, -0.026855, -0.015808, 0.999390]","[0.217041, 0.153076, -0.003174]","[[0.996094, -0.085205, 0.022156], [0.084961, 0.996338, 0.008728], [-0.022888, -0.006897, 0.999695]]",0.996094,"[8104, 8102, 8090, 8272]"
44.850132,"[0.066406, 0.039062, -0.941406]","[0.538327, 0.197220, -0.106471]","[0.189999, 0.070000, -0.025433]","[0.947192, 0.359415, -0.185093]","[-0.024170, 0.008057, -0.084229]","[0.003601, -0.012238, -0.042053, 0.999023]","[0.015198, -0.028320, -0.015778, 0.999329]","[-0.142334, -0.227051, 0.052979]","[[0.996094, -0.084167, 0.024170], [0.083923, 0.996338, 0.008118], [-0.024780, -0.006165, 0.999573]]",0.996094,"[8095, 8059, 8076, 8300]"
44.883331,"[0.089844, 0.039062, -0.941406]","[0.575818, 0.211481, -0.113792]","[0.230000, 0.099998, -0.035988]","[0.972012, 0.370641, -0.189661]","[-0.027100, 0.009277, -0.083008]","[0.004150, -0.013733, -0.041473, 0.999023]","[0.014832, -0.027588, -0.015808, 0.999359]","[0.120850, -0.039307, 0.038086]","[[0.996094, -0.083008, 0.027100], [0.082764, 0.996460, 0.009338], [-0.027832, -0.007141, 0.999512]]",0.996094,"[8111, 8075, 8057, 8291]"
44.916553,"[0.089844, 0.046875, -0.945312]","[0.614240, 0.226169, -0.121283]","[0.209999, 0.089998, -0.007015]","[0.994807, 0.381272, -0.193814]","[-0.029785, 0.010498, -0.081787]","[0.004761, -0.015106, -0.040863, 0.999023]","[0.015991, -0.031219, -0.015686, 0.999237]","[-0.044678, 0.018555, 0.015137]","[[0.996094, -0.081848, 0.029785], [0.081482, 0.996521, 0.010681], [-0.030640, -0.008240, 0.999390]]",0.996094,"[8119, 8084, 8039, 8240]"
44.949738,"[0.097656, 0.046875, -0.945312]","[0.633770, 0.233664, -0.125087]","[0.259998, 0.109999, -0.021740]","[1.005411, 0.386352, -0.195729]","[-0.032227, 0.011719, -0.080566]","[0.005280, -0.016327, -0.040253, 0.999054]","[0.015961, -0.030731, -0.015717, 0.999268]","[0.152100, -0.214844, 0.062988]","[[0.996216, -0.080627, 0.032227], [0.080261, 0.996704, 0.011780], [-0.033081, -0.009216, 0.999451]]",0.996216,"[8097, 8076, 8066, 8272]"
44.98489,"[0.109375, 0.046875, -0.945312]","[0.673434, 0.248947, -0.132802]","[0.249998, 0.099998, -0.002010]","[1.024977, 0.396020, -0.199228]","[-0.034424, 0.011963, -0.079102]","[0.005371, -0.017426, -0.039490, 0.999054]","[0.017609, -0.033386, -0.015594, 0.999146]","[-0.011230, -0.231445, 0.010742]","[[0.996216, -0.079163, 0.034424], [0.078674, 0.996765, 0.012024], [-0.035278, -0.009338, 0.999329]]",0.996216,"[8106, 8052, 8077, 8292]"
