t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
66.764236,"[0.128906, 0.066406, -1.167969]","[0.000324, 0.006774, -0.007186]","[0.129999, 0.059999, -0.084019]","[0.001067, 0.025685, -0.027174]","[0.018066, -0.024414, -0.111328]","[-0.011749, 0.009735, -0.055603, 0.998322]","[-0.006348, 0.014160, -0.018066, 0.999695]","[-0.115723, 0.246094, -0.109619]","[[0.993530, -0.111267, -0.018127], [0.110779, 0.993469, -0.024597], [0.020691, 0.022400, 0.999451]]",0.99353,"[7863, 7962, 7778, 8018]"
66.799385,"[0.136719, 0.066406, -1.167969]","[0.000368, 0.007834, -0.008307]","[0.150000, 0.059999, -0.094654]","[0.001153, 0.028614, -0.030256]","[0.019531, -0.024902, -0.111816]","[-0.011902, 0.010529, -0.055725, 0.998322]","[-0.006500, 0.015747, -0.018066, 0.999664]","[0.164307, -0.271240, -0.040039]","[[0.993530, -0.111572, -0.019714], [0.110962, 0.993469, -0.025024], [0.022278, 0.022583, 0.999451]]",0.99353,"[7878, 7943, 7788, 8028]"
66.832588,"[0.136719, 0.066406, -1.167969]","[0.000414, 0.009012, -0.009553]","[0.139999, 0.049999, -0.040188]","[0.001237, 0.031742, -0.033545]","[0.020752, -0.024902, -0.113037]","[-0.011810, 0.011047, -0.056366, 0.998260]","[-0.005890, 0.015381, -0.018066, 0.999695]","[-0.185547, 0.214844, -0.027832]","[[0.993286, -0.112854, -0.020752], [0.112244, 0.993225, -0.024902], [0.023315, 0.022339, 0.999390]]",0.993286,"[7872, 8008, 7794, 8012]"
66.865799,"[0.136719, 0.066406, -1.167969]","[0.000439, 0.009648, -0.010224]","[0.119999, 0.049999, -0.068251]","[0.001279, 0.033381, -0.035268]","[0.021240, -0.025635, -0.113525]","[-0.012146, 0.011353, -0.056610, 0.998260]","[-0.005615, 0.014526, -0.018097, 0.999695]","[0.112793, -0.153076, 0.049316]","[[0.993286, -0.113342, -0.021301], [0.112732, 0.993286, -0.025635], [0.023987, 0.022949, 0.999451]]",0.993286,"[7897, 7993, 7767, 8068]"
66.899002,"[0.156250, 0.066406, -1.167969]","[0.000490, 0.011018, -0.011672]","[0.160000, 0.029999, -0.044506]","[0.001361, 0.036812, -0.038870]","[0.021729, -0.024902, -0.113770]","[-0.011871, 0.011658, -0.056702, 0.998260]","[-0.004700, 0.017731, -0.018066, 0.999664]","[-0.191895, 0.162598, -0.056885]","[[0.993286, -0.113525, -0.021912], [0.112915, 0.993286, -0.025085], [0.024597, 0.022400, 0.999451]]",0.993286,"[7892, 8017, 7804, 8044]"
66.932205,"[0.156250, 0.078125, -1.167969]","[0.000545, 0.012527, -0.013264]","[0.119999, 0.080000, -0.061432]","[0.001440, 0.040447, -0.042683]","[0.022949, -0.024902, -0.114014]","[-0.011841, 0.012177, -0.056824, 0.998260]","[-0.007843, 0.015839, -0.018036, 0.999664]","[0.040283, 0.044434, 0.044922]","[[0.993286, -0.113770, -0.022949], [0.113159, 0.993286, -0.025085], [0.025635, 0.022278, 0.999451]]",0.993286,"[7914, 8009, 7807, 8054]"
66.967361,"[0.167969, 0.078125, -1.167969]","[0.000603, 0.014182, -0.015010]","[0.150000, 0.059999, -0.044922]","[0.001515, 0.044289, -0.046709]","[0.023682, -0.025635, -0.114014]","[-0.012115, 0.012604, -0.056885, 0.998230]","[-0.006775, 0.018188, -0.018036, 0.999634]","[-0.067871, -0.249512, -0.096924]","[[0.993164, -0.113953, -0.023804], [0.113220, 0.993225, -0.025696], [0.026489, 0.022766, 0.999390]]",0.993164,"[7893, 7976, 7826, 8060]"
67.000557,"[0.167969, 0.078125, -1.171875]","[0.000633, 0.015065, -0.015942]","[0.129999, 0.049999, -0.086847]","[0.001550, 0.046285, -0.048799]","[0.024170, -0.026855, -0.114258]","[-0.012695, 0.012878, -0.056976, 0.998199]","[-0.006287, 0.017334, -0.018066, 0.999664]","[0.243164, 0.051514, 0.062988]","[[0.993103, -0.114136, -0.024292], [0.113403, 0.993103, -0.026917], [0.027100, 0.023865, 0.999268]]",0.993103,"[7946, 7990, 7801, 8089]"
67.066971,"[0.179688, 0.078125, -1.175781]","[0.000759, 0.019009, -0.020097]","[0.139999, 0.070000, -0.168612]","[0.001676, 0.054790, -0.057695]","[0.022705, -0.024902, -0.113770]","[-0.011841, 0.012115, -0.056763, 0.998260]","[-0.006927, 0.018646, -0.018036, 0.999634]","[0.445312, -0.397949, 0.051758]","[[0.993286, -0.113647, -0.022827], [0.113037, 0.993286, -0.025085], [0.025513, 0.022278, 0.999451]]",0.993286,"[7913, 8026, 7800, 8002]"
67.100174,"[0.187500, 0.089844, -1.179688]","[0.000792, 0.020101, -0.021246]","[0.119999, 0.049999, -0.094826]","[0.001702, 0.057045, -0.060051]","[0.024658, -0.026611, -0.113525]","[-0.012604, 0.013153, -0.056580, 0.998230]","[-0.006531, 0.018311, -0.018036, 0.999634]","[-0.481934, 0.234375, -0.048584]","[[0.993225, -0.113342, -0.024841], [0.112610, 0.993225, -0.026733], [0.027649, 0.023682, 0.999268]]",0.993225,"[7895, 8032, 7810, 7963]"
67.133377,"[0.187500, 0.089844, -1.179688]","[0.000859, 0.022419, -0.023686]","[0.129999, 0.019999, -0.139874]","[0.001748, 0.061708, -0.064916]","[0.025879, -0.028076, -0.112305]","[-0.013306, 0.013763, -0.056000, 0.998230]","[-0.004974, 0.018951, -0.018066, 0.999634]","[0.160645, -0.139893, 0.058350]","[[0.993225, -0.112244, -0.026001], [0.111389, 0.993286, -0.028198], [0.028931, 0.025024, 0.999146]]",0.993225,"[7957, 7990, 7804, 8083]"
67.166573,"[0.187500, 0.089844, -1.183594]","[0.000928, 0.024924, -0.026321]","[0.129999, 0.089998, -0.130220]","[0.001783, 0.066575, -0.069991]","[0.026855, -0.027344, -0.111328]","[-0.012939, 0.014160, -0.055511, 0.998291]","[-0.008270, 0.019012, -0.018005, 0.999603]","[-0.111084, 0.312256, 0.003662]","[[0.993469, -0.111267, -0.026855], [0.110413, 0.993530, -0.027466], [0.029663, 0.024292, 0.999268]]",0.993469,"[7913, 7969, 7785, 8040]"
67.199776,"[0.187500, 0.089844, -1.187500]","[0.000963, 0.026249, -0.027713]","[0.109999, 0.039999, -0.131659]","[0.001796, 0.069084, -0.072604]","[0.026611, -0.026855, -0.110840]","[-0.012726, 0.014130, -0.055237, 0.998291]","[-0.005554, 0.017944, -0.018066, 0.999634]","[-0.004883, -0.222412, -0.036865]","[[0.993469, -0.110657, -0.026794], [0.109924, 0.993530, -0.027039], [0.029602, 0.023865, 0.999207]]",0.993469,"[7880, 8003, 7829, 7994]"
67.232979,"[0.207031, 0.089844, -1.187500]","[0.001034, 0.029047, -0.030653]","[0.129999, 0.059999, -0.138664]","[0.001813, 0.074252, -0.077982]","[0.027344, -0.027344, -0.109863]","[-0.012939, 0.014496, -0.054688, 0.998322]","[-0.006439, 0.020142, -0.018036, 0.999603]","[0.083008, 0.341309, 0.043945]","[[0.993591, -0.109619, -0.027527], [0.108765, 0.993652, -0.027466], [0.030334, 0.024292, 0.999268]]",0.993591,"[7937, 7964, 7793, 8020]"
67.26619,"[0.207031, 0.089844, -1.191406]","[0.001105, 0.032052, -0.033808]","[0.089998, 0.039999, -0.147266]","[0.001814, 0.079618, -0.083559]","[0.028564, -0.027832, -0.109131]","[-0.013123, 0.015045, -0.054352, 0.998352]","[-0.005310, 0.018433, -0.018066, 0.999634]","[0.048340, -0.207520, -0.038330]","[[0.993713, -0.109009, -0.028625], [0.108154, 0.993835, -0.027893], [0.031433, 0.024597, 0.999268]]",0.993713,"[7903, 7971, 7814, 8042]"
67.299385,"[0.199219, 0.097656, -1.191406]","[0.001175, 0.035271, -0.037185]","[0.109999, 0.049999, -0.155277]","[0.001800, 0.085181, -0.089334]","[0.028564, -0.027344, -0.108154]","[-0.012878, 0.015076, -0.053802, 0.998383]","[-0.006195, 0.019043, -0.018036, 0.999634]","[0.269775, 0.109375, 0.020020]","[[0.993835, -0.107910, -0.028748], [0.107056, 0.993958, -0.027405], [0.031433, 0.024109, 0.999268]]",0.993835,"[7926, 7974, 7809, 8028]"
67.334549,"[0.207031, 0.097656, -1.195312]","[0.001210, 0.036962, -0.038958]","[0.129999, 0.029999, -0.185955]","[0.001786, 0.088032, -0.092290]","[0.029785, -0.027832, -0.107178]","[-0.013153, 0.015625, -0.053314, 0.998352]","[-0.004883, 0.020660, -0.018066, 0.999603]","[0.160645, -0.373535, 0.051758]","[[0.993713, -0.106934, -0.029846], [0.106079, 0.993896, -0.028015], [0.032532, 0.024597, 0.999084]]",0.993713,"[7919, 7987, 7830, 8066]"
67.36776,"[0.218750, 0.097656, -1.195312]","[0.001280, 0.040515, -0.042681]","[0.080000, 0.049999, -0.155403]","[0.001745, 0.093878, -0.098347]","[0.029785, -0.026855, -0.105713]","[-0.012665, 0.015594, -0.052673, 0.998413]","[-0.005707, 0.018921, -0.018066, 0.999634]","[0.020752, 0.466553, 0.000977]","[[0.993958, -0.105652, -0.029846], [0.104797, 0.994080, -0.026978], [0.032410, 0.023682, 0.999146]]",0.993958,"[7952, 7967, 7812, 8033]"
67.40097,"[0.226562, 0.097656, -1.199219]","[0.001347, 0.044298, -0.046643]","[0.089998, 0.080000, -0.161098]","[0.001683, 0.099907, -0.104584]","[0.031250, -0.027100, -0.104004]","[-0.012695, 0.016296, -0.051758, 0.998444]","[-0.006805, 0.020020, -0.018036, 0.999603]","[-0.255371, 0.179688, 0.010010]","[[0.994080, -0.103821, -0.031250], [0.102966, 0.994263, -0.027100], [0.033813, 0.023682, 0.999084]]",0.99408,"[7915, 7998, 7850, 8006]"
67.434158,"[0.218750, 0.109375, -1.199219]","[0.001379, 0.046279, -0.048717]","[0.099998, 0.059999, -0.204493]","[0.001643, 0.102990, -0.107770]","[0.030273, -0.025879, -0.102295]","[-0.012146, 0.015839, -0.050995, 0.998505]","[-0.006561, 0.020142, -0.018036, 0.999603]","[0.300537, -0.243164, 0.070068]","[[0.994263, -0.102295, -0.030396], [0.101440, 0.994507, -0.025940], [0.032837, 0.022644, 0.999207]]",0.994263,"[7954, 7998, 7842, 8039]"
67.467354,"[0.226562, 0.109375, -1.203125]","[0.001441, 0.050425, -0.053053]","[0.089998, 0.049999, -0.173058]","[0.001548, 0.109289, -0.114272]","[0.030762, -0.026367, -0.101074]","[-0.012360, 0.016083, -0.050323, 0.998535]","[-0.005615, 0.020264, -0.018036, 0.999603]","[-0.183838, 0.096680, 0.058838]","[[0.994446, -0.100952, -0.030884], [0.100098, 0.994629, -0.026367], [0.033325, 0.023071, 0.999146]]",0.994446,"[7961, 7970, 7853, 8014]"
67.500565,"[0.226562, 0.109375, -1.207031]","[0.001500, 0.054821, -0.057647]","[0.099998, 0.059999, -0.182579]","[0.001427, 0.115760, -0.120943]","[0.030762, -0.026367, -0.099854]","[-0.012451, 0.016083, -0.049774, 0.998566]","[-0.005981, 0.020874, -0.018036, 0.999573]","[0.140869, -0.084473, 0.020020]","[[0.994568, -0.099854, -0.030884], [0.098999, 0.994751, -0.026550], [0.033325, 0.023254, 0.999207]]",0.994568,"[7969, 7962, 7830, 8032]"
67.533768,"[0.238281, 0.109375, -1.210938]","[0.001553, 0.059472, -0.062504]","[0.080000, 0.039999, -0.179506]","[0.001280, 0.122397, -0.127773]","[0.031494, -0.025879, -0.098877]","[-0.012207, 0.016449, -0.049225, 0.998566]","[-0.004517, 0.020782, -0.018066, 0.999603]","[-0.092529, 0.126953, 0.048096]","[[0.994507, -0.098755, -0.031677], [0.097900, 0.994751, -0.026062], [0.033997, 0.022766, 0.999084]]",0.994507,"[7962, 7979, 7831, 8033]"
67.566963,"[0.238281, 0.109375, -1.210938]","[0.001577, 0.061896, -0.065035]","[0.070000, 0.039999, -0.184032]","[0.001195, 0.125777, -0.131247]","[0.031494, -0.025391, -0.097900]","[-0.011871, 0.016418, -0.048798, 0.998596]","[-0.004395, 0.020416, -0.018066, 0.999603]","[0.084473, -0.219238, 0.010010]","[[0.994629, -0.097900, -0.031677], [0.097046, 0.994873, -0.025391], [0.033875, 0.022095, 0.999146]]",0.994629,"[7928, 8001, 7872, 8030]"
67.600189,"[0.238281, 0.109375, -1.210938]","[0.001620, 0.066941, -0.070297]","[0.070000, 0.049999, -0.172026]","[0.001005, 0.132649, -0.138302]","[0.032227, -0.025391, -0.097168]","[-0.011871, 0.016693, -0.048431, 0.998627]","[-0.004517, 0.020538, -0.018066, 0.999603]","[-0.109375, 0.319092, 0.000000]","[[0.994751, -0.097168, -0.032227], [0.096313, 0.995056, -0.025391], [0.034424, 0.022095, 0.999146]]",0.994751,"[7984, 7976, 7850, 8034]"
67.633377,"[0.238281, 0.117188, -1.214844]","[0.001655, 0.072261, -0.075841]","[0.070000, 0.039999, -0.205847]","[0.000782, 0.139676, -0.145504]","[0.032227, -0.025146, -0.096436]","[-0.011780, 0.016785, -0.048035, 0.998627]","[-0.004395, 0.020660, -0.018066, 0.999603]","[0.129639, -0.486328, 0.006836]","[[0.994751, -0.096375, -0.032410], [0.095520, 0.995056, -0.025208], [0.034607, 0.021912, 0.999084]]",0.994751,"[7973, 8010, 7871, 8085]"
