t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
33.206539,"[0.000000, 0.039062, -1.199219]","[-0.055511, -0.039792, 0.006268]","[0.080000, 0.039999, -0.011955]","[-0.261200, -0.188182, 0.028259]","[0.005127, -0.024170, -0.086914]","[-0.011993, 0.003174, -0.043396, 0.998993]","[-0.007172, 0.011078, -0.021149, 0.999664]","[-0.030762, -0.027832, 0.059326]","[[0.996216, -0.086853, -0.005249], [0.086609, 0.995972, -0.024292], [0.007324, 0.023682, 0.999695]]",0.996216,"[7877, 7896, 7736, 7936]"
33.208488,"[0.007812, 0.039062, -1.199219]","[-0.055511, -0.039792, 0.006268]","[0.099998, 0.049999, -0.000614]","[-0.261200, -0.188182, 0.028259]","[0.004883, -0.024170, -0.086914]","[-0.011993, 0.003082, -0.043427, 0.998993]","[-0.007690, 0.012512, -0.021118, 0.999664]","[0.010254, -0.110352, -0.088867]","[[0.996216, -0.086914, -0.005066], [0.086670, 0.995972, -0.024292], [0.007141, 0.023682, 0.999695]]",0.996216,"[7866, 7907, 7731, 7931]"
33.229973,"[0.007812, 0.039062, -1.199219]","[-0.060776, -0.043586, 0.006836]","[0.080000, 0.039999, 0.004059]","[-0.277957, -0.200394, 0.029890]","[0.006348, -0.025635, -0.087402]","[-0.012695, 0.003784, -0.043640, 0.998962]","[-0.007690, 0.012024, -0.021118, 0.999664]","[-0.016357, 0.051025, 0.058838]","[[0.996155, -0.087341, -0.006409], [0.087097, 0.995850, -0.025757], [0.008606, 0.025024, 0.999634]]",0.996155,"[7892, 7899, 7731, 7939]"
33.263176,"[0.007812, 0.039062, -1.199219]","[-0.072309, -0.051907, 0.008068]","[0.070000, 0.049999, 0.030140]","[-0.312833, -0.225863, 0.033216]","[0.008545, -0.026611, -0.088379]","[-0.013062, 0.004852, -0.044128, 0.998932]","[-0.008789, 0.012482, -0.021118, 0.999634]","[-0.022705, -0.054443, -0.132080]","[[0.996033, -0.088379, -0.008545], [0.088013, 0.995728, -0.026611], [0.010742, 0.025635, 0.999573]]",0.996033,"[7858, 7873, 7760, 7975]"
33.296379,"[0.007812, 0.039062, -1.199219]","[-0.085239, -0.061250, 0.009432]","[0.109999, 0.049999, -0.006920]","[-0.349402, -0.252644, 0.036603]","[0.010254, -0.027832, -0.088867]","[-0.013702, 0.005798, -0.044403, 0.998901]","[-0.009583, 0.015411, -0.021057, 0.999603]","[-0.036621, 0.018799, 0.032715]","[[0.995972, -0.088928, -0.010376], [0.088562, 0.995667, -0.027954], [0.012695, 0.026855, 0.999512]]",0.995972,"[7867, 7888, 7767, 7967]"
33.362789,"[0.007812, 0.046875, -1.195312]","[-0.107384, -0.077282, 0.011726]","[0.089998, 0.049999, 0.008432]","[-0.407045, -0.295024, 0.041724]","[0.014160, -0.031250, -0.089844]","[-0.015350, 0.007874, -0.044861, 0.998840]","[-0.011810, 0.016449, -0.021027, 0.999573]","[0.007080, -0.106689, -0.068115]","[[0.995789, -0.089905, -0.014343], [0.089417, 0.995483, -0.031433], [0.017029, 0.029968, 0.999329]]",0.995789,"[7869, 7892, 7740, 7928]"
33.51709,"[0.027344, 0.046875, -1.187500]","[-0.183749, -0.132834, 0.019287]","[0.089998, 0.039999, 0.112555]","[-0.572705, -0.418067, 0.054802]","[0.024902, -0.038086, -0.093018]","[-0.018463, 0.013397, -0.046295, 0.998688]","[-0.016235, 0.024536, -0.020813, 0.999329]","[0.011230, 0.052246, -0.017578]","[[0.995422, -0.093079, -0.025024], [0.091980, 0.995056, -0.038208], [0.028442, 0.035645, 0.999023]]",0.995422,"[7904, 7957, 7756, 7987]"
33.519039,"[0.039062, 0.046875, -1.191406]","[-0.183749, -0.132834, 0.019287]","[0.099998, 0.019999, 0.110533]","[-0.572705, -0.418067, 0.054802]","[0.024902, -0.038086, -0.093018]","[-0.018494, 0.013336, -0.046265, 0.998657]","[-0.015533, 0.025787, -0.020813, 0.999329]","[-0.259277, 0.175537, -0.020752]","[[0.995300, -0.092957, -0.024902], [0.091858, 0.994934, -0.038269], [0.028320, 0.035706, 0.998901]]",0.9953,"[7915, 7952, 7784, 7962]"
33.530754,"[0.039062, 0.046875, -1.191406]","[-0.195146, -0.141158, 0.020372]","[0.089998, 0.049999, 0.078547]","[-0.594188, -0.434175, 0.056297]","[0.025635, -0.038818, -0.093262]","[-0.018829, 0.013794, -0.046417, 0.998627]","[-0.017365, 0.026001, -0.020752, 0.999268]","[0.120361, -0.006592, 0.015137]","[[0.995178, -0.093262, -0.025818], [0.092163, 0.994873, -0.038940], [0.029236, 0.036377, 0.998779]]",0.995178,"[7913, 7923, 7772, 8004]"
33.563957,"[0.039062, 0.058594, -1.187500]","[-0.206964, -0.149798, 0.021486]","[0.080000, 0.029999, 0.078100]","[-0.615757, -0.450388, 0.057748]","[0.028076, -0.040039, -0.093994]","[-0.019348, 0.015015, -0.046692, 0.998596]","[-0.018372, 0.027191, -0.020691, 0.999237]","[-0.135254, 0.166016, -0.009033]","[[0.995117, -0.093872, -0.028198], [0.092651, 0.994812, -0.040100], [0.031738, 0.037292, 0.998718]]",0.995117,"[7883, 7940, 7755, 7955]"
33.59716,"[0.046875, 0.058594, -1.187500]","[-0.231860, -0.168026, 0.023796]","[0.089998, 0.009998, 0.079992]","[-0.659040, -0.483044, 0.060493]","[0.031006, -0.043213, -0.094727]","[-0.020905, 0.016510, -0.046967, 0.998535]","[-0.018677, 0.029877, -0.020630, 0.999146]","[-0.104492, -0.127930, -0.051758]","[[0.994995, -0.094543, -0.031006], [0.093079, 0.994629, -0.043335], [0.034912, 0.040161, 0.998535]]",0.994995,"[7876, 7901, 7775, 8006]"
33.737789,"[0.058594, 0.058594, -1.191406]","[-0.332295, -0.241937, 0.032624]","[0.059999, 0.009998, -0.059864]","[-0.809562, -0.598116, 0.068054]","[0.041992, -0.051270, -0.096680]","[-0.024658, 0.022247, -0.047821, 0.998322]","[-0.025421, 0.038269, -0.020203, 0.998718]","[-0.697754, 0.521973, 0.043945]","[[0.994446, -0.096619, -0.042053], [0.094421, 0.994263, -0.051392], [0.046692, 0.047119, 0.997803]]",0.994446,"[7879, 7909, 7759, 8000]"
33.739742,"[0.058594, 0.058594, -1.191406]","[-0.332295, -0.241937, 0.032624]","[0.059999, -0.009998, -0.073200]","[-0.809562, -0.598116, 0.068054]","[0.041992, -0.051514, -0.096680]","[-0.024719, 0.022278, -0.047821, 0.998322]","[-0.024933, 0.038422, -0.020233, 0.998718]","[-0.079346, 0.032471, -0.017578]","[[0.994507, -0.096680, -0.042114], [0.094360, 0.994263, -0.051514], [0.046753, 0.047241, 0.997803]]",0.994507,"[7855, 7921, 7743, 7959]"
33.790527,"[0.058594, 0.058594, -1.191406]","[-0.381573, -0.278414, 0.036675]","[0.039999, 0.000000, -0.074472]","[-0.872174, -0.646819, 0.070089]","[0.046631, -0.053955, -0.096436]","[-0.025787, 0.024628, -0.047546, 0.998260]","[-0.028290, 0.041412, -0.020020, 0.998535]","[-0.446045, 0.455078, -0.023926]","[[0.994324, -0.096252, -0.046692], [0.093689, 0.994202, -0.053894], [0.051575, 0.049133, 0.997559]]",0.994324,"[7814, 7900, 7701, 7899]"
33.800285,"[0.058594, 0.058594, -1.191406]","[-0.381573, -0.278414, 0.036675]","[0.029999, 0.000000, -0.016350]","[-0.872174, -0.646819, 0.070089]","[0.048340, -0.056396, -0.096680]","[-0.027008, 0.025513, -0.047668, 0.998199]","[-0.028534, 0.041504, -0.019989, 0.998505]","[-0.298584, 0.221924, 0.027832]","[[0.994202, -0.096619, -0.048340], [0.093811, 0.994080, -0.056396], [0.053467, 0.051514, 0.997314]]",0.994202,"[7807, 7901, 7695, 7880]"
33.833488,"[0.058594, 0.058594, -1.191406]","[-0.416436, -0.304303, 0.039431]","[0.019999, -0.009998, -0.013622]","[-0.912836, -0.678776, 0.070976]","[0.051025, -0.058838, -0.096680]","[-0.028229, 0.026947, -0.047546, 0.998077]","[-0.030029, 0.043579, -0.019867, 0.998383]","[0.133301, 0.053711, -0.008545]","[[0.993896, -0.096497, -0.051147], [0.093445, 0.993713, -0.058960], [0.056396, 0.053833, 0.996826]]",0.993896,"[7860, 7865, 7675, 7937]"
33.866692,"[0.058594, 0.058594, -1.191406]","[-0.452871, -0.331434, 0.042215]","[0.019999, -0.019999, 0.002350]","[-0.952453, -0.710198, 0.071459]","[0.055420, -0.062744, -0.096924]","[-0.029968, 0.029205, -0.047577, 0.997986]","[-0.031525, 0.046234, -0.019714, 0.998230]","[-0.299072, 0.247559, 0.024170]","[[0.993713, -0.096741, -0.055481], [0.093201, 0.993591, -0.062683], [0.061096, 0.057068, 0.996460]]",0.993713,"[7855, 7869, 7714, 7929]"
33.899899,"[0.058594, 0.058594, -1.187500]","[-0.471667, -0.345459, 0.043612]","[0.009998, -0.029999, 0.002832]","[-0.971823, -0.725676, 0.071542]","[0.057617, -0.064697, -0.097412]","[-0.030945, 0.030396, -0.047699, 0.997894]","[-0.033264, 0.048279, -0.019562, 0.998077]","[-0.045166, -0.186523, -0.004883]","[[0.993469, -0.097107, -0.057678], [0.093323, 0.993408, -0.064697], [0.063538, 0.058838, 0.996094]]",0.993469,"[7842, 7912, 7717, 7901]"
34.044434,"[0.058594, 0.046875, -1.187500]","[-0.634930, -0.468132, 0.054619]","[-0.039999, -0.059999, -0.005203]","[-1.113888, -0.842232, 0.068103]","[0.072266, -0.077393, -0.099609]","[-0.036896, 0.038025, -0.048309, 0.997406]","[-0.040863, 0.058868, -0.018707, 0.997223]","[-0.223389, 0.173584, 0.039062]","[[0.992310, -0.099182, -0.072266], [0.093567, 0.992493, -0.077332], [0.079346, 0.069885, 0.994263]]",0.99231,"[7894, 7983, 7700, 7934]"
34.046375,"[0.058594, 0.046875, -1.183594]","[-0.634930, -0.468132, 0.054619]","[-0.049999, -0.099998, -0.014235]","[-1.113888, -0.842232, 0.068103]","[0.070068, -0.076416, -0.099365]","[-0.036438, 0.036926, -0.048279, 0.997467]","[-0.039032, 0.058533, -0.018829, 0.997314]","[0.017334, 0.454834, -0.011719]","[[0.992493, -0.099060, -0.070129], [0.093567, 0.992554, -0.076294], [0.077087, 0.069092, 0.994507]]",0.992493,"[7909, 7979, 7710, 7918]"
34.067863,"[0.058594, 0.039062, -1.183594]","[-0.656837, -0.484711, 0.055939]","[-0.070000, -0.089998, -0.001274]","[-1.129808, -0.855730, 0.067132]","[0.073242, -0.077881, -0.099121]","[-0.037140, 0.038483, -0.048035, 0.997406]","[-0.040619, 0.059723, -0.018707, 0.997192]","[0.316895, -0.371338, -0.026123]","[[0.992371, -0.098694, -0.073181], [0.092957, 0.992554, -0.077820], [0.080261, 0.070374, 0.994202]]",0.992371,"[7883, 7894, 7735, 8027]"
34.101067,"[0.046875, 0.039062, -1.183594]","[-0.701580, -0.518660, 0.058519]","[-0.109999, -0.129999, 0.019398]","[-1.160277, -0.881913, 0.064811]","[0.076660, -0.080078, -0.098877]","[-0.038116, 0.040253, -0.047852, 0.997314]","[-0.041016, 0.060211, -0.018646, 0.997162]","[-0.212646, 0.286133, 0.014160]","[[0.992126, -0.098572, -0.076660], [0.092346, 0.992493, -0.079956], [0.083862, 0.072144, 0.993835]]",0.992126,"[7885, 8003, 7742, 7884]"
34.134274,"[0.046875, 0.039062, -1.183594]","[-0.724383, -0.536009, 0.059771]","[-0.099998, -0.119999, 0.014898]","[-1.174801, -0.894575, 0.063460]","[0.079346, -0.083496, -0.098877]","[-0.039703, 0.041656, -0.047668, 0.997223]","[-0.043976, 0.063934, -0.018280, 0.996796]","[-0.076416, -0.052734, 0.014160]","[[0.992004, -0.098450, -0.079285], [0.091736, 0.992310, -0.083252], [0.086853, 0.075195, 0.993408]]",0.992004,"[7943, 7988, 7750, 7951]"
34.169426,"[0.046875, 0.027344, -1.179688]","[-0.770816, -0.571431, 0.062192]","[-0.119999, -0.139999, 0.033308]","[-1.202353, -0.918989, 0.060370]","[0.083252, -0.086426, -0.098633]","[-0.041046, 0.043732, -0.047455, 0.997070]","[-0.044983, 0.066498, -0.018097, 0.996582]","[-0.258057, 0.191895, 0.016602]","[[0.991638, -0.098267, -0.083313], [0.091064, 0.992065, -0.086121], [0.091003, 0.077698, 0.992737]]",0.991638,"[7925, 8002, 7773, 7921]"
34.202633,"[0.039062, 0.019531, -1.179688]","[-0.818282, -0.607782, 0.064481]","[-0.150000, -0.199999, -0.001574]","[-1.227858, -0.942152, 0.056760]","[0.085693, -0.089111, -0.098145]","[-0.042389, 0.045044, -0.047119, 0.996948]","[-0.044159, 0.067719, -0.018097, 0.996552]","[0.180176, -0.133545, 0.035400]","[[0.991333, -0.097839, -0.085815], [0.090149, 0.991821, -0.088806], [0.093750, 0.080261, 0.992188]]",0.991333,"[7956, 8013, 7770, 7954]"
34.235832,"[0.039062, 0.019531, -1.179688]","[-0.866709, -0.645015, 0.066619]","[-0.179998, -0.160000, 0.034142]","[-1.251240, -0.964001, 0.052622]","[0.090576, -0.092041, -0.097656]","[-0.043671, 0.047424, -0.046692, 0.996826]","[-0.048645, 0.069611, -0.017700, 0.996216]","[-0.421875, 0.523438, 0.034912]","[[0.991089, -0.097290, -0.090515], [0.088989, 0.991760, -0.091553], [0.098572, 0.082642, 0.991638]]",0.991089,"[7959, 8032, 7788, 7944]"
34.269035,"[0.027344, 0.007812, -1.179688]","[-0.891255, -0.663946, 0.067625]","[-0.169998, -0.189999, 0.025066]","[-1.262106, -0.974410, 0.050353]","[0.093262, -0.094238, -0.096680]","[-0.044739, 0.048828, -0.045990, 0.996735]","[-0.049316, 0.073120, -0.017456, 0.995941]","[0.150391, -0.540527, -0.000732]","[[0.990906, -0.096130, -0.093201], [0.087341, 0.991699, -0.093750], [0.101379, 0.084717, 0.991150]]",0.990906,"[7936, 8023, 7815, 7947]"
34.302238,"[0.019531, 0.000000, -1.175781]","[-0.940969, -0.702411, 0.069497]","[-0.259998, -0.259998, 0.073378]","[-1.282146, -0.994171, 0.045418]","[0.096924, -0.095947, -0.095703]","[-0.045624, 0.050690, -0.045502, 0.996643]","[-0.047943, 0.071686, -0.017639, 0.996094]","[0.078125, 0.465820, 0.126953]","[[0.990723, -0.095337, -0.096863], [0.086060, 0.991699, -0.095581], [0.105164, 0.086304, 0.990662]]",0.990723,"[7994, 8060, 7786, 7916]"
34.335442,"[0.007812, 0.000000, -1.175781]","[-0.991413, -0.741611, 0.071167]","[-0.219999, -0.240000, 0.112114]","[-1.299864, -1.012462, 0.039949]","[0.102051, -0.099854, -0.094971]","[-0.047424, 0.053284, -0.044830, 0.996429]","[-0.051758, 0.076385, -0.017090, 0.995575]","[-0.284668, 0.166992, 0.024170]","[[0.990173, -0.094421, -0.101929], [0.084290, 0.991394, -0.099365], [0.110352, 0.089722, 0.989685]]",0.990173,"[8006, 8107, 7833, 7931]"
34.368645,"[0.007812, -0.007812, -1.171875]","[-1.016866, -0.761462, 0.071918]","[-0.299999, -0.320000, 0.123909]","[-1.307829, -1.021040, 0.037016]","[0.104980, -0.100586, -0.093750]","[-0.047638, 0.054718, -0.044189, 0.996368]","[-0.050201, 0.076050, -0.017242, 0.995667]","[0.117920, -0.118164, 0.098145]","[[0.989990, -0.093323, -0.104858], [0.082825, 0.991455, -0.099854], [0.113159, 0.090088, 0.989319]]",0.98999,"[8010, 8135, 7858, 7965]"
34.403797,"[-0.007812, -0.019531, -1.171875]","[-1.068234, -0.801661, 0.073244]","[-0.279999, -0.279999, 0.102917]","[-1.321931, -1.037018, 0.030747]","[0.108398, -0.103516, -0.092773]","[-0.049072, 0.056458, -0.043457, 0.996246]","[-0.054352, 0.079773, -0.016693, 0.995178]","[-0.071289, 0.128662, 0.036377]","[[0.989746, -0.092163, -0.108276], [0.081055, 0.991333, -0.102722], [0.116699, 0.092834, 0.988708]]",0.989746,"[8061, 8105, 7895, 8022]"
34.437004,"[-0.019531, -0.027344, -1.171875]","[-1.120111, -0.842459, 0.074313]","[-0.320000, -0.279999, 0.063271]","[-1.333557, -1.051401, 0.023944]","[0.110596, -0.103027, -0.091309]","[-0.048920, 0.057556, -0.042664, 0.996246]","[-0.056549, 0.080719, -0.016479, 0.994965]","[0.045166, 0.001465, 0.030518]","[[0.989746, -0.090698, -0.110474], [0.079346, 0.991577, -0.102417], [0.118774, 0.092529, 0.988586]]",0.989746,"[8025, 8171, 7906, 7930]"
34.470207,"[-0.027344, -0.039062, -1.175781]","[-1.172385, -0.883782, 0.075107]","[-0.409998, -0.379999, 0.083401]","[-1.342609, -1.064125, 0.016608]","[0.112549, -0.105469, -0.089844]","[-0.050079, 0.058502, -0.041779, 0.996155]","[-0.053741, 0.079529, -0.016754, 0.995209]","[-0.073242, 0.140381, 0.026855]","[[0.989624, -0.089172, -0.112366], [0.077332, 0.991455, -0.104736], [0.120667, 0.094849, 0.988098]]",0.989624,"[8077, 8156, 7897, 7931]"
34.50341,"[-0.039062, -0.046875, -1.175781]","[-1.198643, -0.904618, 0.075394]","[-0.359999, -0.349998, 0.027821]","[-1.346156, -1.069838, 0.012742]","[0.115234, -0.106201, -0.087646]","[-0.050507, 0.059814, -0.040710, 0.996094]","[-0.057678, 0.084717, -0.016113, 0.994598]","[-0.132812, 0.052490, 0.139160]","[[0.989441, -0.087158, -0.115051], [0.075073, 0.991516, -0.105530], [0.123230, 0.095764, 0.987671]]",0.989441,"[8030, 8148, 7905, 7972]"
34.536629,"[-0.058594, -0.066406, -1.175781]","[-1.251336, -0.946613, 0.075734]","[-0.459999, -0.459999, 0.043640]","[-1.351242, -1.079949, 0.004613]","[0.116211, -0.106934, -0.086182]","[-0.050873, 0.060333, -0.039886, 0.996063]","[-0.054016, 0.082214, -0.016571, 0.994995]","[0.140869, 0.061035, -0.007080]","[[0.989380, -0.085632, -0.116150], [0.073303, 0.991516, -0.106201], [0.124207, 0.096558, 0.987427]]",0.98938,"[8073, 8181, 7866, 7930]"
34.571766,"[-0.078125, -0.089844, -1.175781]","[-1.304176, -0.988967, 0.075748]","[-0.419998, -0.400000, 0.034901]","[-1.353608, -1.088273, -0.004041]","[0.118408, -0.107422, -0.083740]","[-0.051086, 0.061279, -0.038513, 0.996063]","[-0.058533, 0.087036, -0.015900, 0.994354]","[0.085449, -0.115967, 0.068848]","[[0.989441, -0.083069, -0.118164], [0.070496, 0.991760, -0.106567], [0.125977, 0.097046, 0.987183]]",0.989441,"[8067, 8176, 7922, 7918]"
34.603024,"[-0.089844, -0.097656, -1.171875]","[-1.330615, -1.010258, 0.075624]","[-0.469999, -0.400000, 0.034798]","[-1.353765, -1.091753, -0.008561]","[0.119385, -0.107666, -0.081299]","[-0.051300, 0.061798, -0.037292, 0.996063]","[-0.060699, 0.087006, -0.015717, 0.994202]","[0.222412, -0.097412, 0.107178]","[[0.989502, -0.080688, -0.119324], [0.067993, 0.991882, -0.106873], [0.126892, 0.097595, 0.987000]]",0.989502,"[8111, 8207, 7894, 7919]"
34.638187,"[-0.109375, -0.117188, -1.175781]","[-1.383476, -1.053023, 0.075108]","[-0.569998, -0.529999, 0.048122]","[-1.351930, -1.097266, -0.017995]","[0.120605, -0.108643, -0.077881]","[-0.051819, 0.062286, -0.035614, 0.996063]","[-0.056091, 0.084869, -0.016235, 0.994659]","[-0.068604, -0.052002, 0.068848]","[[0.989563, -0.077454, -0.120361], [0.064514, 0.992004, -0.107727], [0.127686, 0.098816, 0.986755]]",0.989563,"[8118, 8235, 7934, 7873]"
