t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
35.411911,"[-0.066406, 0.019531, -0.968750]","[0.000920, 0.001812, -0.001324]","[0.009998, -0.019999, 0.144970]","[0.010781, 0.021343, -0.015595]","[0.003418, -0.021484, -0.023926]","[-0.010803, 0.001953, -0.011932, 0.999878]","[0.000092, 0.001465, -0.005859, 0.999969]","[-0.415283, 0.381104, 0.071289]","[[0.999695, -0.023926, -0.003601], [0.023804, 0.999512, -0.021667], [0.004089, 0.021545, 0.999756]]",0.999695,"[8048, 7996, 7873, 8015]"
35.44706,"[-0.066406, 0.019531, -0.957031]","[0.001420, 0.002803, -0.002048]","[0.029999, -0.019999, 0.143005]","[0.014981, 0.029746, -0.021734]","[0.001709, -0.021973, -0.025146]","[-0.010986, 0.001099, -0.012634, 0.999847]","[0.000214, 0.002441, -0.005859, 0.999969]","[0.142822, -0.255371, -0.131836]","[[0.999573, -0.025330, -0.001892], [0.025208, 0.999390, -0.022034], [0.002380, 0.021912, 0.999695]]",0.999573,"[8074, 7958, 7850, 8077]"
35.480267,"[-0.066406, 0.019531, -0.953125]","[0.001736, 0.003432, -0.002507]","[0.009998, -0.019999, 0.154631]","[0.017430, 0.034661, -0.025326]","[0.002686, -0.021484, -0.026367]","[-0.010773, 0.001587, -0.013214, 0.999847]","[0.000336, 0.001221, -0.005859, 0.999969]","[-0.043457, 0.170898, -0.017822]","[[0.999573, -0.026489, -0.002869], [0.026367, 0.999390, -0.021606], [0.003357, 0.021484, 0.999695]]",0.999573,"[8042, 7975, 7925, 8110]"
35.51347,"[-0.066406, 0.019531, -0.937500]","[0.002524, 0.005001, -0.003654]","[0.019999, -0.009998, 0.189417]","[0.023068, 0.046018, -0.033624]","[0.001953, -0.021240, -0.028320]","[-0.010590, 0.001221, -0.014160, 0.999847]","[0.000000, 0.001556, -0.005829, 0.999969]","[0.096436, -0.208252, -0.090820]","[[0.999573, -0.028381, -0.002136], [0.028259, 0.999390, -0.021240], [0.002625, 0.021118, 0.999756]]",0.999573,"[8062, 8027, 7940, 8117]"
35.581829,"[-0.066406, 0.007812, -0.921875]","[0.004168, 0.008290, -0.006057]","[0.029999, -0.019999, 0.226217]","[0.033464, 0.067094, -0.049026]","[0.001709, -0.020996, -0.031250]","[-0.010559, 0.001099, -0.015625, 0.999817]","[0.001434, 0.002075, -0.005859, 0.999969]","[-0.019531, 0.015869, -0.094971]","[[0.999451, -0.031311, -0.001831], [0.031189, 0.999268, -0.021179], [0.002441, 0.021057, 0.999756]]",0.999451,"[8144, 8076, 7989, 8182]"
35.615032,"[-0.078125, 0.007812, -0.914062]","[0.005633, 0.011233, -0.008208]","[0.029999, -0.009998, 0.244381]","[0.041737, 0.083979, -0.061364]","[0.000977, -0.020508, -0.032715]","[-0.010254, 0.000763, -0.016357, 0.999817]","[0.001190, 0.001221, -0.005859, 0.999969]","[0.010254, -0.048096, 0.005127]","[[0.999451, -0.032776, -0.001160], [0.032654, 0.999268, -0.020569], [0.001770, 0.020447, 0.999756]]",0.999451,"[8174, 8105, 8008, 8203]"
35.648239,"[-0.066406, 0.007812, -0.910156]","[0.007443, 0.014881, -0.010873]","[0.019999, -0.009998, 0.253860]","[0.051098, 0.103197, -0.075408]","[0.001221, -0.019775, -0.034424]","[-0.009857, 0.000854, -0.017212, 0.999786]","[0.001434, 0.001343, -0.005859, 0.999969]","[0.091797, 0.003174, -0.096680]","[[0.999329, -0.034485, -0.001343], [0.034363, 0.999146, -0.019775], [0.001953, 0.019653, 0.999695]]",0.999329,"[8176, 8128, 8051, 8242]"
35.681435,"[-0.066406, 0.007812, -0.898438]","[0.009640, 0.019327, -0.014122]","[0.039999, -0.019999, 0.262825]","[0.061542, 0.124776, -0.091177]","[0.001221, -0.019531, -0.035645]","[-0.009766, 0.000854, -0.017792, 0.999786]","[0.002411, 0.002197, -0.005859, 0.999969]","[-0.051270, 0.107422, 0.018066]","[[0.999329, -0.035645, -0.001343], [0.035522, 0.999146, -0.019592], [0.001953, 0.019470, 0.999756]]",0.999329,"[8228, 8156, 8077, 8295]"
35.718548,"[-0.066406, 0.007812, -0.886719]","[0.010896, 0.021876, -0.015985]","[0.029999, -0.009998, 0.275173]","[0.067160, 0.136440, -0.099701]","[0.000977, -0.017578, -0.037109]","[-0.008789, 0.000702, -0.018555, 0.999786]","[0.002411, 0.001587, -0.005859, 0.999969]","[-0.138428, 0.041504, -0.082275]","[[0.999268, -0.037170, -0.001038], [0.037048, 0.999146, -0.017639], [0.001648, 0.017517, 0.999817]]",0.999268,"[8224, 8197, 8130, 8248]"
35.749805,"[-0.066406, 0.007812, -0.882812]","[0.013752, 0.027690, -0.020234]","[0.019999, 0.000000, 0.252018]","[0.079176, 0.161529, -0.118034]","[0.000488, -0.017822, -0.038330]","[-0.008911, 0.000488, -0.019135, 0.999786]","[0.002167, 0.000854, -0.005859, 0.999969]","[0.024414, -0.085449, -0.083252]","[[0.999268, -0.038330, -0.000610], [0.038208, 0.999146, -0.017883], [0.001221, 0.017761, 0.999817]]",0.999268,"[8274, 8222, 8103, 8326]"
35.886524,"[-0.066406, 0.007812, -0.867188]","[0.027828, 0.056657, -0.041400]","[0.029999, 0.000000, 0.146072]","[0.128513, 0.266515, -0.194745]","[-0.000244, -0.013916, -0.044678]","[-0.006927, 0.000031, -0.022369, 0.999725]","[0.004852, 0.000122, -0.005859, 0.999969]","[-0.071045, -0.079590, -0.058838]","[[0.998962, -0.044800, 0.000305], [0.044678, 0.998901, -0.013916], [0.000305, 0.013794, 0.999878]]",0.998962,"[8272, 8296, 8184, 8367]"
35.890423,"[-0.058594, 0.007812, -0.867188]","[0.027828, 0.056657, -0.041400]","[0.039999, -0.009998, 0.137552]","[0.128513, 0.266515, -0.194745]","[-0.000488, -0.013428, -0.044922]","[-0.006775, -0.000153, -0.022461, 0.999725]","[0.005463, 0.001129, -0.005859, 0.999939]","[0.067627, 0.154297, -0.014160]","[[0.998962, -0.044922, 0.000549], [0.044922, 0.998901, -0.013550], [-0.000061, 0.013550, 0.999878]]",0.998962,"[8297, 8283, 8164, 8358]"
36.029099,"[-0.058594, 0.007812, -0.863281]","[0.049273, 0.101581, -0.074225]","[0.049999, 0.000000, 0.040157]","[0.186175, 0.393742, -0.287679]","[-0.001221, -0.008545, -0.051514]","[-0.004333, -0.000580, -0.025848, 0.999634]","[0.009155, -0.000183, -0.005829, 0.999939]","[-0.051514, 0.132568, 0.030273]","[[0.998535, -0.051697, 0.001343], [0.051697, 0.998535, -0.008667], [-0.000977, 0.008667, 0.999817]]",0.998535,"[8343, 8344, 8221, 8459]"
36.031048,"[-0.046875, 0.007812, -0.855469]","[0.049273, 0.101581, -0.074225]","[0.039999, 0.009998, 0.044636]","[0.186175, 0.393742, -0.287679]","[-0.001465, -0.008545, -0.051758]","[-0.004272, -0.000702, -0.025909, 0.999634]","[0.008789, -0.000183, -0.005829, 0.999939]","[0.075439, -0.140869, -0.079590]","[[0.998535, -0.051819, 0.001587], [0.051819, 0.998535, -0.008545], [-0.001221, 0.008545, 0.999817]]",0.998535,"[8357, 8371, 8220, 8465]"
36.052532,"[-0.039062, 0.007812, -0.855469]","[0.056882, 0.117726, -0.086020]","[0.080000, 0.029999, 0.040504]","[0.203463, 0.433025, -0.316365]","[-0.001221, -0.008057, -0.052734]","[-0.004028, -0.000580, -0.026398, 0.999634]","[0.008514, 0.001862, -0.005859, 0.999939]","[0.077637, -0.084473, -0.034912]","[[0.998535, -0.052795, 0.001343], [0.052795, 0.998535, -0.008057], [-0.000977, 0.008057, 0.999878]]",0.998535,"[8372, 8341, 8226, 8500]"
36.197067,"[-0.039062, 0.007812, -0.859375]","[0.088849, 0.186628, -0.136353]","[0.059999, 0.019999, -0.084793]","[0.263822, 0.575724, -0.420509]","[0.000488, -0.000977, -0.057129]","[-0.000549, 0.000275, -0.028595, 0.999603]","[0.015503, -0.001617, -0.005829, 0.999847]","[0.019531, -0.052490, 0.012939]","[[0.998413, -0.057251, -0.000488], [0.057129, 0.998413, -0.001160], [0.000488, 0.001038, 1.000000]]",0.998413,"[8397, 8405, 8314, 8520]"
36.199028,"[-0.039062, 0.019531, -0.863281]","[0.088849, 0.186628, -0.136353]","[0.080000, 0.029999, -0.112095]","[0.263822, 0.575724, -0.420509]","[0.000244, -0.000488, -0.057373]","[-0.000275, 0.000214, -0.028687, 0.999573]","[0.014404, -0.000885, -0.005829, 0.999878]","[0.166016, 0.053711, -0.035889]","[[0.998291, -0.057434, -0.000366], [0.057312, 0.998291, -0.000610], [0.000366, 0.000488, 0.999878]]",0.998291,"[8408, 8411, 8304, 8532]"
36.318161,"[-0.027344, 0.019531, -0.875000]","[0.122627, 0.261300, -0.190884]","[0.119999, 0.049999, -0.210430]","[0.311671, 0.697987, -0.509621]","[-0.000244, 0.005859, -0.059082]","[0.003021, -0.000305, -0.029572, 0.999542]","[0.019897, -0.001099, -0.005829, 0.999756]","[0.094238, -0.143311, -0.049805]","[[0.998169, -0.059204, 0.000427], [0.059082, 0.998169, 0.005981], [-0.000793, -0.005981, 0.999878]]",0.998169,"[8418, 8412, 8319, 8551]"
36.320114,"[-0.019531, 0.027344, -0.878906]","[0.122627, 0.261300, -0.190884]","[0.099998, 0.070000, -0.249523]","[0.311671, 0.697987, -0.509621]","[-0.000244, 0.006348, -0.059082]","[0.003204, -0.000305, -0.029572, 0.999542]","[0.018799, -0.001587, -0.005829, 0.999786]","[0.204834, 0.022461, -0.024170]","[[0.998169, -0.059204, 0.000366], [0.059082, 0.998169, 0.006348], [-0.000854, -0.006348, 0.999878]]",0.998169,"[8430, 8403, 8295, 8565]"
36.32206,"[-0.027344, 0.027344, -0.882812]","[0.122627, 0.261300, -0.190884]","[0.089998, 0.080000, -0.269913]","[0.311671, 0.697987, -0.509621]","[0.000000, 0.006348, -0.059082]","[0.003235, -0.000214, -0.029572, 0.999542]","[0.018311, -0.002686, -0.005798, 0.999786]","[0.032471, 0.106934, 0.027100]","[[0.998169, -0.059204, 0.000183], [0.059082, 0.998169, 0.006409], [-0.000671, -0.006409, 0.999878]]",0.998169,"[8406, 8410, 8306, 8549]"
36.363083,"[-0.019531, 0.027344, -0.890625]","[0.135084, 0.289335, -0.211351]","[0.109999, 0.080000, -0.311483]","[0.326070, 0.737374, -0.538291]","[-0.000244, 0.009033, -0.059570]","[0.004578, -0.000336, -0.029846, 0.999542]","[0.020752, -0.002319, -0.005798, 0.999756]","[0.169678, 0.102295, -0.016846]","[[0.998169, -0.059753, 0.000366], [0.059631, 0.998169, 0.009094], [-0.000977, -0.009094, 0.999939]]",0.998169,"[8396, 8401, 8313, 8525]"
36.450974,"[-0.007812, 0.039062, -0.910156]","[0.168514, 0.365958, -0.267274]","[0.099998, 0.119999, -0.389702]","[0.357347, 0.830384, -0.605878]","[0.000244, 0.013916, -0.060059]","[0.006989, -0.000092, -0.030029, 0.999512]","[0.023926, -0.004364, -0.005737, 0.999664]","[0.053711, 0.163818, 0.056885]","[[0.998108, -0.060120, -0.000244], [0.059998, 0.998047, 0.013916], [-0.000610, -0.013916, 0.999817]]",0.998108,"[8409, 8370, 8292, 8563]"
36.452919,"[-0.007812, 0.039062, -0.914062]","[0.168514, 0.365958, -0.267274]","[0.119999, 0.109999, -0.400940]","[0.357347, 0.830384, -0.605878]","[0.000000, 0.013916, -0.060059]","[0.007019, -0.000214, -0.030029, 0.999512]","[0.024536, -0.003510, -0.005768, 0.999664]","[0.057861, -0.142334, -0.014160]","[[0.998108, -0.060120, 0.000000], [0.059998, 0.998047, 0.013977], [-0.000854, -0.013977, 0.999817]]",0.998108,"[8395, 8376, 8312, 8542]"
36.454884,"[-0.007812, 0.046875, -0.914062]","[0.168514, 0.365958, -0.267274]","[0.119999, 0.160000, -0.399426]","[0.357347, 0.830384, -0.605878]","[-0.000244, 0.014160, -0.060059]","[0.007141, -0.000397, -0.030060, 0.999512]","[0.021851, -0.003510, -0.005768, 0.999725]","[0.140869, -0.166260, -0.059326]","[[0.998108, -0.060181, 0.000305], [0.060059, 0.998047, 0.014221], [-0.001282, -0.014221, 0.999817]]",0.998108,"[8381, 8375, 8322, 8555]"
36.587688,"[0.007812, 0.058594, -0.945312]","[0.219595, 0.487387, -0.355828]","[0.150000, 0.179998, -0.445974]","[0.386778, 0.941615, -0.686311]","[-0.001221, 0.020752, -0.058594]","[0.010468, -0.000946, -0.029297, 0.999512]","[0.029785, -0.004822, -0.005707, 0.999512]","[0.173828, -0.154053, -0.024170]","[[0.998230, -0.058655, 0.001221], [0.058533, 0.998047, 0.020874], [-0.002563, -0.020874, 0.999756]]",0.99823,"[8433, 8321, 8267, 8580]"
36.591602,"[0.019531, 0.066406, -0.964844]","[0.219595, 0.487387, -0.355828]","[0.129999, 0.169998, -0.528793]","[0.386778, 0.941615, -0.686311]","[-0.000977, 0.021484, -0.058594]","[0.010864, -0.000885, -0.029358, 0.999512]","[0.030273, -0.005432, -0.005676, 0.999481]","[0.085693, -0.106201, -0.076904]","[[0.998230, -0.058777, 0.001099], [0.058655, 0.998047, 0.021667], [-0.002441, -0.021667, 0.999756]]",0.99823,"[8439, 8328, 8282, 8558]"
36.628708,"[0.007812, 0.078125, -0.976562]","[0.234804, 0.524701, -0.383019]","[0.139999, 0.219999, -0.537268]","[0.391566, 0.968213, -0.705417]","[-0.000488, 0.024658, -0.058594]","[0.012390, -0.000671, -0.029266, 0.999512]","[0.030060, -0.006653, -0.005646, 0.999481]","[-0.028320, 0.026611, -0.071045]","[[0.998352, -0.058594, 0.000610], [0.058472, 0.998047, 0.024719], [-0.002075, -0.024719, 0.999756]]",0.998352,"[8350, 8318, 8271, 8481]"
36.657997,"[0.019531, 0.089844, -1.000000]","[0.250161, 0.562991, -0.410911]","[0.129999, 0.179998, -0.639334]","[0.394590, 0.992168, -0.722548]","[-0.001465, 0.026367, -0.058838]","[0.013275, -0.001190, -0.029419, 0.999481]","[0.033478, -0.007355, -0.005585, 0.999390]","[0.185059, -0.138184, -0.020508]","[[0.998230, -0.058899, 0.001587], [0.058777, 0.997925, 0.026550], [-0.003174, -0.026428, 0.999634]]",0.99823,"[8335, 8251, 8250, 8495]"
36.691208,"[0.019531, 0.089844, -1.015625]","[0.257877, 0.582477, -0.425099]","[0.109999, 0.230000, -0.674238]","[0.395423, 1.003111, -0.730340]","[-0.002197, 0.028320, -0.059082]","[0.014252, -0.001617, -0.029572, 0.999451]","[0.033966, -0.009308, -0.005524, 0.999359]","[0.079834, -0.122070, -0.049805]","[[0.998169, -0.059204, 0.002380], [0.059082, 0.997803, 0.028503], [-0.004089, -0.028381, 0.999512]]",0.998169,"[8325, 8252, 8189, 8488]"
36.818157,"[0.039062, 0.117188, -1.070312]","[0.311701, 0.723864, -0.527935]","[0.169998, 0.320000, -0.706705]","[0.387999, 1.058885, -0.769257]","[-0.006104, 0.039307, -0.057861]","[0.019623, -0.003723, -0.028870, 0.999390]","[0.038483, -0.008911, -0.005493, 0.999176]","[0.145264, -0.182373, -0.053467]","[[0.998291, -0.057922, 0.006287], [0.057556, 0.997559, 0.039368], [-0.008606, -0.039001, 0.999207]]",0.998291,"[8299, 8168, 8142, 8397]"
36.825977,"[0.046875, 0.128906, -1.078125]","[0.311701, 0.723864, -0.527935]","[0.160000, 0.279999, -0.737513]","[0.387999, 1.058885, -0.769257]","[-0.006592, 0.040527, -0.057617]","[0.020233, -0.003967, -0.028778, 0.999359]","[0.040436, -0.009277, -0.005463, 0.999115]","[0.166504, -0.237549, -0.005615]","[[0.998230, -0.057739, 0.006714], [0.057373, 0.997437, 0.040588], [-0.009155, -0.040222, 0.999084]]",0.99823,"[8253, 8209, 8152, 8389]"
36.960739,"[0.046875, 0.136719, -1.125000]","[0.362883, 0.870227, -0.634099]","[0.139999, 0.299999, -0.757313]","[0.356769, 1.075508, -0.778724]","[-0.008789, 0.050781, -0.056885]","[0.025330, -0.005127, -0.028320, 0.999268]","[0.050323, -0.013763, -0.005157, 0.998596]","[0.118652, 0.014404, 0.020264]","[[0.998352, -0.056946, 0.008789], [0.056335, 0.997070, 0.050842], [-0.011719, -0.050354, 0.998657]]",0.998352,"[8225, 8122, 8074, 8372]"
36.962685,"[0.066406, 0.167969, -1.144531]","[0.362883, 0.870227, -0.634099]","[0.199999, 0.419998, -0.794092]","[0.356769, 1.075508, -0.778724]","[-0.008057, 0.050293, -0.056641]","[0.025085, -0.004791, -0.028290, 0.999268]","[0.042999, -0.010010, -0.005432, 0.998993]","[0.102539, -0.145508, -0.043945]","[[0.998291, -0.056824, 0.008118], [0.056335, 0.997070, 0.050354], [-0.011047, -0.049866, 0.998657]]",0.998291,"[8207, 8130, 8071, 8360]"
36.991985,"[0.066406, 0.187500, -1.156250]","[0.376568, 0.912201, -0.664471]","[0.139999, 0.379999, -0.793789]","[0.343499, 1.072769, -0.775775]","[-0.008789, 0.053711, -0.057129]","[0.026825, -0.005188, -0.028473, 0.999207]","[0.046051, -0.013397, -0.005219, 0.998810]","[0.037842, 0.047363, -0.011475]","[[0.998230, -0.057251, 0.008789], [0.056641, 0.996826, 0.053833], [-0.011963, -0.053345, 0.998413]]",0.99823,"[8144, 8166, 8067, 8281]"
37.029095,"[0.078125, 0.199219, -1.183594]","[0.389695, 0.953996, -0.694675]","[0.179998, 0.400000, -0.843220]","[0.328361, 1.066688, -0.770291]","[-0.008789, 0.052246, -0.057373]","[0.026123, -0.005219, -0.028564, 0.999237]","[0.047516, -0.011688, -0.005280, 0.998779]","[0.050049, -0.087646, -0.022705]","[[0.998291, -0.057434, 0.008911], [0.056824, 0.996948, 0.052429], [-0.011963, -0.051941, 0.998535]]",0.998291,"[8182, 8012, 7985, 8365]"
37.171677,"[0.109375, 0.250000, -1.238281]","[0.430247, 1.097052, -0.797667]","[0.249998, 0.549999, -0.860271]","[0.261333, 1.019343, -0.731239]","[-0.009277, 0.063232, -0.059082]","[0.031494, -0.005646, -0.029419, 0.999054]","[0.048492, -0.009491, -0.005402, 0.998749]","[0.097900, -0.026367, -0.006592]","[[0.998169, -0.059204, 0.009399], [0.058472, 0.996277, 0.063232], [-0.013184, -0.062622, 0.997925]]",0.998169,"[8046, 7947, 7898, 8252]"
37.173622,"[0.109375, 0.269531, -1.250000]","[0.430247, 1.097052, -0.797667]","[0.199999, 0.499998, -0.913416]","[0.261333, 1.019343, -0.731239]","[-0.009766, 0.063721, -0.059326]","[0.031769, -0.005890, -0.029480, 0.999023]","[0.049957, -0.011932, -0.005249, 0.998657]","[0.278809, -0.242432, -0.062988]","[[0.998108, -0.059387, 0.009888], [0.058533, 0.996155, 0.063721], [-0.013672, -0.063110, 0.997803]]",0.998108,"[8042, 7943, 7919, 8285]"
37.193153,"[0.117188, 0.289062, -1.269531]","[0.435243, 1.116867, -0.811874]","[0.249998, 0.619999, -0.914036]","[0.250084, 1.009340, -0.723180]","[-0.009766, 0.065430, -0.059814]","[0.032654, -0.005890, -0.029694, 0.998993]","[0.044220, -0.009125, -0.005432, 0.998962]","[-0.040039, 0.089355, 0.022461]","[[0.998047, -0.059814, 0.009827], [0.058960, 0.996033, 0.065491], [-0.013733, -0.064880, 0.997681]]",0.998047,"[7977, 7956, 7918, 8168]"
37.238075,"[0.128906, 0.308594, -1.292969]","[0.444553, 1.155864, -0.839776]","[0.189999, 0.539999, -0.909185]","[0.226424, 0.986964, -0.705245]","[-0.008789, 0.062744, -0.060791]","[0.031372, -0.005402, -0.030273, 0.999023]","[0.050446, -0.012054, -0.005249, 0.998627]","[-0.215820, 0.071777, 0.010254]","[[0.998047, -0.060913, 0.008850], [0.060181, 0.996094, 0.062927], [-0.012756, -0.062317, 0.997925]]",0.998047,"[7968, 7873, 7820, 8150]"
37.261513,"[0.128906, 0.328125, -1.308594]","[0.448856, 1.175031, -0.853462]","[0.209999, 0.549999, -0.917564]","[0.214027, 0.974613, -0.695388]","[-0.007568, 0.061035, -0.061279]","[0.030457, -0.004791, -0.030579, 0.999054]","[0.050201, -0.011444, -0.005280, 0.998657]","[-0.100342, 0.015381, 0.011475]","[[0.998047, -0.061462, 0.007690], [0.060852, 0.996216, 0.061096], [-0.011475, -0.060608, 0.998047]]",0.998047,"[7985, 7783, 7774, 8224]"
37.29472,"[0.136719, 0.347656, -1.324219]","[0.456715, 1.212575, -0.880209]","[0.259998, 0.689999, -0.889231]","[0.188177, 0.947628, -0.673887]","[-0.006104, 0.061768, -0.062500]","[0.030823, -0.004089, -0.031158, 0.999054]","[0.044586, -0.008759, -0.005463, 0.998932]","[0.039307, 0.063965, -0.069580]","[[0.998108, -0.062622, 0.006226], [0.062012, 0.996216, 0.061829], [-0.010132, -0.061340, 0.998108]]",0.998108,"[7912, 7777, 7768, 8180]"
37.325974,"[0.156250, 0.367188, -1.339844]","[0.463540, 1.249018, -0.906071]","[0.219999, 0.599998, -0.862919]","[0.160983, 0.917686, -0.650097]","[-0.005615, 0.062744, -0.063721]","[0.031342, -0.003876, -0.031830, 0.998993]","[0.049835, -0.009857, -0.005371, 0.998688]","[0.095215, 0.046875, -0.076416]","[[0.997925, -0.063843, 0.005737], [0.063354, 0.995972, 0.062805], [-0.009766, -0.062317, 0.997986]]",0.997925,"[7860, 7827, 7768, 8081]"
37.35918,"[0.156250, 0.386719, -1.355469]","[0.466545, 1.266786, -0.918648]","[0.219999, 0.619999, -0.923447]","[0.146909, 0.901620, -0.637354]","[-0.004883, 0.062256, -0.064941]","[0.031189, -0.003510, -0.032440, 0.998962]","[0.049835, -0.010101, -0.005341, 0.998688]","[0.036133, -0.006104, -0.023682]","[[0.997742, -0.065063, 0.004944], [0.064575, 0.995850, 0.062439], [-0.009094, -0.062073, 0.997925]]",0.997742,"[7869, 7754, 7699, 8133]"
37.394325,"[0.167969, 0.417969, -1.375000]","[0.471722, 1.301347, -0.943023]","[0.269999, 0.769999, -0.891308]","[0.117866, 0.867360, -0.610200]","[-0.003662, 0.062256, -0.066650]","[0.031097, -0.002960, -0.033325, 0.998932]","[0.042725, -0.007202, -0.005554, 0.999023]","[0.078613, -0.057861, -0.090332]","[[0.997620, -0.066833, 0.003845], [0.066345, 0.995728, 0.062256], [-0.007996, -0.061890, 0.997925]]",0.99762,"[7824, 7720, 7683, 8087]"
