t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
45.996326,"[-0.046875, 0.406250, -0.921875]","[0.000017, -0.000191, -0.000103]","[0.059999, 0.059999, 0.378569]","[0.000204, -0.002229, -0.001193]","[-0.014648, 0.002441, 0.175781]","[0.001892, -0.007202, 0.087830, 0.996094]","[-0.003906, 0.004242, 0.058319, 0.998260]","[-0.056641, -0.006592, 0.158203]","[[0.984375, 0.174866, 0.014709], [-0.174988, 0.984436, 0.002441], [-0.014099, -0.005005, 0.999756]]",0.984375,"[8219, 8044, 8132, 7837]"
46.02953,"[-0.046875, 0.406250, -0.910156]","[0.000027, -0.000295, -0.000158]","[0.119999, 0.049999, 0.429396]","[0.000287, -0.003127, -0.001671]","[-0.014404, 0.001221, 0.181885]","[0.001312, -0.007111, 0.090881, 0.995819]","[-0.003235, 0.007263, 0.058319, 0.998260]","[0.138428, 0.042725, 0.243896]","[[0.983276, 0.180908, 0.014404], [-0.181030, 0.983337, 0.001221], [-0.014038, -0.003906, 0.999756]]",0.983276,"[8306, 8058, 8157, 7884]"
46.062725,"[-0.039062, 0.406250, -0.902344]","[0.000033, -0.000361, -0.000194]","[0.109999, 0.109999, 0.452654]","[0.000337, -0.003661, -0.001955]","[-0.012939, 0.002197, 0.186768]","[0.001740, -0.006317, 0.093353, 0.995605]","[-0.006165, 0.007446, 0.058350, 0.998230]","[-0.070557, 0.105957, 0.095947]","[[0.982422, 0.185791, 0.012939], [-0.185913, 0.982483, 0.002197], [-0.012329, -0.004639, 0.999817]]",0.982422,"[8287, 8096, 8232, 7896]"
46.095932,"[-0.046875, 0.417969, -0.894531]","[0.000048, -0.000528, -0.000282]","[0.109999, 0.080000, 0.464846]","[0.000456, -0.004915, -0.002621]","[-0.011719, 0.001709, 0.191406]","[0.001495, -0.005768, 0.095703, 0.995392]","[-0.005585, 0.006927, 0.058350, 0.998230]","[-0.027588, 0.069824, 0.172119]","[[0.981567, 0.190430, 0.011780], [-0.190552, 0.981628, 0.001770], [-0.011292, -0.004089, 0.999878]]",0.981567,"[8287, 8116, 8239, 7920]"
46.131092,"[-0.027344, 0.417969, -0.882812]","[0.000069, -0.000749, -0.000400]","[0.189999, 0.099998, 0.486750]","[0.000601, -0.006443, -0.003430]","[-0.009766, 0.000000, 0.196045]","[0.000458, -0.004883, 0.097931, 0.995178]","[-0.006256, 0.012085, 0.058350, 0.998199]","[-0.152832, 0.190430, 0.047607]","[[0.980713, 0.194824, 0.009827], [-0.194946, 0.980713, -0.000122], [-0.009705, -0.001831, 0.999878]]",0.980713,"[8305, 8065, 8241, 7975]"
46.164288,"[-0.039062, 0.417969, -0.875000]","[0.000081, -0.000883, -0.000472]","[0.080000, 0.129999, 0.497076]","[0.000685, -0.007319, -0.003893]","[-0.007568, -0.000244, 0.200195]","[0.000214, -0.003876, 0.100067, 0.994965]","[-0.008057, 0.006317, 0.058350, 0.998230]","[-0.055664, 0.252686, 0.136475]","[[0.979858, 0.199036, 0.007751], [-0.199158, 0.979858, -0.000427], [-0.007751, -0.001160, 0.999878]]",0.979858,"[8340, 8123, 8243, 7934]"
46.197491,"[-0.019531, 0.429688, -0.863281]","[0.000112, -0.001207, -0.000644]","[0.160000, 0.139999, 0.529345]","[0.000878, -0.009313, -0.004946]","[-0.005615, -0.001953, 0.204102]","[-0.000732, -0.002899, 0.101990, 0.994781]","[-0.008972, 0.011383, 0.058380, 0.998169]","[0.133057, 0.231445, 0.051758]","[[0.979126, 0.202881, 0.005615], [-0.202881, 0.979126, -0.002075], [-0.005981, 0.000854, 0.999878]]",0.979126,"[8355, 8093, 8283, 8013]"
46.230698,"[-0.007812, 0.437500, -0.855469]","[0.000150, -0.001615, -0.000860]","[0.150000, 0.129999, 0.510193]","[0.001106, -0.011652, -0.006177]","[-0.001953, -0.002197, 0.207520]","[-0.001038, -0.001190, 0.103638, 0.994629]","[-0.008942, 0.011749, 0.058411, 0.998169]","[-0.298096, 0.464600, 0.144531]","[[0.978516, 0.206116, 0.002136], [-0.206116, 0.978516, -0.002380], [-0.002625, 0.001770, 0.999939]]",0.978516,"[8319, 8142, 8330, 7981]"
46.265858,"[-0.007812, 0.437500, -0.843750]","[0.000199, -0.002122, -0.001129]","[0.169998, 0.129999, 0.530306]","[0.001372, -0.014363, -0.007602]","[-0.001221, -0.003662, 0.210449]","[-0.001831, -0.000824, 0.105072, 0.994476]","[-0.009033, 0.012726, 0.058411, 0.998169]","[0.137451, 0.195801, 0.114014]","[[0.977905, 0.208923, 0.001221], [-0.208923, 0.977905, -0.003845], [-0.002075, 0.003479, 0.999939]]",0.977905,"[8388, 8116, 8295, 8004]"
46.299065,"[-0.007812, 0.449219, -0.832031]","[0.000227, -0.002417, -0.001285]","[0.179998, 0.160000, 0.543381]","[0.001521, -0.015866, -0.008390]","[0.000977, -0.006348, 0.213135]","[-0.003204, 0.000244, 0.106415, 0.994324]","[-0.011292, 0.013489, 0.058441, 0.998108]","[-0.091797, -0.077881, 0.140625]","[[0.977356, 0.211548, -0.001160], [-0.211670, 0.977356, -0.006409], [-0.000305, 0.006409, 1.000000]]",0.977356,"[8362, 8108, 8289, 8072]"
46.332256,"[0.000000, 0.449219, -0.824219]","[0.000293, -0.003100, -0.001646]","[0.199999, 0.119999, 0.527231]","[0.001852, -0.019184, -0.010127]","[0.003662, -0.007080, 0.215332]","[-0.003754, 0.001465, 0.107544, 0.994202]","[-0.009399, 0.014832, 0.058411, 0.998108]","[0.025146, 0.203369, 0.082275]","[[0.976868, 0.213745, -0.003723], [-0.213867, 0.976868, -0.007202], [0.002014, 0.007812, 0.999939]]",0.976868,"[8362, 8142, 8331, 8046]"
46.365459,"[0.000000, 0.457031, -0.812500]","[0.000372, -0.003922, -0.002079]","[0.199999, 0.179998, 0.548296]","[0.002230, -0.022938, -0.012087]","[0.007080, -0.009033, 0.217285]","[-0.004852, 0.003082, 0.108490, 0.994080]","[-0.013031, 0.015167, 0.058472, 0.998077]","[-0.169434, 0.158203, 0.032227]","[[0.976379, 0.215576, -0.007202], [-0.215698, 0.976379, -0.009094], [0.005005, 0.010315, 0.999878]]",0.976379,"[8385, 8123, 8341, 8079]"
46.398678,"[0.007812, 0.457031, -0.804688]","[0.000418, -0.004389, -0.002325]","[0.150000, 0.169998, 0.528145]","[0.002437, -0.024984, -0.013153]","[0.008789, -0.009033, 0.219238]","[-0.004944, 0.003937, 0.109467, 0.993988]","[-0.012787, 0.013336, 0.058472, 0.998108]","[0.078857, 0.086670, 0.038574]","[[0.976013, 0.217529, -0.008911], [-0.217651, 0.976013, -0.009033], [0.006714, 0.010742, 0.999939]]",0.976013,"[8383, 8174, 8338, 8034]"
46.433826,"[0.007812, 0.468750, -0.792969]","[0.000522, -0.005451, -0.002884]","[0.199999, 0.160000, 0.527782]","[0.002892, -0.029431, -0.015466]","[0.010742, -0.012207, 0.221436]","[-0.006653, 0.004639, 0.110687, 0.993835]","[-0.013123, 0.015686, 0.058502, 0.998077]","[0.009033, -0.090576, 0.077393]","[[0.975464, 0.219849, -0.010742], [-0.220093, 0.975403, -0.012268], [0.007690, 0.014221, 0.999878]]",0.975464,"[8412, 8128, 8319, 8084]"
46.467022,"[0.027344, 0.468750, -0.781250]","[0.000644, -0.006695, -0.003537]","[0.219999, 0.189999, 0.539410]","[0.003402, -0.034366, -0.018024]","[0.012207, -0.012451, 0.223633]","[-0.006866, 0.005463, 0.111786, 0.993713]","[-0.014587, 0.018066, 0.058533, 0.997986]","[-0.149658, 0.117676, 0.082764]","[[0.974976, 0.221985, -0.012390], [-0.222229, 0.974915, -0.012451], [0.009216, 0.014893, 0.999878]]",0.974976,"[8407, 8151, 8340, 8043]"
46.500225,"[0.039062, 0.476562, -0.773438]","[0.000788, -0.008142, -0.004295]","[0.189999, 0.169998, 0.528858]","[0.003970, -0.039806, -0.020837]","[0.013916, -0.013428, 0.225586]","[-0.007416, 0.006165, 0.112701, 0.993591]","[-0.014252, 0.017334, 0.058533, 0.998016]","[-0.051758, 0.124023, 0.046631]","[[0.974487, 0.223816, -0.013916], [-0.224060, 0.974487, -0.013428], [0.010498, 0.016113, 0.999817]]",0.974487,"[8424, 8174, 8340, 8038]"
46.533443,"[0.039062, 0.488281, -0.765625]","[0.000869, -0.008948, -0.004717]","[0.230000, 0.209999, 0.534439]","[0.004277, -0.042721, -0.022341]","[0.017334, -0.015869, 0.227783]","[-0.008850, 0.007690, 0.113861, 0.993439]","[-0.016937, 0.019562, 0.058594, 0.997925]","[-0.175293, 0.191162, 0.081055]","[[0.973938, 0.226013, -0.017334], [-0.226379, 0.973877, -0.015930], [0.013184, 0.019348, 0.999695]]",0.973938,"[8404, 8123, 8371, 8099]"
46.566631,"[0.039062, 0.488281, -0.757812]","[0.001048, -0.010736, -0.005651]","[0.199999, 0.169998, 0.559099]","[0.004938, -0.048949, -0.025547]","[0.019043, -0.016846, 0.229736]","[-0.009460, 0.008575, 0.114746, 0.993317]","[-0.015320, 0.017883, 0.058563, 0.997986]","[-0.012207, -0.114746, 0.052490]","[[0.973450, 0.227722, -0.019226], [-0.228088, 0.973450, -0.016846], [0.014832, 0.020752, 0.999634]]",0.97345,"[8424, 8154, 8384, 8099]"
46.599834,"[0.046875, 0.500000, -0.746094]","[0.001255, -0.012779, -0.006716]","[0.199999, 0.160000, 0.557812]","[0.005664, -0.055720, -0.029020]","[0.020752, -0.017578, 0.231201]","[-0.009918, 0.009369, 0.115479, 0.993225]","[-0.015778, 0.018524, 0.058563, 0.997955]","[0.109619, 0.163330, 0.084961]","[[0.973145, 0.229126, -0.020874], [-0.229614, 0.973083, -0.017578], [0.016235, 0.021851, 0.999573]]",0.973145,"[8416, 8174, 8388, 8087]"
46.633038,"[0.066406, 0.507812, -0.738281]","[0.001370, -0.013903, -0.007301]","[0.249998, 0.209999, 0.571381]","[0.006054, -0.059314, -0.030860]","[0.022705, -0.018555, 0.232178]","[-0.010529, 0.010223, 0.115997, 0.993134]","[-0.018585, 0.022339, 0.058685, 0.997833]","[-0.132080, 0.031006, 0.031006]","[[0.972778, 0.230103, -0.022766], [-0.230591, 0.972778, -0.018616], [0.017761, 0.023254, 0.999451]]",0.972778,"[8475, 8169, 8401, 8119]"
46.668201,"[0.066406, 0.519531, -0.726562]","[0.001622, -0.016366, -0.008581]","[0.209999, 0.169998, 0.563095]","[0.006884, -0.066915, -0.034740]","[0.025146, -0.019043, 0.233398]","[-0.010956, 0.011444, 0.116638, 0.993042]","[-0.018097, 0.020599, 0.058655, 0.997894]","[-0.019531, 0.058105, -0.038818]","[[0.972412, 0.231323, -0.025269], [-0.231934, 0.972473, -0.019165], [0.020142, 0.024414, 0.999390]]",0.972412,"[8451, 8219, 8425, 8114]"
46.701397,"[0.078125, 0.519531, -0.714844]","[0.001908, -0.019137, -0.010018]","[0.259998, 0.209999, 0.544773]","[0.007787, -0.075083, -0.038895]","[0.028564, -0.020996, 0.234131]","[-0.012085, 0.013062, 0.117004, 0.992950]","[-0.020081, 0.024017, 0.058746, 0.997772]","[-0.085938, 0.190430, 0.070557]","[[0.972107, 0.231934, -0.028748], [-0.232666, 0.972168, -0.020996], [0.023010, 0.027100, 0.999207]]",0.972107,"[8440, 8179, 8437, 8164]"
46.736553,"[0.078125, 0.527344, -0.707031]","[0.002231, -0.022239, -0.011623]","[0.209999, 0.189999, 0.539530]","[0.008765, -0.083824, -0.043327]","[0.030029, -0.022705, 0.234619]","[-0.013062, 0.013611, 0.117310, 0.992920]","[-0.019989, 0.021698, 0.058716, 0.997833]","[-0.053467, 0.114014, 0.048096]","[[0.972046, 0.232544, -0.030090], [-0.233276, 0.972107, -0.022766], [0.023865, 0.029114, 0.999207]]",0.972046,"[8477, 8206, 8418, 8144]"
46.801006,"[0.109375, 0.539062, -0.691406]","[0.002791, -0.027560, -0.014369]","[0.209999, 0.150000, 0.532663]","[0.010378, -0.098009, -0.050484]","[0.033203, -0.023682, 0.235840]","[-0.013763, 0.015167, 0.117889, 0.992798]","[-0.019379, 0.023621, 0.058716, 0.997803]","[0.030518, 0.039551, -0.027100]","[[0.971619, 0.233643, -0.033386], [-0.234497, 0.971680, -0.023804], [0.026794, 0.030884, 0.999023]]",0.971619,"[8448, 8221, 8436, 8131]"
46.836166,"[0.109375, 0.546875, -0.679688]","[0.003220, -0.031586, -0.016440]","[0.209999, 0.160000, 0.526743]","[0.011553, -0.108187, -0.055595]","[0.034668, -0.025146, 0.236328]","[-0.014557, 0.015717, 0.118134, 0.992737]","[-0.020813, 0.023956, 0.058746, 0.997742]","[0.166016, -0.187012, 0.002686]","[[0.971375, 0.234009, -0.034668], [-0.234985, 0.971497, -0.025269], [0.027710, 0.032593, 0.998901]]",0.971375,"[8479, 8231, 8404, 8160]"
46.869377,"[0.117188, 0.546875, -0.671875]","[0.003695, -0.036019, -0.018715]","[0.249998, 0.209999, 0.516769]","[0.012812, -0.118937, -0.060970]","[0.036865, -0.025146, 0.236572]","[-0.014648, 0.016937, 0.118317, 0.992706]","[-0.023468, 0.026672, 0.058868, 0.997620]","[-0.141113, 0.243652, 0.023682]","[[0.971313, 0.234314, -0.037048], [-0.235413, 0.971436, -0.025146], [0.030090, 0.033081, 0.998840]]",0.971313,"[8455, 8244, 8466, 8145]"
46.902588,"[0.117188, 0.558594, -0.664062]","[0.003952, -0.038397, -0.019933]","[0.219999, 0.169998, 0.509737]","[0.013473, -0.124525, -0.063756]","[0.037598, -0.026855, 0.237061]","[-0.015533, 0.017120, 0.118500, 0.992676]","[-0.022827, 0.025299, 0.058838, 0.997681]","[0.020264, 0.170898, 0.011719]","[[0.971191, 0.234680, -0.037659], [-0.235779, 0.971313, -0.026855], [0.030212, 0.034912, 0.998840]]",0.971191,"[8509, 8275, 8454, 8164]"
46.935772,"[0.128906, 0.558594, -0.656250]","[0.004505, -0.043486, -0.022536]","[0.199999, 0.169998, 0.513416]","[0.014859, -0.136127, -0.069521]","[0.040527, -0.028564, 0.237061]","[-0.016663, 0.018494, 0.118652, 0.992615]","[-0.023315, 0.025085, 0.058838, 0.997650]","[-0.099609, 0.041016, 0.000000]","[[0.971069, 0.234863, -0.040649], [-0.236206, 0.971191, -0.028748], [0.032715, 0.037415, 0.998657]]",0.971069,"[8486, 8238, 8466, 8172]"
46.968979,"[0.136719, 0.566406, -0.648438]","[0.005114, -0.049039, -0.025368]","[0.249998, 0.189999, 0.478252]","[0.016333, -0.148288, -0.075537]","[0.040527, -0.030029, 0.237549]","[-0.017334, 0.018433, 0.118805, 0.992584]","[-0.025208, 0.028259, 0.058960, 0.997528]","[0.109619, 0.135254, -0.003174]","[[0.970947, 0.235168, -0.040710], [-0.236511, 0.971069, -0.030090], [0.032410, 0.038757, 0.998596]]",0.970947,"[8520, 8241, 8454, 8188]"
47.002178,"[0.148438, 0.566406, -0.644531]","[0.005440, -0.051996, -0.026873]","[0.199999, 0.160000, 0.461044]","[0.017104, -0.154576, -0.078636]","[0.041992, -0.031250, 0.237549]","[-0.018036, 0.018982, 0.118896, 0.992584]","[-0.024323, 0.026733, 0.058899, 0.997589]","[-0.076904, -0.051270, -0.037354]","[[0.971008, 0.235291, -0.041992], [-0.236755, 0.971069, -0.031372], [0.033325, 0.040283, 0.998657]]",0.971008,"[8497, 8278, 8444, 8150]"
47.035397,"[0.148438, 0.589844, -0.640625]","[0.006139, -0.058286, -0.030069]","[0.209999, 0.150000, 0.400705]","[0.018712, -0.167558, -0.085013]","[0.042480, -0.032959, 0.238281]","[-0.018860, 0.019135, 0.119202, 0.992523]","[-0.025757, 0.027435, 0.058960, 0.997528]","[0.091553, 0.071777, 0.004639]","[[0.970825, 0.235840, -0.042480], [-0.237305, 0.970825, -0.032959], [0.033447, 0.041992, 0.998535]]",0.970825,"[8528, 8241, 8408, 8199]"
47.0686,"[0.156250, 0.589844, -0.632812]","[0.006903, -0.065094, -0.033518]","[0.230000, 0.169998, 0.390770]","[0.020412, -0.181073, -0.091618]","[0.042725, -0.032959, 0.238770]","[-0.018951, 0.019287, 0.119446, 0.992493]","[-0.027252, 0.028992, 0.059021, 0.997437]","[-0.019043, -0.216797, 0.062988]","[[0.970703, 0.236328, -0.042847], [-0.237793, 0.970764, -0.033081], [0.033691, 0.042236, 0.998535]]",0.970703,"[8478, 8273, 8459, 8139]"
47.101788,"[0.167969, 0.597656, -0.628906]","[0.007311, -0.068697, -0.035340]","[0.179998, 0.129999, 0.386917]","[0.021296, -0.188025, -0.095003]","[0.044189, -0.034180, 0.238770]","[-0.019653, 0.019897, 0.119568, 0.992462]","[-0.026489, 0.027344, 0.058990, 0.997528]","[-0.112549, 0.316650, -0.016113]","[[0.970642, 0.236511, -0.044250], [-0.238098, 0.970642, -0.034363], [0.034729, 0.043762, 0.998474]]",0.970642,"[8502, 8282, 8431, 8120]"
47.134995,"[0.179688, 0.597656, -0.621094]","[0.008178, -0.076320, -0.039186]","[0.219999, 0.179998, 0.384264]","[0.023135, -0.202313, -0.101932]","[0.044922, -0.036865, 0.239502]","[-0.021027, 0.020172, 0.119873, 0.992340]","[-0.029602, 0.030090, 0.059143, 0.997345]","[-0.098145, -0.237061, 0.035889]","[[0.970276, 0.237000, -0.045044], [-0.238708, 0.970215, -0.036926], [0.034912, 0.046570, 0.998108]]",0.970276,"[8519, 8236, 8443, 8194]"
47.170155,"[0.179688, 0.609375, -0.617188]","[0.009119, -0.084509, -0.043306]","[0.189999, 0.109999, 0.368219]","[0.025068, -0.217094, -0.109061]","[0.045654, -0.036865, 0.239990]","[-0.021088, 0.020447, 0.120209, 0.992340]","[-0.027740, 0.028656, 0.059052, 0.997437]","[-0.024414, -0.137451, -0.034180]","[[0.970276, 0.237610, -0.045654], [-0.239441, 0.970215, -0.036987], [0.035400, 0.046753, 0.998291]]",0.970276,"[8524, 8289, 8449, 8115]"
47.20335,"[0.187500, 0.609375, -0.613281]","[0.010138, -0.093287, -0.047709]","[0.189999, 0.119999, 0.359047]","[0.027097, -0.232354, -0.116378]","[0.046143, -0.038086, 0.240723]","[-0.021667, 0.020660, 0.120514, 0.992279]","[-0.029053, 0.029327, 0.059082, 0.997375]","[-0.022705, 0.088379, -0.006348]","[[0.970093, 0.238220, -0.046204], [-0.240051, 0.969971, -0.038086], [0.035706, 0.047974, 0.998169]]",0.970093,"[8537, 8279, 8429, 8108]"
47.238506,"[0.199219, 0.609375, -0.605469]","[0.010677, -0.097901, -0.050018]","[0.199999, 0.139999, 0.357426]","[0.028147, -0.240155, -0.120103]","[0.046631, -0.038818, 0.241211]","[-0.022064, 0.020905, 0.120819, 0.992218]","[-0.030792, 0.030670, 0.059174, 0.997284]","[0.049561, -0.056641, 0.071045]","[[0.969849, 0.238770, -0.046814], [-0.240723, 0.969788, -0.038818], [0.036072, 0.048828, 0.998108]]",0.969849,"[8527, 8273, 8442, 8141]"
47.273666,"[0.199219, 0.617188, -0.601562]","[0.011819, -0.107592, -0.054857]","[0.160000, 0.089998, 0.356262]","[0.030320, -0.256091, -0.127676]","[0.047363, -0.039551, 0.241943]","[-0.022552, 0.021118, 0.121216, 0.992157]","[-0.029938, 0.028778, 0.059113, 0.997375]","[-0.156006, -0.000977, 0.038086]","[[0.969727, 0.239502, -0.047363], [-0.241455, 0.969604, -0.039734], [0.036377, 0.049866, 0.998108]]",0.969727,"[8537, 8304, 8459, 8122]"
47.304913,"[0.207031, 0.617188, -0.597656]","[0.013047, -0.117914, -0.059995]","[0.189999, 0.109999, 0.340855]","[0.032590, -0.272451, -0.135401]","[0.047852, -0.039062, 0.242432]","[-0.022369, 0.021423, 0.121399, 0.992126]","[-0.031647, 0.031067, 0.059235, 0.997253]","[-0.057129, 0.044678, 0.088623]","[[0.969604, 0.239868, -0.047913], [-0.241821, 0.969543, -0.039246], [0.037048, 0.049622, 0.998047]]",0.969604,"[8531, 8298, 8469, 8128]"
47.34399,"[0.218750, 0.617188, -0.593750]","[0.014366, -0.128882, -0.065437]","[0.189999, 0.099998, 0.306849]","[0.034957, -0.289213, -0.143263]","[0.048096, -0.039795, 0.242676]","[-0.022675, 0.021545, 0.121582, 0.992096]","[-0.032074, 0.031952, 0.059265, 0.997192]","[0.104248, -0.139648, -0.032471]","[[0.969482, 0.240173, -0.048279], [-0.242249, 0.969421, -0.039856], [0.037170, 0.050232, 0.998047]]",0.969482,"[8544, 8334, 8470, 8128]"
47.371319,"[0.226562, 0.628906, -0.593750]","[0.015061, -0.134614, -0.068274]","[0.160000, 0.080000, 0.280609]","[0.036177, -0.297736, -0.147240]","[0.049805, -0.042236, 0.242920]","[-0.023956, 0.022186, 0.121735, 0.992035]","[-0.032501, 0.031006, 0.059235, 0.997223]","[-0.065674, -0.219971, 0.022705]","[[0.969360, 0.240417, -0.049866], [-0.242615, 0.969238, -0.042175], [0.038147, 0.052917, 0.997864]]",0.96936,"[8529, 8289, 8459, 8188]"
47.404537,"[0.226562, 0.628906, -0.589844]","[0.016523, -0.146582, -0.074182]","[0.179998, 0.099998, 0.213032]","[0.038692, -0.315053, -0.155276]","[0.050537, -0.041992, 0.243652]","[-0.023926, 0.022614, 0.122009, 0.992004]","[-0.034393, 0.031982, 0.059326, 0.997101]","[0.034180, 0.330566, 0.007324]","[[0.969238, 0.240967, -0.050720], [-0.243164, 0.969116, -0.041992], [0.039001, 0.052979, 0.997864]]",0.969238,"[8498, 8289, 8470, 8131]"
47.43774,"[0.238281, 0.628906, -0.585938]","[0.018085, -0.159232, -0.080406]","[0.160000, 0.059999, 0.241205]","[0.041304, -0.332708, -0.163408]","[0.049316, -0.043701, 0.243652]","[-0.024719, 0.021881, 0.122131, 0.991974]","[-0.033661, 0.031830, 0.059296, 0.997162]","[-0.017578, -0.340820, -0.038330]","[[0.969238, 0.241150, -0.049438], [-0.243347, 0.968933, -0.043762], [0.037354, 0.054382, 0.997803]]",0.969238,"[8530, 8332, 8430, 8094]"
