t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
47.291691,"[0.359375, 0.199219, -0.671875]","[-0.001546, 0.023167, -0.012545]","[0.169998, -0.009998, 0.368168]","[-0.004079, 0.063617, -0.034517]","[0.034912, -0.010742, 0.140381]","[-0.006561, 0.017120, 0.070343, 0.997345]","[0.002411, 0.027405, 0.026001, 0.999268]","[0.046387, 0.066895, -0.025635]","[[0.989441, 0.140015, -0.035095], [-0.140503, 0.989929, -0.010742], [0.033142, 0.015503, 0.999268]]",0.989441,"[8447, 8122, 8207, 8172]"
47.324894,"[0.359375, 0.199219, -0.664062]","[-0.001711, 0.025750, -0.013947]","[0.139999, 0.000000, 0.366064]","[-0.004376, 0.068671, -0.037270]","[0.035156, -0.010010, 0.139648]","[-0.006226, 0.017181, 0.069946, 0.997375]","[0.001892, 0.026062, 0.026031, 0.999298]","[0.045166, 0.052002, -0.021729]","[[0.989563, 0.139221, -0.035156], [-0.139709, 0.990051, -0.010071], [0.033325, 0.014832, 0.999268]]",0.989563,"[8442, 8143, 8179, 8117]"
47.358101,"[0.359375, 0.199219, -0.664062]","[-0.001798, 0.027116, -0.014689]","[0.160000, 0.000000, 0.338823]","[-0.004527, 0.071279, -0.038691]","[0.035400, -0.010010, 0.138916]","[-0.006226, 0.017365, 0.069580, 0.997406]","[0.002289, 0.027283, 0.026001, 0.999268]","[-0.109375, -0.102539, -0.020508]","[[0.989685, 0.138550, -0.035522], [-0.139038, 0.990173, -0.010071], [0.033691, 0.014832, 0.999268]]",0.989685,"[8412, 8118, 8213, 8138]"
47.3913,"[0.367188, 0.199219, -0.660156]","[-0.001981, 0.030004, -0.016257]","[0.129999, 0.000000, 0.325006]","[-0.004838, 0.076659, -0.041624]","[0.036133, -0.009521, 0.138184]","[-0.006073, 0.017700, 0.069183, 0.997437]","[0.002502, 0.026306, 0.026001, 0.999298]","[0.010254, 0.037109, -0.008301]","[[0.989807, 0.137756, -0.036133], [-0.138245, 0.990356, -0.009705], [0.034424, 0.014587, 0.999268]]",0.989807,"[8415, 8120, 8198, 8135]"
47.457706,"[0.378906, 0.187500, -0.656250]","[-0.002279, 0.034743, -0.018830]","[0.109999, 0.000000, 0.301184]","[-0.005319, 0.085138, -0.046250]","[0.036377, -0.009766, 0.137451]","[-0.006165, 0.017853, 0.068878, 0.997437]","[0.003601, 0.026398, 0.025970, 0.999298]","[-0.010010, 0.200439, -0.015137]","[[0.989807, 0.137146, -0.036438], [-0.137634, 0.990356, -0.009888], [0.034729, 0.014771, 0.999207]]",0.989807,"[8399, 8141, 8177, 8103]"
47.49091,"[0.378906, 0.187500, -0.652344]","[-0.002493, 0.038183, -0.020699]","[0.160000, -0.019999, 0.287762]","[-0.005650, 0.091055, -0.049480]","[0.035889, -0.009766, 0.137207]","[-0.006134, 0.017578, 0.068726, 0.997467]","[0.004761, 0.028931, 0.025940, 0.999207]","[0.005859, -0.179688, -0.024902]","[[0.989929, 0.136841, -0.035889], [-0.137329, 0.990479, -0.009888], [0.034180, 0.014648, 0.999268]]",0.989929,"[8433, 8111, 8187, 8140]"
47.524113,"[0.386719, 0.187500, -0.648438]","[-0.002720, 0.041859, -0.022697]","[0.080000, 0.000000, 0.284018]","[-0.005988, 0.097185, -0.052828]","[0.036377, -0.009033, 0.136963]","[-0.005768, 0.017944, 0.068604, 0.997467]","[0.004181, 0.025757, 0.025970, 0.999298]","[-0.015381, 0.151367, -0.004639]","[[0.989929, 0.136597, -0.036560], [-0.137085, 0.990479, -0.009094], [0.034973, 0.013977, 0.999268]]",0.989929,"[8415, 8132, 8179, 8114]"
47.557316,"[0.386719, 0.187500, -0.640625]","[-0.002839, 0.043788, -0.023746]","[0.129999, 0.000000, 0.284513]","[-0.006160, 0.100327, -0.054545]","[0.036377, -0.007812, 0.136719]","[-0.005188, 0.017914, 0.068451, 0.997467]","[0.004517, 0.028320, 0.025940, 0.999237]","[-0.015381, -0.236816, -0.004150]","[[0.989868, 0.136292, -0.036438], [-0.136780, 0.990479, -0.007935], [0.034973, 0.012817, 0.999207]]",0.989868,"[8370, 8139, 8205, 8115]"
47.592472,"[0.398438, 0.187500, -0.640625]","[-0.003086, 0.047831, -0.025945]","[0.099998, 0.009998, 0.267580]","[-0.006507, 0.106766, -0.058065]","[0.036377, -0.007568, 0.136475]","[-0.005066, 0.017914, 0.068359, 0.997498]","[0.004120, 0.027588, 0.025970, 0.999268]","[0.000488, -0.069092, -0.053955]","[[0.989990, 0.136169, -0.036438], [-0.136536, 0.990601, -0.007690], [0.034973, 0.012573, 0.999329]]",0.98999,"[8437, 8136, 8182, 8120]"
47.625675,"[0.398438, 0.187500, -0.640625]","[-0.003347, 0.052131, -0.028284]","[0.099998, 0.000000, 0.225475]","[-0.006860, 0.113407, -0.061698]","[0.035889, -0.007568, 0.136475]","[-0.005005, 0.017700, 0.068359, 0.997498]","[0.004974, 0.027924, 0.025940, 0.999237]","[0.079346, 0.075928, 0.047363]","[[0.989990, 0.136169, -0.036011], [-0.136536, 0.990601, -0.007629], [0.034546, 0.012390, 0.999329]]",0.98999,"[8441, 8135, 8168, 8124]"
47.658882,"[0.398438, 0.187500, -0.636719]","[-0.003622, 0.056694, -0.030766]","[0.099998, 0.009998, 0.243948]","[-0.007218, 0.120246, -0.065442]","[0.036621, -0.007080, 0.136475]","[-0.004791, 0.018066, 0.068359, 0.997498]","[0.004852, 0.028076, 0.025940, 0.999237]","[-0.070557, -0.124023, -0.018311]","[[0.989990, 0.136169, -0.036682], [-0.136536, 0.990601, -0.007141], [0.035339, 0.012024, 0.999329]]",0.98999,"[8400, 8109, 8182, 8115]"
47.694035,"[0.398438, 0.187500, -0.632812]","[-0.003765, 0.059077, -0.032063]","[0.080000, 0.000000, 0.229967]","[-0.007399, 0.123739, -0.067354]","[0.036377, -0.006104, 0.136963]","[-0.004303, 0.018036, 0.068512, 0.997498]","[0.005829, 0.027313, 0.025909, 0.999268]","[0.132568, 0.114258, -0.015625]","[[0.989990, 0.136475, -0.036560], [-0.136841, 0.990601, -0.006165], [0.035339, 0.011047, 0.999329]]",0.98999,"[8441, 8100, 8173, 8110]"
47.725285,"[0.406250, 0.187500, -0.628906]","[-0.004061, 0.064049, -0.034770]","[0.089998, 0.000000, 0.232229]","[-0.007763, 0.130865, -0.071259]","[0.036377, -0.005127, 0.136963]","[-0.003876, 0.018066, 0.068604, 0.997498]","[0.006226, 0.028381, 0.025909, 0.999237]","[-0.139160, -0.093506, -0.009277]","[[0.989990, 0.136658, -0.036560], [-0.137024, 0.990601, -0.005310], [0.035461, 0.010193, 0.999390]]",0.98999,"[8407, 8123, 8202, 8116]"
47.762409,"[0.406250, 0.187500, -0.625000]","[-0.004371, 0.069304, -0.037632]","[0.070000, 0.000000, 0.234324]","[-0.008129, 0.138177, -0.075268]","[0.035889, -0.004883, 0.137451]","[-0.003723, 0.017822, 0.068787, 0.997467]","[0.006561, 0.027649, 0.025879, 0.999237]","[0.007568, -0.081299, -0.034424]","[[0.989868, 0.137024, -0.036072], [-0.137390, 0.990479, -0.005005], [0.034973, 0.009888, 0.999329]]",0.989868,"[8454, 8130, 8174, 8117]"
47.79364,"[0.406250, 0.187500, -0.625000]","[-0.004696, 0.074846, -0.040652]","[0.059999, 0.000000, 0.229166]","[-0.008498, 0.145668, -0.079379]","[0.035889, -0.003662, 0.137939]","[-0.003082, 0.017792, 0.068970, 0.997437]","[0.006927, 0.027283, 0.025879, 0.999268]","[0.042725, 0.029053, 0.060059]","[[0.989746, 0.137451, -0.035889], [-0.137695, 0.990356, -0.003723], [0.035034, 0.008606, 0.999207]]",0.989746,"[8438, 8126, 8188, 8090]"
47.826855,"[0.417969, 0.187500, -0.621094]","[-0.004864, 0.077729, -0.042223]","[0.080000, 0.009998, 0.214388]","[-0.008683, 0.149480, -0.081472]","[0.035645, -0.003662, 0.138428]","[-0.003143, 0.017639, 0.069275, 0.997437]","[0.006836, 0.029114, 0.025879, 0.999207]","[0.114990, 0.107178, -0.032227]","[[0.989746, 0.138062, -0.035645], [-0.138306, 0.990356, -0.003845], [0.034668, 0.008728, 0.999329]]",0.989746,"[8478, 8126, 8186, 8135]"
47.860054,"[0.417969, 0.187500, -0.621094]","[-0.005210, 0.083719, -0.045488]","[0.059999, 0.009998, 0.203243]","[-0.009053, 0.157230, -0.085729]","[0.035156, -0.002930, 0.138916]","[-0.002655, 0.017487, 0.069519, 0.997406]","[0.007202, 0.028259, 0.025879, 0.999237]","[-0.037109, 0.069580, 0.013184]","[[0.989624, 0.138550, -0.035278], [-0.138794, 0.990234, -0.002930], [0.034424, 0.007690, 0.999268]]",0.989624,"[8478, 8141, 8177, 8094]"
47.893253,"[0.417969, 0.187500, -0.621094]","[-0.005571, 0.090015, -0.048922]","[0.070000, 0.009998, 0.178476]","[-0.009423, 0.165144, -0.090080]","[0.035400, -0.001709, 0.139648]","[-0.002136, 0.017700, 0.069916, 0.997375]","[0.007690, 0.028961, 0.025848, 0.999207]","[0.053711, 0.015869, 0.041016]","[[0.989502, 0.139282, -0.035583], [-0.139526, 0.990112, -0.001831], [0.034973, 0.006714, 0.999268]]",0.989502,"[8458, 8118, 8195, 8110]"
47.926456,"[0.417969, 0.187500, -0.621094]","[-0.005757, 0.093278, -0.050702]","[0.039999, 0.009998, 0.177149]","[-0.009607, 0.169159, -0.092288]","[0.035400, -0.000732, 0.140625]","[-0.001678, 0.017731, 0.070343, 0.997345]","[0.008270, 0.027740, 0.025848, 0.999237]","[-0.022217, -0.101074, 0.013916]","[[0.989380, 0.140198, -0.035583], [-0.140320, 0.989990, -0.000916], [0.035095, 0.005798, 0.999268]]",0.98938,"[8438, 8117, 8181, 8103]"
47.992867,"[0.429688, 0.199219, -0.617188]","[-0.006536, 0.107132, -0.058263]","[0.049999, 0.029999, 0.165049]","[-0.010341, 0.185602, -0.101343]","[0.034668, 0.000732, 0.141602]","[-0.000854, 0.017334, 0.070831, 0.997314]","[0.007690, 0.029205, 0.025848, 0.999207]","[-0.108154, 0.004639, -0.005127]","[[0.989258, 0.141174, -0.034668], [-0.141296, 0.989807, 0.000732], [0.034424, 0.004150, 0.999268]]",0.989258,"[8440, 8135, 8168, 8074]"
