t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
71.05719,"[-0.179688, 0.367188, -0.687500]","[-0.006316, 0.001139, -0.000961]","[0.080000, 0.089998, 0.481428]","[-0.054268, 0.009658, -0.008291]","[-0.007568, -0.003662, 0.323975]","[-0.001282, -0.004089, 0.161346, 0.986908]","[-0.005676, 0.006714, 0.101654, 0.994751]","[-0.413086, 0.223389, 0.118896]","[[0.947937, 0.318420, 0.007690], [-0.318420, 0.947937, -0.003906], [-0.008545, 0.001221, 1.000000]]",0.947937,"[8399, 8035, 8337, 7920]"
71.090393,"[-0.179688, 0.367188, -0.671875]","[-0.008719, 0.001565, -0.001328]","[0.109999, 0.109999, 0.495432]","[-0.069165, 0.012236, -0.010588]","[-0.007324, -0.002930, 0.330566]","[-0.000916, -0.003906, 0.164642, 0.986359]","[-0.006470, 0.008636, 0.101654, 0.994751]","[0.017578, -0.329590, 0.209229]","[[0.945801, 0.324768, 0.007446], [-0.324768, 0.945801, -0.003174], [-0.008057, 0.000488, 1.000000]]",0.945801,"[8378, 8073, 8386, 7906]"
71.123596,"[-0.179688, 0.367188, -0.660156]","[-0.010150, 0.001818, -0.001547]","[0.089998, 0.099998, 0.533766]","[-0.077502, 0.013669, -0.011876]","[-0.006104, -0.003174, 0.337402]","[-0.001099, -0.003296, 0.167938, 0.985779]","[-0.006195, 0.007721, 0.101654, 0.994751]","[0.088867, 0.192627, 0.237549]","[[0.943481, 0.331055, 0.006104], [-0.331055, 0.943481, -0.003357], [-0.006958, 0.001038, 0.999878]]",0.943481,"[8455, 8065, 8354, 7925]"
71.156799,"[-0.156250, 0.386719, -0.648438]","[-0.013531, 0.002412, -0.002066]","[0.099998, 0.109999, 0.573475]","[-0.096019, 0.016827, -0.014745]","[-0.004395, -0.004883, 0.343262]","[-0.002075, -0.002625, 0.170898, 0.985260]","[-0.007416, 0.010071, 0.101685, 0.994720]","[-0.070557, 0.055908, 0.142822]","[[0.941467, 0.336731, 0.004456], [-0.336731, 0.941467, -0.005005], [-0.005920, 0.003174, 0.999878]]",0.941467,"[8469, 8049, 8384, 7950]"
71.190002,"[-0.156250, 0.386719, -0.636719]","[-0.017685, 0.003138, -0.002705]","[0.119999, 0.119999, 0.554970]","[-0.117064, 0.020379, -0.018016]","[-0.002441, -0.003906, 0.349121]","[-0.001740, -0.001556, 0.173737, 0.984802]","[-0.007904, 0.011353, 0.101685, 0.994690]","[0.179932, 0.166504, 0.137451]","[[0.939636, 0.342163, 0.002502], [-0.342163, 0.939636, -0.004028], [-0.003723, 0.002930, 1.000000]]",0.939636,"[8491, 8106, 8415, 7945]"
71.258362,"[-0.156250, 0.398438, -0.605469]","[-0.025582, 0.004505, -0.003922]","[0.139999, 0.150000, 0.628637]","[-0.153490, 0.026440, -0.023703]","[0.001953, -0.004395, 0.361084]","[-0.002380, 0.000610, 0.179596, 0.983734]","[-0.009888, 0.013641, 0.101715, 0.994659]","[-0.042969, 0.239990, 0.248535]","[[0.935425, 0.353271, -0.002075], [-0.353394, 0.935425, -0.004517], [0.000244, 0.004883, 0.999878]]",0.935425,"[8506, 8148, 8505, 7970]"
71.291565,"[-0.148438, 0.398438, -0.597656]","[-0.032108, 0.005625, -0.004931]","[0.129999, 0.129999, 0.645964]","[-0.181051, 0.030956, -0.028027]","[0.004150, -0.004883, 0.366211]","[-0.002777, 0.001587, 0.182190, 0.983276]","[-0.008850, 0.014008, 0.101715, 0.994659]","[0.044678, -0.026855, 0.110840]","[[0.933655, 0.358215, -0.004150], [-0.358337, 0.933655, -0.004944], [0.002075, 0.006042, 1.000000]]",0.933655,"[8559, 8139, 8496, 8029]"
71.326721,"[-0.148438, 0.398438, -0.574219]","[-0.039759, 0.006928, -0.006117]","[0.150000, 0.160000, 0.693150]","[-0.211222, 0.035835, -0.032780]","[0.006104, -0.004639, 0.372070]","[-0.002899, 0.002655, 0.185059, 0.982727]","[-0.010132, 0.015869, 0.101746, 0.994629]","[0.041504, 0.036133, 0.139648]","[[0.931458, 0.363647, -0.006287], [-0.363770, 0.931458, -0.004761], [0.004089, 0.006714, 0.999939]]",0.931458,"[8568, 8133, 8518, 8032]"
71.361877,"[-0.148438, 0.406250, -0.558594]","[-0.048644, 0.008429, -0.007498]","[0.139999, 0.139999, 0.709829]","[-0.243986, 0.041058, -0.037963]","[0.009033, -0.004395, 0.377686]","[-0.003021, 0.004028, 0.187836, 0.982178]","[-0.009521, 0.015930, 0.101715, 0.994629]","[-0.072021, 0.085693, 0.215576]","[[0.929321, 0.368896, -0.009033], [-0.369019, 0.929321, -0.004517], [0.006714, 0.007446, 0.999878]]",0.929321,"[8602, 8165, 8577, 8034]"
71.393127,"[-0.136719, 0.406250, -0.542969]","[-0.053577, 0.009258, -0.008266]","[0.150000, 0.179998, 0.733566]","[-0.261314, 0.043789, -0.040714]","[0.011475, -0.003662, 0.382324]","[-0.002869, 0.005371, 0.190125, 0.981750]","[-0.011139, 0.018188, 0.101776, 0.994568]","[0.071289, 0.040527, 0.113525]","[[0.927612, 0.373230, -0.011597], [-0.373352, 0.927612, -0.003662], [0.009399, 0.007690, 0.999878]]",0.927612,"[8597, 8201, 8611, 8056]"
71.426331,"[-0.136719, 0.417969, -0.531250]","[-0.064490, 0.011078, -0.009968]","[0.129999, 0.150000, 0.730045]","[-0.297818, 0.049472, -0.046529]","[0.014160, -0.003906, 0.387207]","[-0.003265, 0.006622, 0.192413, 0.981293]","[-0.010406, 0.018097, 0.101746, 0.994568]","[-0.178955, 0.121826, 0.186279]","[[0.925842, 0.377563, -0.014221], [-0.377686, 0.925903, -0.003906], [0.011658, 0.008911, 0.999878]]",0.925842,"[8630, 8211, 8614, 8085]"
71.459541,"[-0.128906, 0.417969, -0.511719]","[-0.076875, 0.013126, -0.011906]","[0.129999, 0.160000, 0.727736]","[-0.336699, 0.055421, -0.052755]","[0.016846, -0.003418, 0.391602]","[-0.003387, 0.007996, 0.194641, 0.980835]","[-0.010620, 0.019470, 0.101776, 0.994537]","[0.175049, -0.025879, 0.116699]","[[0.924072, 0.381714, -0.016968], [-0.381836, 0.924194, -0.003601], [0.014282, 0.009705, 0.999817]]",0.924072,"[8657, 8219, 8655, 8122]"
71.49469,"[-0.117188, 0.437500, -0.496094]","[-0.083649, 0.014238, -0.012968]","[0.160000, 0.189999, 0.730204]","[-0.356994, 0.058483, -0.056018]","[0.020020, -0.002930, 0.396240]","[-0.003448, 0.009583, 0.196899, 0.980377]","[-0.012726, 0.022888, 0.101837, 0.994446]","[-0.159912, -0.019043, 0.171387]","[[0.922241, 0.385925, -0.020142], [-0.386169, 0.922424, -0.003052], [0.017334, 0.010498, 0.999756]]",0.922241,"[8612, 8232, 8687, 8084]"
71.527901,"[-0.117188, 0.437500, -0.484375]","[-0.098411, 0.016645, -0.015288]","[0.139999, 0.169998, 0.756624]","[-0.399203, 0.064756, -0.062831]","[0.023438, -0.002930, 0.400391]","[-0.003754, 0.011292, 0.198914, 0.979950]","[-0.011688, 0.023407, 0.101807, 0.994446]","[-0.088623, 0.350098, 0.088379]","[[0.920593, 0.389709, -0.023621], [-0.389954, 0.920837, -0.002930], [0.020569, 0.011841, 0.999695]]",0.920593,"[8653, 8234, 8682, 8110]"
71.594299,"[-0.109375, 0.449219, -0.453125]","[-0.133079, 0.022208, -0.020763]","[0.150000, 0.199999, 0.744322]","[-0.489528, 0.077736, -0.077547]","[0.030518, -0.001953, 0.409180]","[-0.004028, 0.014801, 0.203186, 0.979034]","[-0.013397, 0.027008, 0.101868, 0.994324]","[0.008545, 0.329834, 0.169922]","[[0.916992, 0.397705, -0.030579], [-0.397949, 0.917419, -0.001953], [0.027283, 0.013916, 0.999512]]",0.916992,"[8684, 8238, 8748, 8140]"
71.629463,"[-0.097656, 0.457031, -0.437500]","[-0.142875, 0.023759, -0.022316]","[0.129999, 0.169998, 0.761032]","[-0.513215, 0.081036, -0.081437]","[0.033691, -0.000732, 0.413818]","[-0.003815, 0.016479, 0.205444, 0.978516]","[-0.012024, 0.028442, 0.101837, 0.994293]","[0.173584, 0.273438, 0.116211]","[[0.914978, 0.401855, -0.033813], [-0.402222, 0.915466, -0.000793], [0.030640, 0.014221, 0.999390]]",0.914978,"[8710, 8296, 8777, 8145]"
71.662682,"[-0.097656, 0.468750, -0.421875]","[-0.163860, 0.027053, -0.025652]","[0.139999, 0.209999, 0.773020]","[-0.561700, 0.087652, -0.089443]","[0.037109, -0.002441, 0.418457]","[-0.005035, 0.017883, 0.207733, 0.978027]","[-0.014374, 0.030792, 0.101929, 0.994202]","[-0.185547, -0.088623, 0.108643]","[[0.913025, 0.406128, -0.037109], [-0.406494, 0.913635, -0.002502], [0.032837, 0.017273, 0.999329]]",0.913025,"[8774, 8271, 8766, 8195]"
71.695862,"[-0.097656, 0.468750, -0.410156]","[-0.186771, 0.030606, -0.029307]","[0.109999, 0.169998, 0.766882]","[-0.611527, 0.094247, -0.097732]","[0.039551, 0.000488, 0.422852]","[-0.003815, 0.019440, 0.209839, 0.977539]","[-0.012421, 0.030823, 0.101868, 0.994232]","[0.236816, 0.165527, 0.134766]","[[0.911133, 0.410034, -0.039612], [-0.410400, 0.911865, 0.000610], [0.036316, 0.015625, 0.999146]]",0.911133,"[8753, 8324, 8785, 8120]"
71.729073,"[-0.097656, 0.476562, -0.398438]","[-0.198967, 0.032479, -0.031258]","[0.119999, 0.189999, 0.767000]","[-0.636880, 0.097521, -0.101976]","[0.042236, -0.000244, 0.427490]","[-0.004608, 0.020599, 0.212189, 0.977020]","[-0.013245, 0.033356, 0.101898, 0.994141]","[-0.039795, -0.105225, 0.133057]","[[0.909119, 0.414368, -0.042236], [-0.414856, 0.909912, -0.000305], [0.038208, 0.017761, 0.999146]]",0.909119,"[8797, 8313, 8823, 8182]"
71.764221,"[-0.078125, 0.476562, -0.382812]","[-0.224835, 0.036414, -0.035408]","[0.119999, 0.209999, 0.752264]","[-0.688251, 0.103973, -0.110629]","[0.044922, 0.001953, 0.432617]","[-0.003845, 0.022247, 0.214600, 0.976440]","[-0.013763, 0.036621, 0.101929, 0.994019]","[0.031982, -0.010498, 0.104004]","[[0.906860, 0.418884, -0.045105], [-0.419250, 0.907837, 0.001953], [0.041687, 0.017090, 0.998962]]",0.90686,"[8793, 8346, 8835, 8165]"
71.797424,"[-0.078125, 0.488281, -0.367188]","[-0.252742, 0.040599, -0.039902]","[0.089998, 0.189999, 0.729561]","[-0.740387, 0.110262, -0.119490]","[0.048096, 0.002686, 0.437012]","[-0.003906, 0.023804, 0.216766, 0.975922]","[-0.013092, 0.037384, 0.101898, 0.993988]","[0.095215, 0.183105, 0.197998]","[[0.904785, 0.422791, -0.048157], [-0.423279, 0.905884, 0.002686], [0.044739, 0.017944, 0.998718]]",0.904785,"[8829, 8342, 8820, 8168]"
71.830627,"[-0.078125, 0.507812, -0.355469]","[-0.282690, 0.045026, -0.044746]","[0.099998, 0.209999, 0.726343]","[-0.792991, 0.116321, -0.128520]","[0.050537, 0.004150, 0.441162]","[-0.003448, 0.025177, 0.218719, 0.975464]","[-0.014984, 0.040405, 0.101959, 0.993835]","[-0.002686, 0.032959, 0.099609]","[[0.903015, 0.426514, -0.050598], [-0.426880, 0.904236, 0.004211], [0.047546, 0.017761, 0.998657]]",0.903015,"[8825, 8352, 8857, 8171]"
71.863838,"[-0.078125, 0.507812, -0.347656]","[-0.298429, 0.047325, -0.047300]","[0.070000, 0.189999, 0.712263]","[-0.819381, 0.119246, -0.133086]","[0.053955, 0.005127, 0.445312]","[-0.003357, 0.026978, 0.220673, 0.974976]","[-0.013550, 0.041229, 0.101898, 0.993835]","[-0.112061, -0.020508, 0.165039]","[[0.901123, 0.430115, -0.054077], [-0.430481, 0.902527, 0.005310], [0.051025, 0.018494, 0.998474]]",0.901123,"[8812, 8376, 8859, 8134]"
71.897034,"[-0.078125, 0.519531, -0.335938]","[-0.331475, 0.052095, -0.052679]","[0.059999, 0.179998, 0.703686]","[-0.872219, 0.124853, -0.142306]","[0.057617, 0.006348, 0.448242]","[-0.003235, 0.028839, 0.222229, 0.974579]","[-0.013458, 0.043182, 0.101898, 0.993744]","[-0.021729, 0.277100, 0.099121]","[[0.899597, 0.432861, -0.057617], [-0.433350, 0.901245, 0.006470], [0.054688, 0.019165, 0.998352]]",0.899597,"[8847, 8346, 8870, 8185]"
71.93219,"[-0.078125, 0.527344, -0.324219]","[-0.366575, 0.057076, -0.058419]","[0.059999, 0.219999, 0.688978]","[-0.924865, 0.130081, -0.151603]","[0.060303, 0.007080, 0.451660]","[-0.003265, 0.030212, 0.223755, 0.974182]","[-0.015228, 0.046204, 0.101990, 0.993591]","[0.068604, 0.119629, 0.085205]","[[0.898010, 0.435669, -0.060303], [-0.436157, 0.899780, 0.007080], [0.057373, 0.019897, 0.998108]]",0.89801,"[8855, 8364, 8854, 8175]"
71.965401,"[-0.066406, 0.527344, -0.316406]","[-0.403724, 0.062252, -0.064524]","[0.039999, 0.189999, 0.681017]","[-0.977059, 0.134874, -0.160944]","[0.062988, 0.009521, 0.453857]","[-0.002380, 0.031830, 0.224854, 0.973877]","[-0.013397, 0.048462, 0.101898, 0.993500]","[0.163330, 0.004639, 0.051758]","[[0.896851, 0.437744, -0.063049], [-0.438110, 0.898865, 0.009644], [0.060852, 0.018921, 0.997925]]",0.896851,"[8829, 8426, 8884, 8123]"
71.998611,"[-0.066406, 0.539062, -0.308594]","[-0.423052, 0.064907, -0.067712]","[0.009998, 0.219999, 0.651257]","[-1.002893, 0.137089, -0.165617]","[0.066650, 0.009033, 0.456299]","[-0.003052, 0.033600, 0.225922, 0.973572]","[-0.015076, 0.050110, 0.101990, 0.993378]","[-0.128418, 0.202148, 0.039551]","[[0.895630, 0.439636, -0.066772], [-0.440125, 0.897827, 0.009155], [0.063965, 0.021118, 0.997681]]",0.89563,"[8881, 8356, 8867, 8219]"
72.031799,"[-0.066406, 0.539062, -0.296875]","[-0.463235, 0.070344, -0.074365]","[0.009998, 0.189999, 0.623037]","[-1.053919, 0.141122, -0.174955]","[0.069580, 0.011230, 0.458252]","[-0.002411, 0.035217, 0.226868, 0.973297]","[-0.013092, 0.052734, 0.101868, 0.993286]","[-0.058838, 0.152588, 0.093750]","[[0.894592, 0.441406, -0.069641], [-0.441772, 0.897034, 0.011230], [0.067444, 0.020630, 0.997498]]",0.894592,"[8825, 8403, 8871, 8157]"
72.065002,"[-0.066406, 0.546875, -0.289062]","[-0.505375, 0.075925, -0.081379]","[0.000000, 0.189999, 0.607138]","[-1.103813, 0.144580, -0.184240]","[0.072266, 0.010986, 0.459961]","[-0.002869, 0.036499, 0.227753, 0.973053]","[-0.013184, 0.055542, 0.101868, 0.993134]","[-0.050781, 0.109131, -0.024170]","[[0.893616, 0.442932, -0.072327], [-0.443420, 0.896240, 0.010986], [0.069641, 0.022217, 0.997314]]",0.893616,"[8918, 8387, 8844, 8185]"
72.100182,"[-0.066406, 0.558594, -0.285156]","[-0.527173, 0.078763, -0.085023]","[-0.039999, 0.219999, 0.557825]","[-1.128266, 0.146078, -0.188853]","[0.075195, 0.013184, 0.461426]","[-0.002136, 0.038147, 0.228363, 0.972839]","[-0.014984, 0.056946, 0.101959, 0.993011]","[-0.014893, 0.067627, 0.029297]","[[0.892822, 0.444092, -0.075195], [-0.444458, 0.895691, 0.013184], [0.073242, 0.021606, 0.997070]]",0.892822,"[8851, 8420, 8841, 8135]"
72.133369,"[-0.066406, 0.558594, -0.277344]","[-0.572192, 0.084522, -0.092580]","[-0.039999, 0.179998, 0.521942]","[-1.176029, 0.148580, -0.197999]","[0.077881, 0.013672, 0.462646]","[-0.002136, 0.039551, 0.228912, 0.972626]","[-0.012329, 0.060242, 0.101807, 0.992889]","[-0.040527, 0.122803, 0.046387]","[[0.891968, 0.445068, -0.077942], [-0.445435, 0.895081, 0.013855], [0.075867, 0.022278, 0.996765]]",0.891968,"[8866, 8387, 8828, 8167]"
72.166565,"[-0.078125, 0.566406, -0.269531]","[-0.619036, 0.090363, -0.100491]","[-0.080000, 0.209999, 0.483847]","[-1.222042, 0.150384, -0.207005]","[0.081055, 0.015869, 0.463135]","[-0.001526, 0.041321, 0.229065, 0.972534]","[-0.013947, 0.061127, 0.101898, 0.992798]","[0.135742, 0.140381, -0.041016]","[[0.891602, 0.445312, -0.081055], [-0.445679, 0.894958, 0.015930], [0.079590, 0.021912, 0.996521]]",0.891602,"[8857, 8418, 8813, 8139]"
72.199768,"[-0.078125, 0.578125, -0.261719]","[-0.667639, 0.096261, -0.108750]","[-0.099998, 0.189999, 0.478733]","[-1.266078, 0.151446, -0.215838]","[0.084717, 0.015381, 0.463379]","[-0.002106, 0.043030, 0.229187, 0.972443]","[-0.012970, 0.063477, 0.101807, 0.992676]","[-0.020752, -0.009277, -0.008789]","[[0.891235, 0.445557, -0.084656], [-0.445923, 0.894897, 0.015564], [0.082703, 0.023865, 0.996277]]",0.891235,"[8874, 8362, 8814, 8188]"
72.236877,"[-0.089844, 0.589844, -0.261719]","[-0.692575, 0.099221, -0.113008]","[-0.109999, 0.179998, 0.451021]","[-1.287283, 0.151687, -0.220180]","[0.088623, 0.017578, 0.463379]","[-0.001526, 0.045166, 0.229156, 0.972351]","[-0.012665, 0.066406, 0.101776, 0.992493]","[0.152100, -0.071289, -0.007568]","[[0.890930, 0.445435, -0.088562], [-0.445801, 0.894958, 0.017700], [0.087097, 0.023682, 0.995911]]",0.89093,"[8840, 8403, 8818, 8171]"
72.268127,"[-0.089844, 0.589844, -0.257812]","[-0.743651, 0.105146, -0.121774]","[-0.139999, 0.199999, 0.419022]","[-1.327928, 0.151565, -0.228690]","[0.091064, 0.018555, 0.463135]","[-0.001434, 0.046539, 0.228912, 0.972321]","[-0.013306, 0.068420, 0.101807, 0.992340]","[0.116455, 0.104004, -0.024658]","[[0.890808, 0.444946, -0.091125], [-0.445312, 0.895081, 0.018494], [0.089783, 0.024109, 0.995605]]",0.890808,"[8888, 8400, 8783, 8154]"
72.303284,"[-0.089844, 0.597656, -0.253906]","[-0.796277, 0.111050, -0.130870]","[-0.150000, 0.189999, 0.397499]","[-1.366064, 0.150609, -0.236950]","[0.093994, 0.019531, 0.462646]","[-0.001221, 0.048065, 0.228607, 0.972321]","[-0.012695, 0.072021, 0.101746, 0.992096]","[-0.012695, 0.029053, -0.018799]","[[0.890808, 0.444397, -0.094055], [-0.444641, 0.895386, 0.019592], [0.092834, 0.024353, 0.995300]]",0.890808,"[8865, 8417, 8776, 8167]"
72.334534,"[-0.097656, 0.609375, -0.250000]","[-0.823135, 0.113984, -0.135537]","[-0.209999, 0.199999, 0.373201]","[-1.384128, 0.149811, -0.240976]","[0.096680, 0.019531, 0.461914]","[-0.001556, 0.049377, 0.228210, 0.972351]","[-0.013672, 0.072144, 0.101807, 0.992065]","[0.016602, 0.135986, -0.027344]","[[0.890930, 0.443604, -0.096741], [-0.443970, 0.895752, 0.019470], [0.095276, 0.025574, 0.995056]]",0.89093,"[8906, 8406, 8757, 8155]"
72.367744,"[-0.097656, 0.609375, -0.246094]","[-0.877887, 0.119796, -0.145106]","[-0.199999, 0.179998, 0.365517]","[-1.418140, 0.147552, -0.248803]","[0.099854, 0.019043, 0.460938]","[-0.002014, 0.050781, 0.227783, 0.972382]","[-0.011993, 0.076477, 0.101624, 0.991791]","[-0.026611, 0.021484, -0.051758]","[[0.890991, 0.442688, -0.099731], [-0.443176, 0.896118, 0.019165], [0.097778, 0.027100, 0.994751]]",0.890991,"[8888, 8390, 8751, 8182]"
72.402908,"[-0.109375, 0.617188, -0.246094]","[-0.933888, 0.125500, -0.154971]","[-0.219999, 0.169998, 0.321394]","[-1.449166, 0.144397, -0.256305]","[0.102783, 0.021240, 0.459961]","[-0.001343, 0.052582, 0.227234, 0.972412]","[-0.011505, 0.079010, 0.101562, 0.991608]","[0.174561, 0.171631, -0.110352]","[[0.891113, 0.441711, -0.102844], [-0.442078, 0.896606, 0.021240], [0.101624, 0.026489, 0.994324]]",0.891113,"[8866, 8417, 8718, 8123]"
72.436096,"[-0.117188, 0.628906, -0.242188]","[-0.991052, 0.131065, -0.165123]","[-0.289999, 0.199999, 0.301830]","[-1.477074, 0.140326, -0.263460]","[0.106689, 0.020264, 0.459229]","[-0.002228, 0.054321, 0.226807, 0.972412]","[-0.013397, 0.079437, 0.101715, 0.991516]","[-0.133301, -0.008057, -0.010254]","[[0.891113, 0.440796, -0.106628], [-0.441284, 0.896973, 0.020264], [0.104553, 0.028931, 0.993958]]",0.891113,"[8893, 8355, 8711, 8182]"
72.469315,"[-0.128906, 0.628906, -0.242188]","[-1.020027, 0.133782, -0.170303]","[-0.279999, 0.160000, 0.275524]","[-1.489814, 0.137943, -0.266900]","[0.110596, 0.021973, 0.457764]","[-0.001740, 0.056427, 0.226044, 0.972504]","[-0.010986, 0.082855, 0.101471, 0.991302]","[-0.056152, 0.245117, -0.030029]","[[0.891479, 0.439392, -0.110535], [-0.439880, 0.897827, 0.022034], [0.108948, 0.028870, 0.993652]]",0.891479,"[8846, 8389, 8746, 8168]"
72.502502,"[-0.136719, 0.636719, -0.242188]","[-1.078693, 0.139068, -0.180861]","[-0.299999, 0.179998, 0.235367]","[-1.512781, 0.132475, -0.273494]","[0.114502, 0.020752, 0.456543]","[-0.002747, 0.058197, 0.225403, 0.972534]","[-0.011902, 0.085876, 0.101501, 0.991028]","[0.181885, 0.083252, -0.022461]","[[0.891602, 0.438049, -0.114441], [-0.438782, 0.898315, 0.020813], [0.111877, 0.031555, 0.993164]]",0.891602,"[8922, 8369, 8687, 8195]"
72.539612,"[-0.156250, 0.648438, -0.238281]","[-1.138167, 0.144120, -0.191664]","[-0.379999, 0.160000, 0.232821]","[-1.532297, 0.126072, -0.279683]","[0.118652, 0.022705, 0.455078]","[-0.002319, 0.060364, 0.224609, 0.972595]","[-0.011230, 0.085327, 0.101440, 0.991089]","[0.211670, 0.172119, 0.002441]","[[0.891846, 0.436584, -0.118469], [-0.437195, 0.899109, 0.022583], [0.116272, 0.031616, 0.992737]]",0.891846,"[8896, 8372, 8682, 8148]"
