t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
44.335369,"[-0.039062, 0.109375, -0.894531]","[0.000328, 0.003806, 0.000195]","[0.099998, 0.109999, 0.355331]","[0.003478, 0.040257, 0.002080]","[-0.016602, 0.010498, 0.159180]","[0.005951, -0.007874, 0.079620, 0.996765]","[-0.006134, 0.006897, 0.049194, 0.998718]","[-0.233154, 0.307129, 0.066650]","[[0.987122, 0.158569, 0.016663], [-0.158813, 0.987183, 0.010559], [-0.014832, -0.013123, 0.999695]]",0.987122,"[8123, 8129, 8180, 7790]"
44.368572,"[-0.039062, 0.117188, -0.882812]","[0.000402, 0.004656, 0.000239]","[0.080000, 0.109999, 0.377455]","[0.004052, 0.046870, 0.002429]","[-0.015869, 0.010254, 0.162842]","[0.005829, -0.007477, 0.081482, 0.996613]","[-0.006653, 0.005920, 0.049194, 0.998718]","[0.244629, -0.106201, 0.104004]","[[0.986511, 0.162231, 0.015869], [-0.162476, 0.986511, 0.010376], [-0.014038, -0.012817, 0.999695]]",0.986511,"[8203, 8096, 8176, 7872]"
44.401768,"[-0.039062, 0.117188, -0.878906]","[0.000585, 0.006776, 0.000349]","[0.099998, 0.119999, 0.342426]","[0.005376, 0.062117, 0.003239]","[-0.014893, 0.008789, 0.166504]","[0.005035, -0.007141, 0.083313, 0.996460]","[-0.006958, 0.007050, 0.049194, 0.998718]","[0.314697, 0.047363, 0.139160]","[[0.985840, 0.165894, 0.015076], [-0.166138, 0.985901, 0.008789], [-0.013489, -0.011230, 0.999695]]",0.98584,"[8217, 8063, 8167, 7864]"
44.434975,"[-0.027344, 0.117188, -0.871094]","[0.000825, 0.009546, 0.000494]","[0.129999, 0.160000, 0.369190]","[0.006949, 0.080191, 0.004208]","[-0.014893, 0.009033, 0.170166]","[0.005219, -0.007111, 0.085144, 0.996307]","[-0.008575, 0.009094, 0.049225, 0.998688]","[-0.121826, -0.101807, 0.133789]","[[0.985229, 0.169495, 0.015076], [-0.169739, 0.985291, 0.009155], [-0.013367, -0.011597, 0.999695]]",0.985229,"[8216, 8156, 8175, 7821]"
44.470127,"[-0.027344, 0.128906, -0.859375]","[0.001131, 0.013079, 0.000680]","[0.119999, 0.150000, 0.400381]","[0.008781, 0.101208, 0.005346]","[-0.013428, 0.007324, 0.173828]","[0.004272, -0.006348, 0.086853, 0.996185]","[-0.008606, 0.008728, 0.049225, 0.998688]","[-0.083008, 0.156006, -0.015381]","[[0.984741, 0.172974, 0.013428], [-0.173096, 0.984802, 0.007324], [-0.011963, -0.009644, 0.999817]]",0.984741,"[8236, 8139, 8187, 7854]"
44.503338,"[-0.027344, 0.128906, -0.851562]","[0.001313, 0.015168, 0.000790]","[0.150000, 0.189999, 0.421761]","[0.009797, 0.112845, 0.005981]","[-0.011230, 0.006836, 0.175537]","[0.004028, -0.005371, 0.087738, 0.996124]","[-0.010376, 0.010040, 0.049255, 0.998657]","[-0.277832, 0.285156, 0.082275]","[[0.984497, 0.174683, 0.011414], [-0.174805, 0.984497, 0.007019], [-0.010071, -0.008972, 0.999878]]",0.984497,"[8207, 8128, 8179, 7846]"
44.538494,"[-0.019531, 0.136719, -0.843750]","[0.001738, 0.020065, 0.001051]","[0.129999, 0.179998, 0.498457]","[0.012031, 0.138403, 0.007387]","[-0.010742, 0.006836, 0.178223]","[0.003937, -0.005066, 0.089081, 0.996002]","[-0.009766, 0.009644, 0.049255, 0.998688]","[-0.093018, 0.361328, 0.161377]","[[0.984009, 0.177368, 0.010803], [-0.177490, 0.984009, 0.006897], [-0.009460, -0.008728, 0.999878]]",0.984009,"[8222, 8166, 8233, 7869]"
44.57365,"[-0.019531, 0.156250, -0.832031]","[0.002256, 0.026021, 0.001370]","[0.160000, 0.209999, 0.477745]","[0.014537, 0.167010, 0.008978]","[-0.008057, 0.005371, 0.180664]","[0.003113, -0.003845, 0.090363, 0.995880]","[-0.012146, 0.011230, 0.049286, 0.998627]","[0.116699, -0.138672, 0.032227]","[[0.983521, 0.179871, 0.008240], [-0.179993, 0.983521, 0.005432], [-0.007141, -0.006897, 0.999817]]",0.983521,"[8278, 8120, 8250, 7982]"
44.6049,"[-0.019531, 0.156250, -0.824219]","[0.002553, 0.029432, 0.001554]","[0.150000, 0.189999, 0.462656]","[0.015892, 0.182441, 0.009844]","[-0.007080, 0.006104, 0.182617]","[0.003479, -0.003296, 0.091248, 0.995819]","[-0.010956, 0.010681, 0.049255, 0.998657]","[0.167236, 0.037842, 0.035400]","[[0.983276, 0.181641, 0.007202], [-0.181763, 0.983276, 0.006287], [-0.005981, -0.007507, 0.999878]]",0.983276,"[8234, 8212, 8264, 7893]"
44.638096,"[0.000000, 0.167969, -0.808594]","[0.003230, 0.037195, 0.001974]","[0.160000, 0.209999, 0.502777]","[0.018800, 0.215527, 0.011717]","[-0.005615, 0.001709, 0.184326]","[0.001221, -0.002808, 0.092133, 0.995728]","[-0.011719, 0.012421, 0.049286, 0.998627]","[-0.139893, 0.070312, 0.025146]","[[0.982910, 0.183411, 0.005798], [-0.183533, 0.982910, 0.001831], [-0.005432, -0.002930, 0.999878]]",0.98291,"[8314, 8119, 8213, 7970]"
44.675213,"[0.007812, 0.179688, -0.800781]","[0.004025, 0.046307, 0.002471]","[0.189999, 0.240000, 0.536098]","[0.021969, 0.251483, 0.013780]","[-0.003906, 0.000732, 0.186279]","[0.000671, -0.001953, 0.093140, 0.995636]","[-0.013214, 0.014313, 0.049347, 0.998566]","[0.017822, 0.067139, 0.017822]","[[0.982544, 0.185364, 0.004028], [-0.185486, 0.982544, 0.000916], [-0.003784, -0.001648, 0.999878]]",0.982544,"[8285, 8169, 8251, 7949]"
44.706455,"[0.007812, 0.179688, -0.792969]","[0.004949, 0.056878, 0.003053]","[0.169998, 0.230000, 0.518152]","[0.025387, 0.290163, 0.016031]","[-0.001709, -0.000732, 0.187988]","[-0.000275, -0.000977, 0.093964, 0.995575]","[-0.012146, 0.013428, 0.049316, 0.998596]","[0.035889, -0.067383, 0.055664]","[[0.982300, 0.187073, 0.001892], [-0.187073, 0.982300, -0.000793], [-0.002014, 0.000305, 0.999939]]",0.9823,"[8312, 8178, 8284, 7942]"
44.739666,"[0.019531, 0.187500, -0.777344]","[0.005463, 0.062742, 0.003378]","[0.209999, 0.259998, 0.514942]","[0.027185, 0.310469, 0.017225]","[0.000732, -0.002197, 0.189697]","[-0.001221, 0.000336, 0.094757, 0.995514]","[-0.013123, 0.016266, 0.049347, 0.998535]","[0.001221, 0.003662, 0.084229]","[[0.982056, 0.188599, -0.000854], [-0.188721, 0.982056, -0.002380], [0.000366, 0.002502, 1.000000]]",0.982056,"[8311, 8151, 8285, 8000]"
44.772861,"[0.019531, 0.199219, -0.769531]","[0.006597, 0.075691, 0.004099]","[0.179998, 0.240000, 0.563747]","[0.030948, 0.352880, 0.019748]","[0.003662, -0.002686, 0.190918]","[-0.001495, 0.001801, 0.095428, 0.995422]","[-0.011963, 0.014740, 0.049316, 0.998596]","[-0.061768, 0.261719, -0.001221]","[[0.981689, 0.189880, -0.003845], [-0.190002, 0.981689, -0.002686], [0.003235, 0.003296, 0.999878]]",0.981689,"[8301, 8186, 8321, 7973]"
44.806072,"[0.027344, 0.207031, -0.753906]","[0.007883, 0.090340, 0.004923]","[0.199999, 0.240000, 0.550182]","[0.034919, 0.397493, 0.022445]","[0.006592, -0.004395, 0.192139]","[-0.002502, 0.003174, 0.095978, 0.995392]","[-0.011414, 0.016083, 0.049316, 0.998566]","[-0.209229, -0.009277, 0.052979]","[[0.981567, 0.190979, -0.006775], [-0.191101, 0.981567, -0.004456], [0.005798, 0.005554, 0.999939]]",0.981567,"[8291, 8146, 8313, 8030]"
44.841228,"[0.039062, 0.218750, -0.746094]","[0.009328, 0.106770, 0.005855]","[0.219999, 0.279999, 0.514151]","[0.039076, 0.444039, 0.025309]","[0.007568, -0.004883, 0.192627]","[-0.002869, 0.003601, 0.096283, 0.995331]","[-0.012909, 0.017853, 0.049377, 0.998535]","[-0.206055, 0.367676, 0.020020]","[[0.981323, 0.191589, -0.007751], [-0.191711, 0.981323, -0.005066], [0.006531, 0.006409, 0.999817]]",0.981323,"[8322, 8174, 8263, 7985]"
44.874424,"[0.039062, 0.218750, -0.734375]","[0.010112, 0.115676, 0.006364]","[0.199999, 0.249998, 0.496906]","[0.041217, 0.467947, 0.026800]","[0.009766, -0.007812, 0.193359]","[-0.004364, 0.004578, 0.096588, 0.995300]","[-0.010284, 0.016754, 0.049316, 0.998566]","[0.104980, -0.085449, -0.004883]","[[0.981201, 0.192200, -0.009949], [-0.192322, 0.981201, -0.007874], [0.008240, 0.009583, 0.999817]]",0.981201,"[8342, 8190, 8261, 8001]"
44.907631,"[0.046875, 0.226562, -0.726562]","[0.011807, 0.134907, 0.007471]","[0.219999, 0.289999, 0.502007]","[0.045608, 0.516841, 0.029894]","[0.011963, -0.008301, 0.193604]","[-0.004761, 0.005554, 0.096802, 0.995270]","[-0.011169, 0.018250, 0.049347, 0.998535]","[0.332275, 0.184570, 0.009033]","[[0.981079, 0.192566, -0.012024], [-0.192688, 0.981140, -0.008484], [0.010071, 0.010559, 0.999817]]",0.981079,"[8347, 8084, 8233, 8035]"
44.940838,"[0.058594, 0.250000, -0.714844]","[0.013677, 0.156068, 0.008701]","[0.199999, 0.249998, 0.515932]","[0.050119, 0.566883, 0.033127]","[0.013428, -0.008545, 0.194092]","[-0.004974, 0.006317, 0.097076, 0.995239]","[-0.009491, 0.017700, 0.049316, 0.998566]","[0.002930, -0.102539, -0.013916]","[[0.980957, 0.193054, -0.013550], [-0.193298, 0.981018, -0.008728], [0.011597, 0.011169, 0.999756]]",0.980957,"[8276, 8167, 8272, 7979]"
44.975986,"[0.058594, 0.257812, -0.703125]","[0.014678, 0.167388, 0.009364]","[0.230000, 0.309999, 0.569305]","[0.052412, 0.592233, 0.034792]","[0.015869, -0.009277, 0.194092]","[-0.005371, 0.007538, 0.097015, 0.995239]","[-0.011139, 0.019348, 0.049347, 0.998505]","[-0.174072, 0.088379, -0.084229]","[[0.980957, 0.192932, -0.016052], [-0.193176, 0.981018, -0.009338], [0.013855, 0.012146, 0.999756]]",0.980957,"[8314, 8128, 8279, 8029]"
45.009197,"[0.066406, 0.269531, -0.695312]","[0.016816, 0.191519, 0.010790]","[0.199999, 0.259998, 0.557018]","[0.057052, 0.643364, 0.038210]","[0.016846, -0.009033, 0.194092]","[-0.005341, 0.007996, 0.097046, 0.995239]","[-0.007874, 0.018341, 0.049286, 0.998566]","[0.133789, 0.098877, 0.070557]","[[0.980957, 0.192993, -0.016907], [-0.193237, 0.981079, -0.009155], [0.014832, 0.012207, 0.999756]]",0.980957,"[8350, 8201, 8278, 8022]"
45.0424,"[0.078125, 0.277344, -0.683594]","[0.019136, 0.217654, 0.012351]","[0.199999, 0.269999, 0.601633]","[0.061740, 0.694767, 0.041732]","[0.019043, -0.009033, 0.193604]","[-0.005463, 0.009064, 0.096832, 0.995270]","[-0.006866, 0.018890, 0.049255, 0.998566]","[0.063477, -0.046143, -0.031494]","[[0.981079, 0.192566, -0.019104], [-0.192810, 0.981201, -0.009216], [0.016907, 0.012634, 0.999817]]",0.981079,"[8320, 8167, 8285, 8103]"
45.075596,"[0.089844, 0.289062, -0.671875]","[0.021639, 0.245796, 0.014051]","[0.240000, 0.309999, 0.595552]","[0.066443, 0.746074, 0.045344]","[0.020996, -0.008057, 0.193115]","[-0.005066, 0.010132, 0.096497, 0.995270]","[-0.007599, 0.021393, 0.049286, 0.998505]","[0.047607, 0.212891, 0.026855]","[[0.981079, 0.191956, -0.021179], [-0.192200, 0.981262, -0.008179], [0.019104, 0.012085, 0.999695]]",0.981079,"[8331, 8176, 8308, 8086]"
45.108807,"[0.097656, 0.289062, -0.664062]","[0.022960, 0.260617, 0.014955]","[0.209999, 0.279999, 0.599138]","[0.068791, 0.771571, 0.047179]","[0.021729, -0.007812, 0.192139]","[-0.004944, 0.010498, 0.096069, 0.995331]","[-0.004242, 0.020233, 0.049225, 0.998566]","[0.166260, 0.134033, -0.097900]","[[0.981323, 0.191101, -0.021851], [-0.191345, 0.981506, -0.007874], [0.019897, 0.011902, 0.999756]]",0.981323,"[8380, 8214, 8279, 8075]"
45.143963,"[0.097656, 0.296875, -0.652344]","[0.025738, 0.291745, 0.016870]","[0.230000, 0.339998, 0.585281]","[0.073459, 0.822028, 0.050895]","[0.023438, -0.007324, 0.190918]","[-0.004791, 0.011322, 0.095398, 0.995392]","[-0.005280, 0.021271, 0.049225, 0.998535]","[-0.056885, -0.037109, 0.013672]","[[0.981567, 0.189758, -0.023438], [-0.190002, 0.981812, -0.007446], [0.021606, 0.011719, 0.999756]]",0.981567,"[8343, 8174, 8275, 8101]"
45.177166,"[0.109375, 0.308594, -0.640625]","[0.028698, 0.324825, 0.018932]","[0.209999, 0.259998, 0.607578]","[0.078062, 0.871454, 0.054660]","[0.024902, -0.006104, 0.188965]","[-0.004211, 0.012085, 0.094452, 0.995422]","[0.000275, 0.020630, 0.049133, 0.998566]","[-0.012451, 0.036133, -0.098389]","[[0.981689, 0.187866, -0.024902], [-0.188110, 0.981934, -0.006165], [0.023193, 0.010681, 0.999512]]",0.981689,"[8328, 8205, 8292, 8082]"
45.210369,"[0.109375, 0.316406, -0.628906]","[0.030245, 0.342082, 0.020018]","[0.199999, 0.279999, 0.632832]","[0.080330, 0.895664, 0.056555]","[0.025391, -0.006348, 0.187012]","[-0.004364, 0.012390, 0.093536, 0.995544]","[0.000946, 0.019745, 0.049103, 0.998596]","[0.118408, -0.077393, -0.050537]","[[0.982178, 0.186096, -0.025513], [-0.186340, 0.982483, -0.006470], [0.023804, 0.010986, 0.999634]]",0.982178,"[8372, 8183, 8271, 8154]"
45.245525,"[0.117188, 0.328125, -0.617188]","[0.033470, 0.377997, 0.022301]","[0.230000, 0.329998, 0.637125]","[0.084777, 0.942860, 0.060361]","[0.026611, -0.003662, 0.184814]","[-0.003052, 0.013153, 0.092346, 0.995636]","[0.000458, 0.021729, 0.049103, 0.998535]","[-0.079834, 0.076660, -0.015381]","[[0.982544, 0.183716, -0.026794], [-0.183960, 0.982849, -0.003723], [0.025574, 0.008484, 0.999573]]",0.982544,"[8327, 8225, 8301, 8146]"
45.278728,"[0.136719, 0.347656, -0.609375]","[0.036866, 0.415718, 0.024733]","[0.199999, 0.289999, 0.624731]","[0.089081, 0.988125, 0.064173]","[0.026611, -0.001465, 0.182129]","[-0.001984, 0.013214, 0.091064, 0.995758]","[0.003845, 0.021423, 0.049042, 0.998535]","[0.265381, -0.029053, -0.136230]","[[0.983032, 0.181274, -0.026672], [-0.181396, 0.983337, -0.001587], [0.025940, 0.006348, 0.999573]]",0.983032,"[8380, 8254, 8280, 8143]"
45.311924,"[0.136719, 0.359375, -0.597656]","[0.040427, 0.455165, 0.027314]","[0.219999, 0.359999, 0.613461]","[0.093213, 1.031126, 0.067972]","[0.027588, -0.000732, 0.179688]","[-0.001617, 0.013702, 0.089813, 0.995880]","[0.002533, 0.022217, 0.049072, 0.998535]","[-0.188965, -0.066162, -0.059570]","[[0.983521, 0.178772, -0.027588], [-0.178894, 0.983887, -0.000793], [0.026978, 0.005676, 0.999634]]",0.983521,"[8347, 8216, 8293, 8137]"
45.34708,"[0.136719, 0.367188, -0.585938]","[0.042267, 0.475506, 0.028661]","[0.199999, 0.289999, 0.583408]","[0.095204, 1.051677, 0.069862]","[0.029297, 0.000977, 0.177246]","[-0.000732, 0.014648, 0.088562, 0.995972]","[0.008209, 0.020966, 0.048950, 0.998535]","[-0.149658, 0.196289, -0.117188]","[[0.983887, 0.176331, -0.029358], [-0.176453, 0.984314, 0.001099], [0.028992, 0.004028, 0.999573]]",0.983887,"[8346, 8239, 8284, 8123]"
45.378334,"[0.148438, 0.378906, -0.578125]","[0.046061, 0.517358, 0.031463]","[0.199999, 0.299999, 0.602932]","[0.099022, 1.090683, 0.073611]","[0.028320, 0.002441, 0.174561]","[0.000092, 0.014313, 0.087250, 0.996094]","[0.009705, 0.021149, 0.048920, 0.998505]","[0.049805, 0.054199, -0.040527]","[[0.984375, 0.173767, -0.028503], [-0.173767, 0.984741, 0.002563], [0.028503, 0.002319, 0.999573]]",0.984375,"[8352, 8226, 8251, 8125]"
45.413486,"[0.156250, 0.386719, -0.566406]","[0.050001, 0.560688, 0.034412]","[0.209999, 0.349998, 0.561394]","[0.102597, 1.126665, 0.077307]","[0.028809, 0.006348, 0.170898]","[0.001984, 0.014648, 0.085358, 0.996246]","[0.009857, 0.022095, 0.048920, 0.998505]","[-0.194824, 0.161133, -0.035645]","[[0.984985, 0.170044, -0.028870], [-0.170044, 0.985413, 0.006348], [0.029480, -0.001465, 0.999512]]",0.984985,"[8320, 8205, 8238, 8109]"
45.446697,"[0.167969, 0.398438, -0.554688]","[0.054073, 0.605335, 0.037501]","[0.179998, 0.309999, 0.544533]","[0.105902, 1.159326, 0.080929]","[0.028076, 0.007568, 0.168457]","[0.002686, 0.014313, 0.084137, 0.996338]","[0.013977, 0.020935, 0.048828, 0.998474]","[0.250244, -0.123291, -0.045166]","[[0.985352, 0.167664, -0.028076], [-0.167542, 0.985718, 0.007690], [0.028931, -0.002930, 0.999451]]",0.985352,"[8334, 8226, 8218, 8142]"
45.479893,"[0.167969, 0.406250, -0.546875]","[0.056157, 0.628126, 0.039100]","[0.209999, 0.379999, 0.541420]","[0.107446, 1.174342, 0.082708]","[0.027832, 0.010010, 0.166016]","[0.003906, 0.014374, 0.082947, 0.996429]","[0.013184, 0.022552, 0.048828, 0.998444]","[-0.026855, -0.012451, -0.109619]","[[0.985718, 0.165344, -0.028015], [-0.165222, 0.986084, 0.010132], [0.029236, -0.005371, 0.999451]]",0.985718,"[8357, 8220, 8213, 8121]"
45.513096,"[0.179688, 0.417969, -0.539062]","[0.060411, 0.674543, 0.042399]","[0.169998, 0.309999, 0.539459]","[0.110305, 1.201602, 0.086193]","[0.028320, 0.014648, 0.163086]","[0.006226, 0.014771, 0.081421, 0.996552]","[0.018829, 0.020691, 0.048737, 0.998413]","[0.246094, 0.087158, -0.111816]","[[0.986267, 0.162415, -0.028442], [-0.162048, 0.986633, 0.014771], [0.030396, -0.010010, 0.999451]]",0.986267,"[8296, 8290, 8245, 8078]"
45.548248,"[0.179688, 0.437500, -0.527344]","[0.064770, 0.721951, 0.045832]","[0.169998, 0.349998, 0.534006]","[0.112840, 1.224980, 0.089565]","[0.028076, 0.015625, 0.159912]","[0.006683, 0.014709, 0.079773, 0.996704]","[0.019196, 0.020660, 0.048737, 0.998383]","[0.135986, -0.185547, -0.117676]","[[0.986877, 0.159180, -0.028259], [-0.158813, 0.987244, 0.015625], [0.030334, -0.010986, 0.999512]]",0.986877,"[8364, 8195, 8193, 8200]"
45.581451,"[0.187500, 0.449219, -0.515625]","[0.066985, 0.745977, 0.047597]","[0.189999, 0.389999, 0.534561]","[0.113979, 1.235158, 0.091205]","[0.027588, 0.019287, 0.156982]","[0.008575, 0.014557, 0.078339, 0.996796]","[0.019745, 0.021881, 0.048706, 0.998352]","[-0.150635, 0.175537, -0.034180]","[[0.987305, 0.156372, -0.027649], [-0.155884, 0.987549, 0.019348], [0.030334, -0.014832, 0.999451]]",0.987305,"[8310, 8239, 8226, 8126]"
45.614655,"[0.199219, 0.457031, -0.507812]","[0.071478, 0.794576, 0.051222]","[0.169998, 0.339998, 0.544041]","[0.115991, 1.252380, 0.094381]","[0.026367, 0.021729, 0.153076]","[0.009857, 0.014008, 0.076385, 0.996948]","[0.024719, 0.021027, 0.048615, 0.998260]","[0.303467, -0.022705, -0.095703]","[[0.987976, 0.152527, -0.026428], [-0.152039, 0.988159, 0.021790], [0.029358, -0.017517, 0.999451]]",0.987976,"[8326, 8274, 8175, 8140]"
45.647858,"[0.199219, 0.476562, -0.500000]","[0.076043, 0.843764, 0.054969]","[0.179998, 0.419998, 0.556547]","[0.117636, 1.265321, 0.097408]","[0.024658, 0.022705, 0.149658]","[0.010468, 0.013245, 0.074707, 0.997070]","[0.022919, 0.021606, 0.048645, 0.998291]","[0.040771, -0.279541, -0.167725]","[[0.988464, 0.149170, -0.024841], [-0.148682, 0.988586, 0.022766], [0.027893, -0.018860, 0.999390]]",0.988464,"[8371, 8219, 8153, 8216]"
45.683025,"[0.207031, 0.488281, -0.488281]","[0.080664, 0.893376, 0.058831]","[0.150000, 0.369999, 0.554596]","[0.118898, 1.273848, 0.100271]","[0.023193, 0.027344, 0.146240]","[0.012817, 0.012573, 0.072998, 0.997162]","[0.028107, 0.020233, 0.048584, 0.998199]","[0.093994, 0.011230, -0.053711]","[[0.988953, 0.145874, -0.023193], [-0.145264, 0.988953, 0.027344], [0.026855, -0.023682, 0.999268]]",0.988953,"[8347, 8318, 8180, 8114]"
45.716221,"[0.207031, 0.507812, -0.480469]","[0.082991, 0.918278, 0.060802]","[0.160000, 0.369999, 0.542055]","[0.119381, 1.276423, 0.101637]","[0.021973, 0.030029, 0.143066]","[0.014252, 0.012115, 0.071442, 0.997253]","[0.030182, 0.020386, 0.048523, 0.998138]","[-0.092041, -0.055176, -0.090576]","[[0.989380, 0.142761, -0.022095], [-0.142151, 0.989258, 0.030090], [0.026123, -0.026672, 0.999207]]",0.98938,"[8351, 8271, 8194, 8165]"
45.749428,"[0.218750, 0.519531, -0.464844]","[0.087668, 0.968187, 0.064824]","[0.169998, 0.469999, 0.557714]","[0.120046, 1.278163, 0.104229]","[0.020996, 0.033447, 0.139893]","[0.016022, 0.011749, 0.069794, 0.997375]","[0.027924, 0.021484, 0.048553, 0.998169]","[0.093994, 0.002197, -0.129883]","[[0.989990, 0.139526, -0.021179], [-0.138794, 0.989746, 0.033508], [0.025574, -0.030334, 0.999207]]",0.98999,"[8345, 8306, 8180, 8183]"
45.782635,"[0.226562, 0.527344, -0.457031]","[0.092364, 1.018075, 0.068942]","[0.139999, 0.409998, 0.552654]","[0.120302, 1.275304, 0.106625]","[0.020264, 0.036621, 0.136719]","[0.017700, 0.011444, 0.068207, 0.997467]","[0.033478, 0.020233, 0.048492, 0.998047]","[0.148193, 0.193115, -0.008057]","[[0.990479, 0.136414, -0.020447], [-0.135681, 0.990112, 0.036804], [0.025208, -0.033752, 0.999146]]",0.990479,"[8338, 8309, 8164, 8166]"
