t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
48.981045,"[0.199219, 0.316406, -0.648438]","[0.042937, 0.037702, -0.040741]","[0.179998, 0.029999, 0.623375]","[0.142529, 0.126787, -0.136905]","[0.022461, -0.023682, 0.082031]","[-0.012299, 0.010742, 0.041199, 0.999023]","[0.000122, 0.016113, 0.023895, 0.999573]","[-0.177002, -0.179443, 0.001221]","[[0.996338, 0.081970, -0.022461], [-0.082581, 0.996277, -0.023743], [0.020386, 0.025452, 0.999451]]",0.996338,"[8544, 8259, 8337, 8502]"
49.055248,"[0.207031, 0.328125, -0.625000]","[0.055081, 0.048533, -0.052435]","[0.209999, 0.039999, 0.586845]","[0.168695, 0.150850, -0.162837]","[0.020508, -0.019775, 0.081299]","[-0.010345, 0.009918, 0.040863, 0.999054]","[-0.000061, 0.017334, 0.023895, 0.999542]","[0.046875, 0.018066, -0.037842]","[[0.996399, 0.081360, -0.020630], [-0.081848, 0.996399, -0.019897], [0.018921, 0.021484, 0.999512]]",0.996399,"[8612, 8450, 8452, 8487]"
49.209549,"[0.218750, 0.328125, -0.585938]","[0.085837, 0.076199, -0.082289]","[0.199999, 0.049999, 0.474871]","[0.225940, 0.204373, -0.220459]","[0.022217, -0.018555, 0.081543]","[-0.009766, 0.010773, 0.040924, 0.999054]","[0.001831, 0.015320, 0.023865, 0.999573]","[-0.006348, 0.052734, 0.014648]","[[0.996399, 0.081482, -0.022339], [-0.081970, 0.996399, -0.018677], [0.020630, 0.020386, 0.999512]]",0.996399,"[8652, 8448, 8482, 8520]"
49.211502,"[0.238281, 0.328125, -0.593750]","[0.085837, 0.076199, -0.082289]","[0.179998, 0.039999, 0.456278]","[0.225940, 0.204373, -0.220459]","[0.021973, -0.018311, 0.081299]","[-0.009583, 0.010681, 0.040863, 0.999084]","[0.002319, 0.015564, 0.023865, 0.999573]","[0.052734, 0.036865, -0.035645]","[[0.996521, 0.081360, -0.022095], [-0.081848, 0.996521, -0.018311], [0.020508, 0.020020, 0.999634]]",0.996521,"[8641, 8417, 8478, 8535]"
49.21542,"[0.250000, 0.328125, -0.593750]","[0.085837, 0.076199, -0.082289]","[0.219999, 0.059999, 0.445530]","[0.225940, 0.204373, -0.220459]","[0.021973, -0.018066, 0.081299]","[-0.009552, 0.010712, 0.040894, 0.999084]","[0.001404, 0.018036, 0.023865, 0.999542]","[0.019043, -0.073242, 0.033447]","[[0.996460, 0.081421, -0.022156], [-0.081909, 0.996521, -0.018250], [0.020569, 0.019958, 0.999634]]",0.99646,"[8619, 8439, 8477, 8539]"
49.248604,"[0.250000, 0.328125, -0.582031]","[0.094957, 0.084461, -0.091200]","[0.189999, 0.029999, 0.439911]","[0.241071, 0.218738, -0.235909]","[0.021729, -0.018311, 0.081543]","[-0.009583, 0.010498, 0.041016, 0.999084]","[0.003418, 0.016022, 0.023834, 0.999573]","[-0.022949, 0.052246, 0.029541]","[[0.996521, 0.081665, -0.021729], [-0.082153, 0.996521, -0.018311], [0.020142, 0.020020, 0.999695]]",0.996521,"[8652, 8431, 8448, 8488]"
49.375565,"[0.257812, 0.328125, -0.554688]","[0.125930, 0.112707, -0.121653]","[0.160000, 0.059999, 0.422722]","[0.287864, 0.263792, -0.284322]","[0.021240, -0.015381, 0.082031]","[-0.008148, 0.010315, 0.041138, 0.999054]","[0.004211, 0.012817, 0.023834, 0.999603]","[0.055908, -0.035889, -0.038330]","[[0.996338, 0.081970, -0.021240], [-0.082336, 0.996399, -0.015503], [0.019897, 0.017090, 0.999573]]",0.996338,"[8733, 8466, 8497, 8562]"
49.377522,"[0.257812, 0.328125, -0.558594]","[0.125930, 0.112707, -0.121653]","[0.209999, 0.070000, 0.400467]","[0.287864, 0.263792, -0.284322]","[0.020752, -0.014893, 0.081787]","[-0.007843, 0.010101, 0.041107, 0.999054]","[0.003876, 0.015289, 0.023834, 0.999573]","[0.085693, 0.007568, 0.000488]","[[0.996338, 0.081909, -0.020813], [-0.082275, 0.996399, -0.014893], [0.019470, 0.016479, 0.999573]]",0.996338,"[8718, 8468, 8481, 8531]"
49.379463,"[0.269531, 0.347656, -0.562500]","[0.125930, 0.112707, -0.121653]","[0.189999, 0.039999, 0.394228]","[0.287864, 0.263792, -0.284322]","[0.020752, -0.014404, 0.081787]","[-0.007690, 0.010162, 0.041046, 0.999054]","[0.004242, 0.014771, 0.023834, 0.999573]","[0.074951, 0.098389, -0.066406]","[[0.996277, 0.081787, -0.020935], [-0.082153, 0.996399, -0.014587], [0.019592, 0.016174, 0.999573]]",0.996277,"[8710, 8473, 8483, 8543]"
49.383373,"[0.277344, 0.347656, -0.562500]","[0.131633, 0.117936, -0.127290]","[0.209999, 0.059999, 0.392704]","[0.295821, 0.271555, -0.292657]","[0.020752, -0.013916, 0.081543]","[-0.007446, 0.010101, 0.040955, 0.999054]","[0.003540, 0.016266, 0.023834, 0.999573]","[0.096680, -0.081055, 0.002197]","[[0.996277, 0.081604, -0.020752], [-0.081970, 0.996399, -0.014099], [0.019531, 0.015686, 0.999512]]",0.996277,"[8704, 8503, 8479, 8540]"
