t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
46.221298,"[-0.136719, 0.167969, -0.750000]","[-0.024177, -0.017270, 0.002809]","[0.119999, 0.129999, 0.489544]","[-0.145542, -0.104327, 0.016437]","[-0.009521, -0.012207, 0.285400]","[-0.005341, -0.005646, 0.142242, 0.989807]","[-0.010681, 0.011414, 0.082153, 0.996490]","[-0.052002, 0.185791, 0.103516]","[[0.959412, 0.281555, 0.009705], [-0.281555, 0.959473, -0.012268], [-0.012756, 0.008972, 0.999817]]",0.959412,"[8439, 8019, 8242, 7891]"
46.254513,"[-0.128906, 0.179688, -0.742188]","[-0.027140, -0.019395, 0.003142]","[0.119999, 0.119999, 0.491634]","[-0.158092, -0.113390, 0.017768]","[-0.008057, -0.012451, 0.290771]","[-0.005615, -0.004913, 0.144989, 0.989410]","[-0.011078, 0.012421, 0.082153, 0.996460]","[-0.069092, -0.091309, 0.190186]","[[0.957886, 0.286865, 0.008118], [-0.286865, 0.957825, -0.012634], [-0.011414, 0.009705, 0.999817]]",0.957886,"[8417, 8049, 8253, 7893]"
46.287704,"[-0.128906, 0.179688, -0.730469]","[-0.033832, -0.024198, 0.003891]","[0.139999, 0.129999, 0.453735]","[-0.184880, -0.132763, 0.020569]","[-0.006104, -0.014648, 0.296631]","[-0.006775, -0.004089, 0.147797, 0.988983]","[-0.012177, 0.013855, 0.082184, 0.996429]","[0.030273, -0.019043, 0.145508]","[[0.956177, 0.292297, 0.006104], [-0.292297, 0.956116, -0.014648], [-0.010132, 0.012207, 0.999756]]",0.956177,"[8448, 8023, 8246, 7874]"
46.320908,"[-0.117188, 0.179688, -0.722656]","[-0.041612, -0.029789, 0.004752]","[0.119999, 0.119999, 0.478525]","[-0.213849, -0.153760, 0.023539]","[-0.003662, -0.014160, 0.300781]","[-0.006683, -0.002930, 0.149841, 0.988678]","[-0.012024, 0.014343, 0.082184, 0.996429]","[-0.032471, 0.257568, 0.050781]","[[0.955017, 0.296265, 0.003784], [-0.296265, 0.954956, -0.014160], [-0.007812, 0.012329, 0.999817]]",0.955017,"[8404, 8039, 8285, 7869]"
46.387314,"[-0.109375, 0.199219, -0.703125]","[-0.055508, -0.039790, 0.006268]","[0.139999, 0.139999, 0.563402]","[-0.261191, -0.188175, 0.028259]","[0.001221, -0.014648, 0.308350]","[-0.007385, -0.000549, 0.153564, 0.988098]","[-0.014954, 0.017639, 0.082275, 0.996338]","[0.152588, 0.041504, 0.041260]","[[0.952698, 0.303467, -0.001221], [-0.303467, 0.952637, -0.014832], [-0.003418, 0.014465, 0.999756]]",0.952698,"[8434, 8071, 8314, 7917]"
46.420521,"[-0.109375, 0.207031, -0.691406]","[-0.066370, -0.047621, 0.007436]","[0.139999, 0.129999, 0.594025]","[-0.295167, -0.212953, 0.031543]","[0.003174, -0.016357, 0.310791]","[-0.008301, 0.000336, 0.154877, 0.987885]","[-0.015472, 0.018646, 0.082306, 0.996307]","[-0.124756, 0.318604, 0.129150]","[[0.951904, 0.305908, -0.003235], [-0.306030, 0.951782, -0.016357], [-0.002014, 0.016479, 0.999695]]",0.951904,"[8471, 8102, 8318, 7937]"
46.455673,"[-0.097656, 0.207031, -0.679688]","[-0.078590, -0.056444, 0.008733]","[0.129999, 0.129999, 0.569349]","[-0.330901, -0.239084, 0.034902]","[0.005127, -0.016846, 0.313965]","[-0.008698, 0.001251, 0.156403, 0.987640]","[-0.016235, 0.019806, 0.082336, 0.996246]","[0.038330, 0.089844, 0.058350]","[[0.950989, 0.308838, -0.005188], [-0.308960, 0.950867, -0.016846], [-0.000305, 0.017578, 0.999756]]",0.950989,"[8448, 8124, 8326, 7903]"
46.586536,"[-0.089844, 0.218750, -0.648438]","[-0.124057, -0.089376, 0.013422]","[0.150000, 0.139999, 0.482702]","[-0.447065, -0.324572, 0.045116]","[0.014648, -0.021240, 0.322998]","[-0.011719, 0.005585, 0.160980, 0.986877]","[-0.020447, 0.026428, 0.082520, 0.996002]","[-0.058838, 0.087646, 0.065674]","[[0.948059, 0.317505, -0.014771], [-0.317871, 0.947876, -0.021362], [0.007202, 0.024902, 0.999634]]",0.948059,"[8402, 8063, 8292, 7923]"
46.59045,"[-0.078125, 0.226562, -0.652344]","[-0.124057, -0.089376, 0.013422]","[0.139999, 0.129999, 0.466454]","[-0.447065, -0.324572, 0.045116]","[0.015625, -0.021240, 0.323486]","[-0.011749, 0.006042, 0.161224, 0.986816]","[-0.020416, 0.026672, 0.082520, 0.996002]","[0.020264, 0.155762, 0.125977]","[[0.947815, 0.317993, -0.015747], [-0.318359, 0.947632, -0.021301], [0.008057, 0.025085, 0.999512]]",0.947815,"[8419, 8051, 8300, 7913]"
46.729115,"[-0.066406, 0.226562, -0.621094]","[-0.206955, -0.149791, 0.021485]","[0.150000, 0.139999, 0.546329]","[-0.615740, -0.450375, 0.057747]","[0.029541, -0.024414, 0.329102]","[-0.014435, 0.012573, 0.163971, 0.986298]","[-0.025482, 0.035156, 0.082794, 0.995605]","[0.112305, -0.135986, -0.005371]","[[0.945923, 0.323059, -0.029541], [-0.323792, 0.945862, -0.024414], [0.020020, 0.032593, 0.999329]]",0.945923,"[8447, 8115, 8334, 7936]"
46.731068,"[-0.066406, 0.238281, -0.617188]","[-0.206955, -0.149791, 0.021485]","[0.129999, 0.119999, 0.566809]","[-0.615740, -0.450375, 0.057747]","[0.030273, -0.024658, 0.329102]","[-0.014648, 0.012970, 0.164062, 0.986267]","[-0.025299, 0.034302, 0.082794, 0.995636]","[-0.161621, 0.373535, 0.057861]","[[0.945862, 0.323181, -0.030396], [-0.324036, 0.945740, -0.024719], [0.020752, 0.033142, 0.999268]]",0.945862,"[8446, 8081, 8346, 7959]"
46.734978,"[-0.066406, 0.238281, -0.613281]","[-0.206955, -0.149791, 0.021485]","[0.139999, 0.139999, 0.580742]","[-0.615740, -0.450375, 0.057747]","[0.030273, -0.024414, 0.329346]","[-0.014557, 0.012939, 0.164185, 0.986237]","[-0.026337, 0.035004, 0.082825, 0.995575]","[0.222412, -0.230713, 0.039795]","[[0.945679, 0.323364, -0.030334], [-0.324219, 0.945618, -0.024536], [0.020691, 0.032959, 0.999207]]",0.945679,"[8461, 8093, 8325, 7972]"
46.861931,"[-0.046875, 0.257812, -0.578125]","[-0.286719, -0.208325, 0.028714]","[0.109999, 0.089998, 0.598845]","[-0.745515, -0.548841, 0.065251]","[0.044434, -0.028809, 0.333496]","[-0.017883, 0.019562, 0.166290, 0.985718]","[-0.030334, 0.042816, 0.083130, 0.995148]","[0.033936, -0.059326, 0.037109]","[[0.943848, 0.327087, -0.044495], [-0.328552, 0.943970, -0.028809], [0.032532, 0.041748, 0.998535]]",0.943848,"[8499, 8172, 8369, 7970]"
46.863873,"[-0.046875, 0.257812, -0.574219]","[-0.286719, -0.208325, 0.028714]","[0.099998, 0.089998, 0.593683]","[-0.745515, -0.548841, 0.065251]","[0.044678, -0.028564, 0.333740]","[-0.017853, 0.019653, 0.166382, 0.985718]","[-0.030579, 0.042694, 0.083160, 0.995148]","[0.053711, 0.105225, 0.090332]","[[0.943848, 0.327271, -0.044678], [-0.328735, 0.943970, -0.028687], [0.032715, 0.041748, 0.998596]]",0.943848,"[8487, 8163, 8352, 7950]"
47.012321,"[-0.039062, 0.269531, -0.527344]","[-0.416422, -0.304293, 0.039430]","[0.089998, 0.080000, 0.557819]","[-0.912820, -0.678764, 0.070976]","[0.062744, -0.033691, 0.333008]","[-0.021851, 0.028137, 0.166260, 0.985443]","[-0.038025, 0.054230, 0.083771, 0.994263]","[-0.169678, 0.517578, -0.035645]","[[0.943054, 0.326355, -0.062744], [-0.328918, 0.943665, -0.033752], [0.048096, 0.052429, 0.997375]]",0.943054,"[8468, 8187, 8379, 7967]"
47.014263,"[-0.039062, 0.269531, -0.531250]","[-0.416422, -0.304293, 0.039430]","[0.070000, 0.070000, 0.560856]","[-0.912820, -0.678764, 0.070976]","[0.062988, -0.034668, 0.333252]","[-0.022369, 0.028229, 0.166351, 0.985413]","[-0.037567, 0.053589, 0.083740, 0.994324]","[-0.059326, -0.135254, 0.038574]","[[0.942993, 0.326538, -0.063049], [-0.329102, 0.943604, -0.034790], [0.048157, 0.053467, 0.997314]]",0.942993,"[8465, 8213, 8363, 7977]"
47.078724,"[-0.027344, 0.277344, -0.511719]","[-0.471645, -0.345442, 0.043610]","[0.049999, 0.049999, 0.494528]","[-0.971800, -0.725657, 0.071542]","[0.069580, -0.037109, 0.332031]","[-0.024078, 0.031372, 0.165802, 0.985382]","[-0.040802, 0.058777, 0.084045, 0.993866]","[-0.140869, 0.118408, -0.136230]","[[0.943054, 0.325195, -0.069763], [-0.328247, 0.943909, -0.037109], [0.053772, 0.057861, 0.996887]]",0.943054,"[8440, 8254, 8350, 7842]"
47.162704,"[-0.027344, 0.277344, -0.496094]","[-0.571111, -0.419997, 0.050559]","[0.019999, 0.049999, 0.425785]","[-1.063523, -0.800195, 0.070279]","[0.081055, -0.044189, 0.329102]","[-0.028412, 0.036346, 0.164612, 0.985291]","[-0.045929, 0.065338, 0.084564, 0.993195]","[-0.282959, 0.350342, -0.027100]","[[0.943176, 0.322266, -0.080994], [-0.326416, 0.944214, -0.044067], [0.062195, 0.067993, 0.995728]]",0.943176,"[8468, 8205, 8295, 7895]"
47.168564,"[-0.027344, 0.277344, -0.492188]","[-0.571111, -0.419997, 0.050559]","[0.009998, 0.009998, 0.431801]","[-1.063523, -0.800195, 0.070279]","[0.080811, -0.044189, 0.328857]","[-0.028381, 0.036285, 0.164520, 0.985291]","[-0.044128, 0.065186, 0.084442, 0.993286]","[0.157471, 0.208740, -0.115967]","[[0.943176, 0.322083, -0.080872], [-0.326233, 0.944214, -0.044067], [0.062073, 0.067871, 0.995667]]",0.943176,"[8468, 8182, 8278, 7924]"
47.17247,"[-0.027344, 0.277344, -0.492188]","[-0.571111, -0.419997, 0.050559]","[-0.009998, 0.009998, 0.398548]","[-1.063523, -0.800195, 0.070279]","[0.081787, -0.044678, 0.328613]","[-0.028717, 0.036713, 0.164429, 0.985291]","[-0.044647, 0.064728, 0.084473, 0.993286]","[-0.290283, 0.419678, -0.082520]","[[0.943237, 0.321838, -0.081787], [-0.326111, 0.944275, -0.044617], [0.062866, 0.068665, 0.995605]]",0.943237,"[8460, 8200, 8291, 7922]"
47.313099,"[-0.027344, 0.277344, -0.464844]","[-0.724357, -0.535988, 0.059770]","[-0.019999, 0.000000, 0.393623]","[-1.174779, -0.894557, 0.063461]","[0.099609, -0.052246, 0.322266]","[-0.033752, 0.044952, 0.161560, 0.985260]","[-0.053406, 0.078613, 0.085541, 0.991760]","[-0.035156, 0.183838, -0.020264]","[[0.943726, 0.315247, -0.099487], [-0.321350, 0.945496, -0.052063], [0.077637, 0.080994, 0.993652]]",0.943726,"[8537, 8225, 8239, 7938]"
47.315056,"[-0.039062, 0.277344, -0.464844]","[-0.747453, -0.553592, 0.060996]","[-0.059999, -0.039999, 0.371582]","[-1.188819, -0.906928, 0.061981]","[0.100098, -0.052490, 0.322266]","[-0.033966, 0.045258, 0.161560, 0.985229]","[-0.051697, 0.076019, 0.085327, 0.992096]","[-0.158936, 0.305176, -0.051025]","[[0.943604, 0.315186, -0.100159], [-0.321411, 0.945435, -0.052368], [0.078186, 0.081543, 0.993530]]",0.943604,"[8517, 8217, 8247, 7910]"
47.317001,"[-0.027344, 0.269531, -0.460938]","[-0.747453, -0.553592, 0.060996]","[-0.080000, -0.049999, 0.380947]","[-1.188819, -0.906928, 0.061981]","[0.100830, -0.052979, 0.322266]","[-0.034210, 0.045563, 0.161652, 0.985199]","[-0.051117, 0.075714, 0.085266, 0.992157]","[-0.179688, 0.344482, 0.031250]","[[0.943542, 0.315308, -0.100830], [-0.321655, 0.945374, -0.052734], [0.078613, 0.082153, 0.993469]]",0.943542,"[8502, 8223, 8241, 7954]"
47.328724,"[-0.039062, 0.269531, -0.457031]","[-0.747453, -0.553592, 0.060996]","[-0.119999, -0.080000, 0.449800]","[-1.188819, -0.906928, 0.061981]","[0.102783, -0.053223, 0.322021]","[-0.034424, 0.046478, 0.161499, 0.985168]","[-0.050507, 0.074310, 0.085175, 0.992279]","[-0.018066, 0.274902, -0.130371]","[[0.943420, 0.314941, -0.102722], [-0.321411, 0.945374, -0.052917], [0.080383, 0.082825, 0.993225]]",0.94342,"[8509, 8227, 8248, 7958]"
47.361923,"[-0.039062, 0.269531, -0.445312]","[-0.794408, -0.589480, 0.063353]","[-0.129999, -0.080000, 0.422901]","[-1.215358, -0.930727, 0.058632]","[0.108154, -0.054443, 0.320312]","[-0.035553, 0.049072, 0.160767, 0.985138]","[-0.052765, 0.077332, 0.085449, 0.991913]","[-0.310547, 0.141357, -0.008545]","[[0.943481, 0.313171, -0.108154], [-0.320251, 0.945740, -0.054321], [0.085205, 0.085815, 0.992615]]",0.943481,"[8517, 8264, 8365, 7989]"
47.395134,"[-0.046875, 0.257812, -0.437500]","[-0.842372, -0.626284, 0.065570]","[-0.150000, -0.099998, 0.457518]","[-1.239819, -0.953242, 0.054758]","[0.109375, -0.053467, 0.319092]","[-0.035156, 0.049774, 0.160156, 0.985199]","[-0.053680, 0.079498, 0.085602, 0.991669]","[0.306396, -0.182129, 0.034424]","[[0.943665, 0.312012, -0.109314], [-0.319092, 0.946167, -0.053345], [0.086731, 0.085205, 0.992493]]",0.943665,"[8532, 8345, 8345, 7918]"
47.52013,"[-0.066406, 0.250000, -0.414062]","[-0.991387, -0.741591, 0.071166]","[-0.249998, -0.199999, 0.449173]","[-1.299858, -1.012458, 0.039952]","[0.126709, -0.060791, 0.318359]","[-0.040009, 0.057770, 0.160126, 0.984619]","[-0.058075, 0.087219, 0.086243, 0.990723]","[-0.282715, 0.156250, 0.020020]","[[0.942078, 0.310669, -0.126526], [-0.319946, 0.945557, -0.060303], [0.100891, 0.097290, 0.990173]]",0.942078,"[8579, 8406, 8401, 7942]"
47.529892,"[-0.078125, 0.238281, -0.410156]","[-1.016846, -0.761447, 0.071918]","[-0.249998, -0.189999, 0.444767]","[-1.307822, -1.021034, 0.037018]","[0.127930, -0.061523, 0.318359]","[-0.040497, 0.058228, 0.160095, 0.984528]","[-0.058624, 0.087646, 0.086334, 0.990662]","[0.190186, -0.370850, 0.025391]","[[0.941772, 0.310425, -0.127625], [-0.319946, 0.945312, -0.061157], [0.101624, 0.098389, 0.989746]]",0.941772,"[8611, 8380, 8389, 7989]"
47.572861,"[-0.078125, 0.226562, -0.398438]","[-1.068216, -0.801648, 0.073243]","[-0.299999, -0.259998, 0.470749]","[-1.321932, -1.037016, 0.030749]","[0.133545, -0.062012, 0.318848]","[-0.041138, 0.061035, 0.160461, 0.984314]","[-0.058075, 0.089691, 0.086334, 0.990509]","[0.036865, -0.162354, 0.046631]","[[0.941101, 0.310791, -0.133362], [-0.320923, 0.945190, -0.061462], [0.106873, 0.100525, 0.989197]]",0.941101,"[8633, 8432, 8449, 8040]"
47.598255,"[-0.097656, 0.226562, -0.394531]","[-1.094091, -0.821970, 0.073811]","[-0.289999, -0.249998, 0.492165]","[-1.328054, -1.044410, 0.027415]","[0.135254, -0.063477, 0.319580]","[-0.042023, 0.061737, 0.160889, 0.984131]","[-0.060669, 0.092010, 0.086670, 0.990112]","[-0.155518, 0.157715, 0.019531]","[[0.940491, 0.311401, -0.135010], [-0.321899, 0.944580, -0.062927], [0.107910, 0.102600, 0.988770]]",0.940491,"[8708, 8432, 8405, 8022]"
47.631454,"[-0.097656, 0.218750, -0.386719]","[-1.146186, -0.863042, 0.074746]","[-0.329998, -0.279999, 0.535536]","[-1.338398, -1.057963, 0.020345]","[0.138672, -0.066650, 0.320557]","[-0.043884, 0.063049, 0.161499, 0.983856]","[-0.061218, 0.093872, 0.086792, 0.989868]","[-0.192139, 0.085938, -0.014893]","[[0.939758, 0.312195, -0.138245], [-0.323303, 0.943848, -0.066040], [0.109802, 0.106689, 0.988037]]",0.939758,"[8783, 8420, 8430, 8056]"
47.664677,"[-0.117188, 0.207031, -0.378906]","[-1.172368, -0.883767, 0.075107]","[-0.400000, -0.339998, 0.491837]","[-1.342606, -1.064119, 0.016611]","[0.141357, -0.064453, 0.321045]","[-0.042999, 0.064606, 0.161682, 0.983795]","[-0.060577, 0.092712, 0.086700, 0.990051]","[0.020508, -0.032959, -0.009033]","[[0.939331, 0.312500, -0.140991], [-0.323730, 0.943970, -0.063782], [0.113159, 0.105530, 0.987915]]",0.939331,"[8672, 8489, 8467, 8009]"
47.697861,"[-0.128906, 0.199219, -0.371094]","[-1.224947, -0.925554, 0.075604]","[-0.389999, -0.329998, 0.482302]","[-1.349029, -1.075111, 0.008746]","[0.145752, -0.068115, 0.321533]","[-0.045197, 0.066437, 0.162109, 0.983521]","[-0.063141, 0.096405, 0.087097, 0.989502]","[-0.306641, 0.306152, -0.063232]","[[0.938599, 0.312805, -0.145386], [-0.324890, 0.943359, -0.067444], [0.115967, 0.110413, 0.987122]]",0.938599,"[8745, 8385, 8444, 8090]"
47.82872,"[-0.156250, 0.167969, -0.343750]","[-1.409837, -1.074455, 0.074709]","[-0.459999, -0.389999, 0.320993]","[-1.349957, -1.099300, -0.022897]","[0.155273, -0.069092, 0.325684]","[-0.046631, 0.070892, 0.164276, 0.982727]","[-0.069092, 0.106262, 0.088135, 0.988007]","[0.325928, -0.316895, 0.004395]","[[0.935791, 0.316223, -0.154663], [-0.329529, 0.941467, -0.068420], [0.123901, 0.114929, 0.985413]]",0.935791,"[8751, 8550, 8457, 8015]"
47.830673,"[-0.179688, 0.156250, -0.359375]","[-1.409837, -1.074455, 0.074709]","[-0.489998, -0.419998, 0.275372]","[-1.349957, -1.099300, -0.022897]","[0.155762, -0.068848, 0.325684]","[-0.046539, 0.071198, 0.164276, 0.982727]","[-0.067413, 0.103516, 0.087830, 0.988434]","[-0.126709, 0.549561, -0.041016]","[[0.935730, 0.316223, -0.155212], [-0.329529, 0.941589, -0.068115], [0.124573, 0.114868, 0.985413]]",0.93573,"[8737, 8550, 8497, 8019]"
47.832634,"[-0.199219, 0.136719, -0.359375]","[-1.409837, -1.074455, 0.074709]","[-0.509998, -0.439999, 0.299500]","[-1.349957, -1.099300, -0.022897]","[0.156494, -0.069580, 0.325684]","[-0.046936, 0.071472, 0.164276, 0.982697]","[-0.065460, 0.101257, 0.087524, 0.988831]","[-0.241211, 0.241699, -0.023438]","[[0.935730, 0.316101, -0.155884], [-0.329529, 0.941528, -0.068848], [0.125000, 0.115723, 0.985291]]",0.93573,"[8749, 8542, 8495, 7973]"
47.871689,"[-0.218750, 0.117188, -0.355469]","[-1.462458, -1.117453, 0.073617]","[-0.629999, -0.549999, 0.294615]","[-1.343793, -1.101904, -0.033093]","[0.158936, -0.070312, 0.326660]","[-0.047546, 0.072693, 0.164795, 0.982483]","[-0.062866, 0.098206, 0.087128, 0.989319]","[-0.168701, 0.049561, 0.040283]","[[0.935059, 0.316833, -0.158508], [-0.330750, 0.941101, -0.069519], [0.127136, 0.117371, 0.984802]]",0.935059,"[8714, 8435, 8445, 7986]"
