t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
52.784061,"[-0.046875, 0.277344, -0.878906]","[-0.001132, 0.001720, -0.000641]","[0.089998, 0.039999, 0.376007]","[-0.012146, 0.018480, -0.006880]","[-0.018066, -0.000977, 0.030273]","[-0.000366, -0.009155, 0.015167, 0.999847]","[-0.002380, 0.006226, 0.007935, 0.999939]","[0.070068, -0.207031, 0.023926]","[[0.999390, 0.030273, 0.018250], [-0.030273, 0.999512, -0.001038], [-0.018372, 0.000427, 0.999817]]",0.99939,"[8160, 8184, 8058, 8014]"
52.817265,"[-0.046875, 0.277344, -0.871094]","[-0.001688, 0.002566, -0.000956]","[0.089998, 0.059999, 0.361975]","[-0.016460, 0.025072, -0.009324]","[-0.017578, -0.000977, 0.030518]","[-0.000366, -0.008850, 0.015350, 0.999847]","[-0.003235, 0.006226, 0.007935, 0.999939]","[-0.087891, 0.305176, 0.045654]","[[0.999390, 0.030640, 0.017639], [-0.030640, 0.999512, -0.001038], [-0.017761, 0.000427, 0.999817]]",0.99939,"[8213, 8154, 8064, 8006]"
52.850471,"[-0.046875, 0.277344, -0.851562]","[-0.002430, 0.003697, -0.001377]","[0.129999, 0.080000, 0.433275]","[-0.021684, 0.033069, -0.012284]","[-0.016357, -0.001709, 0.030762]","[-0.000702, -0.008240, 0.015442, 0.999847]","[-0.004303, 0.008453, 0.007965, 0.999908]","[-0.136719, -0.253174, -0.043457]","[[0.999390, 0.030823, 0.016418], [-0.030823, 0.999512, -0.001709], [-0.016541, 0.001099, 0.999817]]",0.99939,"[8192, 8192, 8112, 8047]"
52.885643,"[-0.039062, 0.289062, -0.839844]","[-0.003395, 0.005169, -0.001923]","[0.099998, 0.070000, 0.497652]","[-0.027883, 0.042575, -0.015796]","[-0.015137, -0.002930, 0.030762]","[-0.001434, -0.007629, 0.015411, 0.999847]","[-0.004456, 0.007355, 0.007965, 0.999908]","[-0.034912, 0.187500, 0.009277]","[[0.999390, 0.030762, 0.015198], [-0.030762, 0.999451, -0.003113], [-0.015320, 0.002625, 0.999817]]",0.99939,"[8301, 8211, 8069, 8050]"
52.918827,"[-0.039062, 0.296875, -0.828125]","[-0.003973, 0.006052, -0.002251]","[0.160000, 0.099998, 0.492470]","[-0.031367, 0.047924, -0.017770]","[-0.014404, -0.003906, 0.031006]","[-0.001923, -0.007324, 0.015625, 0.999847]","[-0.006256, 0.010529, 0.007996, 0.999878]","[-0.063965, -0.156494, 0.089844]","[[0.999390, 0.031189, 0.014587], [-0.031189, 0.999451, -0.004089], [-0.014709, 0.003601, 0.999878]]",0.99939,"[8264, 8255, 8150, 8105]"
52.953983,"[-0.039062, 0.296875, -0.816406]","[-0.005347, 0.008152, -0.003029]","[0.119999, 0.089998, 0.550703]","[-0.039132, 0.059864, -0.022170]","[-0.013184, -0.006104, 0.031250]","[-0.002930, -0.006653, 0.015686, 0.999847]","[-0.005768, 0.008698, 0.007965, 0.999908]","[0.016846, -0.092529, -0.053955]","[[0.999390, 0.031311, 0.013184], [-0.031311, 0.999451, -0.006104], [-0.013428, 0.005615, 0.999878]]",0.99939,"[8361, 8250, 8123, 8119]"
52.985233,"[-0.027344, 0.296875, -0.808594]","[-0.007045, 0.010751, -0.003991]","[0.139999, 0.089998, 0.542086]","[-0.047987, 0.073508, -0.027188]","[-0.012451, -0.005371, 0.031006]","[-0.002594, -0.006378, 0.015594, 0.999847]","[-0.005524, 0.010529, 0.007965, 0.999878]","[-0.042725, -0.157471, 0.018555]","[[0.999390, 0.031128, 0.012634], [-0.031128, 0.999451, -0.005432], [-0.012878, 0.004944, 0.999817]]",0.99939,"[8306, 8340, 8208, 8132]"
53.018456,"[-0.027344, 0.308594, -0.792969]","[-0.008029, 0.012259, -0.004548]","[0.199999, 0.119999, 0.571871]","[-0.052833, 0.080987, -0.029935]","[-0.011230, -0.006592, 0.030029]","[-0.003265, -0.005676, 0.015106, 0.999847]","[-0.007446, 0.013580, 0.008026, 0.999817]","[-0.011475, 0.198730, -0.135986]","[[0.999390, 0.030151, 0.011230], [-0.030151, 0.999451, -0.006714], [-0.011475, 0.006348, 0.999817]]",0.99939,"[8382, 8302, 8193, 8182]"
53.053593,"[-0.019531, 0.308594, -0.781250]","[-0.010295, 0.015735, -0.005832]","[0.129999, 0.099998, 0.552185]","[-0.063372, 0.097279, -0.035908]","[-0.009033, -0.008545, 0.028809]","[-0.004242, -0.004639, 0.014435, 0.999847]","[-0.006134, 0.011017, 0.007996, 0.999878]","[0.011475, 0.242432, -0.070557]","[[0.999390, 0.028809, 0.009094], [-0.028809, 0.999390, -0.008667], [-0.009460, 0.008301, 0.999756]]",0.99939,"[8391, 8346, 8194, 8212]"
53.086796,"[-0.007812, 0.308594, -0.769531]","[-0.012995, 0.019883, -0.007362]","[0.219999, 0.139999, 0.553329]","[-0.075045, 0.115367, -0.042525]","[-0.006348, -0.009277, 0.027100]","[-0.004639, -0.003296, 0.013611, 0.999878]","[-0.007782, 0.016296, 0.008057, 0.999786]","[-0.112305, 0.004883, -0.003418]","[[0.999512, 0.027161, 0.006409], [-0.027161, 0.999512, -0.009399], [-0.006775, 0.009155, 0.999878]]",0.999512,"[8324, 8338, 8233, 8243]"
53.119995,"[0.000000, 0.316406, -0.757812]","[-0.016172, 0.024772, -0.009163]","[0.169998, 0.119999, 0.597258]","[-0.087844, 0.135249, -0.049780]","[-0.004883, -0.010010, 0.025146]","[-0.004974, -0.002625, 0.012665, 0.999878]","[-0.006958, 0.014557, 0.008026, 0.999817]","[0.011475, 0.022949, -0.090820]","[[0.999512, 0.025269, 0.005066], [-0.025269, 0.999512, -0.010071], [-0.005432, 0.009827, 0.999817]]",0.999512,"[8396, 8368, 8206, 8266]"
53.153198,"[0.007812, 0.316406, -0.746094]","[-0.017954, 0.027516, -0.010172]","[0.169998, 0.109999, 0.551762]","[-0.094659, 0.145858, -0.053645]","[-0.001953, -0.010742, 0.023193]","[-0.005432, -0.001129, 0.011719, 0.999908]","[-0.006317, 0.015411, 0.008026, 0.999817]","[0.034424, -0.040771, -0.039551]","[[0.999634, 0.023376, 0.002075], [-0.023376, 0.999634, -0.010925], [-0.002441, 0.010803, 0.999878]]",0.999634,"[8373, 8404, 8260, 8310]"
53.186405,"[0.007812, 0.328125, -0.738281]","[-0.021930, 0.033648, -0.012426]","[0.199999, 0.139999, 0.538698]","[-0.109111, 0.168399, -0.061839]","[0.000244, -0.011230, 0.021484]","[-0.005615, 0.000153, 0.010803, 0.999908]","[-0.007904, 0.017517, 0.008057, 0.999756]","[-0.172363, 0.206543, -0.038574]","[[0.999695, 0.021484, -0.000366], [-0.021606, 0.999634, -0.011230], [0.000122, 0.011230, 0.999817]]",0.999695,"[8354, 8380, 8276, 8302]"
53.219608,"[0.007812, 0.328125, -0.730469]","[-0.026493, 0.040696, -0.015012]","[0.189999, 0.119999, 0.504789]","[-0.124626, 0.192669, -0.070637]","[0.001709, -0.012207, 0.019775]","[-0.006134, 0.000824, 0.010010, 0.999908]","[-0.006561, 0.017365, 0.008026, 0.999786]","[0.103027, -0.019531, 0.022461]","[[0.999695, 0.019897, -0.001770], [-0.020020, 0.999634, -0.012268], [0.001404, 0.012268, 0.999817]]",0.999695,"[8393, 8402, 8239, 8296]"
53.252815,"[0.019531, 0.328125, -0.718750]","[-0.029005, 0.044581, -0.016436]","[0.240000, 0.150000, 0.500202]","[-0.132761, 0.205425, -0.075251]","[0.005371, -0.013428, 0.018066]","[-0.006775, 0.002655, 0.009155, 0.999939]","[-0.007385, 0.020782, 0.008057, 0.999695]","[-0.151123, 0.129395, -0.093994]","[[0.999817, 0.018188, -0.005432], [-0.018311, 0.999756, -0.013550], [0.005066, 0.013550, 0.999878]]",0.999817,"[8360, 8383, 8253, 8314]"
53.287968,"[0.027344, 0.339844, -0.707031]","[-0.034521, 0.053124, -0.019562]","[0.179998, 0.129999, 0.542183]","[-0.149771, 0.232161, -0.084900]","[0.006592, -0.012939, 0.015625]","[-0.006470, 0.003265, 0.007965, 0.999939]","[-0.006531, 0.019073, 0.008026, 0.999756]","[0.168945, -0.010986, -0.075928]","[[0.999817, 0.015808, -0.006592], [-0.015930, 0.999756, -0.012939], [0.006348, 0.012939, 0.999878]]",0.999817,"[8391, 8412, 8241, 8287]"
53.321178,"[0.039062, 0.347656, -0.695312]","[-0.040718, 0.062739, -0.023075]","[0.199999, 0.139999, 0.531643]","[-0.167699, 0.260438, -0.095071]","[0.008545, -0.013672, 0.014160]","[-0.006866, 0.004333, 0.007202, 0.999939]","[-0.006775, 0.021271, 0.008057, 0.999695]","[-0.034424, 0.222412, 0.013916]","[[0.999817, 0.014282, -0.008728], [-0.014404, 0.999756, -0.013672], [0.008484, 0.013794, 0.999817]]",0.999817,"[8436, 8431, 8270, 8351]"
53.354374,"[0.046875, 0.359375, -0.687500]","[-0.047633, 0.073489, -0.026996]","[0.230000, 0.160000, 0.529291]","[-0.186480, 0.290169, -0.105728]","[0.010986, -0.014160, 0.012939]","[-0.007172, 0.005524, 0.006592, 0.999939]","[-0.007721, 0.023987, 0.008087, 0.999634]","[-0.035400, -0.014648, -0.034912]","[[0.999817, 0.013000, -0.011108], [-0.013245, 0.999756, -0.014282], [0.010864, 0.014404, 0.999817]]",0.999817,"[8442, 8442, 8279, 8394]"
53.387577,"[0.046875, 0.359375, -0.679688]","[-0.051370, 0.079306, -0.029115]","[0.199999, 0.139999, 0.524094]","[-0.196162, 0.305542, -0.111223]","[0.013184, -0.014648, 0.011963]","[-0.007355, 0.006561, 0.006073, 0.999939]","[-0.006012, 0.022980, 0.008057, 0.999664]","[-0.085693, 0.133545, -0.043457]","[[0.999817, 0.011963, -0.013184], [-0.012207, 0.999817, -0.014648], [0.012939, 0.014771, 0.999817]]",0.999817,"[8461, 8479, 8297, 8367]"
53.422733,"[0.058594, 0.359375, -0.667969]","[-0.059418, 0.091855, -0.033678]","[0.240000, 0.169998, 0.488623]","[-0.216056, 0.337229, -0.122515]","[0.015381, -0.014893, 0.011230]","[-0.007568, 0.007751, 0.005707, 0.999939]","[-0.006470, 0.026520, 0.008087, 0.999573]","[-0.126221, 0.189941, 0.006104]","[[0.999817, 0.011230, -0.015564], [-0.011475, 0.999817, -0.015076], [0.015320, 0.015198, 0.999817]]",0.999817,"[8483, 8461, 8293, 8380]"
53.455936,"[0.058594, 0.367188, -0.664062]","[-0.068258, 0.105668, -0.038691]","[0.199999, 0.139999, 0.475193]","[-0.236584, 0.370071, -0.134170]","[0.017578, -0.014404, 0.010254]","[-0.007233, 0.008759, 0.005280, 0.999939]","[-0.004547, 0.025421, 0.008026, 0.999634]","[0.185547, -0.057129, 0.011963]","[[0.999817, 0.010315, -0.017578], [-0.010681, 0.999878, -0.014404], [0.017334, 0.014526, 0.999756]]",0.999817,"[8465, 8472, 8312, 8360]"
53.48914,"[0.078125, 0.367188, -0.652344]","[-0.077909, 0.120782, -0.044165]","[0.230000, 0.169998, 0.481400]","[-0.257640, 0.403920, -0.146128]","[0.020752, -0.013672, 0.009521]","[-0.006897, 0.010406, 0.004883, 0.999939]","[-0.005127, 0.028595, 0.008057, 0.999542]","[-0.049072, 0.089355, -0.010498]","[[0.999817, 0.009521, -0.020874], [-0.009888, 0.999939, -0.013733], [0.020630, 0.013855, 0.999756]]",0.999817,"[8444, 8478, 8366, 8373]"
53.524296,"[0.078125, 0.378906, -0.644531]","[-0.083044, 0.128837, -0.047077]","[0.199999, 0.150000, 0.458094]","[-0.268332, 0.421175, -0.152202]","[0.021973, -0.015381, 0.009277]","[-0.007782, 0.011047, 0.004791, 0.999878]","[-0.003540, 0.028198, 0.007996, 0.999542]","[0.094482, 0.105469, -0.075928]","[[0.999573, 0.009338, -0.022156], [-0.009705, 0.999695, -0.015503], [0.021912, 0.015625, 0.999512]]",0.999573,"[8563, 8450, 8307, 8383]"
53.557499,"[0.089844, 0.378906, -0.640625]","[-0.093948, 0.145972, -0.053262]","[0.209999, 0.139999, 0.427818]","[-0.289985, 0.456262, -0.164505]","[0.024170, -0.010498, 0.007812]","[-0.005371, 0.012177, 0.004089, 0.999878]","[-0.001831, 0.030273, 0.007965, 0.999481]","[-0.007812, 0.041992, -0.033691]","[[0.999512, 0.007935, -0.024353], [-0.008301, 0.999756, -0.010681], [0.024231, 0.010803, 0.999512]]",0.999512,"[8418, 8576, 8359, 8308]"
53.59071,"[0.089844, 0.386719, -0.636719]","[-0.105701, 0.164489, -0.059931]","[0.219999, 0.189999, 0.421631]","[-0.311895, 0.491974, -0.176958]","[0.026855, -0.013672, 0.006836]","[-0.006927, 0.013428, 0.003632, 0.999878]","[-0.003510, 0.031738, 0.008026, 0.999451]","[0.063477, 0.038818, 0.015869]","[[0.999573, 0.006958, -0.026855], [-0.007446, 0.999817, -0.013794], [0.026733, 0.013916, 0.999512]]",0.999573,"[8557, 8438, 8293, 8451]"
53.623913,"[0.097656, 0.386719, -0.632812]","[-0.111902, 0.174276, -0.063449]","[0.169998, 0.160000, 0.385113]","[-0.322915, 0.510021, -0.183224]","[0.029541, -0.010010, 0.005127]","[-0.005035, 0.014801, 0.002747, 0.999878]","[-0.000824, 0.031128, 0.007935, 0.999481]","[-0.072266, 0.112305, -0.083740]","[[0.999512, 0.005249, -0.029602], [-0.005615, 0.999939, -0.010010], [0.029480, 0.010132, 0.999512]]",0.999512,"[8427, 8531, 8381, 8363]"
53.657108,"[0.109375, 0.398438, -0.625000]","[-0.124947, 0.194908, -0.070851]","[0.219999, 0.189999, 0.389193]","[-0.344999, 0.546373, -0.195784]","[0.031982, -0.011230, 0.003662]","[-0.005676, 0.016052, 0.001984, 0.999847]","[-0.001526, 0.035156, 0.007965, 0.999329]","[0.204590, 0.085693, -0.095947]","[[0.999451, 0.003723, -0.032104], [-0.004089, 0.999878, -0.011292], [0.031982, 0.011414, 0.999390]]",0.999451,"[8504, 8473, 8310, 8454]"
53.690311,"[0.117188, 0.398438, -0.617188]","[-0.138856, 0.216966, -0.078745]","[0.169998, 0.160000, 0.392475]","[-0.367053, 0.582942, -0.208334]","[0.034668, -0.010010, 0.002197]","[-0.005005, 0.017334, 0.001282, 0.999817]","[0.001343, 0.034271, 0.007874, 0.999359]","[-0.191650, 0.110107, 0.019043]","[[0.999268, 0.002319, -0.034668], [-0.002686, 0.999817, -0.010010], [0.034546, 0.010010, 0.999268]]",0.999268,"[8484, 8530, 8348, 8400]"
53.725468,"[0.117188, 0.406250, -0.613281]","[-0.153621, 0.240450, -0.087126]","[0.160000, 0.160000, 0.357594]","[-0.388953, 0.619549, -0.220802]","[0.037109, -0.008301, 0.000732]","[-0.004150, 0.018616, 0.000580, 0.999817]","[0.002716, 0.035248, 0.007812, 0.999329]","[-0.026367, 0.073486, 0.027100]","[[0.999268, 0.000916, -0.037231], [-0.001282, 0.999939, -0.008301], [0.037109, 0.008301, 0.999268]]",0.999268,"[8480, 8526, 8371, 8447]"
53.758671,"[0.117188, 0.417969, -0.609375]","[-0.161324, 0.252729, -0.091499]","[0.199999, 0.199999, 0.323399]","[-0.399810, 0.637816, -0.226986]","[0.039551, -0.006348, 0.000000]","[-0.003235, 0.019836, 0.000031, 0.999786]","[0.001617, 0.038300, 0.007843, 0.999207]","[0.121094, 0.125488, -0.047119]","[[0.999146, -0.000183, -0.039673], [-0.000183, 0.999878, -0.006470], [0.039551, 0.006470, 0.999146]]",0.999146,"[8497, 8511, 8354, 8454]"
53.791878,"[0.136719, 0.429688, -0.605469]","[-0.177363, 0.278358, -0.100606]","[0.150000, 0.169998, 0.309439]","[-0.421265, 0.674173, -0.239213]","[0.041992, -0.004639, -0.000977]","[-0.002289, 0.021027, -0.000488, 0.999786]","[0.004303, 0.038391, 0.007721, 0.999207]","[0.120605, -0.132812, -0.050781]","[[0.999146, -0.001099, -0.041992], [0.000854, 1.000000, -0.004639], [0.041992, 0.004517, 0.999146]]",0.999146,"[8466, 8553, 8380, 8414]"
53.825081,"[0.136719, 0.437500, -0.605469]","[-0.194229, 0.305394, -0.110184]","[0.179998, 0.209999, 0.285215]","[-0.442273, 0.710141, -0.251194]","[0.044922, -0.004395, -0.001709]","[-0.002197, 0.022491, -0.000824, 0.999725]","[0.003723, 0.041199, 0.007751, 0.999084]","[-0.179443, -0.000488, 0.000244]","[[0.998901, -0.001770, -0.044922], [0.001526, 0.999878, -0.004456], [0.044922, 0.004333, 0.998901]]",0.998901,"[8498, 8514, 8350, 8441]"
53.860237,"[0.136719, 0.437500, -0.601562]","[-0.211909, 0.333830, -0.120227]","[0.129999, 0.179998, 0.255863]","[-0.462726, 0.745565, -0.262869]","[0.047607, -0.002441, -0.002686]","[-0.001160, 0.023865, -0.001343, 0.999695]","[0.007141, 0.040192, 0.007599, 0.999115]","[-0.109619, 0.124023, -0.021484]","[[0.998779, -0.002747, -0.047668], [0.002625, 0.999878, -0.002441], [0.047668, 0.002197, 0.998779]]",0.998779,"[8493, 8549, 8363, 8407]"
53.893433,"[0.148438, 0.449219, -0.601562]","[-0.221044, 0.348563, -0.125417]","[0.169998, 0.230000, 0.228760]","[-0.472707, 0.763019, -0.268570]","[0.050293, -0.001953, -0.002930]","[-0.000916, 0.025208, -0.001526, 0.999695]","[0.006195, 0.044464, 0.007629, 0.998932]","[0.118408, 0.189697, 0.001221]","[[0.998779, -0.003113, -0.050354], [0.002991, 1.000000, -0.001953], [0.050354, 0.001709, 0.998779]]",0.998779,"[8526, 8489, 8309, 8456]"
53.926655,"[0.148438, 0.457031, -0.597656]","[-0.239889, 0.379038, -0.136125]","[0.109999, 0.179998, 0.197844]","[-0.492110, 0.797306, -0.279663]","[0.052246, 0.000732, -0.002930]","[0.000488, 0.026215, -0.001526, 0.999664]","[0.009949, 0.042877, 0.007477, 0.998993]","[0.165283, -0.038330, 0.008789]","[[0.998657, -0.003052, -0.052429], [0.003052, 1.000000, 0.000793], [0.052307, -0.001038, 0.998657]]",0.998657,"[8490, 8529, 8349, 8393]"
53.959843,"[0.156250, 0.457031, -0.597656]","[-0.259475, 0.410834, -0.147257]","[0.099998, 0.179998, 0.192259]","[-0.510683, 0.830642, -0.290295]","[0.054932, 0.002686, -0.002686]","[0.001465, 0.027557, -0.001434, 0.999634]","[0.012268, 0.044678, 0.007355, 0.998871]","[0.017822, 0.098633, -0.037598]","[[0.998535, -0.002808, -0.055115], [0.002930, 1.000000, 0.002747], [0.054993, -0.002991, 0.998535]]",0.998535,"[8490, 8512, 8338, 8382]"
53.99305,"[0.156250, 0.468750, -0.597656]","[-0.269537, 0.427217, -0.152977]","[0.099998, 0.249998, 0.152317]","[-0.519629, 0.846908, -0.295421]","[0.057129, 0.004150, -0.001953]","[0.002167, 0.028625, -0.001099, 0.999603]","[0.010468, 0.045898, 0.007416, 0.998840]","[0.003418, 0.203613, 0.075684]","[[0.998413, -0.002075, -0.057251], [0.002319, 1.000000, 0.004150], [0.057129, -0.004395, 0.998413]]",0.998413,"[8524, 8483, 8312, 8398]"
54.026249,"[0.156250, 0.476562, -0.601562]","[-0.290176, 0.460924, -0.164712]","[0.089998, 0.199999, 0.137211]","[-0.536773, 0.878542, -0.305259]","[0.057129, 0.007080, -0.001709]","[0.003632, 0.028564, -0.000977, 0.999573]","[0.014618, 0.047211, 0.007202, 0.998749]","[0.183838, 0.017334, -0.006104]","[[0.998291, -0.001770, -0.057129], [0.002136, 0.999878, 0.007141], [0.057007, -0.007263, 0.998291]]",0.998291,"[8534, 8543, 8317, 8352]"
54.059452,"[0.167969, 0.488281, -0.601562]","[-0.311461, 0.495839, -0.176819]","[0.059999, 0.219999, 0.123463]","[-0.552845, 0.908861, -0.314499]","[0.059326, 0.009033, -0.001465]","[0.004608, 0.029694, -0.000946, 0.999573]","[0.015350, 0.048065, 0.007141, 0.998688]","[-0.104736, 0.150879, -0.050293]","[[0.998291, -0.001648, -0.059387], [0.002136, 1.000000, 0.009094], [0.059265, -0.009216, 0.998291]]",0.998291,"[8500, 8530, 8326, 8354]"
54.092655,"[0.167969, 0.500000, -0.601562]","[-0.322336, 0.513737, -0.183006]","[0.070000, 0.279999, 0.064211]","[-0.560453, 0.923488, -0.318881]","[0.060791, 0.011230, -0.001465]","[0.005707, 0.030426, -0.000946, 0.999542]","[0.014008, 0.050140, 0.007172, 0.998596]","[0.257568, 0.113525, 0.010254]","[[0.998230, -0.001587, -0.060852], [0.002197, 1.000000, 0.011292], [0.060730, -0.011414, 0.998169]]",0.99823,"[8524, 8501, 8272, 8361]"
54.125858,"[0.179688, 0.500000, -0.601562]","[-0.344514, 0.550369, -0.195627]","[0.049999, 0.230000, 0.065819]","[-0.574757, 0.951590, -0.327138]","[0.063232, 0.012939, -0.001465]","[0.006592, 0.031708, -0.000946, 0.999481]","[0.019012, 0.051575, 0.006897, 0.998444]","[-0.182129, 0.064697, 0.054199]","[[0.997986, -0.001526, -0.063416], [0.002258, 0.999878, 0.013062], [0.063293, -0.013184, 0.997925]]",0.997986,"[8481, 8497, 8299, 8329]"
54.161026,"[0.179688, 0.507812, -0.605469]","[-0.367220, 0.588056, -0.208553]","[0.029999, 0.289999, 0.037315]","[-0.587780, 0.978052, -0.334679]","[0.065430, 0.014404, -0.001465]","[0.007324, 0.032776, -0.000946, 0.999451]","[0.018158, 0.052704, 0.006927, 0.998413]","[0.031982, 0.136963, 0.056885]","[[0.997864, -0.001465, -0.065552], [0.002319, 0.999939, 0.014465], [0.065430, -0.014709, 0.997803]]",0.997864,"[8499, 8463, 8253, 8380]"
