t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
48.589886,"[0.066406, 0.679688, -0.816406]","[0.341478, 0.807232, -0.588448]","[0.230000, 0.379999, -0.397844]","[0.373075, 1.073343, -0.778410]","[-0.000732, 0.011719, 0.149658]","[0.005890, 0.000031, 0.074768, 0.997162]","[0.016266, 0.001892, 0.026093, 0.999512]","[0.084961, 0.256836, -0.002686]","[[0.988708, 0.149109, 0.000854], [-0.149109, 0.988647, 0.011719], [0.000854, -0.011719, 0.999817]]",0.988708,"[8578, 8361, 8513, 8279]"
48.593788,"[0.089844, 0.699219, -0.824219]","[0.341478, 0.807232, -0.588448]","[0.230000, 0.409998, -0.444023]","[0.373075, 1.073343, -0.778410]","[-0.000488, 0.011230, 0.149658]","[0.005676, 0.000183, 0.074768, 0.997162]","[0.013977, 0.003052, 0.026062, 0.999542]","[0.163086, -0.244385, 0.034912]","[[0.988708, 0.149109, 0.000488], [-0.149109, 0.988647, 0.011292], [0.001099, -0.011292, 0.999817]]",0.988708,"[8570, 8366, 8517, 8301]"
48.634804,"[0.089844, 0.707031, -0.835938]","[0.355856, 0.849219, -0.618883]","[0.269999, 0.469999, -0.445618]","[0.362685, 1.075616, -0.779246]","[-0.000244, 0.013428, 0.150635]","[0.006775, 0.000397, 0.075317, 0.997131]","[0.014008, 0.004028, 0.026062, 0.999542]","[-0.245361, 0.233887, 0.045654]","[[0.988586, 0.150146, 0.000244], [-0.150146, 0.988525, 0.013489], [0.001709, -0.013489, 0.999817]]",0.988586,"[8552, 8302, 8488, 8244]"
48.779339,"[0.117188, 0.757812, -0.871094]","[0.402197, 0.995492, -0.724616]","[0.240000, 0.459999, -0.446779]","[0.311383, 1.057267, -0.762265]","[-0.002197, 0.021240, 0.154541]","[0.010712, -0.000275, 0.077301, 0.996948]","[0.022369, 0.000977, 0.026093, 0.999390]","[0.499512, -0.153320, 0.044434]","[[0.987976, 0.154053, 0.002197], [-0.154175, 0.987793, 0.021240], [0.001099, -0.021362, 0.999695]]",0.987976,"[8520, 8220, 8402, 8227]"
48.781292,"[0.117188, 0.777344, -0.882812]","[0.408189, 1.016085, -0.739456]","[0.279999, 0.529999, -0.444599]","[0.302231, 1.051319, -0.757308]","[-0.001465, 0.021484, 0.154297]","[0.010895, 0.000061, 0.077179, 0.996948]","[0.018005, 0.003052, 0.026062, 0.999481]","[0.095947, 0.210449, -0.054688]","[[0.987976, 0.153870, 0.001587], [-0.153870, 0.987793, 0.021667], [0.001709, -0.021667, 0.999695]]",0.987976,"[8497, 8225, 8406, 8219]"
48.798866,"[0.128906, 0.789062, -0.894531]","[0.408189, 1.016085, -0.739456]","[0.240000, 0.480000, -0.494345]","[0.302231, 1.051319, -0.757308]","[-0.002441, 0.024414, 0.154541]","[0.012390, -0.000336, 0.077271, 0.996918]","[0.021149, 0.001373, 0.026093, 0.999420]","[0.265869, -0.393799, -0.000977]","[[0.987976, 0.153992, 0.002563], [-0.154114, 0.987671, 0.024597], [0.001221, -0.024719, 0.999573]]",0.987976,"[8432, 8302, 8448, 8126]"
48.921921,"[0.148438, 0.808594, -0.925781]","[0.444553, 1.155864, -0.839776]","[0.249998, 0.489998, -0.476212]","[0.226424, 0.986964, -0.705245]","[-0.003906, 0.027344, 0.156006]","[0.013855, -0.000885, 0.078064, 0.996857]","[0.028229, 0.001190, 0.026093, 0.999237]","[-0.097900, -0.201660, -0.036621]","[[0.987793, 0.155518, 0.003906], [-0.155640, 0.987427, 0.027405], [0.000366, -0.027771, 0.999573]]",0.987793,"[8404, 8104, 8301, 8140]"
48.925823,"[0.148438, 0.828125, -0.929688]","[0.444553, 1.155864, -0.839776]","[0.289999, 0.569998, -0.486744]","[0.226424, 0.986964, -0.705245]","[-0.003906, 0.028320, 0.156006]","[0.014374, -0.000854, 0.078064, 0.996857]","[0.023499, 0.003021, 0.026031, 0.999359]","[0.251465, 0.319580, -0.013184]","[[0.987793, 0.155518, 0.003906], [-0.155640, 0.987427, 0.028442], [0.000488, -0.028809, 0.999573]]",0.987793,"[8402, 8087, 8297, 8115]"
48.927776,"[0.156250, 0.847656, -0.929688]","[0.444553, 1.155864, -0.839776]","[0.240000, 0.519999, -0.486744]","[0.226424, 0.986964, -0.705245]","[-0.003906, 0.028320, 0.156006]","[0.014374, -0.000854, 0.078064, 0.996857]","[0.024811, 0.001038, 0.026093, 0.999329]","[0.251465, 0.319580, -0.013184]","[[0.987793, 0.155518, 0.003906], [-0.155640, 0.987427, 0.028442], [0.000488, -0.028809, 0.999573]]",0.987793,"[8402, 8100, 8288, 8114]"
48.931683,"[0.167969, 0.867188, -0.941406]","[0.444553, 1.155864, -0.839776]","[0.299999, 0.599998, -0.523947]","[0.226424, 0.986964, -0.705245]","[-0.004883, 0.028809, 0.156006]","[0.014648, -0.001373, 0.078003, 0.996857]","[0.020264, 0.004822, 0.026001, 0.999420]","[0.204102, -0.283203, 0.076416]","[[0.987854, 0.155396, 0.005005], [-0.155518, 0.987427, 0.028931], [-0.000488, -0.029419, 0.999573]]",0.987854,"[8398, 8118, 8296, 8128]"
48.966839,"[0.179688, 0.886719, -0.953125]","[0.452911, 1.193928, -0.866936]","[0.259998, 0.539999, -0.541580]","[0.201282, 0.961506, -0.684940]","[-0.004883, 0.028320, 0.156250]","[0.014374, -0.001404, 0.078125, 0.996826]","[0.024109, 0.003021, 0.026031, 0.999359]","[-0.089844, -0.288330, -0.037842]","[[0.987671, 0.155640, 0.005005], [-0.155762, 0.987305, 0.028381], [-0.000610, -0.028870, 0.999512]]",0.987671,"[8366, 8147, 8268, 8025]"
49.023491,"[0.187500, 0.898438, -0.972656]","[0.463539, 1.249022, -0.906077]","[0.259998, 0.549999, -0.521496]","[0.160981, 0.917688, -0.650101]","[-0.003662, 0.029297, 0.155762]","[0.014832, -0.000702, 0.077911, 0.996857]","[0.026459, 0.003326, 0.026031, 0.999298]","[0.108887, 0.206787, -0.066895]","[[0.987854, 0.155212, 0.003662], [-0.155334, 0.987427, 0.029419], [0.000854, -0.029663, 0.999512]]",0.987854,"[8345, 7953, 8150, 8093]"
49.033241,"[0.199219, 0.929688, -0.976562]","[0.463539, 1.249022, -0.906077]","[0.309999, 0.649998, -0.501987]","[0.160981, 0.917688, -0.650101]","[-0.003418, 0.028320, 0.155518]","[0.014282, -0.000641, 0.077820, 0.996857]","[0.020538, 0.006409, 0.025970, 0.999420]","[-0.018799, 0.069336, -0.024902]","[[0.987793, 0.155029, 0.003479], [-0.155151, 0.987427, 0.028320], [0.000916, -0.028564, 0.999512]]",0.987793,"[8303, 7984, 8169, 8084]"
49.066444,"[0.207031, 0.949219, -0.992188]","[0.469276, 1.284226, -0.930962]","[0.259998, 0.579998, -0.566868]","[0.132540, 0.884848, -0.624059]","[-0.002930, 0.031494, 0.155518]","[0.015930, -0.000275, 0.077759, 0.996857]","[0.024750, 0.004333, 0.026001, 0.999329]","[0.544189, -0.137939, -0.026123]","[[0.987915, 0.154907, 0.002991], [-0.155029, 0.987427, 0.031677], [0.001892, -0.031799, 0.999512]]",0.987915,"[8267, 8061, 8182, 7952]"
49.099648,"[0.218750, 0.968750, -1.000000]","[0.473880, 1.318112, -0.954804]","[0.320000, 0.659998, -0.564447]","[0.102923, 0.849192, -0.595813]","[-0.001709, 0.029785, 0.154785]","[0.014954, 0.000244, 0.077423, 0.996887]","[0.021454, 0.008087, 0.025940, 0.999390]","[-0.051025, 0.073242, -0.080811]","[[0.987976, 0.154358, 0.001831], [-0.154358, 0.987549, 0.029785], [0.002686, -0.029785, 0.999512]]",0.987976,"[8246, 7922, 8136, 8003]"
49.132854,"[0.226562, 0.988281, -1.011719]","[0.477303, 1.350544, -0.977491]","[0.259998, 0.619999, -0.608385]","[0.072256, 0.810851, -0.565451]","[-0.001709, 0.029785, 0.154053]","[0.015015, 0.000244, 0.077057, 0.996918]","[0.024048, 0.005463, 0.025970, 0.999329]","[0.031250, -0.386963, 0.055176]","[[0.988098, 0.153625, 0.001831], [-0.153625, 0.987671, 0.029907], [0.002686, -0.029907, 0.999512]]",0.988098,"[8204, 7943, 8060, 7944]"
