t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
41.91119,"[-0.058594, 0.218750, -0.777344]","[-0.012724, 0.001748, -0.004756]","[0.099998, 0.059999, 0.528851]","[-0.098874, 0.013263, -0.037210]","[-0.011719, -0.007324, 0.099854]","[-0.003387, -0.006042, 0.049957, 0.998749]","[-0.004028, 0.008270, 0.028687, 0.999542]","[0.048828, 0.111816, 0.039795]","[[0.994995, 0.099731, 0.011719], [-0.099731, 0.995056, -0.007385], [-0.012451, 0.006165, 0.999939]]",0.994995,"[8422, 8210, 8158, 8109]"
41.944382,"[-0.058594, 0.218750, -0.765625]","[-0.017040, 0.002324, -0.006383]","[0.109999, 0.059999, 0.552021]","[-0.122580, 0.016274, -0.046264]","[-0.010498, -0.007324, 0.102051]","[-0.003418, -0.005463, 0.051117, 0.998688]","[-0.003998, 0.009003, 0.028687, 0.999512]","[0.007812, -0.080566, 0.028076]","[[0.994751, 0.102051, 0.010559], [-0.102051, 0.994751, -0.007446], [-0.011292, 0.006226, 0.999939]]",0.994751,"[8405, 8241, 8234, 8116]"
41.977581,"[-0.046875, 0.218750, -0.753906]","[-0.019559, 0.002657, -0.007334]","[0.139999, 0.070000, 0.553568]","[-0.135584, 0.017904, -0.051249]","[-0.008789, -0.006592, 0.104736]","[-0.003021, -0.004669, 0.052399, 0.998627]","[-0.004303, 0.011597, 0.028717, 0.999481]","[-0.108643, 0.160156, 0.114746]","[[0.994507, 0.104614, 0.008972], [-0.104614, 0.994507, -0.006592], [-0.009705, 0.005493, 0.999939]]",0.994507,"[8398, 8299, 8297, 8101]"
42.012737,"[-0.039062, 0.218750, -0.734375]","[-0.025398, 0.003424, -0.009545]","[0.129999, 0.059999, 0.578566]","[-0.163917, 0.021403, -0.062149]","[-0.007324, -0.008301, 0.107178]","[-0.004028, -0.003998, 0.053619, 0.998566]","[-0.003784, 0.012177, 0.028717, 0.999481]","[0.023682, 0.101562, 0.110596]","[[0.994263, 0.107056, 0.007507], [-0.107056, 0.994263, -0.008545], [-0.008484, 0.007568, 1.000000]]",0.994263,"[8497, 8286, 8302, 8201]"
42.045956,"[-0.039062, 0.218750, -0.718750]","[-0.032406, 0.004333, -0.012206]","[0.160000, 0.089998, 0.612434]","[-0.195340, 0.025205, -0.074302]","[-0.005615, -0.007080, 0.108643]","[-0.003418, -0.003082, 0.054413, 0.998505]","[-0.005188, 0.014191, 0.028748, 0.999451]","[0.031250, 0.049561, 0.004883]","[[0.994019, 0.108643, 0.005737], [-0.108643, 0.994019, -0.007202], [-0.006592, 0.006470, 0.999939]]",0.994019,"[8464, 8339, 8346, 8202]"
42.081097,"[-0.039062, 0.226562, -0.707031]","[-0.040699, 0.005397, -0.015366]","[0.139999, 0.080000, 0.618715]","[-0.229793, 0.029279, -0.087701]","[-0.003174, -0.007324, 0.110596]","[-0.003540, -0.001862, 0.055389, 0.998444]","[-0.005219, 0.013824, 0.028717, 0.999451]","[0.022705, -0.077881, 0.001221]","[[0.993774, 0.110596, 0.003296], [-0.110596, 0.993774, -0.007324], [-0.004150, 0.006836, 0.999878]]",0.993774,"[8532, 8364, 8405, 8255]"
42.1143,"[-0.019531, 0.226562, -0.691406]","[-0.045364, 0.005989, -0.017148]","[0.169998, 0.089998, 0.629789]","[-0.248126, 0.031407, -0.094862]","[0.000000, -0.008301, 0.112305]","[-0.004120, -0.000214, 0.056183, 0.998383]","[-0.005463, 0.017365, 0.028748, 0.999420]","[-0.038086, 0.092041, 0.071533]","[[0.993530, 0.112183, -0.000061], [-0.112183, 0.993530, -0.008301], [-0.000916, 0.008179, 0.999817]]",0.99353,"[8521, 8390, 8442, 8309]"
42.147518,"[-0.019531, 0.226562, -0.675781]","[-0.055807, 0.007302, -0.021148]","[0.160000, 0.080000, 0.633518]","[-0.286947, 0.035824, -0.110098]","[0.002197, -0.006592, 0.113281]","[-0.003357, 0.000977, 0.056732, 0.998383]","[-0.005096, 0.017853, 0.028748, 0.999390]","[-0.040039, 0.277344, 0.026367]","[[0.993530, 0.113159, -0.002319], [-0.113281, 0.993530, -0.006653], [0.001465, 0.006775, 0.999939]]",0.99353,"[8559, 8446, 8459, 8285]"
42.180721,"[-0.019531, 0.226562, -0.664062]","[-0.067819, 0.008790, -0.025765]","[0.169998, 0.089998, 0.618950]","[-0.328496, 0.040413, -0.126513]","[0.004395, -0.007812, 0.113770]","[-0.004059, 0.002045, 0.056976, 0.998352]","[-0.005432, 0.019073, 0.028748, 0.999359]","[0.211670, -0.330078, -0.024414]","[[0.993408, 0.113647, -0.004517], [-0.113770, 0.993408, -0.007935], [0.003540, 0.008301, 0.999878]]",0.993408,"[8616, 8444, 8462, 8370]"
42.215862,"[-0.007812, 0.238281, -0.652344]","[-0.074446, 0.009602, -0.028320]","[0.179998, 0.109999, 0.604427]","[-0.350240, 0.042758, -0.135149]","[0.007324, -0.007324, 0.114258]","[-0.003876, 0.003448, 0.057190, 0.998322]","[-0.006805, 0.021423, 0.028809, 0.999329]","[0.095947, -0.015625, -0.024902]","[[0.993286, 0.114075, -0.007324], [-0.114197, 0.993286, -0.007385], [0.006348, 0.008118, 0.999817]]",0.993286,"[8598, 8500, 8476, 8341]"
42.247112,"[-0.007812, 0.250000, -0.644531]","[-0.089004, 0.011365, -0.033949]","[0.169998, 0.099998, 0.577419]","[-0.395536, 0.047514, -0.153241]","[0.008789, -0.008545, 0.114258]","[-0.004547, 0.004242, 0.057190, 0.998352]","[-0.007050, 0.022156, 0.028809, 0.999298]","[-0.190186, 0.218262, 0.015137]","[[0.993408, 0.114075, -0.008972], [-0.114197, 0.993408, -0.008667], [0.007874, 0.009521, 0.999939]]",0.993408,"[8626, 8468, 8467, 8382]"
42.315472,"[0.007812, 0.250000, -0.617188]","[-0.123643, 0.015452, -0.047428]","[0.189999, 0.119999, 0.610926]","[-0.492534, 0.057093, -0.192465]","[0.015869, -0.010254, 0.113281]","[-0.005646, 0.007690, 0.056702, 0.998352]","[-0.007507, 0.027069, 0.028839, 0.999176]","[0.127197, -0.131104, -0.112305]","[[0.993469, 0.113037, -0.015991], [-0.113281, 0.993469, -0.010437], [0.014648, 0.012146, 0.999817]]",0.993469,"[8681, 8518, 8502, 8454]"
42.348675,"[0.007812, 0.257812, -0.605469]","[-0.133510, 0.016590, -0.051288]","[0.169998, 0.109999, 0.604628]","[-0.517925, 0.059456, -0.202848]","[0.018799, -0.009277, 0.112793]","[-0.005127, 0.009125, 0.056549, 0.998352]","[-0.007507, 0.027435, 0.028839, 0.999176]","[-0.051270, 0.093018, -0.029785]","[[0.993408, 0.112732, -0.018799], [-0.112976, 0.993530, -0.009277], [0.017578, 0.011230, 0.999756]]",0.993408,"[8657, 8569, 8567, 8428]"
42.381878,"[0.019531, 0.257812, -0.593750]","[-0.154751, 0.019004, -0.059627]","[0.179998, 0.129999, 0.572472]","[-0.569828, 0.064090, -0.224227]","[0.022217, -0.008789, 0.112549]","[-0.005035, 0.010925, 0.056366, 0.998352]","[-0.008392, 0.030518, 0.028870, 0.999054]","[-0.073730, 0.083984, 0.008057]","[[0.993408, 0.112366, -0.022400], [-0.112610, 0.993591, -0.008850], [0.021179, 0.011292, 0.999756]]",0.993408,"[8651, 8568, 8591, 8474]"
42.417034,"[0.027344, 0.269531, -0.585938]","[-0.178042, 0.021595, -0.068815]","[0.160000, 0.099998, 0.551437]","[-0.622961, 0.068544, -0.246344]","[0.025879, -0.009766, 0.111572]","[-0.005585, 0.012634, 0.055969, 0.998352]","[-0.007233, 0.031952, 0.028870, 0.999023]","[0.001221, 0.115967, -0.028076]","[[0.993469, 0.111511, -0.025879], [-0.111877, 0.993713, -0.009766], [0.024536, 0.012573, 0.999634]]",0.993469,"[8699, 8609, 8589, 8473]"
42.450237,"[0.039062, 0.269531, -0.582031]","[-0.190472, 0.022954, -0.073736]","[0.179998, 0.139999, 0.503241]","[-0.649895, 0.070682, -0.257650]","[0.029297, -0.009766, 0.110840]","[-0.005676, 0.014374, 0.055511, 0.998352]","[-0.008850, 0.035645, 0.028931, 0.998901]","[-0.012207, 0.065430, 0.048828]","[[0.993469, 0.110657, -0.029358], [-0.111023, 0.993774, -0.009766], [0.028015, 0.012939, 0.999512]]",0.993469,"[8697, 8589, 8605, 8491]"
42.48344,"[0.039062, 0.269531, -0.578125]","[-0.216919, 0.025796, -0.084249]","[0.169998, 0.119999, 0.481449]","[-0.704285, 0.074740, -0.280690]","[0.032227, -0.010986, 0.110107]","[-0.006348, 0.015808, 0.055267, 0.998322]","[-0.007690, 0.037201, 0.028900, 0.998840]","[-0.053955, 0.043213, -0.094727]","[[0.993347, 0.110046, -0.032288], [-0.110535, 0.993774, -0.010986], [0.030823, 0.014404, 0.999390]]",0.993347,"[8747, 8616, 8589, 8490]"
42.516644,"[0.039062, 0.277344, -0.570312]","[-0.245499, 0.028789, -0.095672]","[0.150000, 0.119999, 0.458096]","[-0.759094, 0.078447, -0.304211]","[0.034668, -0.009766, 0.109131]","[-0.005859, 0.017029, 0.054718, 0.998322]","[-0.008148, 0.038422, 0.028931, 0.998779]","[0.225098, 0.180908, -0.114990]","[[0.993347, 0.108948, -0.034668], [-0.109436, 0.993835, -0.009888], [0.033325, 0.013550, 0.999268]]",0.993347,"[8740, 8650, 8579, 8451]"
42.551796,"[0.046875, 0.277344, -0.562500]","[-0.276224, 0.031919, -0.108020]","[0.160000, 0.139999, 0.428806]","[-0.813982, 0.081737, -0.328103]","[0.038818, -0.010254, 0.107666]","[-0.006165, 0.019165, 0.053986, 0.998322]","[-0.008667, 0.041870, 0.028961, 0.998657]","[0.021973, 0.151123, -0.083008]","[[0.993347, 0.107544, -0.038879], [-0.108032, 0.994019, -0.010315], [0.037537, 0.014343, 0.999084]]",0.993347,"[8718, 8649, 8620, 8519]"
42.584999,"[0.046875, 0.289062, -0.558594]","[-0.292393, 0.033530, -0.114548]","[0.119999, 0.129999, 0.390369]","[-0.841354, 0.083205, -0.340156]","[0.042480, -0.010742, 0.106445]","[-0.006561, 0.021027, 0.053406, 0.998322]","[-0.008881, 0.042358, 0.028961, 0.998627]","[0.025635, 0.040527, -0.031250]","[[0.993347, 0.106323, -0.042664], [-0.106934, 0.994141, -0.010925], [0.041199, 0.015320, 0.998962]]",0.993347,"[8723, 8649, 8616, 8544]"
42.618202,"[0.058594, 0.289062, -0.558594]","[-0.326322, 0.036832, -0.128308]","[0.139999, 0.150000, 0.363110]","[-0.895723, 0.085744, -0.364396]","[0.046387, -0.010742, 0.104980]","[-0.006561, 0.022919, 0.052673, 0.998322]","[-0.009613, 0.046906, 0.029022, 0.998413]","[-0.155518, 0.153320, -0.001465]","[[0.993347, 0.104858, -0.046448], [-0.105469, 0.994324, -0.010742], [0.044983, 0.015503, 0.998779]]",0.993347,"[8701, 8652, 8618, 8530]"
42.651405,"[0.066406, 0.289062, -0.554688]","[-0.362361, 0.040221, -0.143017]","[0.119999, 0.139999, 0.334126]","[-0.949321, 0.087702, -0.388727]","[0.050537, -0.009277, 0.103271]","[-0.005981, 0.025085, 0.051819, 0.998322]","[-0.008820, 0.048828, 0.028992, 0.998322]","[-0.013184, 0.323975, -0.020264]","[[0.993347, 0.103149, -0.050720], [-0.103760, 0.994507, -0.009399], [0.049377, 0.014526, 0.998596]]",0.993347,"[8741, 8686, 8632, 8515]"
42.684612,"[0.058594, 0.296875, -0.550781]","[-0.381157, 0.041941, -0.150727]","[0.099998, 0.129999, 0.280685]","[-0.975724, 0.088444, -0.400891]","[0.054443, -0.009766, 0.101807]","[-0.006348, 0.026978, 0.051086, 0.998322]","[-0.008789, 0.050293, 0.028992, 0.998260]","[0.158691, 0.060059, -0.045166]","[[0.993347, 0.101624, -0.054504], [-0.102356, 0.994690, -0.009949], [0.053162, 0.015442, 0.998474]]",0.993347,"[8754, 8685, 8613, 8552]"
42.717815,"[0.058594, 0.296875, -0.546875]","[-0.420288, 0.045418, -0.166861]","[0.099998, 0.150000, 0.252047]","[-1.027548, 0.089416, -0.425153]","[0.058594, -0.010254, 0.100342]","[-0.006622, 0.029053, 0.050354, 0.998291]","[-0.009308, 0.053345, 0.029053, 0.998108]","[-0.091309, -0.213623, -0.016357]","[[0.993225, 0.100098, -0.058655], [-0.100952, 0.994812, -0.010376], [0.057312, 0.016113, 0.998230]]",0.993225,"[8728, 8674, 8613, 8571]"
42.752972,"[0.066406, 0.308594, -0.550781]","[-0.461414, 0.048918, -0.183939]","[0.080000, 0.139999, 0.197660]","[-1.077793, 0.089661, -0.449234]","[0.062256, -0.009033, 0.098389]","[-0.006134, 0.030945, 0.049347, 0.998291]","[-0.009460, 0.056030, 0.029053, 0.997955]","[0.151611, -0.026367, -0.071289]","[[0.993225, 0.098083, -0.062378], [-0.098938, 0.995056, -0.009216], [0.061157, 0.015320, 0.997986]]",0.993225,"[8722, 8717, 8607, 8536]"
42.786175,"[0.078125, 0.308594, -0.550781]","[-0.504466, 0.052412, -0.201953]","[0.049999, 0.139999, 0.182718]","[-1.126150, 0.089125, -0.473027]","[0.066162, -0.009766, 0.096436]","[-0.006470, 0.032867, 0.048370, 0.998260]","[-0.009033, 0.058594, 0.029053, 0.997803]","[0.184082, -0.012939, -0.096680]","[[0.993103, 0.096130, -0.066284], [-0.096985, 0.995178, -0.009766], [0.064941, 0.016113, 0.997681]]",0.993103,"[8726, 8698, 8586, 8519]"
42.819378,"[0.078125, 0.316406, -0.554688]","[-0.526695, 0.054148, -0.211309]","[0.049999, 0.160000, 0.116722]","[-1.149535, 0.088549, -0.484787]","[0.071289, -0.010010, 0.094727]","[-0.006683, 0.035400, 0.047516, 0.998199]","[-0.010254, 0.061920, 0.029144, 0.997589]","[-0.085449, 0.161621, -0.070801]","[[0.992859, 0.094360, -0.071289], [-0.095337, 0.995300, -0.010010], [0.069946, 0.016724, 0.997253]]",0.992859,"[8737, 8698, 8589, 8555]"
42.852581,"[0.078125, 0.316406, -0.550781]","[-0.572480, 0.057574, -0.230698]","[0.019999, 0.129999, 0.092361]","[-1.194522, 0.086752, -0.507962]","[0.075928, -0.010986, 0.093262]","[-0.007233, 0.037750, 0.046814, 0.998169]","[-0.008606, 0.063812, 0.029053, 0.997498]","[-0.057617, 0.300293, -0.016357]","[[0.992737, 0.092896, -0.076050], [-0.093994, 0.995483, -0.010986], [0.074585, 0.017944, 0.997009]]",0.992737,"[8743, 8690, 8594, 8549]"
42.88578,"[0.078125, 0.328125, -0.562500]","[-0.619978, 0.060914, -0.250985]","[0.019999, 0.160000, 0.042021]","[-1.236927, 0.084062, -0.530605]","[0.080322, -0.010742, 0.092285]","[-0.007202, 0.039978, 0.046356, 0.998077]","[-0.010590, 0.067413, 0.029175, 0.997223]","[0.085693, 0.192871, 0.004395]","[[0.992371, 0.091919, -0.080444], [-0.093140, 0.995483, -0.010742], [0.079102, 0.018066, 0.996582]]",0.992371,"[8720, 8676, 8588, 8556]"
42.92094,"[0.078125, 0.328125, -0.562500]","[-0.669084, 0.064130, -0.272146]","[-0.009998, 0.129999, 0.009487]","[-1.276514, 0.080443, -0.552631]","[0.084473, -0.010498, 0.091553]","[-0.007263, 0.042023, 0.045990, 0.998016]","[-0.008820, 0.069550, 0.029083, 0.997101]","[-0.020752, 0.333984, 0.010742]","[[0.992126, 0.091125, -0.084534], [-0.092468, 0.995544, -0.010681], [0.083191, 0.018372, 0.996277]]",0.992126,"[8763, 8713, 8590, 8496]"
42.95414,"[0.066406, 0.339844, -0.566406]","[-0.694194, 0.065680, -0.283043]","[-0.039999, 0.139999, -0.020111]","[-1.295165, 0.078274, -0.563380]","[0.088623, -0.011475, 0.091064]","[-0.007812, 0.044006, 0.045837, 0.997925]","[-0.009979, 0.071289, 0.029175, 0.996948]","[-0.073730, 0.299316, 0.016357]","[[0.991821, 0.090698, -0.088562], [-0.092163, 0.995544, -0.011597], [0.087097, 0.019653, 0.995850]]",0.991821,"[8770, 8656, 8564, 8528]"
42.987347,"[0.066406, 0.347656, -0.566406]","[-0.745484, 0.068642, -0.305463]","[-0.070000, 0.150000, -0.040054]","[-1.330090, 0.073202, -0.584320]","[0.092773, -0.010742, 0.091064]","[-0.007538, 0.046143, 0.045837, 0.997833]","[-0.010651, 0.073517, 0.029205, 0.996796]","[0.133545, -0.030762, 0.012207]","[[0.991394, 0.090698, -0.092773], [-0.092163, 0.995544, -0.010864], [0.091309, 0.019287, 0.995483]]",0.991394,"[8754, 8680, 8582, 8509]"
43.020565,"[0.066406, 0.347656, -0.574219]","[-0.798068, 0.071386, -0.328684]","[-0.080000, 0.129999, -0.081585]","[-1.361651, 0.067133, -0.604436]","[0.096924, -0.011475, 0.091797]","[-0.008026, 0.048218, 0.046173, 0.997742]","[-0.009460, 0.076752, 0.029144, 0.996552]","[-0.025391, -0.059570, -0.003662]","[[0.991089, 0.091309, -0.096985], [-0.092896, 0.995605, -0.011658], [0.095398, 0.020447, 0.995178]]",0.991089,"[8753, 8674, 8583, 8492]"
43.055702,"[0.058594, 0.359375, -0.585938]","[-0.824811, 0.072665, -0.340588]","[-0.119999, 0.150000, -0.130556]","[-1.376122, 0.063718, -0.614168]","[0.100830, -0.010742, 0.092773]","[-0.007690, 0.050171, 0.046692, 0.997589]","[-0.011108, 0.078522, 0.029266, 0.996399]","[0.044678, -0.045654, -0.005371]","[[0.990417, 0.092346, -0.100830], [-0.093933, 0.995361, -0.010742], [0.099365, 0.020020, 0.994690]]",0.990417,"[8745, 8683, 8574, 8458]"
43.088924,"[0.058594, 0.359375, -0.593750]","[-0.879078, 0.075008, -0.364942]","[-0.139999, 0.139999, -0.170582]","[-1.402333, 0.056122, -0.632925]","[0.105469, -0.011475, 0.094238]","[-0.008179, 0.052429, 0.047424, 0.997437]","[-0.010406, 0.081177, 0.029236, 0.996185]","[-0.282715, 0.029541, 0.055176]","[[0.989868, 0.093689, -0.105347], [-0.095520, 0.995239, -0.011414], [0.103760, 0.021301, 0.994202]]",0.989868,"[8736, 8640, 8598, 8472]"
43.122108,"[0.046875, 0.367188, -0.601562]","[-0.934320, 0.077035, -0.390022]","[-0.160000, 0.129999, -0.213327]","[-1.424793, 0.047490, -0.650707]","[0.109131, -0.012207, 0.095703]","[-0.008667, 0.054199, 0.048187, 0.997345]","[-0.010468, 0.083740, 0.029236, 0.996002]","[0.209229, 0.248779, 0.049805]","[[0.989502, 0.095093, -0.108948], [-0.097046, 0.995239, -0.012146], [0.107239, 0.022522, 0.994019]]",0.989502,"[8791, 8627, 8533, 8455]"
43.155315,"[0.046875, 0.367188, -0.613281]","[-0.990351, 0.078705, -0.415770]","[-0.219999, 0.150000, -0.271746]","[-1.443378, 0.037823, -0.667449]","[0.112061, -0.011963, 0.097900]","[-0.008667, 0.055756, 0.049255, 0.997192]","[-0.011261, 0.084595, 0.029327, 0.995911]","[-0.154541, 0.062012, 0.120605]","[[0.988892, 0.097229, -0.112000], [-0.099182, 0.994934, -0.011902], [0.110291, 0.022766, 0.993591]]",0.988892,"[8750, 8649, 8532, 8414]"
43.190472,"[0.039062, 0.378906, -0.625000]","[-1.018610, 0.079393, -0.428880]","[-0.209999, 0.129999, -0.291937]","[-1.451174, 0.032602, -0.675411]","[0.116211, -0.011475, 0.100342]","[-0.008698, 0.057770, 0.050507, 0.997040]","[-0.011139, 0.088867, 0.029327, 0.995544]","[0.118164, 0.114258, 0.131348]","[[0.988281, 0.099670, -0.116089], [-0.101746, 0.994812, -0.011597], [0.114258, 0.023193, 0.993225]]",0.988281,"[8761, 8620, 8525, 8412]"
43.221737,"[0.039062, 0.378906, -0.628906]","[-1.075560, 0.080451, -0.455564]","[-0.289999, 0.139999, -0.296124]","[-1.463768, 0.021383, -0.690511]","[0.119873, -0.012939, 0.102783]","[-0.009491, 0.059509, 0.051758, 0.996826]","[-0.012604, 0.088776, 0.029449, 0.995514]","[0.036377, 0.125244, 0.023193]","[[0.987427, 0.101990, -0.119629], [-0.104309, 0.994385, -0.012878], [0.117554, 0.025085, 0.992615]]",0.987427,"[8785, 8611, 8495, 8390]"
43.256878,"[0.019531, 0.386719, -0.644531]","[-1.132911, 0.081050, -0.482811]","[-0.279999, 0.119999, -0.353577]","[-1.472260, 0.009142, -0.704460]","[0.123535, -0.011963, 0.105713]","[-0.009308, 0.061371, 0.053162, 0.996643]","[-0.013214, 0.092438, 0.029541, 0.995178]","[0.027832, 0.051270, 0.055176]","[[0.986694, 0.104797, -0.123352], [-0.107117, 0.994080, -0.012085], [0.121277, 0.025024, 0.992188]]",0.986694,"[8761, 8621, 8537, 8354]"
43.292034,"[0.007812, 0.386719, -0.656250]","[-1.190526, 0.081152, -0.510585]","[-0.309999, 0.109999, -0.383167]","[-1.476608, -0.004115, -0.717224]","[0.127197, -0.012695, 0.108643]","[-0.009827, 0.063202, 0.054626, 0.996429]","[-0.013641, 0.094513, 0.029572, 0.994965]","[0.030518, -0.070801, 0.064209]","[[0.985901, 0.107544, -0.127014], [-0.110107, 0.993652, -0.012695], [0.124817, 0.026489, 0.991638]]",0.985901,"[8776, 8604, 8494, 8357]"
43.323284,"[0.000000, 0.386719, -0.660156]","[-1.219370, 0.081004, -0.524649]","[-0.389999, 0.139999, -0.394890]","[-1.477214, -0.011115, -0.723152]","[0.129883, -0.012207, 0.110840]","[-0.009766, 0.064484, 0.055786, 0.996307]","[-0.015228, 0.094086, 0.029724, 0.994995]","[-0.006348, 0.340332, 0.081787]","[[0.985413, 0.109863, -0.129578], [-0.112427, 0.993530, -0.012329], [0.127380, 0.026611, 0.991394]]",0.985413,"[8786, 8591, 8493, 8307]"
43.358437,"[-0.007812, 0.398438, -0.675781]","[-1.277046, 0.080285, -0.553114]","[-0.379999, 0.109999, -0.449240]","[-1.475273, -0.025853, -0.734084]","[0.132324, -0.012207, 0.113525]","[-0.009888, 0.065765, 0.057068, 0.996124]","[-0.014496, 0.098206, 0.029694, 0.994598]","[0.077148, 0.342529, 0.058350]","[[0.984680, 0.112305, -0.132141], [-0.114990, 0.993103, -0.012268], [0.129822, 0.027161, 0.990967]]",0.98468,"[8744, 8608, 8466, 8273]"
43.391644,"[-0.027344, 0.398438, -0.687500]","[-1.334575, 0.078971, -0.581986]","[-0.469999, 0.119999, -0.466785]","[-1.469114, -0.041554, -0.743757]","[0.134521, -0.013672, 0.115479]","[-0.010742, 0.066742, 0.058136, 0.996033]","[-0.015137, 0.096771, 0.029724, 0.994720]","[-0.065674, -0.064453, 0.069580]","[[0.984314, 0.114319, -0.134216], [-0.117249, 0.992981, -0.013672], [0.131653, 0.029175, 0.990845]]",0.984314,"[8761, 8590, 8439, 8292]"
