t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
55.637177,"[-0.128906, 0.187500, -0.660156]","[0.004662, 0.001233, -0.002650]","[0.080000, 0.080000, 0.499125]","[0.044854, 0.011923, -0.025549]","[-0.008057, 0.000732, 0.152832]","[0.000732, -0.004059, 0.076477, 0.997040]","[-0.005005, 0.005219, 0.047241, 0.998840]","[0.141602, 0.110352, 0.203613]","[[0.988159, 0.152405, 0.008179], [-0.152527, 0.988159, 0.000732], [-0.008057, -0.002075, 0.999817]]",0.988159,"[8308, 8090, 8232, 8029]"
55.67038,"[-0.128906, 0.199219, -0.644531]","[0.006677, 0.001769, -0.003798]","[0.070000, 0.080000, 0.523376]","[0.058708, 0.015648, -0.033479]","[-0.008057, 0.002197, 0.156982]","[0.001495, -0.003967, 0.078491, 0.996918]","[-0.005615, 0.004639, 0.047241, 0.998840]","[0.029297, -0.101562, 0.108887]","[[0.987671, 0.156433, 0.008118], [-0.156555, 0.987671, 0.002258], [-0.007751, -0.003601, 0.999939]]",0.987671,"[8309, 8241, 8310, 8000]"
55.703583,"[-0.128906, 0.199219, -0.636719]","[0.009280, 0.002464, -0.005283]","[0.080000, 0.089998, 0.562393]","[0.074993, 0.020046, -0.042816]","[-0.006348, 0.000732, 0.160889]","[0.000732, -0.003204, 0.080475, 0.996765]","[-0.006104, 0.004913, 0.047241, 0.998840]","[0.000000, 0.201904, 0.083008]","[[0.987061, 0.160339, 0.006470], [-0.160461, 0.987061, 0.000854], [-0.006348, -0.001953, 1.000000]]",0.987061,"[8399, 8216, 8368, 8093]"
55.738739,"[-0.128906, 0.199219, -0.613281]","[0.012569, 0.003344, -0.007162]","[0.109999, 0.109999, 0.607559]","[0.093800, 0.025148, -0.053621]","[-0.005615, -0.000488, 0.165771]","[-0.000031, -0.002869, 0.082855, 0.996582]","[-0.007019, 0.006317, 0.047241, 0.998810]","[-0.083740, 0.225342, 0.185547]","[[0.986328, 0.165100, 0.005676], [-0.165100, 0.986328, -0.000549], [-0.005798, -0.000427, 1.000000]]",0.986328,"[8453, 8248, 8392, 8147]"
55.773895,"[-0.117188, 0.199219, -0.593750]","[0.014501, 0.003863, -0.008267]","[0.099998, 0.109999, 0.627840]","[0.104164, 0.027970, -0.059584]","[-0.006592, -0.000977, 0.170166]","[-0.000244, -0.003357, 0.085022, 0.996368]","[-0.007019, 0.006195, 0.047241, 0.998810]","[0.114014, -0.214844, 0.176514]","[[0.985474, 0.169373, 0.006653], [-0.169373, 0.985474, -0.001099], [-0.006775, -0.000122, 0.999878]]",0.985474,"[8512, 8306, 8406, 8136]"
55.805149,"[-0.117188, 0.207031, -0.578125]","[0.019004, 0.005074, -0.010845]","[0.129999, 0.139999, 0.665531]","[0.126837, 0.034167, -0.072650]","[-0.005615, 0.000000, 0.173096]","[0.000336, -0.002838, 0.086548, 0.996246]","[-0.008911, 0.007385, 0.047272, 0.998810]","[-0.094482, 0.216309, 0.041504]","[[0.984985, 0.172363, 0.005676], [-0.172485, 0.984985, 0.000061], [-0.005676, -0.001160, 0.999939]]",0.984985,"[8472, 8361, 8470, 8121]"
55.838345,"[-0.109375, 0.207031, -0.566406]","[0.024444, 0.006542, -0.013963]","[0.109999, 0.109999, 0.636255]","[0.152094, 0.041108, -0.087240]","[-0.004150, -0.001953, 0.175293]","[-0.000793, -0.002228, 0.087646, 0.996155]","[-0.007507, 0.006439, 0.047241, 0.998810]","[-0.225342, 0.007812, 0.024902]","[[0.984619, 0.174561, 0.004272], [-0.174561, 0.984619, -0.002014], [-0.004639, 0.001160, 0.999939]]",0.984619,"[8491, 8338, 8475, 8217]"
55.871552,"[-0.109375, 0.207031, -0.550781]","[0.027546, 0.007381, -0.015743]","[0.119999, 0.129999, 0.657084]","[0.165676, 0.044856, -0.095099]","[-0.002197, -0.003418, 0.176514]","[-0.001587, -0.001343, 0.088196, 0.996094]","[-0.008362, 0.006622, 0.047272, 0.998810]","[-0.060303, 0.131836, 0.043457]","[[0.984375, 0.175659, 0.002380], [-0.175659, 0.984375, -0.003418], [-0.002991, 0.002930, 0.999878]]",0.984375,"[8518, 8351, 8491, 8262]"
55.904751,"[-0.097656, 0.226562, -0.535156]","[0.034576, 0.009288, -0.019782]","[0.139999, 0.160000, 0.645031]","[0.194716, 0.052908, -0.111937]","[-0.001221, -0.004639, 0.177490]","[-0.002289, -0.000885, 0.088715, 0.996063]","[-0.010986, 0.007965, 0.047302, 0.998779]","[-0.049072, -0.064453, 0.069580]","[[0.984253, 0.176697, 0.001343], [-0.176697, 0.984253, -0.004761], [-0.002197, 0.004395, 0.999939]]",0.984253,"[8537, 8371, 8505, 8305]"
55.939911,"[-0.097656, 0.226562, -0.519531]","[0.042789, 0.011524, -0.024507]","[0.139999, 0.139999, 0.657394]","[0.226169, 0.061686, -0.130224]","[-0.000244, -0.004639, 0.177979]","[-0.002319, -0.000336, 0.088989, 0.996033]","[-0.009918, 0.007294, 0.047272, 0.998779]","[0.022461, 0.025391, 0.063721]","[[0.984131, 0.177246, 0.000244], [-0.177246, 0.984131, -0.004700], [-0.001099, 0.004578, 0.999939]]",0.984131,"[8564, 8445, 8563, 8304]"
56.006313,"[-0.089844, 0.238281, -0.488281]","[0.057524, 0.015555, -0.033001]","[0.169998, 0.179998, 0.671679]","[0.277584, 0.076164, -0.160230]","[0.003174, -0.008057, 0.178467]","[-0.004120, 0.001312, 0.089203, 0.996002]","[-0.011932, 0.008118, 0.047302, 0.998749]","[-0.049805, -0.029785, 0.018555]","[[0.984009, 0.177612, -0.003357], [-0.177734, 0.984009, -0.008057], [0.001770, 0.008423, 0.999878]]",0.984009,"[8605, 8463, 8624, 8423]"
56.037567,"[-0.078125, 0.250000, -0.480469]","[0.069080, 0.018733, -0.039678]","[0.150000, 0.150000, 0.668678]","[0.314438, 0.086643, -0.181829]","[0.004150, -0.009033, 0.178711]","[-0.004669, 0.001770, 0.089294, 0.996002]","[-0.011261, 0.006989, 0.047272, 0.998779]","[-0.060791, 0.103027, -0.003174]","[[0.984009, 0.177795, -0.004333], [-0.177917, 0.984009, -0.009033], [0.002625, 0.009644, 0.999939]]",0.984009,"[8648, 8486, 8638, 8406]"
56.07663,"[-0.078125, 0.250000, -0.460938]","[0.082113, 0.022332, -0.047222]","[0.150000, 0.160000, 0.655115]","[0.353123, 0.097737, -0.204583]","[0.005615, -0.010010, 0.178955]","[-0.005249, 0.002411, 0.089508, 0.995972]","[-0.011688, 0.006042, 0.047272, 0.998779]","[0.069824, -0.022949, -0.008301]","[[0.983887, 0.178223, -0.005737], [-0.178345, 0.983887, -0.010071], [0.003784, 0.010925, 0.999878]]",0.983887,"[8668, 8509, 8663, 8454]"
56.230934,"[-0.046875, 0.269531, -0.414062]","[0.150200, 0.041375, -0.086843]","[0.169998, 0.169998, 0.577169]","[0.521250, 0.147219, -0.304586]","[0.004395, -0.013184, 0.182129]","[-0.006805, 0.001678, 0.091064, 0.995819]","[-0.012299, 0.003265, 0.047241, 0.998779]","[-0.032959, 0.100830, -0.022217]","[[0.983337, 0.181274, -0.004578], [-0.181396, 0.983276, -0.013306], [0.002014, 0.013916, 0.999817]]",0.983337,"[8766, 8617, 8752, 8519]"
56.232883,"[-0.046875, 0.269531, -0.429688]","[0.150200, 0.041375, -0.086843]","[0.189999, 0.199999, 0.494272]","[0.521250, 0.147219, -0.304586]","[0.004150, -0.013672, 0.182129]","[-0.006958, 0.001526, 0.091064, 0.995819]","[-0.013580, 0.004181, 0.047272, 0.998779]","[-0.059326, -0.121826, 0.037109]","[[0.983337, 0.181274, -0.004272], [-0.181396, 0.983276, -0.013672], [0.001709, 0.014160, 0.999817]]",0.983337,"[8791, 8625, 8743, 8538]"
56.238735,"[-0.039062, 0.277344, -0.421875]","[0.150200, 0.041375, -0.086843]","[0.189999, 0.169998, 0.515396]","[0.521250, 0.147219, -0.304586]","[0.003906, -0.013672, 0.182373]","[-0.006958, 0.001404, 0.091187, 0.995819]","[-0.012482, 0.004364, 0.047272, 0.998779]","[-0.019043, -0.187744, 0.078613]","[[0.983337, 0.181519, -0.004028], [-0.181641, 0.983276, -0.013672], [0.001465, 0.014160, 0.999878]]",0.983337,"[8758, 8623, 8769, 8532]"
56.379364,"[-0.039062, 0.289062, -0.390625]","[0.232007, 0.064733, -0.134867]","[0.189999, 0.179998, 0.422520]","[0.675309, 0.194872, -0.398241]","[0.004150, -0.015381, 0.186279]","[-0.007843, 0.001404, 0.093109, 0.995636]","[-0.012329, -0.002472, 0.047180, 0.998779]","[0.143311, -0.112305, -0.031738]","[[0.982666, 0.185303, -0.004211], [-0.185425, 0.982544, -0.015381], [0.001282, 0.015869, 0.999878]]",0.982666,"[8788, 8619, 8836, 8562]"
56.383266,"[-0.027344, 0.296875, -0.390625]","[0.245408, 0.068607, -0.142777]","[0.209999, 0.209999, 0.432360]","[0.697020, 0.201823, -0.411646]","[0.003906, -0.015137, 0.186279]","[-0.007812, 0.001343, 0.093140, 0.995636]","[-0.014069, -0.000916, 0.047211, 0.998779]","[-0.087402, -0.046875, 0.035645]","[[0.982666, 0.185364, -0.004089], [-0.185486, 0.982544, -0.015320], [0.001160, 0.015808, 0.999878]]",0.982666,"[8768, 8613, 8830, 8572]"
56.38718,"[-0.019531, 0.308594, -0.386719]","[0.245408, 0.068607, -0.142777]","[0.230000, 0.219999, 0.430777]","[0.697020, 0.201823, -0.411646]","[0.003662, -0.015137, 0.186279]","[-0.007690, 0.001160, 0.093140, 0.995636]","[-0.015259, 0.000214, 0.047211, 0.998749]","[0.105957, -0.071289, -0.011475]","[[0.982605, 0.185364, -0.003723], [-0.185486, 0.982544, -0.015137], [0.000793, 0.015503, 0.999878]]",0.982605,"[8797, 8624, 8842, 8553]"
56.408661,"[-0.007812, 0.316406, -0.375000]","[0.259230, 0.072616, -0.150945]","[0.199999, 0.189999, 0.433311]","[0.718533, 0.208782, -0.424989]","[0.002197, -0.015137, 0.187012]","[-0.007629, 0.000488, 0.093475, 0.995605]","[-0.014130, -0.001648, 0.047180, 0.998779]","[-0.041016, -0.098877, 0.019531]","[[0.982483, 0.186035, -0.002380], [-0.186157, 0.982422, -0.015137], [-0.000549, 0.015259, 0.999878]]",0.982483,"[8782, 8695, 8830, 8511]"
56.549286,"[0.019531, 0.339844, -0.355469]","[0.367377, 0.104473, -0.215289]","[0.230000, 0.189999, 0.321327]","[0.860448, 0.256966, -0.514986]","[-0.003906, -0.018555, 0.188477]","[-0.009125, -0.002838, 0.094177, 0.995514]","[-0.013550, -0.007538, 0.047119, 0.998749]","[-0.130127, 0.086426, -0.016846]","[[0.982178, 0.187500, 0.003906], [-0.187500, 0.982056, -0.018738], [-0.007446, 0.017639, 0.999756]]",0.982178,"[8841, 8701, 8882, 8620]"
56.635227,"[0.039062, 0.359375, -0.347656]","[0.437434, 0.125586, -0.257385]","[0.279999, 0.219999, 0.268402]","[0.931420, 0.283291, -0.561918]","[-0.010010, -0.020264, 0.188965]","[-0.009613, -0.006012, 0.094421, 0.995483]","[-0.014648, -0.010284, 0.047058, 0.998718]","[0.042725, -0.291504, -0.059570]","[[0.982117, 0.188049, 0.010193], [-0.187927, 0.981995, -0.020325], [-0.013855, 0.018005, 0.999756]]",0.982117,"[8903, 8661, 8865, 8659]"
56.64304,"[0.046875, 0.359375, -0.347656]","[0.455778, 0.131179, -0.268464]","[0.259998, 0.189999, 0.261248]","[0.947655, 0.289648, -0.572943]","[-0.010254, -0.020264, 0.188965]","[-0.009613, -0.006134, 0.094452, 0.995453]","[-0.012878, -0.011475, 0.047058, 0.998718]","[0.027832, -0.124023, -0.029053]","[[0.981995, 0.188049, 0.010437], [-0.187927, 0.981873, -0.020325], [-0.014099, 0.018005, 0.999634]]",0.981995,"[8900, 8689, 8864, 8657]"
56.676235,"[0.058594, 0.367188, -0.347656]","[0.493404, 0.142739, -0.291263]","[0.259998, 0.209999, 0.164003]","[0.978126, 0.302045, -0.594035]","[-0.014648, -0.018799, 0.189209]","[-0.008728, -0.008270, 0.094513, 0.995453]","[-0.013794, -0.013153, 0.047028, 0.998688]","[0.098389, -0.113281, -0.060059]","[[0.981934, 0.188232, 0.014771], [-0.187988, 0.981934, -0.018982], [-0.018188, 0.015808, 0.999634]]",0.981934,"[8837, 8741, 8849, 8558]"
56.709442,"[0.066406, 0.378906, -0.347656]","[0.512640, 0.148695, -0.302959]","[0.329998, 0.209999, 0.138557]","[0.992285, 0.308065, -0.604059]","[-0.016846, -0.019775, 0.189453]","[-0.009003, -0.009399, 0.094543, 0.995422]","[-0.013977, -0.011780, 0.047028, 0.998718]","[-0.006348, -0.050049, -0.029785]","[[0.981812, 0.188293, 0.017029], [-0.188049, 0.981812, -0.019775], [-0.020447, 0.016113, 0.999512]]",0.981812,"[8836, 8698, 8842, 8569]"
56.844208,"[0.109375, 0.406250, -0.343750]","[0.654021, 0.193512, -0.389823]","[0.320000, 0.199999, 0.042435]","[1.069122, 0.346330, -0.663250]","[-0.024658, -0.019531, 0.188721]","[-0.008606, -0.013245, 0.094177, 0.995453]","[-0.012329, -0.020905, 0.046936, 0.998596]","[0.066650, -0.183105, -0.021729]","[[0.981934, 0.187622, 0.024780], [-0.187256, 0.982117, -0.019653], [-0.028076, 0.014648, 0.999512]]",0.981934,"[8790, 8661, 8837, 8568]"
56.846165,"[0.117188, 0.417969, -0.363281]","[0.654021, 0.193512, -0.389823]","[0.379999, 0.230000, -0.018295]","[1.069122, 0.346330, -0.663250]","[-0.024658, -0.019531, 0.188721]","[-0.008575, -0.013214, 0.094238, 0.995422]","[-0.014252, -0.017517, 0.046936, 0.998627]","[-0.042480, -0.046387, 0.014160]","[[0.981812, 0.187744, 0.024719], [-0.187378, 0.981995, -0.019592], [-0.028015, 0.014587, 0.999451]]",0.981812,"[8791, 8664, 8861, 8563]"
56.885227,"[0.128906, 0.417969, -0.363281]","[0.696072, 0.207228, -0.415991]","[0.349998, 0.209999, 0.005716]","[1.083254, 0.355838, -0.676249]","[-0.028076, -0.019775, 0.188965]","[-0.008484, -0.015015, 0.094269, 0.995392]","[-0.012604, -0.021515, 0.046906, 0.998566]","[0.011719, -0.030762, 0.041504]","[[0.981689, 0.187866, 0.028259], [-0.187378, 0.981995, -0.019775], [-0.031555, 0.014038, 0.999329]]",0.981689,"[8791, 8691, 8808, 8493]"
56.91452,"[0.136719, 0.429688, -0.371094]","[0.738602, 0.221302, -0.442630]","[0.369999, 0.209999, -0.039192]","[1.093654, 0.364639, -0.687353]","[-0.028809, -0.020752, 0.188721]","[-0.008942, -0.015320, 0.094177, 0.995392]","[-0.012421, -0.022736, 0.046906, 0.998535]","[-0.081055, 0.307861, -0.009521]","[[0.981689, 0.187683, 0.028809], [-0.187195, 0.981995, -0.020752], [-0.032227, 0.014893, 0.999268]]",0.981689,"[8781, 8633, 8819, 8556]"
56.94577,"[0.156250, 0.437500, -0.378906]","[0.760001, 0.228465, -0.456103]","[0.429998, 0.240000, -0.099688]","[1.097418, 0.368764, -0.692175]","[-0.030273, -0.020264, 0.188721]","[-0.008698, -0.016052, 0.094086, 0.995392]","[-0.013580, -0.021210, 0.046906, 0.998566]","[0.201172, -0.217041, -0.042480]","[[0.981689, 0.187500, 0.030334], [-0.187012, 0.982056, -0.020386], [-0.033630, 0.014282, 0.999268]]",0.981689,"[8739, 8579, 8821, 8541]"
56.978973,"[0.167969, 0.437500, -0.378906]","[0.802975, 0.243023, -0.483309]","[0.389999, 0.219999, -0.109461]","[1.102042, 0.376449, -0.700328]","[-0.032471, -0.020508, 0.188232]","[-0.008759, -0.017212, 0.093933, 0.995392]","[-0.011902, -0.025085, 0.046875, 0.998505]","[-0.193359, -0.007324, -0.013672]","[[0.981689, 0.187195, 0.032654], [-0.186707, 0.982117, -0.020691], [-0.035950, 0.014221, 0.999207]]",0.981689,"[8721, 8615, 8775, 8442]"
57.01218,"[0.187500, 0.449219, -0.386719]","[0.846047, 0.257864, -0.510789]","[0.400000, 0.209999, -0.153547]","[1.102718, 0.383357, -0.706450]","[-0.034668, -0.021484, 0.188232]","[-0.009125, -0.018341, 0.093872, 0.995392]","[-0.011475, -0.026337, 0.046875, 0.998474]","[-0.069824, 0.261230, 0.007568]","[[0.981689, 0.187134, 0.034790], [-0.186523, 0.982239, -0.021667], [-0.038330, 0.014709, 0.999146]]",0.981689,"[8714, 8548, 8724, 8484]"
57.14695,"[0.199219, 0.457031, -0.402344]","[0.995378, 0.311609, -0.608013]","[0.480000, 0.259998, -0.174881]","[1.073612, 0.401180, -0.711513]","[-0.046143, -0.021973, 0.188721]","[-0.008759, -0.024048, 0.094055, 0.995239]","[-0.010925, -0.032715, 0.046783, 0.998291]","[0.035645, 0.091064, 0.014893]","[[0.981079, 0.187561, 0.046265], [-0.186829, 0.982056, -0.022034], [-0.049561, 0.012878, 0.998596]]",0.981079,"[8701, 8479, 8694, 8451]"
57.148899,"[0.207031, 0.468750, -0.402344]","[0.995378, 0.311609, -0.608013]","[0.449999, 0.199999, -0.174881]","[1.073612, 0.401180, -0.711513]","[-0.046143, -0.021973, 0.188721]","[-0.008759, -0.024048, 0.094055, 0.995239]","[-0.008545, -0.033905, 0.046844, 0.998260]","[0.035645, 0.091064, 0.014893]","[[0.981079, 0.187561, 0.046265], [-0.186829, 0.982056, -0.022034], [-0.049561, 0.012878, 0.998596]]",0.981079,"[8699, 8482, 8697, 8456]"
57.150848,"[0.250000, 0.476562, -0.425781]","[0.995378, 0.311609, -0.608013]","[0.489998, 0.209999, -0.235432]","[1.073612, 0.401180, -0.711513]","[-0.047363, -0.021484, 0.188721]","[-0.008514, -0.024597, 0.094055, 0.995239]","[-0.009338, -0.029724, 0.046875, 0.998413]","[0.236816, -0.363281, 0.010254]","[[0.981079, 0.187561, 0.047363], [-0.186829, 0.982117, -0.021606], [-0.050659, 0.012329, 0.998596]]",0.981079,"[8702, 8481, 8699, 8457]"
57.291477,"[0.289062, 0.500000, -0.441406]","[1.137399, 0.367100, -0.704175]","[0.599998, 0.259998, -0.187429]","[0.996029, 0.408881, -0.691000]","[-0.052734, -0.020020, 0.191895]","[-0.007446, -0.027222, 0.095551, 0.995026]","[-0.009460, -0.032410, 0.046844, 0.998322]","[-0.032471, 0.052734, 0.006104]","[[0.980164, 0.190491, 0.052734], [-0.189758, 0.981567, -0.020081], [-0.055664, 0.009583, 0.998352]]",0.980164,"[8603, 8388, 8693, 8443]"
57.293423,"[0.328125, 0.507812, -0.457031]","[1.137399, 0.367100, -0.704175]","[0.649998, 0.259998, -0.248264]","[0.996029, 0.408881, -0.691000]","[-0.052979, -0.019531, 0.191895]","[-0.007263, -0.027405, 0.095551, 0.995026]","[-0.009613, -0.028015, 0.046875, 0.998444]","[0.175537, -0.141846, 0.046631]","[[0.980164, 0.190491, 0.053162], [-0.189758, 0.981567, -0.019714], [-0.055969, 0.009216, 0.998352]]",0.980164,"[8582, 8403, 8663, 8437]"
57.316872,"[0.347656, 0.519531, -0.464844]","[1.156709, 0.375089, -0.717624]","[0.579998, 0.259998, -0.276142]","[0.981142, 0.409161, -0.686029]","[-0.054443, -0.019531, 0.192871]","[-0.007080, -0.028046, 0.096008, 0.994965]","[-0.009766, -0.031647, 0.046844, 0.998322]","[-0.165771, 0.071777, 0.077148]","[[0.979919, 0.191406, 0.054443], [-0.190674, 0.981384, -0.019531], [-0.057251, 0.008667, 0.998291]]",0.979919,"[8591, 8455, 8659, 8326]"
57.355927,"[0.367188, 0.539062, -0.476562]","[1.194410, 0.391073, -0.744206]","[0.699999, 0.269999, -0.280361]","[0.948572, 0.409101, -0.674575]","[-0.054443, -0.020020, 0.193848]","[-0.007416, -0.028107, 0.096619, 0.994904]","[-0.010284, -0.026978, 0.046875, 0.998474]","[0.102783, 0.031494, -0.046143]","[[0.979675, 0.192566, 0.054504], [-0.191833, 0.981140, -0.020203], [-0.057434, 0.009338, 0.998230]]",0.979675,"[8545, 8372, 8616, 8326]"
57.510227,"[0.406250, 0.558594, -0.503906]","[1.330433, 0.454522, -0.844928]","[0.649998, 0.249998, -0.311954]","[0.783602, 0.400966, -0.609703]","[-0.049805, -0.021240, 0.193115]","[-0.008148, -0.025879, 0.096191, 0.994995]","[-0.006927, -0.036194, 0.046875, 0.998199]","[0.077148, -0.041260, -0.002441]","[[0.980103, 0.191772, 0.049927], [-0.191040, 0.981262, -0.021240], [-0.053101, 0.011230, 0.998474]]",0.980103,"[8401, 8290, 8580, 8306]"
57.51413,"[0.449219, 0.566406, -0.511719]","[1.330433, 0.454522, -0.844928]","[0.759998, 0.320000, -0.324627]","[0.783602, 0.400966, -0.609703]","[-0.049561, -0.021484, 0.193115]","[-0.008331, -0.025818, 0.096191, 0.994995]","[-0.010223, -0.028107, 0.046875, 0.998444]","[-0.072510, -0.059814, -0.068604]","[[0.980103, 0.191833, 0.049744], [-0.190979, 0.981262, -0.021606], [-0.053040, 0.011597, 0.998474]]",0.980103,"[8362, 8303, 8573, 8279]"
