t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
48.546883,"[-0.046875, 0.449219, -0.871094]","[0.000241, -0.000140, -0.000088]","[0.070000, 0.059999, 0.385117]","[0.002801, -0.001622, -0.001021]","[-0.021484, -0.000488, 0.043457]","[0.000031, -0.010773, 0.021820, 0.999695]","[-0.004303, 0.006134, 0.010986, 0.999908]","[0.186523, 0.017090, 0.077881]","[[0.998779, 0.043518, 0.021545], [-0.043640, 0.998962, -0.000488], [-0.021545, -0.000488, 0.999695]]",0.998779,"[8231, 8165, 8026, 7940]"
48.58009,"[-0.046875, 0.449219, -0.863281]","[0.000372, -0.000216, -0.000136]","[0.070000, 0.080000, 0.458229]","[0.003919, -0.002267, -0.001427]","[-0.020996, 0.000000, 0.045410]","[0.000336, -0.010498, 0.022827, 0.999664]","[-0.005280, 0.006134, 0.011017, 0.999878]","[-0.148926, 0.046387, 0.041260]","[[0.998657, 0.045532, 0.020996], [-0.045654, 0.998840, 0.000122], [-0.020996, -0.001099, 0.999695]]",0.998657,"[8198, 8226, 8092, 7933]"
48.615238,"[-0.046875, 0.449219, -0.855469]","[0.000455, -0.000264, -0.000166]","[0.099998, 0.080000, 0.438688]","[0.004581, -0.002648, -0.001667]","[-0.020996, -0.000244, 0.047607]","[0.000092, -0.010529, 0.023865, 0.999634]","[-0.005280, 0.007599, 0.011017, 0.999878]","[0.024170, 0.007080, 0.089111]","[[0.998535, 0.047607, 0.021057], [-0.047729, 0.998718, -0.000427], [-0.021057, -0.000671, 0.999634]]",0.998535,"[8267, 8223, 8094, 7962]"
48.646496,"[-0.046875, 0.457031, -0.847656]","[0.000663, -0.000384, -0.000242]","[0.059999, 0.089998, 0.494587]","[0.006132, -0.003540, -0.002230]","[-0.020020, -0.000488, 0.048828]","[-0.000031, -0.010040, 0.024445, 0.999634]","[-0.006378, 0.005676, 0.011017, 0.999878]","[0.073242, 0.016113, -0.017090]","[[0.998535, 0.048828, 0.020020], [-0.048828, 0.998718, -0.000610], [-0.020142, -0.000488, 0.999695]]",0.998535,"[8268, 8236, 8132, 7994]"
48.679695,"[-0.039062, 0.457031, -0.839844]","[0.000938, -0.000543, -0.000342]","[0.129999, 0.119999, 0.491570]","[0.008016, -0.004621, -0.002912]","[-0.018311, -0.001221, 0.049805]","[-0.000458, -0.009216, 0.024963, 0.999634]","[-0.007812, 0.009583, 0.011047, 0.999847]","[-0.071289, 0.267090, 0.094971]","[[0.998535, 0.049866, 0.018372], [-0.049866, 0.998657, -0.001404], [-0.018494, 0.000427, 0.999756]]",0.998535,"[8277, 8206, 8152, 8039]"
48.714855,"[-0.039062, 0.468750, -0.828125]","[0.001105, -0.000639, -0.000402]","[0.109999, 0.109999, 0.516056]","[0.009093, -0.005238, -0.003301]","[-0.017090, -0.002441, 0.050293]","[-0.000977, -0.008667, 0.025208, 0.999634]","[-0.008057, 0.008606, 0.011047, 0.999847]","[-0.172852, 0.329346, -0.008545]","[[0.998535, 0.050354, 0.017273], [-0.050354, 0.998657, -0.002441], [-0.017395, 0.001465, 0.999756]]",0.998535,"[8271, 8252, 8160, 8007]"
48.748062,"[-0.027344, 0.476562, -0.816406]","[0.001507, -0.000870, -0.000548]","[0.139999, 0.139999, 0.528929]","[0.011536, -0.006636, -0.004184]","[-0.014648, -0.002930, 0.051025]","[-0.001282, -0.007385, 0.025635, 0.999634]","[-0.010010, 0.010956, 0.011078, 0.999817]","[0.076416, -0.160889, 0.008057]","[[0.998535, 0.051208, 0.014648], [-0.051208, 0.998596, -0.002991], [-0.014893, 0.002136, 0.999817]]",0.998535,"[8235, 8237, 8178, 8069]"
48.781261,"[-0.027344, 0.476562, -0.804688]","[0.002012, -0.001160, -0.000731]","[0.129999, 0.119999, 0.539623]","[0.014392, -0.008266, -0.005213]","[-0.013672, -0.003662, 0.052246]","[-0.001709, -0.006989, 0.026154, 0.999634]","[-0.009155, 0.010345, 0.011078, 0.999817]","[-0.017822, 0.236816, 0.036865]","[[0.998535, 0.052246, 0.013855], [-0.052246, 0.998596, -0.003784], [-0.014099, 0.003052, 0.999878]]",0.998535,"[8305, 8215, 8169, 8093]"
48.814461,"[-0.019531, 0.488281, -0.796875]","[0.002637, -0.001519, -0.000957]","[0.160000, 0.160000, 0.539099]","[0.017689, -0.010145, -0.006401]","[-0.013184, -0.003662, 0.052734]","[-0.001709, -0.006714, 0.026489, 0.999634]","[-0.011810, 0.012329, 0.011108, 0.999786]","[0.000244, -0.177002, 0.025879]","[[0.998535, 0.052917, 0.013306], [-0.052917, 0.998596, -0.003784], [-0.013550, 0.003052, 0.999878]]",0.998535,"[8295, 8317, 8188, 8064]"
48.847664,"[-0.019531, 0.488281, -0.785156]","[0.003000, -0.001727, -0.001089]","[0.150000, 0.139999, 0.538324]","[0.019512, -0.011182, -0.007057]","[-0.010986, -0.006592, 0.053711]","[-0.003174, -0.005615, 0.026947, 0.999634]","[-0.010956, 0.011963, 0.011108, 0.999786]","[-0.091553, 0.239014, 0.055176]","[[0.998535, 0.053833, 0.011047], [-0.053833, 0.998596, -0.006653], [-0.011414, 0.006042, 0.999939]]",0.998535,"[8339, 8286, 8189, 8086]"
48.88282,"[-0.007812, 0.488281, -0.777344]","[0.003839, -0.002208, -0.001392]","[0.160000, 0.139999, 0.538097]","[0.023525, -0.013460, -0.008498]","[-0.009033, -0.007568, 0.053955]","[-0.003693, -0.004700, 0.027069, 0.999603]","[-0.011078, 0.012939, 0.011108, 0.999786]","[0.085938, -0.088135, 0.039062]","[[0.998413, 0.054077, 0.009155], [-0.054077, 0.998413, -0.007690], [-0.009644, 0.007080, 0.999878]]",0.998413,"[8315, 8289, 8220, 8109]"
48.91407,"[-0.007812, 0.500000, -0.765625]","[0.004844, -0.002782, -0.001755]","[0.169998, 0.169998, 0.563345]","[0.028044, -0.016020, -0.010118]","[-0.007080, -0.009033, 0.053467]","[-0.004456, -0.003662, 0.026855, 0.999603]","[-0.013153, 0.013550, 0.011139, 0.999756]","[-0.130371, 0.242676, -0.106445]","[[0.998413, 0.053650, 0.007080], [-0.053650, 0.998413, -0.009155], [-0.007568, 0.008667, 0.999817]]",0.998413,"[8309, 8300, 8228, 8085]"
48.947273,"[-0.007812, 0.500000, -0.757812]","[0.005416, -0.003109, -0.001961]","[0.160000, 0.150000, 0.546118]","[0.030501, -0.017409, -0.010998]","[-0.004883, -0.011475, 0.052246]","[-0.005646, -0.002594, 0.026245, 0.999634]","[-0.012665, 0.013062, 0.011139, 0.999756]","[-0.156494, -0.013428, 0.018799]","[[0.998596, 0.052429, 0.004883], [-0.052429, 0.998535, -0.011475], [-0.005493, 0.011108, 0.999878]]",0.998596,"[8327, 8294, 8196, 8152]"
48.982433,"[0.000000, 0.507812, -0.750000]","[0.006709, -0.003846, -0.002427]","[0.169998, 0.160000, 0.531538]","[0.035824, -0.020413, -0.012901]","[-0.002197, -0.013184, 0.050537]","[-0.006531, -0.001343, 0.025360, 0.999664]","[-0.013733, 0.014069, 0.011169, 0.999725]","[-0.137207, 0.046387, -0.052246]","[[0.998718, 0.050659, 0.002319], [-0.050659, 0.998657, -0.013184], [-0.003052, 0.012939, 0.999939]]",0.998718,"[8304, 8306, 8224, 8148]"
49.015636,"[0.007812, 0.507812, -0.738281]","[0.008222, -0.004708, -0.002972]","[0.219999, 0.189999, 0.532215]","[0.041708, -0.023725, -0.015001]","[-0.000732, -0.014404, 0.048340]","[-0.007233, -0.000580, 0.024292, 0.999695]","[-0.015289, 0.016998, 0.011230, 0.999664]","[0.099854, -0.114746, -0.102783]","[[0.998840, 0.048523, 0.000793], [-0.048523, 0.998779, -0.014526], [-0.001526, 0.014404, 0.999939]]",0.99884,"[8292, 8325, 8211, 8141]"
49.048836,"[0.019531, 0.519531, -0.726562]","[0.009976, -0.005704, -0.003602]","[0.169998, 0.160000, 0.542212]","[0.048168, -0.027352, -0.017302]","[0.000977, -0.016357, 0.046387]","[-0.008270, 0.000397, 0.023254, 0.999695]","[-0.014832, 0.015045, 0.011200, 0.999695]","[-0.268066, 0.180420, -0.055908]","[[0.998901, 0.046387, -0.001160], [-0.046509, 0.998779, -0.016541], [0.000305, 0.016541, 0.999817]]",0.998901,"[8310, 8317, 8199, 8174]"
49.082054,"[0.027344, 0.519531, -0.718750]","[0.010950, -0.006257, -0.003952]","[0.189999, 0.169998, 0.534290]","[0.051617, -0.029284, -0.018529]","[0.003174, -0.017578, 0.043945]","[-0.008881, 0.001465, 0.022034, 0.999725]","[-0.015411, 0.016510, 0.011230, 0.999664]","[0.148682, -0.153564, -0.122314]","[[0.999023, 0.043945, -0.003296], [-0.044067, 0.998901, -0.017700], [0.002441, 0.017822, 0.999817]]",0.999023,"[8313, 8299, 8220, 8189]"
49.115242,"[0.027344, 0.539062, -0.710938]","[0.013108, -0.007480, -0.004726]","[0.199999, 0.189999, 0.545139]","[0.058966, -0.033393, -0.021139]","[0.005127, -0.018555, 0.041748]","[-0.009308, 0.002380, 0.021027, 0.999725]","[-0.017609, 0.017029, 0.011261, 0.999634]","[-0.105957, -0.016846, -0.044678]","[[0.999023, 0.041931, -0.005127], [-0.042053, 0.998901, -0.018555], [0.004272, 0.018677, 0.999756]]",0.999023,"[8300, 8317, 8224, 8202]"
49.148445,"[0.039062, 0.539062, -0.699219]","[0.015564, -0.008870, -0.005606]","[0.189999, 0.169998, 0.538441]","[0.066921, -0.037826, -0.023958]","[0.006104, -0.018799, 0.039307]","[-0.009491, 0.002960, 0.019775, 0.999756]","[-0.016754, 0.017273, 0.011261, 0.999634]","[0.191895, -0.069824, -0.040527]","[[0.999146, 0.039429, -0.006287], [-0.039551, 0.999023, -0.018921], [0.005432, 0.019043, 0.999756]]",0.999146,"[8306, 8373, 8225, 8203]"
49.181648,"[0.046875, 0.546875, -0.691406]","[0.016912, -0.009632, -0.006088]","[0.230000, 0.199999, 0.556477]","[0.071128, -0.040166, -0.025446]","[0.008057, -0.021240, 0.036621]","[-0.010681, 0.003845, 0.018463, 0.999786]","[-0.018921, 0.019379, 0.011322, 0.999542]","[-0.106934, -0.115234, -0.128906]","[[0.999329, 0.036743, -0.008057], [-0.036987, 0.999146, -0.021240], [0.007202, 0.021484, 0.999817]]",0.999329,"[8324, 8355, 8266, 8223]"
49.216805,"[0.046875, 0.558594, -0.675781]","[0.019862, -0.011296, -0.007143]","[0.189999, 0.169998, 0.587198]","[0.080006, -0.045090, -0.028581]","[0.010254, -0.024414, 0.033691]","[-0.012268, 0.005005, 0.017029, 0.999786]","[-0.018463, 0.017395, 0.011292, 0.999603]","[-0.155273, 0.002197, -0.135254]","[[0.999390, 0.033813, -0.010376], [-0.034180, 0.999146, -0.024414], [0.009521, 0.024658, 0.999695]]",0.99939,"[8327, 8364, 8220, 8259]"
49.250008,"[0.058594, 0.558594, -0.667969]","[0.023171, -0.013158, -0.008324]","[0.209999, 0.169998, 0.554277]","[0.089503, -0.050341, -0.031927]","[0.012207, -0.024658, 0.031250]","[-0.012421, 0.005920, 0.015747, 0.999786]","[-0.018555, 0.018860, 0.011322, 0.999573]","[-0.044434, 0.081055, -0.046387]","[[0.999451, 0.031250, -0.012207], [-0.031616, 0.999207, -0.024658], [0.011353, 0.025024, 0.999634]]",0.999451,"[8323, 8396, 8244, 8261]"
49.283211,"[0.066406, 0.566406, -0.656250]","[0.026863, -0.015233, -0.009640]","[0.230000, 0.199999, 0.554890]","[0.099621, -0.055917, -0.035483]","[0.013428, -0.026123, 0.028564]","[-0.013214, 0.006622, 0.014404, 0.999786]","[-0.020752, 0.020355, 0.011383, 0.999512]","[0.017334, -0.018799, -0.099609]","[[0.999451, 0.028564, -0.013611], [-0.028931, 0.999207, -0.026245], [0.012756, 0.026611, 0.999512]]",0.999451,"[8335, 8375, 8245, 8271]"
49.316414,"[0.066406, 0.566406, -0.652344]","[0.028860, -0.016353, -0.010351]","[0.179998, 0.169998, 0.537872]","[0.104912, -0.058824, -0.037339]","[0.014893, -0.027832, 0.026123]","[-0.014008, 0.007294, 0.013245, 0.999817]","[-0.019806, 0.017670, 0.011322, 0.999573]","[-0.155762, 0.070312, -0.093750]","[[0.999634, 0.026184, -0.014954], [-0.026672, 0.999329, -0.027832], [0.014099, 0.028198, 0.999573]]",0.999634,"[8341, 8421, 8252, 8245]"
49.349617,"[0.078125, 0.578125, -0.640625]","[0.033171, -0.018768, -0.011884]","[0.230000, 0.199999, 0.518854]","[0.115954, -0.064876, -0.041205]","[0.015869, -0.029297, 0.023193]","[-0.014832, 0.007812, 0.011749, 0.999786]","[-0.022217, 0.020752, 0.011414, 0.999451]","[0.062988, 0.106934, -0.031006]","[[0.999573, 0.023193, -0.015930], [-0.023682, 0.999268, -0.029480], [0.015198, 0.029846, 0.999390]]",0.999573,"[8327, 8366, 8236, 8297]"
49.384773,"[0.078125, 0.578125, -0.632812]","[0.037926, -0.021426, -0.013573]","[0.189999, 0.160000, 0.550497]","[0.127608, -0.071239, -0.045274]","[0.016602, -0.032471, 0.020264]","[-0.016357, 0.008209, 0.010406, 0.999786]","[-0.020538, 0.018646, 0.011353, 0.999542]","[-0.174561, -0.005615, -0.058105]","[[0.999634, 0.020447, -0.016724], [-0.021057, 0.999268, -0.032593], [0.015991, 0.032837, 0.999329]]",0.999634,"[8367, 8396, 8238, 8300]"
49.417973,"[0.089844, 0.589844, -0.625000]","[0.040478, -0.022849, -0.014477]","[0.199999, 0.160000, 0.564640]","[0.133662, -0.074535, -0.047384]","[0.017822, -0.031982, 0.016846]","[-0.016144, 0.008820, 0.008667, 0.999786]","[-0.021484, 0.019379, 0.011383, 0.999512]","[0.000732, 0.209717, -0.189453]","[[0.999634, 0.016968, -0.017883], [-0.017578, 0.999268, -0.032166], [0.017273, 0.032410, 0.999268]]",0.999634,"[8342, 8418, 8247, 8281]"
49.45118,"[0.109375, 0.589844, -0.617188]","[0.045943, -0.025893, -0.016413]","[0.219999, 0.189999, 0.521954]","[0.146219, -0.081349, -0.051750]","[0.018066, -0.035400, 0.014648]","[-0.017822, 0.008942, 0.007538, 0.999786]","[-0.023529, 0.021484, 0.011475, 0.999420]","[0.024170, -0.059326, -0.035645]","[[0.999756, 0.014648, -0.018127], [-0.015381, 0.999268, -0.035522], [0.017517, 0.035767, 0.999207]]",0.999756,"[8377, 8410, 8226, 8352]"
49.484383,"[0.109375, 0.597656, -0.609375]","[0.051908, -0.029208, -0.018523]","[0.189999, 0.169998, 0.511669]","[0.159356, -0.088449, -0.056304]","[0.019043, -0.034424, 0.011230]","[-0.017334, 0.009430, 0.005859, 0.999786]","[-0.023315, 0.019531, 0.011414, 0.999451]","[-0.238281, 0.123535, -0.069824]","[[0.999695, 0.011292, -0.019043], [-0.012024, 0.999268, -0.034607], [0.018555, 0.034729, 0.999207]]",0.999695,"[8307, 8471, 8284, 8247]"
49.517586,"[0.117188, 0.617188, -0.601562]","[0.058401, -0.032807, -0.020814]","[0.230000, 0.189999, 0.489677]","[0.173072, -0.095829, -0.061043]","[0.019287, -0.037354, 0.008545]","[-0.018768, 0.009644, 0.004547, 0.999786]","[-0.025726, 0.021881, 0.011536, 0.999359]","[0.177490, -0.089111, -0.108154]","[[0.999817, 0.008667, -0.019409], [-0.009399, 0.999329, -0.037476], [0.019043, 0.037598, 0.999146]]",0.999817,"[8385, 8421, 8224, 8366]"
49.550789,"[0.117188, 0.617188, -0.593750]","[0.061848, -0.034715, -0.022030]","[0.189999, 0.150000, 0.487692]","[0.180135, -0.099616, -0.063479]","[0.020752, -0.038818, 0.006104]","[-0.019501, 0.010315, 0.003326, 0.999756]","[-0.024414, 0.019440, 0.011444, 0.999420]","[-0.306396, 0.061768, -0.042725]","[[0.999756, 0.006165, -0.020752], [-0.007019, 0.999207, -0.038940], [0.020386, 0.039062, 0.999023]]",0.999756,"[8300, 8483, 8265, 8267]"
49.619148,"[0.136719, 0.628906, -0.578125]","[0.077064, -0.043108, -0.027382]","[0.230000, 0.169998, 0.467627]","[0.209744, -0.115396, -0.073643]","[0.020996, -0.040771, 0.001709]","[-0.020416, 0.010498, 0.001129, 0.999725]","[-0.026825, 0.021545, 0.011536, 0.999329]","[0.125244, 0.060791, -0.083008]","[[0.999695, 0.001709, -0.020996], [-0.002686, 0.999084, -0.040833], [0.020874, 0.040833, 0.998901]]",0.999695,"[8357, 8485, 8247, 8324]"
49.652351,"[0.148438, 0.628906, -0.570312]","[0.081236, -0.045401, -0.028846]","[0.169998, 0.129999, 0.469557]","[0.217470, -0.119488, -0.076284]","[0.020508, -0.042969, 0.000000]","[-0.021484, 0.010254, 0.000366, 0.999725]","[-0.025391, 0.019073, 0.011444, 0.999420]","[-0.134033, -0.036865, -0.097900]","[[0.999817, 0.000183, -0.020508], [-0.001160, 0.999084, -0.042969], [0.020386, 0.042969, 0.998901]]",0.999817,"[8390, 8470, 8254, 8323]"
49.687511,"[0.148438, 0.636719, -0.562500]","[0.090038, -0.050231, -0.031931]","[0.230000, 0.160000, 0.447964]","[0.233292, -0.127834, -0.081677]","[0.019531, -0.043213, -0.001221]","[-0.021637, 0.009888, -0.000427, 0.999725]","[-0.027679, 0.021423, 0.011566, 0.999298]","[-0.174072, -0.204590, -0.026611]","[[0.999817, -0.001343, -0.019714], [0.000366, 0.999084, -0.043335], [0.019714, 0.043213, 0.998901]]",0.999817,"[8340, 8477, 8269, 8323]"
49.72073,"[0.148438, 0.636719, -0.558594]","[0.099469, -0.055391, -0.035229]","[0.169998, 0.119999, 0.431438]","[0.249589, -0.136383, -0.087211]","[0.020264, -0.044678, -0.002441]","[-0.022400, 0.010193, -0.001038, 0.999695]","[-0.026398, 0.017975, 0.011444, 0.999420]","[0.051514, 0.167236, -0.032959]","[[0.999756, -0.002563, -0.020325], [0.001587, 0.998962, -0.044861], [0.020325, 0.044739, 0.998779]]",0.999756,"[8389, 8470, 8243, 8331]"
49.753914,"[0.156250, 0.648438, -0.554688]","[0.109542, -0.060888, -0.038745]","[0.209999, 0.139999, 0.401989]","[0.266330, -0.145115, -0.092874]","[0.019775, -0.046387, -0.003418]","[-0.023163, 0.009949, -0.001495, 0.999695]","[-0.028564, 0.019836, 0.011536, 0.999298]","[-0.063232, -0.014160, 0.043945]","[[0.999817, -0.003479, -0.019775], [0.002502, 0.998962, -0.046387], [0.019897, 0.046265, 0.998779]]",0.999817,"[8381, 8459, 8275, 8334]"
49.787117,"[0.167969, 0.648438, -0.550781]","[0.114828, -0.063766, -0.040588]","[0.179998, 0.109999, 0.381073]","[0.274864, -0.149546, -0.095751]","[0.019287, -0.047119, -0.004150]","[-0.023621, 0.009796, -0.001892, 0.999664]","[-0.027710, 0.018372, 0.011475, 0.999359]","[-0.040771, -0.104004, -0.100098]","[[0.999756, -0.004272, -0.019470], [0.003296, 0.998840, -0.047302], [0.019592, 0.047180, 0.998657]]",0.999756,"[8380, 8464, 8257, 8299]"
49.820332,"[0.179688, 0.648438, -0.546875]","[0.125903, -0.069782, -0.044442]","[0.169998, 0.089998, 0.351215]","[0.292231, -0.158520, -0.101589]","[0.018555, -0.047363, -0.005127]","[-0.023712, 0.009399, -0.002350, 0.999664]","[-0.027496, 0.018005, 0.011475, 0.999390]","[-0.010742, 0.027100, -0.003662]","[[0.999756, -0.005188, -0.018677], [0.004211, 0.998779, -0.047485], [0.018799, 0.047363, 0.998657]]",0.999756,"[8345, 8488, 8251, 8258]"
49.853519,"[0.179688, 0.656250, -0.539062]","[0.137664, -0.076152, -0.048526]","[0.199999, 0.129999, 0.357180]","[0.309981, -0.167632, -0.107528]","[0.018066, -0.049561, -0.006348]","[-0.024780, 0.009186, -0.002930, 0.999634]","[-0.030151, 0.018890, 0.011536, 0.999298]","[-0.134033, -0.030518, -0.012207]","[[0.999756, -0.006348, -0.018188], [0.005371, 0.998657, -0.049622], [0.018433, 0.049500, 0.998535]]",0.999756,"[8375, 8446, 8221, 8337]"
49.888683,"[0.187500, 0.656250, -0.535156]","[0.150125, -0.082880, -0.052844]","[0.179998, 0.089998, 0.353634]","[0.328081, -0.176861, -0.113557]","[0.017578, -0.050049, -0.007812]","[-0.025055, 0.008942, -0.003723, 0.999634]","[-0.028961, 0.017517, 0.011475, 0.999359]","[-0.181396, 0.171387, -0.057617]","[[0.999756, -0.007935, -0.017639], [0.006958, 0.998657, -0.050232], [0.018005, 0.049988, 0.998535]]",0.999756,"[8353, 8479, 8241, 8286]"
49.91993,"[0.199219, 0.656250, -0.531250]","[0.156621, -0.086379, -0.055091]","[0.179998, 0.070000, 0.349751]","[0.337253, -0.181512, -0.116601]","[0.016602, -0.051270, -0.009277]","[-0.025604, 0.008514, -0.004395, 0.999634]","[-0.028595, 0.017517, 0.011475, 0.999359]","[0.074219, -0.256104, -0.064941]","[[0.999817, -0.009277, -0.016785], [0.008301, 0.998657, -0.051331], [0.017151, 0.051086, 0.998535]]",0.999817,"[8382, 8470, 8229, 8342]"
49.953133,"[0.199219, 0.656250, -0.523438]","[0.170158, -0.093653, -0.059766]","[0.189999, 0.089998, 0.334919]","[0.355827, -0.190878, -0.122742]","[0.016602, -0.052002, -0.010254]","[-0.026031, 0.008453, -0.004974, 0.999603]","[-0.030426, 0.017303, 0.011505, 0.999298]","[-0.245361, 0.106445, -0.027832]","[[0.999756, -0.010437, -0.016602], [0.009460, 0.998535, -0.052185], [0.017090, 0.051941, 0.998413]]",0.999756,"[8357, 8466, 8239, 8348]"
49.98634,"[0.207031, 0.667969, -0.523438]","[0.184426, -0.101294, -0.064682]","[0.169998, 0.070000, 0.305389]","[0.374677, -0.200309, -0.128942]","[0.015869, -0.050537, -0.011719]","[-0.025299, 0.008179, -0.005676, 0.999603]","[-0.030792, 0.015961, 0.011475, 0.999329]","[0.057861, 0.025635, 0.009033]","[[0.999634, -0.011780, -0.016052], [0.010925, 0.998535, -0.050720], [0.016541, 0.050476, 0.998474]]",0.999634,"[8325, 8509, 8259, 8315]"
50.019539,"[0.207031, 0.679688, -0.515625]","[0.191835, -0.105251, -0.067230]","[0.199999, 0.059999, 0.286695]","[0.384193, -0.205040, -0.132060]","[0.016113, -0.053711, -0.012695]","[-0.026855, 0.008240, -0.006104, 0.999603]","[-0.031403, 0.016449, 0.011475, 0.999298]","[-0.177246, -0.211914, -0.074463]","[[0.999817, -0.012695, -0.016113], [0.011719, 0.998535, -0.053833], [0.016724, 0.053589, 0.998474]]",0.999817,"[8363, 8468, 8207, 8338]"
