t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
45.56461,"[0.078125, 0.199219, -0.851562]","[0.000019, 0.000325, -0.000346]","[0.160000, 0.029999, 0.295712]","[0.000146, 0.002533, -0.002698]","[-0.007324, -0.019531, 0.154053]","[-0.009460, -0.004456, 0.076935, 0.996979]","[-0.002289, 0.011444, 0.043945, 0.998962]","[-0.186768, 0.124512, 0.092041]","[[0.988037, 0.153442, 0.007446], [-0.153320, 0.987915, -0.019653], [-0.010376, 0.018188, 0.999695]]",0.988037,"[8279, 7978, 8026, 7922]"
45.68961,"[0.089844, 0.199219, -0.824219]","[0.000043, 0.000745, -0.000794]","[0.150000, 0.039999, 0.331656]","[0.000263, 0.004814, -0.005121]","[-0.000244, -0.018066, 0.165771]","[-0.008972, -0.000885, 0.082886, 0.996521]","[-0.002747, 0.011963, 0.043945, 0.998932]","[0.099365, 0.096436, 0.113770]","[[0.986206, 0.165161, 0.000244], [-0.165161, 0.986084, -0.018066], [-0.003296, 0.017700, 0.999817]]",0.986206,"[8274, 7991, 8093, 7968]"
45.691563,"[0.097656, 0.199219, -0.816406]","[0.000043, 0.000745, -0.000794]","[0.199999, 0.049999, 0.365341]","[0.000263, 0.004814, -0.005121]","[0.000000, -0.018066, 0.166016]","[-0.009064, -0.000702, 0.082977, 0.996521]","[-0.003113, 0.014893, 0.043945, 0.998901]","[-0.097900, 0.155273, 0.106445]","[[0.986206, 0.165344, -0.000122], [-0.165344, 0.986084, -0.018188], [-0.002930, 0.017944, 0.999817]]",0.986206,"[8265, 7977, 8114, 7964]"
45.699383,"[0.097656, 0.199219, -0.812500]","[0.000043, 0.000745, -0.000794]","[0.169998, 0.049999, 0.381273]","[0.000263, 0.004814, -0.005121]","[0.000488, -0.018066, 0.166504]","[-0.009094, -0.000519, 0.083252, 0.996490]","[-0.003174, 0.013458, 0.043945, 0.998932]","[-0.150391, 0.161133, 0.073486]","[[0.986084, 0.165894, -0.000488], [-0.165894, 0.985962, -0.018250], [-0.002563, 0.018005, 0.999817]]",0.986084,"[8295, 7985, 8092, 7964]"
45.732586,"[0.109375, 0.199219, -0.804688]","[0.000054, 0.000952, -0.001014]","[0.179998, 0.049999, 0.397156]","[0.000311, 0.005812, -0.006181]","[0.001709, -0.018311, 0.168945]","[-0.009186, 0.000092, 0.084503, 0.996399]","[-0.003113, 0.014771, 0.043945, 0.998901]","[0.052490, -0.148682, 0.052734]","[[0.985718, 0.168335, -0.001709], [-0.168457, 0.985596, -0.018311], [-0.001465, 0.018311, 0.999817]]",0.985718,"[8354, 8024, 8155, 8028]"
45.765789,"[0.117188, 0.207031, -0.792969]","[0.000067, 0.001201, -0.001279]","[0.219999, 0.059999, 0.412189]","[0.000365, 0.006944, -0.007381]","[0.004150, -0.019043, 0.171631]","[-0.009644, 0.001251, 0.085815, 0.996277]","[-0.004120, 0.017395, 0.043976, 0.998871]","[-0.086670, 0.368164, 0.120850]","[[0.985291, 0.170898, -0.004150], [-0.171021, 0.985107, -0.019043], [0.000732, 0.019409, 0.999817]]",0.985291,"[8375, 8009, 8134, 8035]"
45.896667,"[0.128906, 0.218750, -0.769531]","[0.000132, 0.002479, -0.002636]","[0.179998, 0.049999, 0.368429]","[0.000588, 0.012063, -0.012802]","[0.011963, -0.019287, 0.177979]","[-0.010101, 0.005127, 0.089050, 0.995972]","[-0.004272, 0.016541, 0.043976, 0.998871]","[0.181396, -0.222168, 0.052734]","[[0.984070, 0.177246, -0.012024], [-0.177490, 0.983887, -0.019287], [0.008362, 0.020996, 0.999695]]",0.98407,"[8357, 8058, 8179, 8052]"
45.898594,"[0.136719, 0.218750, -0.769531]","[0.000132, 0.002479, -0.002636]","[0.240000, 0.059999, 0.368429]","[0.000588, 0.012063, -0.012802]","[0.011963, -0.019287, 0.177979]","[-0.010101, 0.005127, 0.089050, 0.995972]","[-0.004608, 0.019989, 0.043976, 0.998810]","[0.181396, -0.222168, 0.052734]","[[0.984070, 0.177246, -0.012024], [-0.177490, 0.983887, -0.019287], [0.008362, 0.020996, 0.999695]]",0.98407,"[8355, 8042, 8159, 8054]"
45.900543,"[0.148438, 0.218750, -0.765625]","[0.000132, 0.002479, -0.002636]","[0.189999, 0.059999, 0.415113]","[0.000588, 0.012063, -0.012802]","[0.012939, -0.019043, 0.178223]","[-0.010101, 0.005646, 0.089111, 0.995941]","[-0.004669, 0.018280, 0.043976, 0.998840]","[-0.002197, 0.297363, 0.033447]","[[0.983948, 0.177368, -0.013062], [-0.177612, 0.983826, -0.019165], [0.009399, 0.021118, 0.999634]]",0.983948,"[8365, 8038, 8179, 8007]"
45.93375,"[0.148438, 0.218750, -0.753906]","[0.000144, 0.002723, -0.002895]","[0.240000, 0.070000, 0.420183]","[0.000624, 0.012953, -0.013743]","[0.014648, -0.019531, 0.178955]","[-0.010376, 0.006439, 0.089539, 0.995880]","[-0.005066, 0.020844, 0.044006, 0.998779]","[0.199951, -0.433838, 0.056396]","[[0.983704, 0.178101, -0.014709], [-0.178467, 0.983582, -0.019592], [0.010925, 0.021790, 0.999512]]",0.983704,"[8376, 8069, 8198, 8073]"
45.966961,"[0.156250, 0.218750, -0.746094]","[0.000170, 0.003266, -0.003470]","[0.189999, 0.070000, 0.461025]","[0.000699, 0.014862, -0.015760]","[0.017090, -0.020752, 0.180176]","[-0.011078, 0.007690, 0.090118, 0.995819]","[-0.005127, 0.018890, 0.043976, 0.998810]","[-0.173340, 0.434814, -0.032715]","[[0.983521, 0.179260, -0.017273], [-0.179626, 0.983337, -0.020752], [0.013245, 0.023438, 0.999512]]",0.983521,"[8409, 8070, 8213, 8110]"
46.00016,"[0.167969, 0.218750, -0.734375]","[0.000198, 0.003887, -0.004128]","[0.209999, 0.070000, 0.387995]","[0.000777, 0.016944, -0.017959]","[0.017334, -0.020752, 0.180664]","[-0.011200, 0.007782, 0.090393, 0.995819]","[-0.005188, 0.020752, 0.044006, 0.998779]","[0.015381, -0.393555, 0.050049]","[[0.983521, 0.179810, -0.017517], [-0.180176, 0.983337, -0.020935], [0.013367, 0.023743, 0.999573]]",0.983521,"[8389, 8101, 8206, 8127]"
46.03336,"[0.179688, 0.226562, -0.730469]","[0.000230, 0.004592, -0.004876]","[0.249998, 0.080000, 0.379274]","[0.000858, 0.019207, -0.020347]","[0.019775, -0.020752, 0.181396]","[-0.011200, 0.008972, 0.090759, 0.995789]","[-0.005890, 0.023712, 0.044006, 0.998718]","[-0.063232, 0.526367, -0.006836]","[[0.983398, 0.180481, -0.019897], [-0.180969, 0.983276, -0.020752], [0.015747, 0.023926, 0.999573]]",0.983398,"[8358, 8092, 8182, 8050]"
46.172031,"[0.187500, 0.226562, -0.710938]","[0.000368, 0.007834, -0.008307]","[0.189999, 0.070000, 0.313025]","[0.001153, 0.028615, -0.030257]","[0.028320, -0.021484, 0.182861]","[-0.012024, 0.013123, 0.091522, 0.995636]","[-0.005615, 0.021729, 0.044006, 0.998749]","[0.125000, 0.050537, 0.038330]","[[0.982788, 0.181824, -0.028381], [-0.182556, 0.982849, -0.021606], [0.023865, 0.026367, 0.999268]]",0.982788,"[8362, 8066, 8179, 8103]"
46.173985,"[0.199219, 0.238281, -0.707031]","[0.000368, 0.007834, -0.008307]","[0.169998, 0.070000, 0.338625]","[0.001153, 0.028615, -0.030257]","[0.028809, -0.021484, 0.182861]","[-0.012054, 0.013367, 0.091522, 0.995636]","[-0.006378, 0.021515, 0.044037, 0.998749]","[-0.040527, 0.247559, -0.006104]","[[0.982788, 0.181824, -0.028870], [-0.182556, 0.982849, -0.021606], [0.024353, 0.026489, 0.999268]]",0.982788,"[8380, 8089, 8200, 8087]"
46.246258,"[0.218750, 0.250000, -0.687500]","[0.000439, 0.009648, -0.010225]","[0.230000, 0.089998, 0.345585]","[0.001279, 0.033382, -0.035268]","[0.029785, -0.021240, 0.183594]","[-0.011963, 0.013947, 0.091888, 0.995575]","[-0.007385, 0.025970, 0.044067, 0.998657]","[0.089844, 0.123535, 0.026123]","[[0.982544, 0.182556, -0.029968], [-0.183289, 0.982666, -0.021362], [0.025452, 0.026367, 0.999146]]",0.982544,"[8408, 8083, 8210, 8099]"
46.267735,"[0.218750, 0.250000, -0.683594]","[0.000490, 0.011019, -0.011672]","[0.230000, 0.059999, 0.361004]","[0.001361, 0.036813, -0.038870]","[0.030029, -0.020996, 0.183594]","[-0.011810, 0.014008, 0.091919, 0.995575]","[-0.005920, 0.026031, 0.044037, 0.998657]","[0.095215, -0.088623, -0.006104]","[[0.982544, 0.182617, -0.030029], [-0.183350, 0.982666, -0.020996], [0.025635, 0.026123, 0.999146]]",0.982544,"[8422, 8128, 8198, 8075]"
46.300945,"[0.226562, 0.250000, -0.675781]","[0.000517, 0.011755, -0.012449]","[0.189999, 0.089998, 0.384354]","[0.001401, 0.038604, -0.040750]","[0.030762, -0.021729, 0.183838]","[-0.012238, 0.014435, 0.092072, 0.995575]","[-0.007446, 0.024750, 0.044067, 0.998688]","[-0.125977, 0.111328, -0.038086]","[[0.982544, 0.182922, -0.030945], [-0.183655, 0.982666, -0.021790], [0.026428, 0.027039, 0.999207]]",0.982544,"[8461, 8124, 8194, 8085]"
46.334145,"[0.238281, 0.257812, -0.667969]","[0.000574, 0.013335, -0.014117]","[0.189999, 0.070000, 0.350782]","[0.001478, 0.042342, -0.044669]","[0.031738, -0.020508, 0.183594]","[-0.011688, 0.014893, 0.091949, 0.995575]","[-0.006927, 0.025696, 0.044037, 0.998657]","[0.121826, -0.091797, 0.031982]","[[0.982544, 0.182678, -0.031799], [-0.183411, 0.982727, -0.020630], [0.027405, 0.026001, 0.999207]]",0.982544,"[8384, 8127, 8249, 8099]"
46.367348,"[0.250000, 0.257812, -0.664062]","[0.000633, 0.015066, -0.015942]","[0.219999, 0.089998, 0.338905]","[0.001550, 0.046285, -0.048800]","[0.032471, -0.021484, 0.183105]","[-0.012177, 0.015259, 0.091736, 0.995575]","[-0.007660, 0.027924, 0.044067, 0.998596]","[-0.110107, 0.185791, -0.075928]","[[0.982544, 0.182190, -0.032593], [-0.183044, 0.982727, -0.021545], [0.028076, 0.027039, 0.999084]]",0.982544,"[8441, 8118, 8225, 8113]"
46.402496,"[0.250000, 0.257812, -0.656250]","[0.000663, 0.015990, -0.016916]","[0.169998, 0.059999, 0.325777]","[0.001584, 0.048334, -0.050944]","[0.032715, -0.020996, 0.182617]","[-0.011993, 0.015381, 0.091400, 0.995605]","[-0.006317, 0.025665, 0.044037, 0.998657]","[0.013184, 0.076660, -0.015137]","[[0.982666, 0.181519, -0.032776], [-0.182373, 0.982849, -0.021118], [0.028381, 0.026733, 0.999084]]",0.982666,"[8431, 8141, 8187, 8088]"
46.435699,"[0.257812, 0.257812, -0.652344]","[0.000727, 0.017960, -0.018992]","[0.160000, 0.070000, 0.344978]","[0.001647, 0.052586, -0.055392]","[0.033691, -0.022217, 0.181885]","[-0.012573, 0.015839, 0.091095, 0.995636]","[-0.006531, 0.025818, 0.044037, 0.998657]","[-0.083496, -0.031250, -0.052002]","[[0.982849, 0.180908, -0.033813], [-0.181763, 0.983032, -0.022217], [0.029175, 0.027954, 0.999084]]",0.982849,"[8447, 8098, 8207, 8123]"
46.468903,"[0.257812, 0.257812, -0.644531]","[0.000792, 0.020101, -0.021246]","[0.199999, 0.089998, 0.329149]","[0.001702, 0.057045, -0.060050]","[0.033447, -0.020020, 0.181396]","[-0.011475, 0.015839, 0.090790, 0.995667]","[-0.007416, 0.027924, 0.044067, 0.998596]","[0.093994, -0.008301, 0.012939]","[[0.982910, 0.180420, -0.033630], [-0.181152, 0.983154, -0.020020], [0.029358, 0.025757, 0.999146]]",0.98291,"[8398, 8170, 8235, 8105]"
46.502106,"[0.269531, 0.269531, -0.640625]","[0.000859, 0.022419, -0.023686]","[0.179998, 0.080000, 0.334541]","[0.001748, 0.061708, -0.064916]","[0.033691, -0.020264, 0.180908]","[-0.011688, 0.015869, 0.090546, 0.995697]","[-0.007538, 0.027924, 0.044067, 0.998596]","[-0.065430, -0.009277, -0.045654]","[[0.983032, 0.179871, -0.033691], [-0.180725, 0.983276, -0.020447], [0.029419, 0.026184, 0.999146]]",0.983032,"[8459, 8165, 8223, 8116]"
46.53336,"[0.277344, 0.269531, -0.632812]","[0.000894, 0.023648, -0.024978]","[0.160000, 0.070000, 0.333673]","[0.001767, 0.064116, -0.067428]","[0.034424, -0.020508, 0.180420]","[-0.011810, 0.016296, 0.090271, 0.995697]","[-0.007080, 0.027435, 0.044067, 0.998596]","[-0.047852, -0.053955, 0.023438]","[[0.983032, 0.179321, -0.034546], [-0.180176, 0.983276, -0.020630], [0.030273, 0.026489, 0.999084]]",0.983032,"[8453, 8166, 8223, 8119]"
46.568512,"[0.277344, 0.269531, -0.632812]","[0.000963, 0.026249, -0.027713]","[0.189999, 0.080000, 0.322050]","[0.001796, 0.069084, -0.072604]","[0.035156, -0.021240, 0.179932]","[-0.012177, 0.016663, 0.090118, 0.995697]","[-0.007141, 0.029144, 0.044067, 0.998566]","[-0.047363, -0.088135, -0.037109]","[[0.983032, 0.179016, -0.035339], [-0.179871, 0.983337, -0.021301], [0.030945, 0.027283, 0.999023]]",0.983032,"[8455, 8146, 8231, 8156]"
46.601723,"[0.289062, 0.269531, -0.628906]","[0.001034, 0.029048, -0.030653]","[0.150000, 0.070000, 0.291990]","[0.001813, 0.074253, -0.077982]","[0.035156, -0.020996, 0.179688]","[-0.012085, 0.016571, 0.090027, 0.995728]","[-0.006561, 0.028015, 0.044037, 0.998596]","[0.009033, 0.086426, 0.016357]","[[0.983154, 0.178833, -0.035156], [-0.179688, 0.983398, -0.021179], [0.030762, 0.027039, 0.999084]]",0.983154,"[8472, 8185, 8220, 8114]"
46.634922,"[0.296875, 0.277344, -0.625000]","[0.001069, 0.030524, -0.032204]","[0.179998, 0.089998, 0.286545]","[0.001815, 0.076912, -0.080747]","[0.035645, -0.020508, 0.179688]","[-0.011871, 0.016846, 0.089905, 0.995728]","[-0.007935, 0.030273, 0.044098, 0.998535]","[-0.040039, -0.087891, -0.038574]","[[0.983154, 0.178589, -0.035645], [-0.179443, 0.983459, -0.020691], [0.031372, 0.026672, 0.999023]]",0.983154,"[8453, 8178, 8229, 8133]"
46.670074,"[0.296875, 0.277344, -0.621094]","[0.001140, 0.033634, -0.035468]","[0.139999, 0.080000, 0.257212]","[0.001809, 0.082375, -0.086422]","[0.035889, -0.021240, 0.179688]","[-0.012268, 0.016998, 0.089905, 0.995728]","[-0.007172, 0.028412, 0.044067, 0.998596]","[-0.018799, -0.028809, -0.017822]","[[0.983154, 0.178589, -0.036072], [-0.179443, 0.983459, -0.021423], [0.031555, 0.027527, 0.999023]]",0.983154,"[8473, 8168, 8211, 8123]"
46.703285,"[0.308594, 0.277344, -0.621094]","[0.001210, 0.036962, -0.038957]","[0.169998, 0.089998, 0.247181]","[0.001786, 0.088031, -0.092289]","[0.036377, -0.021240, 0.179443]","[-0.012177, 0.017242, 0.089783, 0.995728]","[-0.007538, 0.030731, 0.044098, 0.998505]","[-0.006592, -0.023438, 0.046143]","[[0.983154, 0.178345, -0.036499], [-0.179199, 0.983459, -0.021240], [0.032104, 0.027344, 0.999023]]",0.983154,"[8434, 8144, 8219, 8132]"
46.836098,"[0.308594, 0.296875, -0.605469]","[0.001441, 0.050425, -0.053053]","[0.160000, 0.059999, 0.203035]","[0.001548, 0.109289, -0.114272]","[0.038818, -0.020996, 0.178223]","[-0.012207, 0.018402, 0.089294, 0.995758]","[-0.006195, 0.030914, 0.044037, 0.998505]","[-0.087646, 0.077393, -0.064697]","[[0.983276, 0.177307, -0.038818], [-0.178284, 0.983704, -0.021118], [0.034424, 0.027588, 0.998962]]",0.983276,"[8459, 8155, 8204, 8111]"
46.838055,"[0.316406, 0.296875, -0.617188]","[0.001441, 0.050425, -0.053053]","[0.109999, 0.070000, 0.143396]","[0.001548, 0.109289, -0.114272]","[0.039062, -0.021240, 0.178467]","[-0.012329, 0.018555, 0.089386, 0.995758]","[-0.006653, 0.028992, 0.044067, 0.998566]","[-0.036865, 0.066895, 0.037842]","[[0.983276, 0.177490, -0.039185], [-0.178467, 0.983704, -0.021301], [0.034668, 0.027893, 0.998962]]",0.983276,"[8463, 8162, 8174, 8122]"
46.87125,"[0.339844, 0.296875, -0.613281]","[0.001471, 0.052591, -0.055317]","[0.139999, 0.099998, 0.149239]","[0.001490, 0.112503, -0.117587]","[0.039795, -0.020752, 0.177734]","[-0.012085, 0.018921, 0.089020, 0.995789]","[-0.007965, 0.032104, 0.044098, 0.998474]","[0.023193, 0.024658, -0.056641]","[[0.983398, 0.176758, -0.039856], [-0.177734, 0.983826, -0.020752], [0.035461, 0.027466, 0.998962]]",0.983398,"[8414, 8135, 8225, 8117]"
46.906414,"[0.339844, 0.308594, -0.609375]","[0.001527, 0.057113, -0.060041]","[0.109999, 0.070000, 0.161013]","[0.001357, 0.119057, -0.124337]","[0.040527, -0.020996, 0.176514]","[-0.012268, 0.019257, 0.088440, 0.995819]","[-0.006805, 0.030701, 0.044067, 0.998505]","[-0.004395, 0.402588, -0.035889]","[[0.983521, 0.175598, -0.040527], [-0.176575, 0.984009, -0.021118], [0.036133, 0.027832, 0.998901]]",0.983521,"[8446, 8160, 8160, 8073]"
46.937668,"[0.339844, 0.308594, -0.609375]","[0.001577, 0.061894, -0.065033]","[0.119999, 0.080000, 0.154253]","[0.001195, 0.125775, -0.131245]","[0.041016, -0.021484, 0.174805]","[-0.012512, 0.019531, 0.087555, 0.995880]","[-0.007263, 0.031464, 0.044067, 0.998505]","[-0.092041, -0.068604, -0.055664]","[[0.983826, 0.173828, -0.041077], [-0.174927, 0.984253, -0.021545], [0.036682, 0.028381, 0.998840]]",0.983826,"[8425, 8137, 8196, 8138]"
47.080246,"[0.339844, 0.308594, -0.597656]","[0.001689, 0.080759, -0.084687]","[0.129999, 0.089998, 0.137644]","[0.000387, 0.150479, -0.156551]","[0.042236, -0.022461, 0.166016]","[-0.012909, 0.020142, 0.083221, 0.996246]","[-0.006348, 0.032654, 0.044067, 0.998474]","[-0.156250, 0.179688, -0.038574]","[[0.985291, 0.165222, -0.042297], [-0.166321, 0.985779, -0.022461], [0.037903, 0.029053, 0.998779]]",0.985291,"[8440, 8200, 8169, 8194]"
47.082195,"[0.359375, 0.316406, -0.601562]","[0.001689, 0.080759, -0.084687]","[0.080000, 0.070000, 0.069649]","[0.000387, 0.150479, -0.156551]","[0.041992, -0.022461, 0.166016]","[-0.013000, 0.020050, 0.083221, 0.996246]","[-0.005798, 0.031403, 0.044037, 0.998505]","[-0.064209, -0.076660, -0.014648]","[[0.985291, 0.165222, -0.042114], [-0.166321, 0.985779, -0.022644], [0.037720, 0.029236, 0.998779]]",0.985291,"[8450, 8204, 8179, 8184]"
47.105621,"[0.359375, 0.316406, -0.605469]","[0.001696, 0.083733, -0.087781]","[0.089998, 0.080000, 0.058348]","[0.000237, 0.154148, -0.160296]","[0.042236, -0.022217, 0.164551]","[-0.012848, 0.020142, 0.082458, 0.996307]","[-0.006012, 0.032135, 0.044037, 0.998474]","[0.095215, 0.125244, -0.106201]","[[0.985535, 0.163757, -0.042236], [-0.164856, 0.986023, -0.022339], [0.037964, 0.028931, 0.998779]]",0.985535,"[8426, 8163, 8182, 8192]"
47.220856,"[0.359375, 0.328125, -0.605469]","[0.001662, 0.103115, -0.107907]","[0.080000, 0.089998, 0.014269]","[-0.000864, 0.176804, -0.183340]","[0.043213, -0.022217, 0.159668]","[-0.012878, 0.020660, 0.080078, 0.996490]","[-0.005768, 0.032379, 0.044037, 0.998474]","[0.134521, -0.231445, -0.025879]","[[0.986267, 0.158997, -0.043213], [-0.160095, 0.986755, -0.022400], [0.039062, 0.028992, 0.998779]]",0.986267,"[8431, 8185, 8154, 8151]"
47.240398,"[0.367188, 0.339844, -0.609375]","[0.001643, 0.106606, -0.111527]","[0.080000, 0.070000, 0.008041]","[-0.001084, 0.180678, -0.187267]","[0.043701, -0.022461, 0.159180]","[-0.012939, 0.020935, 0.079865, 0.996490]","[-0.005371, 0.032959, 0.044037, 0.998444]","[-0.187744, 0.210449, -0.029053]","[[0.986267, 0.158569, -0.043762], [-0.159668, 0.986816, -0.022522], [0.039612, 0.029114, 0.998718]]",0.986267,"[8437, 8198, 8173, 8117]"
47.388828,"[0.378906, 0.347656, -0.613281]","[0.001314, 0.137305, -0.143279]","[0.029999, 0.080000, -0.092512]","[-0.003254, 0.212485, -0.219335]","[0.044434, -0.021973, 0.157227]","[-0.012756, 0.021362, 0.078857, 0.996582]","[-0.004211, 0.031799, 0.043976, 0.998505]","[0.007324, -0.189453, 0.019043]","[[0.986633, 0.156616, -0.044556], [-0.157715, 0.987183, -0.022095], [0.040527, 0.028809, 0.998718]]",0.986633,"[8424, 8192, 8151, 8140]"
47.390778,"[0.378906, 0.347656, -0.609375]","[0.001314, 0.137305, -0.143279]","[0.049999, 0.099998, -0.090158]","[-0.003254, 0.212485, -0.219335]","[0.043945, -0.021484, 0.157227]","[-0.012512, 0.021118, 0.078857, 0.996582]","[-0.005127, 0.032959, 0.044006, 0.998444]","[0.259521, -0.227783, -0.000244]","[[0.986633, 0.156616, -0.044067], [-0.157715, 0.987183, -0.021667], [0.040039, 0.028259, 0.998718]]",0.986633,"[8447, 8192, 8163, 8135]"
47.406406,"[0.378906, 0.347656, -0.609375]","[0.001248, 0.141494, -0.147602]","[0.029999, 0.080000, -0.064852]","[-0.003580, 0.216546, -0.223407]","[0.044189, -0.021484, 0.156982]","[-0.012421, 0.021240, 0.078735, 0.996613]","[-0.003967, 0.031799, 0.043976, 0.998505]","[0.211182, -0.012207, -0.059326]","[[0.986755, 0.156372, -0.044312], [-0.157471, 0.987305, -0.021484], [0.040283, 0.028076, 0.998840]]",0.986755,"[8438, 8194, 8137, 8106]"
