t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
33.00256,"[0.078125, 0.089844, -1.093750]","[-0.000331, 0.000862, 0.000604]","[0.059999, -0.009998, -0.133913]","[-0.004178, 0.010932, 0.007641]","[-0.019287, -0.037354, 0.052002]","[-0.018494, -0.010193, 0.025879, 0.999451]","[-0.000153, 0.004150, 0.014740, 0.999878]","[-0.040771, 0.284424, 0.081787]","[[0.998474, 0.052063, 0.019409], [-0.051331, 0.997986, -0.037537], [-0.021362, 0.036438, 0.999084]]",0,"[8135, 7807, 7709, 7858]"
33.037712,"[0.078125, 0.089844, -1.093750]","[-0.000527, 0.001376, 0.000963]","[0.049999, -0.009998, -0.005974]","[-0.005934, 0.015589, 0.010877]","[-0.019775, -0.038818, 0.054443]","[-0.019165, -0.010468, 0.027161, 0.999390]","[-0.000183, 0.003784, 0.014740, 0.999878]","[0.028320, -0.382568, 0.054199]","[[0.998291, 0.054626, 0.019836], [-0.053894, 0.997742, -0.038940], [-0.022034, 0.037720, 0.999023]]",0,"[8161, 7815, 7692, 7856]"
33.070911,"[0.078125, 0.089844, -1.089844]","[-0.000724, 0.001893, 0.001324]","[0.070000, -0.029999, -0.032019]","[-0.007522, 0.019822, 0.013811]","[-0.018066, -0.037354, 0.056396]","[-0.018494, -0.009674, 0.028137, 0.999390]","[0.000793, 0.004730, 0.014740, 0.999878]","[0.154053, 0.196045, 0.033936]","[[0.998230, 0.056519, 0.018250], [-0.055908, 0.997742, -0.037537], [-0.020447, 0.036438, 0.999084]]",0,"[8150, 7790, 7783, 7889]"
33.104115,"[0.089844, 0.089844, -1.089844]","[-0.001065, 0.002794, 0.001951]","[0.099998, -0.029999, -0.039019]","[-0.010019, 0.026520, 0.018442]","[-0.017090, -0.038086, 0.058838]","[-0.018768, -0.009216, 0.029358, 0.999359]","[0.000946, 0.006927, 0.014740, 0.999847]","[-0.256104, 0.279053, 0.141846]","[[0.998108, 0.058960, 0.017273], [-0.058350, 0.997559, -0.038086], [-0.019592, 0.036987, 0.999146]]",0,"[8145, 7816, 7785, 7898]"
33.139271,"[0.089844, 0.078125, -1.089844]","[-0.001390, 0.003655, 0.002549]","[0.109999, -0.029999, -0.000502]","[-0.012187, 0.032371, 0.022477]","[-0.018066, -0.037598, 0.061035]","[-0.018524, -0.009613, 0.030396, 0.999329]","[0.001678, 0.007538, 0.014740, 0.999847]","[0.182617, 0.020996, 0.013428]","[[0.997986, 0.061035, 0.018066], [-0.060425, 0.997498, -0.037659], [-0.020386, 0.036438, 0.999146]]",0,"[8213, 7826, 7744, 7908]"
33.172474,"[0.097656, 0.078125, -1.085938]","[-0.001929, 0.005090, 0.003544]","[0.119999, -0.049999, -0.049894]","[-0.015479, 0.041315, 0.028626]","[-0.015381, -0.037109, 0.063232]","[-0.018280, -0.008362, 0.031494, 0.999329]","[0.002808, 0.008362, 0.014740, 0.999847]","[-0.148438, 0.480225, 0.135498]","[[0.997925, 0.063232, 0.015564], [-0.062622, 0.997437, -0.037109], [-0.017883, 0.036011, 0.999268]]",0,"[8139, 7838, 7785, 7904]"
33.203724,"[0.097656, 0.078125, -1.085938]","[-0.002422, 0.006410, 0.004458]","[0.109999, -0.039999, -0.005369]","[-0.018247, 0.048892, 0.033821]","[-0.014160, -0.037109, 0.065186]","[-0.018280, -0.007751, 0.032532, 0.999298]","[0.002411, 0.007996, 0.014740, 0.999847]","[-0.117432, 0.369629, 0.172363]","[[0.997803, 0.065247, 0.014282], [-0.064758, 0.997253, -0.037109], [-0.016724, 0.036011, 0.999268]]",0,"[8194, 7820, 7786, 7918]"
33.238884,"[0.097656, 0.078125, -1.082031]","[-0.003213, 0.008535, 0.005926]","[0.109999, -0.049999, 0.031374]","[-0.022331, 0.060160, 0.041520]","[-0.012695, -0.035400, 0.066895]","[-0.017456, -0.007050, 0.033417, 0.999268]","[0.003021, 0.008118, 0.014740, 0.999847]","[0.229736, 0.036377, -0.042969]","[[0.997620, 0.067017, 0.012878], [-0.066528, 0.997131, -0.035400], [-0.015320, 0.034424, 0.999268]]",0,"[8197, 7840, 7836, 7963]"
33.272083,"[0.109375, 0.078125, -1.082031]","[-0.003916, 0.010433, 0.007235]","[0.150000, -0.059999, 0.031881]","[-0.025681, 0.069483, 0.047868]","[-0.010742, -0.034180, 0.068848]","[-0.016876, -0.006042, 0.034393, 0.999268]","[0.003937, 0.011047, 0.014709, 0.999817]","[-0.126465, 0.237061, 0.175537]","[[0.997620, 0.068909, 0.010864], [-0.068542, 0.997131, -0.034180], [-0.013306, 0.033325, 0.999390]]",0,"[8202, 7865, 7861, 7941]"
33.305286,"[0.109375, 0.066406, -1.078125]","[-0.004720, 0.012613, 0.008735]","[0.139999, -0.059999, 0.048071]","[-0.029262, 0.079528, 0.054686]","[-0.010010, -0.033203, 0.070557]","[-0.016479, -0.005676, 0.035217, 0.999207]","[0.004669, 0.010529, 0.014709, 0.999817]","[0.047119, -0.210205, 0.007080]","[[0.997314, 0.070557, 0.010132], [-0.070190, 0.996887, -0.033386], [-0.012573, 0.032532, 0.999268]]",0,"[8239, 7876, 7863, 7974]"
33.340454,"[0.117188, 0.066406, -1.078125]","[-0.005962, 0.015999, 0.011061]","[0.179998, -0.070000, 0.030428]","[-0.034377, 0.094025, 0.064487]","[-0.008057, -0.031738, 0.072021]","[-0.015747, -0.004608, 0.035950, 0.999207]","[0.005676, 0.013214, 0.014679, 0.999786]","[-0.044922, 0.300781, 0.135498]","[[0.997314, 0.071960, 0.008057], [-0.071716, 0.996826, -0.031860], [-0.010376, 0.031128, 0.999390]]",0,"[8255, 7896, 7878, 7968]"
33.371696,"[0.117188, 0.066406, -1.078125]","[-0.007028, 0.018923, 0.013064]","[0.160000, -0.049999, 0.019281]","[-0.038446, 0.105683, 0.072335]","[-0.006104, -0.030273, 0.073242]","[-0.015076, -0.003693, 0.036621, 0.999207]","[0.004913, 0.012360, 0.014679, 0.999786]","[0.048828, 0.281738, 0.077637]","[[0.997253, 0.073242, 0.006226], [-0.073120, 0.996826, -0.030457], [-0.008545, 0.029846, 0.999451]]",0,"[8241, 7905, 7901, 7993]"
33.404896,"[0.128906, 0.066406, -1.078125]","[-0.008640, 0.023371, 0.016104]","[0.150000, -0.059999, 0.034679]","[-0.044144, 0.122211, 0.083410]","[-0.003906, -0.029053, 0.074951]","[-0.014496, -0.002594, 0.037506, 0.999176]","[0.005798, 0.012604, 0.014679, 0.999786]","[0.067383, -0.080811, -0.068115]","[[0.997070, 0.074951, 0.004089], [-0.074829, 0.996704, -0.029236], [-0.006287, 0.028748, 0.999512]]",0,"[8237, 7903, 7906, 8009]"
33.438099,"[0.136719, 0.058594, -1.078125]","[-0.009998, 0.027141, 0.018674]","[0.189999, -0.080000, -0.000305]","[-0.048592, 0.135287, 0.092128]","[-0.002197, -0.027832, 0.076416]","[-0.013855, -0.001648, 0.038269, 0.999176]","[0.007538, 0.015259, 0.014648, 0.999725]","[0.102539, 0.117432, 0.101562]","[[0.997070, 0.076416, 0.002197], [-0.076416, 0.996704, -0.027893], [-0.004395, 0.027527, 0.999573]]",0,"[8251, 7894, 7913, 8014]"
33.471302,"[0.148438, 0.058594, -1.078125]","[-0.011489, 0.031303, 0.021505]","[0.160000, -0.080000, 0.016783]","[-0.053164, 0.148898, 0.101162]","[0.000000, -0.026611, 0.077881]","[-0.013306, -0.000610, 0.039001, 0.999146]","[0.008270, 0.014771, 0.014618, 0.999725]","[-0.071289, 0.120605, 0.019043]","[[0.996887, 0.077881, 0.000122], [-0.077881, 0.996582, -0.026672], [-0.002319, 0.026550, 0.999573]]",0,"[8269, 7893, 7919, 8007]"
33.504509,"[0.148438, 0.058594, -1.078125]","[-0.013687, 0.037485, 0.025698]","[0.169998, -0.080000, -0.018007]","[-0.059403, 0.167777, 0.113620]","[0.000488, -0.025146, 0.079102]","[-0.012573, -0.000214, 0.039642, 0.999146]","[0.008636, 0.015472, 0.014618, 0.999725]","[0.146729, -0.283691, 0.014893]","[[0.996887, 0.079163, -0.000610], [-0.079163, 0.996582, -0.025208], [-0.001465, 0.025085, 0.999695]]",0,"[8258, 7921, 7896, 8020]"
33.539661,"[0.156250, 0.058594, -1.078125]","[-0.015497, 0.042615, 0.029168]","[0.209999, -0.080000, -0.043613]","[-0.064156, 0.182420, 0.123221]","[0.002441, -0.022949, 0.080566]","[-0.011566, 0.000824, 0.040405, 0.999115]","[0.009399, 0.018280, 0.014587, 0.999664]","[-0.111084, 0.060303, 0.028076]","[[0.996704, 0.080627, -0.002563], [-0.080750, 0.996460, -0.023071], [0.000610, 0.023193, 0.999695]]",0,"[8257, 7923, 7936, 7998]"
33.572865,"[0.156250, 0.046875, -1.078125]","[-0.018127, 0.050129, 0.034234]","[0.160000, -0.080000, -0.038790]","[-0.070528, 0.202454, 0.136266]","[0.003174, -0.021973, 0.081787]","[-0.011078, 0.001251, 0.040985, 0.999115]","[0.010345, 0.016083, 0.014587, 0.999695]","[0.217529, -0.144775, 0.002197]","[[0.996704, 0.081787, -0.003357], [-0.081909, 0.996460, -0.022095], [0.001526, 0.022217, 0.999817]]",0,"[8312, 7930, 7924, 7996]"
33.606071,"[0.167969, 0.046875, -1.082031]","[-0.020263, 0.056285, 0.038372]","[0.199999, -0.089998, -0.045473]","[-0.075296, 0.217789, 0.146177]","[0.006348, -0.020264, 0.083008]","[-0.010284, 0.002838, 0.041626, 0.999084]","[0.011749, 0.018982, 0.014526, 0.999634]","[-0.120117, 0.305664, 0.073730]","[[0.996521, 0.083069, -0.006531], [-0.083191, 0.996338, -0.020386], [0.004700, 0.020752, 0.999756]]",0,"[8266, 7891, 7944, 8038]"
33.639271,"[0.179688, 0.058594, -1.082031]","[-0.023328, 0.065197, 0.044342]","[0.179998, -0.089998, -0.065228]","[-0.081575, 0.238516, 0.159461]","[0.007568, -0.019043, 0.084229]","[-0.009644, 0.003448, 0.042236, 0.999054]","[0.011871, 0.019104, 0.014526, 0.999634]","[0.051025, -0.182129, 0.018066]","[[0.996399, 0.084229, -0.007690], [-0.084473, 0.996216, -0.019043], [0.005981, 0.019531, 0.999756]]",0,"[8284, 7924, 7941, 8014]"
33.672474,"[0.179688, 0.046875, -1.082031]","[-0.025785, 0.072413, 0.049159]","[0.179998, -0.070000, -0.027441]","[-0.086182, 0.254176, 0.169405]","[0.009033, -0.016602, 0.085693]","[-0.008514, 0.004181, 0.042938, 0.999054]","[0.012115, 0.019348, 0.014526, 0.999603]","[0.105713, 0.329590, 0.025391]","[[0.996338, 0.085632, -0.009033], [-0.085876, 0.996216, -0.016724], [0.007568, 0.017334, 0.999878]]",0,"[8339, 7944, 7964, 8044]"
33.705681,"[0.187500, 0.046875, -1.085938]","[-0.028376, 0.080090, 0.054267]","[0.209999, -0.089998, -0.022039]","[-0.090666, 0.269862, 0.179280]","[0.011475, -0.015869, 0.087402]","[-0.008209, 0.005493, 0.043854, 0.998993]","[0.013977, 0.021637, 0.014435, 0.999542]","[-0.083008, 0.123779, 0.128174]","[[0.996094, 0.087463, -0.011658], [-0.087708, 0.995972, -0.015991], [0.010193, 0.016846, 0.999817]]",0,"[8319, 7920, 7970, 8070]"
33.740833,"[0.199219, 0.046875, -1.085938]","[-0.032031, 0.091039, 0.061524]","[0.160000, -0.089998, -0.030083]","[-0.096394, 0.290689, 0.192244]","[0.012939, -0.013184, 0.088623]","[-0.006958, 0.006226, 0.044403, 0.998993]","[0.014923, 0.020386, 0.014435, 0.999573]","[0.050537, 0.276855, 0.048340]","[[0.996033, 0.088562, -0.013062], [-0.088806, 0.996033, -0.013367], [0.011719, 0.014465, 0.999878]]",0,"[8352, 7972, 7993, 8058]"
33.774036,"[0.207031, 0.039062, -1.089844]","[-0.034915, 0.099781, 0.067295]","[0.209999, -0.089998, -0.052128]","[-0.100459, 0.306150, 0.201747]","[0.014648, -0.011230, 0.090332]","[-0.006012, 0.007111, 0.045258, 0.998932]","[0.016449, 0.023560, 0.014343, 0.999481]","[-0.015137, -0.028809, 0.084961]","[[0.995789, 0.090271, -0.014709], [-0.090515, 0.995789, -0.011414], [0.013611, 0.012634, 0.999817]]",0,"[8340, 7981, 8017, 8054]"
33.80724,"[0.207031, 0.039062, -1.089844]","[-0.038939, 0.112137, 0.075417]","[0.189999, -0.070000, -0.062874]","[-0.105511, 0.326425, 0.214031]","[0.015625, -0.008545, 0.091553]","[-0.004700, 0.007599, 0.045837, 0.998932]","[0.016418, 0.023071, 0.014374, 0.999481]","[0.169189, 0.083252, -0.024414]","[[0.995728, 0.091431, -0.015625], [-0.091675, 0.995789, -0.008728], [0.014648, 0.010071, 0.999878]]",0,"[8380, 7994, 7990, 8059]"
33.84045,"[0.218750, 0.039062, -1.093750]","[-0.042082, 0.121920, 0.081819]","[0.160000, -0.070000, -0.087742]","[-0.108981, 0.341285, 0.222889]","[0.018311, -0.007324, 0.092773]","[-0.004150, 0.009064, 0.046539, 0.998871]","[0.017395, 0.022675, 0.014343, 0.999481]","[-0.065918, 0.236084, 0.135498]","[[0.995483, 0.092834, -0.018494], [-0.093079, 0.995605, -0.007507], [0.017639, 0.009094, 0.999756]]",0,"[8323, 7954, 8001, 8080]"
33.873646,"[0.226562, 0.039062, -1.097656]","[-0.046422, 0.135631, 0.090749]","[0.209999, -0.080000, -0.110464]","[-0.113125, 0.360506, 0.234134]","[0.019043, -0.004883, 0.093994]","[-0.002869, 0.009399, 0.047119, 0.998840]","[0.018921, 0.026215, 0.014252, 0.999359]","[0.191406, -0.121826, -0.075928]","[[0.995361, 0.094055, -0.019043], [-0.094177, 0.995483, -0.004883], [0.018433, 0.006592, 0.999756]]",0,"[8330, 7968, 8009, 8066]"
33.908802,"[0.226562, 0.027344, -1.105469]","[-0.049777, 0.146396, 0.097725]","[0.169998, -0.059999, -0.147125]","[-0.115833, 0.374391, 0.242082]","[0.020996, -0.002686, 0.095459]","[-0.001892, 0.010529, 0.047852, 0.998810]","[0.019745, 0.024597, 0.014252, 0.999390]","[-0.019775, -0.029785, 0.108398]","[[0.995239, 0.095520, -0.021179], [-0.095642, 0.995422, -0.002808], [0.020813, 0.004761, 0.999817]]",0,"[8312, 7948, 7970, 8036]"
33.942005,"[0.226562, 0.027344, -1.109375]","[-0.054363, 0.161370, 0.107378]","[0.199999, -0.059999, -0.150808]","[-0.118857, 0.392083, 0.251955]","[0.022949, 0.000244, 0.096436]","[-0.000397, 0.011505, 0.048309, 0.998779]","[0.020996, 0.026550, 0.014191, 0.999298]","[0.210693, -0.012207, -0.068115]","[[0.995117, 0.096436, -0.023010], [-0.096558, 0.995361, 0.000305], [0.022888, 0.001892, 0.999756]]",0,"[8284, 7944, 7980, 8037]"
33.975212,"[0.238281, 0.027344, -1.113281]","[-0.057872, 0.173042, 0.114859]","[0.150000, -0.039999, -0.177773]","[-0.120650, 0.404658, 0.258760]","[0.024170, 0.002441, 0.097412]","[0.000702, 0.012146, 0.048767, 0.998749]","[0.021088, 0.025085, 0.014221, 0.999359]","[-0.010986, 0.246582, 0.126465]","[[0.994995, 0.097412, -0.024170], [-0.097412, 0.995239, 0.002502], [0.024292, -0.000183, 0.999695]]",0,"[8308, 7919, 7960, 8012]"
34.008411,"[0.238281, 0.027344, -1.121094]","[-0.061427, 0.185071, 0.122532]","[0.150000, -0.049999, -0.174469]","[-0.122009, 0.416575, 0.265011]","[0.024414, 0.004883, 0.098389]","[0.001923, 0.012421, 0.049225, 0.998688]","[0.022919, 0.025665, 0.014160, 0.999298]","[0.087891, -0.228271, -0.044678]","[[0.994751, 0.098267, -0.024597], [-0.098267, 0.995056, 0.005005], [0.024963, -0.002563, 0.999573]]",0,"[8283, 7950, 7957, 8015]"
34.043568,"[0.257812, 0.027344, -1.125000]","[-0.066218, 0.201639, 0.133033]","[0.169998, -0.049999, -0.196960]","[-0.123108, 0.431359, 0.272427]","[0.026123, 0.006836, 0.099609]","[0.002869, 0.013275, 0.049835, 0.998657]","[0.024048, 0.028320, 0.014069, 0.999207]","[0.040039, -0.022949, 0.104248]","[[0.994629, 0.099548, -0.026245], [-0.099426, 0.994934, 0.006958], [0.026733, -0.004395, 0.999573]]",0,"[8297, 7913, 7961, 8024]"
34.076775,"[0.257812, 0.027344, -1.132812]","[-0.069830, 0.214427, 0.141087]","[0.139999, -0.019999, -0.200737]","[-0.123370, 0.441552, 0.277257]","[0.026855, 0.009521, 0.100098]","[0.004150, 0.013702, 0.050110, 0.998627]","[0.023926, 0.027222, 0.014099, 0.999237]","[0.091064, -0.004395, -0.089844]","[[0.994507, 0.100098, -0.026978], [-0.099976, 0.994873, 0.009583], [0.027710, -0.006897, 0.999512]]",0,"[8305, 7932, 7959, 7988]"
34.108028,"[0.257812, 0.027344, -1.132812]","[-0.074644, 0.231924, 0.152029]","[0.160000, -0.019999, -0.204943]","[-0.122933, 0.453867, 0.282670]","[0.028320, 0.011963, 0.100830]","[0.005402, 0.014435, 0.050385, 0.998596]","[0.025177, 0.028687, 0.014008, 0.999146]","[0.081055, -0.050049, -0.059570]","[[0.994385, 0.100708, -0.028320], [-0.100464, 0.994751, 0.012146], [0.029297, -0.009338, 0.999451]]",0,"[8279, 7906, 7973, 7996]"
34.141228,"[0.269531, 0.019531, -1.140625]","[-0.078233, 0.245342, 0.160359]","[0.139999, -0.009998, -0.230478]","[-0.121995, 0.462090, 0.285926]","[0.029297, 0.013428, 0.101318]","[0.006012, 0.014954, 0.050690, 0.998566]","[0.026520, 0.028778, 0.013977, 0.999115]","[0.081055, 0.147217, 0.089355]","[[0.994324, 0.101318, -0.029297], [-0.101074, 0.994690, 0.013428], [0.030396, -0.010498, 0.999390]]",0,"[8286, 7884, 7946, 7996]"
34.17638,"[0.269531, 0.019531, -1.144531]","[-0.082961, 0.263586, 0.171596]","[0.119999, -0.009998, -0.231443]","[-0.119904, 0.471650, 0.289164]","[0.029785, 0.015381, 0.102295]","[0.007019, 0.015350, 0.051117, 0.998535]","[0.027832, 0.028412, 0.013947, 0.999084]","[0.085205, -0.073486, -0.013672]","[[0.994202, 0.102234, -0.029968], [-0.101868, 0.994568, 0.015503], [0.031311, -0.012451, 0.999329]]",0,"[8291, 7896, 7919, 7995]"
34.209583,"[0.277344, 0.019531, -1.156250]","[-0.086441, 0.277490, 0.180089]","[0.150000, -0.009998, -0.233025]","[-0.117690, 0.477721, 0.290740]","[0.031006, 0.018555, 0.103271]","[0.008575, 0.016052, 0.051544, 0.998505]","[0.029449, 0.030701, 0.013824, 0.998993]","[0.159912, 0.062500, 0.086182]","[[0.994141, 0.103149, -0.031189], [-0.102661, 0.994507, 0.018738], [0.032898, -0.015442, 0.999329]]",0,"[8280, 7895, 7934, 7975]"
34.242786,"[0.277344, 0.019531, -1.164062]","[-0.089851, 0.291565, 0.188622]","[0.109999, 0.000000, -0.248489]","[-0.114911, 0.482826, 0.291575]","[0.032227, 0.020264, 0.104004]","[0.009308, 0.016693, 0.051880, 0.998474]","[0.030060, 0.029358, 0.013855, 0.998993]","[-0.076172, 0.107178, -0.031250]","[[0.994019, 0.103882, -0.032410], [-0.103271, 0.994446, 0.020264], [0.034241, -0.016846, 0.999268]]",0,"[8266, 7891, 7915, 7974]"
34.27599,"[0.289062, 0.027344, -1.175781]","[-0.094252, 0.310532, 0.200014]","[0.139999, 0.009998, -0.299187]","[-0.110313, 0.488085, 0.291513]","[0.032959, 0.022217, 0.104492]","[0.010284, 0.017120, 0.052094, 0.998444]","[0.030701, 0.031769, 0.013763, 0.998901]","[0.163574, -0.182129, 0.036621]","[[0.993958, 0.104309, -0.033142], [-0.103699, 0.994324, 0.022278], [0.035217, -0.018738, 0.999146]]",0,"[8242, 7855, 7919, 7965]"
34.309193,"[0.289062, 0.027344, -1.179688]","[-0.097426, 0.324876, 0.208544]","[0.099998, 0.009998, -0.310951]","[-0.106188, 0.490853, 0.290581]","[0.034424, 0.024414, 0.104980]","[0.011383, 0.017914, 0.052277, 0.998383]","[0.032135, 0.030304, 0.013763, 0.998901]","[0.067139, 0.293457, 0.004395]","[[0.993774, 0.104736, -0.034607], [-0.104004, 0.994141, 0.024536], [0.036926, -0.020874, 0.998962]]",0,"[8230, 7814, 7889, 7919]"
34.344345,"[0.289062, 0.027344, -1.187500]","[-0.101452, 0.344096, 0.219852]","[0.099998, 0.029999, -0.278940]","[-0.099782, 0.492939, 0.288151]","[0.035156, 0.025879, 0.105225]","[0.012115, 0.018250, 0.052429, 0.998383]","[0.032501, 0.030792, 0.013733, 0.998901]","[0.149170, -0.176270, 0.003418]","[[0.993774, 0.105103, -0.035217], [-0.104248, 0.994141, 0.026062], [0.037659, -0.022278, 0.999023]]",0,"[8227, 7821, 7862, 7932]"
34.377552,"[0.296875, 0.027344, -1.195312]","[-0.104296, 0.358546, 0.228256]","[0.099998, 0.059999, -0.304634]","[-0.094292, 0.493296, 0.285439]","[0.035645, 0.028320, 0.105713]","[0.013275, 0.018646, 0.052582, 0.998352]","[0.032501, 0.031647, 0.013702, 0.998871]","[0.146973, 0.062500, 0.003418]","[[0.993713, 0.105469, -0.035828], [-0.104492, 0.994080, 0.028442], [0.038513, -0.024536, 0.998901]]",0,"[8216, 7818, 7854, 7927]"
34.410755,"[0.296875, 0.027344, -1.199219]","[-0.107822, 0.377799, 0.239316]","[0.070000, 0.049999, -0.299040]","[-0.086064, 0.492144, 0.280648]","[0.036621, 0.029053, 0.105957]","[0.013611, 0.019073, 0.052765, 0.998322]","[0.034332, 0.030518, 0.013702, 0.998840]","[-0.094238, 0.112549, 0.031738]","[[0.993652, 0.105835, -0.036621], [-0.104858, 0.993958, 0.029114], [0.039429, -0.025208, 0.998840]]",0,"[8200, 7807, 7849, 7906]"
34.443958,"[0.296875, 0.039062, -1.207031]","[-0.110244, 0.392187, 0.247475]","[0.059999, 0.080000, -0.310711]","[-0.079211, 0.490052, 0.276178]","[0.036133, 0.030762, 0.105957]","[0.014465, 0.018982, 0.052795, 0.998291]","[0.033478, 0.030273, 0.013733, 0.998871]","[0.094238, -0.259766, -0.007324]","[[0.993530, 0.105896, -0.036316], [-0.104919, 0.993835, 0.030823], [0.039368, -0.026917, 0.998718]]",0,"[8179, 7795, 7811, 7896]"
