t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
32.269089,"[0.109375, 0.039062, -1.140625]","[-0.011669, 0.005539, 0.004984]","[0.160000, -0.029999, -0.024017]","[-0.083078, 0.039786, 0.035607]","[-0.014893, -0.029297, 0.026855]","[-0.014587, -0.007690, 0.013367, 0.999786]","[0.002350, 0.012054, 0.003021, 0.999908]","[0.010498, -0.122803, -0.037842]","[[0.999512, 0.026855, 0.014954], [-0.026489, 0.999207, -0.029419], [-0.015808, 0.028931, 0.999451]]",0,"[8110, 7862, 7790, 7928]"
32.302292,"[0.117188, 0.039062, -1.140625]","[-0.015266, 0.007264, 0.006527]","[0.150000, -0.039999, -0.037790]","[-0.101411, 0.048730, 0.043521]","[-0.013428, -0.028809, 0.027344]","[-0.014282, -0.006958, 0.013672, 0.999786]","[0.002960, 0.012299, 0.002991, 0.999908]","[0.074951, 0.161621, 0.031006]","[[0.999512, 0.027466, 0.013489], [-0.027100, 0.999207, -0.028809], [-0.014343, 0.028320, 0.999512]]",0,"[8148, 7912, 7765, 7912]"
32.341354,"[0.128906, 0.039062, -1.144531]","[-0.019622, 0.009361, 0.008397]","[0.179998, -0.039999, -0.045734]","[-0.122026, 0.058842, 0.052439]","[-0.010742, -0.028076, 0.028564]","[-0.013947, -0.005676, 0.014252, 0.999786]","[0.003082, 0.014862, 0.002991, 0.999878]","[0.030273, 0.260254, 0.101318]","[[0.999512, 0.028564, 0.010925], [-0.028320, 0.999207, -0.028076], [-0.011780, 0.027710, 0.999512]]",0,"[8145, 7890, 7775, 7918]"
32.370651,"[0.128906, 0.039062, -1.148438]","[-0.023441, 0.011206, 0.010040]","[0.160000, -0.029999, -0.061859]","[-0.139010, 0.067213, 0.059800]","[-0.009033, -0.027100, 0.029053]","[-0.013519, -0.004822, 0.014587, 0.999786]","[0.002838, 0.014496, 0.002991, 0.999878]","[0.098877, 0.086182, 0.021484]","[[0.999451, 0.029236, 0.009216], [-0.028992, 0.999146, -0.027222], [-0.010071, 0.026855, 0.999512]]",0,"[8145, 7901, 7798, 7933]"
32.403862,"[0.128906, 0.027344, -1.152344]","[-0.027779, 0.013306, 0.011906]","[0.160000, -0.039999, -0.075773]","[-0.157313, 0.076275, 0.067747]","[-0.006104, -0.026855, 0.030029]","[-0.013458, -0.003357, 0.015076, 0.999786]","[0.004181, 0.014984, 0.002960, 0.999847]","[-0.049805, 0.251709, 0.087402]","[[0.999451, 0.030151, 0.006287], [-0.030029, 0.999146, -0.027039], [-0.007141, 0.026794, 0.999573]]",0,"[8151, 7875, 7818, 7913]"
32.437061,"[0.148438, 0.027344, -1.152344]","[-0.032673, 0.015682, 0.014015]","[0.209999, -0.029999, -0.074020]","[-0.176938, 0.086036, 0.076282]","[-0.004639, -0.027100, 0.030762]","[-0.013519, -0.002625, 0.015472, 0.999786]","[0.004181, 0.019135, 0.002960, 0.999786]","[-0.009277, -0.169434, -0.044434]","[[0.999451, 0.030945, 0.004822], [-0.030823, 0.999146, -0.027161], [-0.005676, 0.026917, 0.999573]]",0,"[8168, 7861, 7799, 7975]"
32.567921,"[0.156250, 0.027344, -1.160156]","[-0.063973, 0.031018, 0.027549]","[0.169998, -0.049999, -0.125494]","[-0.285482, 0.140827, 0.123761]","[0.005615, -0.023438, 0.033936]","[-0.011749, 0.002686, 0.017059, 0.999786]","[0.006500, 0.020844, 0.002899, 0.999756]","[0.191895, -0.314697, 0.036865]","[[0.999390, 0.033936, -0.005737], [-0.034180, 0.999146, -0.023438], [0.004883, 0.023560, 0.999695]]",0,"[8193, 7908, 7863, 7964]"
32.573776,"[0.179688, 0.027344, -1.160156]","[-0.063973, 0.031018, 0.027549]","[0.209999, -0.039999, -0.082989]","[-0.285482, 0.140827, 0.123761]","[0.007080, -0.023682, 0.033936]","[-0.011932, 0.003357, 0.017059, 0.999786]","[0.006042, 0.024261, 0.002899, 0.999664]","[-0.091309, -0.014160, -0.004395]","[[0.999390, 0.033936, -0.007080], [-0.034180, 0.999146, -0.023804], [0.006226, 0.023926, 0.999695]]",0,"[8176, 7910, 7846, 7980]"
32.620655,"[0.179688, 0.019531, -1.160156]","[-0.078997, 0.038451, 0.034070]","[0.179998, -0.039999, -0.083862]","[-0.330636, 0.164016, 0.143644]","[0.009033, -0.021973, 0.035156]","[-0.011139, 0.004333, 0.017670, 0.999786]","[0.007019, 0.024261, 0.002869, 0.999664]","[0.214355, -0.280273, 0.022461]","[[0.999390, 0.035156, -0.009033], [-0.035400, 0.999146, -0.022156], [0.008179, 0.022400, 0.999756]]",0,"[8237, 7973, 7832, 7970]"
32.64019,"[0.179688, 0.019531, -1.160156]","[-0.085639, 0.041750, 0.036956]","[0.199999, -0.039999, -0.067982]","[-0.349570, 0.173810, 0.152004]","[0.011719, -0.021484, 0.035400]","[-0.010834, 0.005768, 0.017883, 0.999786]","[0.007507, 0.026093, 0.002838, 0.999603]","[-0.247803, 0.312256, 0.049072]","[[0.999329, 0.035522, -0.011902], [-0.035889, 0.999207, -0.021484], [0.011047, 0.021851, 0.999756]]",0,"[8219, 7964, 7897, 7997]"
32.673389,"[0.187500, 0.019531, -1.164062]","[-0.100057, 0.048935, 0.043231]","[0.169998, -0.039999, -0.042425]","[-0.388839, 0.194256, 0.169387]","[0.013916, -0.019775, 0.036865]","[-0.010010, 0.006866, 0.018555, 0.999756]","[0.007996, 0.026215, 0.002838, 0.999603]","[0.188232, -0.154053, 0.027832]","[[0.999207, 0.036865, -0.014099], [-0.037231, 0.999084, -0.019775], [0.013245, 0.020264, 0.999695]]",0,"[8239, 7970, 7927, 8014]"
32.741745,"[0.207031, 0.019531, -1.164062]","[-0.129098, 0.063509, 0.055904]","[0.199999, -0.049999, -0.089397]","[-0.461642, 0.232654, 0.201774]","[0.019287, -0.016846, 0.038818]","[-0.008606, 0.009491, 0.019562, 0.999725]","[0.009949, 0.031311, 0.002716, 0.999451]","[0.307373, -0.154053, 0.054443]","[[0.999023, 0.038879, -0.019287], [-0.039246, 0.999023, -0.016846], [0.018555, 0.017578, 0.999634]]",0,"[8300, 8020, 7954, 8059]"
32.874557,"[0.218750, 0.007812, -1.171875]","[-0.196858, 0.097972, 0.085624]","[0.160000, -0.039999, -0.106512]","[-0.607806, 0.311839, 0.267469]","[0.029785, -0.010010, 0.043213]","[-0.005402, 0.014832, 0.021790, 0.999634]","[0.013245, 0.036804, 0.002533, 0.999207]","[0.152588, 0.059570, 0.034668]","[[0.998535, 0.043335, -0.029846], [-0.043701, 0.998962, -0.010193], [0.029358, 0.011414, 0.999451]]",0,"[8373, 8085, 7997, 8093]"
32.878464,"[0.226562, 0.007812, -1.175781]","[-0.202849, 0.101048, 0.088261]","[0.189999, -0.029999, -0.083958]","[-0.619486, 0.318298, 0.272761]","[0.030273, -0.009521, 0.043457]","[-0.005157, 0.015137, 0.021851, 0.999634]","[0.013031, 0.039124, 0.002533, 0.999146]","[0.021240, 0.121338, 0.018799]","[[0.998535, 0.043457, -0.030457], [-0.043823, 0.998962, -0.009705], [0.029968, 0.010925, 0.999451]]",0,"[8367, 8068, 8013, 8089]"
33.017143,"[0.238281, 0.007812, -1.187500]","[-0.298897, 0.150958, 0.130731]","[0.139999, -0.029999, -0.177828]","[-0.786306, 0.413051, 0.349122]","[0.043701, -0.002686, 0.047607]","[-0.001892, 0.021912, 0.023895, 0.999451]","[0.017548, 0.046204, 0.002228, 0.998749]","[0.138184, 0.264404, 0.059082]","[[0.997803, 0.047607, -0.043884], [-0.047852, 0.998718, -0.002747], [0.043640, 0.004822, 0.998901]]",0,"[8443, 8102, 8005, 8134]"
33.019093,"[0.250000, 0.007812, -1.191406]","[-0.298897, 0.150958, 0.130731]","[0.119999, 0.000000, -0.172110]","[-0.786306, 0.413051, 0.349122]","[0.044434, -0.002686, 0.047607]","[-0.001923, 0.022217, 0.023926, 0.999451]","[0.016083, 0.046082, 0.002289, 0.998779]","[-0.040527, 0.299561, 0.027344]","[[0.997803, 0.047668, -0.044495], [-0.047913, 0.998779, -0.002808], [0.044250, 0.004883, 0.998901]]",0,"[8438, 8097, 8013, 8119]"
33.044479,"[0.257812, 0.007812, -1.195312]","[-0.322461, 0.163368, 0.141204]","[0.129999, -0.019999, -0.197227]","[-0.822297, 0.434187, 0.365811]","[0.045410, -0.001221, 0.048096]","[-0.001160, 0.022797, 0.024139, 0.999451]","[0.018158, 0.048737, 0.002136, 0.998627]","[0.136719, -0.201416, -0.002197]","[[0.997803, 0.048157, -0.045593], [-0.048279, 0.998840, -0.001221], [0.045471, 0.003418, 0.998962]]",0,"[8417, 8090, 8046, 8131]"
33.097214,"[0.257812, 0.007812, -1.203125]","[-0.364090, 0.185448, 0.159755]","[0.099998, -0.009998, -0.217592]","[-0.881962, 0.469871, 0.393677]","[0.049561, 0.000977, 0.049316]","[-0.000031, 0.024872, 0.024750, 0.999390]","[0.019623, 0.051544, 0.002014, 0.998474]","[-0.037354, -0.124756, -0.000244]","[[0.997559, 0.049377, -0.049744], [-0.049500, 0.998779, 0.001160], [0.049622, 0.001282, 0.998779]]",0,"[8459, 8117, 7990, 8087]"
33.110889,"[0.257812, 0.007812, -1.210938]","[-0.372744, 0.190063, 0.163619]","[0.080000, 0.000000, -0.297977]","[-0.893780, 0.477042, 0.399229]","[0.050781, 0.002197, 0.049561]","[0.000519, 0.025482, 0.024872, 0.999390]","[0.019745, 0.051544, 0.002014, 0.998444]","[0.156738, -0.088623, -0.048584]","[[0.997559, 0.049683, -0.050903], [-0.049683, 0.998840, 0.002197], [0.050903, 0.000244, 0.998779]]",0,"[8458, 8124, 8003, 8109]"
33.251514,"[0.269531, 0.007812, -1.234375]","[-0.516375, 0.267888, 0.228139]","[0.070000, 0.000000, -0.370356]","[-1.064895, 0.585658, 0.481043]","[0.066650, 0.010498, 0.052246]","[0.004486, 0.033478, 0.025970, 0.999084]","[0.026306, 0.064117, 0.001343, 0.997589]","[0.102539, -0.267090, -0.029541]","[[0.996338, 0.052124, -0.066650], [-0.051636, 0.998535, 0.010620], [0.067017, -0.007202, 0.997681]]",0,"[8470, 8164, 7991, 8086]"
33.253468,"[0.269531, 0.007812, -1.242188]","[-0.516375, 0.267888, 0.228139]","[0.009998, 0.019999, -0.431664]","[-1.064895, 0.585658, 0.481043]","[0.066406, 0.010986, 0.052246]","[0.004730, 0.033478, 0.025940, 0.999084]","[0.025452, 0.061310, 0.001465, 0.997772]","[0.257324, 0.015137, -0.026367]","[[0.996338, 0.052124, -0.066589], [-0.051514, 0.998535, 0.011108], [0.067078, -0.007690, 0.997681]]",0,"[8472, 8170, 7996, 8074]"
33.28862,"[0.269531, 0.007812, -1.257812]","[-0.558819, 0.291334, 0.247344]","[0.009998, 0.009998, -0.429642]","[-1.107570, 0.614511, 0.501972]","[0.071777, 0.012207, 0.052734]","[0.005219, 0.036102, 0.026245, 0.998993]","[0.027740, 0.064606, 0.001221, 0.997498]","[0.156250, -0.133057, -0.007080]","[[0.995972, 0.052795, -0.071838], [-0.052063, 0.998535, 0.012268], [0.072327, -0.008484, 0.997314]]",0,"[8417, 8065, 8009, 8123]"
33.312057,"[0.269531, 0.019531, -1.261719]","[-0.580650, 0.303474, 0.257247]","[-0.009998, 0.049999, -0.400127]","[-1.128286, 0.628851, 0.512230]","[0.074219, 0.013916, 0.053467]","[0.006073, 0.037354, 0.026489, 0.998932]","[0.026306, 0.066071, 0.001282, 0.997467]","[0.010498, -0.024414, 0.006104]","[[0.995789, 0.053345, -0.074280], [-0.052490, 0.998474, 0.014038], [0.074890, -0.010132, 0.997070]]",0,"[8440, 8104, 7990, 8099]"
33.345261,"[0.269531, 0.019531, -1.277344]","[-0.614164, 0.322218, 0.272482]","[-0.039999, 0.039999, -0.445957]","[-1.158537, 0.650240, 0.527341]","[0.076904, 0.017822, 0.053711]","[0.007935, 0.038727, 0.026550, 0.998871]","[0.028595, 0.067871, 0.001068, 0.997253]","[-0.229248, 0.442871, -0.001221]","[[0.995605, 0.053650, -0.076965], [-0.052429, 0.998474, 0.017822], [0.077698, -0.013794, 0.996887]]",0,"[8419, 8125, 7972, 8034]"
33.378468,"[0.269531, 0.019531, -1.285156]","[-0.660167, 0.348163, 0.293459]","[-0.070000, 0.059999, -0.491241]","[-1.197145, 0.678432, 0.546886]","[0.079102, 0.018799, 0.054199]","[0.008423, 0.039795, 0.026855, 0.998810]","[0.029572, 0.069580, 0.000946, 0.997131]","[0.186523, -0.246338, 0.022949]","[[0.995361, 0.054199, -0.079041], [-0.052979, 0.998352, 0.018921], [0.079895, -0.014648, 0.996643]]",0,"[8457, 8122, 7954, 8101]"
33.41362,"[0.257812, 0.027344, -1.304688]","[-0.695660, 0.368353, 0.309696]","[-0.059999, 0.059999, -0.516272]","[-1.224740, 0.699311, 0.561067]","[0.083252, 0.021484, 0.054932]","[0.009674, 0.041962, 0.027069, 0.998688]","[0.031128, 0.073242, 0.000732, 0.996796]","[-0.028320, 0.010986, 0.001465]","[[0.994934, 0.054810, -0.083313], [-0.053223, 0.998230, 0.021545], [0.084290, -0.017029, 0.996216]]",0,"[8419, 8106, 7977, 8062]"
33.446823,"[0.257812, 0.027344, -1.312500]","[-0.744169, 0.396195, 0.331962]","[-0.099998, 0.070000, -0.573217]","[-1.259510, 0.726686, 0.579242]","[0.085693, 0.023438, 0.055176]","[0.010590, 0.043182, 0.027191, 0.998627]","[0.032593, 0.074829, 0.000549, 0.996643]","[0.097168, 0.040283, 0.027832]","[[0.994690, 0.055115, -0.085693], [-0.053406, 0.998230, 0.023438], [0.086792, -0.018799, 0.995972]]",0,"[8451, 8085, 7920, 8043]"
33.480026,"[0.250000, 0.027344, -1.328125]","[-0.781442, 0.417787, 0.349129]","[-0.139999, 0.099998, -0.613459]","[-1.284013, 0.746854, 0.592300]","[0.089844, 0.025879, 0.055908]","[0.011810, 0.045349, 0.027435, 0.998505]","[0.033173, 0.075928, 0.000488, 0.996552]","[0.026367, 0.114014, -0.044922]","[[0.994263, 0.055786, -0.089905], [-0.053711, 0.998108, 0.026001], [0.091125, -0.021118, 0.995483]]",0,"[8443, 8058, 7918, 8053]"
33.513233,"[0.250000, 0.039062, -1.339844]","[-0.832205, 0.447480, 0.372595]","[-0.150000, 0.089998, -0.641970]","[-1.314434, 0.773177, 0.608876]","[0.093506, 0.029541, 0.056396]","[0.013489, 0.047211, 0.027527, 0.998413]","[0.034882, 0.079224, 0.000244, 0.996216]","[0.126465, 0.148682, 0.082031]","[[0.993958, 0.056152, -0.093506], [-0.053711, 0.998108, 0.029480], [0.094971, -0.024353, 0.995117]]",0,"[8392, 8070, 7908, 8017]"
33.546436,"[0.238281, 0.039062, -1.355469]","[-0.871011, 0.470406, 0.390599]","[-0.209999, 0.129999, -0.630795]","[-1.335466, 0.792444, 0.620637]","[0.096436, 0.030518, 0.056396]","[0.013916, 0.048676, 0.027557, 0.998322]","[0.035370, 0.079224, 0.000183, 0.996216]","[-0.004395, 0.040771, -0.055420]","[[0.993652, 0.056335, -0.096436], [-0.053650, 0.997986, 0.030396], [0.097900, -0.025146, 0.994751]]",0,"[8433, 8053, 7883, 8025]"
33.579636,"[0.226562, 0.039062, -1.371094]","[-0.910426, 0.493899, 0.408947]","[-0.209999, 0.119999, -0.707930]","[-1.354916, 0.811285, 0.631801]","[0.098877, 0.033203, 0.056641]","[0.015259, 0.049957, 0.027496, 0.998260]","[0.037872, 0.082397, -0.000092, 0.995850]","[0.137695, 0.150391, 0.022949]","[[0.993469, 0.056335, -0.098938], [-0.053406, 0.997986, 0.033203], [0.100525, -0.027710, 0.994507]]",0,"[8388, 8050, 7875, 7986]"
33.614803,"[0.226562, 0.039062, -1.390625]","[-0.963829, 0.526076, 0.433907]","[-0.240000, 0.119999, -0.677662]","[-1.378302, 0.835687, 0.645710]","[0.101562, 0.034912, 0.056641]","[0.016022, 0.051361, 0.027435, 0.998169]","[0.040283, 0.084961, -0.000397, 0.995544]","[0.006348, -0.156982, -0.083740]","[[0.993164, 0.056335, -0.101624], [-0.053162, 0.997925, 0.034790], [0.103333, -0.029175, 0.994141]]",0,"[8437, 8037, 7869, 8007]"
33.665577,"[0.218750, 0.046875, -1.406250]","[-1.031746, 0.567594, 0.465823]","[-0.289999, 0.179998, -0.696905]","[-1.403239, 0.864924, 0.661435]","[0.106445, 0.040283, 0.056885]","[0.018677, 0.053741, 0.027405, 0.998016]","[0.040283, 0.087891, -0.000519, 0.995300]","[-0.055664, 0.211426, -0.021973]","[[0.992737, 0.056641, -0.106262], [-0.052734, 0.997803, 0.040161], [0.108215, -0.034302, 0.993530]]",0,"[8407, 8074, 7836, 7978]"
33.771046,"[0.207031, 0.058594, -1.441406]","[-1.184713, 0.663743, 0.538452]","[-0.289999, 0.160000, -0.677097]","[-1.440488, 0.923818, 0.689102]","[0.116699, 0.047363, 0.056396]","[0.022064, 0.059021, 0.026855, 0.997650]","[0.048279, 0.099487, -0.001801, 0.993835]","[0.156250, 0.016846, 0.077393]","[[0.991516, 0.056091, -0.116577], [-0.050964, 0.997559, 0.047119], [0.118896, -0.040894, 0.992004]]",0,"[8479, 8095, 7804, 7996]"
33.773003,"[0.179688, 0.066406, -1.437500]","[-1.184713, 0.663743, 0.538452]","[-0.349998, 0.179998, -0.677340]","[-1.440488, 0.923818, 0.689102]","[0.117676, 0.047607, 0.056152]","[0.022217, 0.059479, 0.026764, 0.997620]","[0.047241, 0.095337, -0.001495, 0.994293]","[0.113281, 0.256104, -0.021484]","[[0.991455, 0.055969, -0.117493], [-0.050720, 0.997498, 0.047485], [0.119812, -0.041138, 0.991882]]",0,"[8475, 8103, 7814, 7996]"
33.782764,"[0.167969, 0.078125, -1.445312]","[-1.198785, 0.672785, 0.545188]","[-0.379999, 0.199999, -0.685642]","[-1.442631, 0.928772, 0.691120]","[0.118408, 0.048828, 0.056396]","[0.022797, 0.059937, 0.026825, 0.997589]","[0.046143, 0.094482, -0.001343, 0.994446]","[0.104248, -0.031006, 0.083008]","[[0.991394, 0.056152, -0.118347], [-0.050781, 0.997498, 0.048645], [0.120789, -0.042297, 0.991760]]",0,"[8476, 8095, 7840, 7988]"
33.925343,"[0.136719, 0.089844, -1.496094]","[-1.411180, 0.813850, 0.648125]","[-0.449999, 0.230000, -0.719181]","[-1.449159, 0.994416, 0.710967]","[0.130371, 0.057617, 0.053711]","[0.027130, 0.065887, 0.024963, 0.997162]","[0.054962, 0.105835, -0.002838, 0.992828]","[0.008789, 0.299316, 0.034668]","[[0.990112, 0.053284, -0.130005], [-0.046204, 0.997314, 0.057312], [0.132690, -0.050842, 0.989868]]",0,"[8495, 8073, 7752, 8006]"
33.927292,"[0.109375, 0.109375, -1.500000]","[-1.411180, 0.813850, 0.648125]","[-0.509998, 0.259998, -0.718401]","[-1.449159, 0.994416, 0.710967]","[0.130371, 0.057861, 0.053711]","[0.027161, 0.065887, 0.025024, 0.997131]","[0.052734, 0.101685, -0.002380, 0.993408]","[0.192871, -0.044678, -0.090576]","[[0.989990, 0.053406, -0.130005], [-0.046326, 0.997192, 0.057434], [0.132690, -0.050842, 0.989746]]",0,"[8495, 8072, 7768, 7989]"
33.964401,"[0.089844, 0.128906, -1.515625]","[-1.467685, 0.852993, 0.675945]","[-0.549999, 0.289999, -0.733864]","[-1.442681, 1.009032, 0.712857]","[0.132812, 0.061279, 0.052734]","[0.028931, 0.067169, 0.024323, 0.997009]","[0.053070, 0.102783, -0.002472, 0.993256]","[0.165527, -0.044678, -0.106689]","[[0.989685, 0.052307, -0.132507], [-0.044617, 0.997009, 0.060913], [0.135315, -0.054443, 0.989197]]",0,"[8434, 8090, 7787, 7995]"
34.058155,"[0.039062, 0.136719, -1.550781]","[-1.593403, 0.942953, 0.738597]","[-0.609999, 0.309999, -0.728500]","[-1.415574, 1.037263, 0.711790]","[0.136475, 0.064453, 0.049072]","[0.030579, 0.069031, 0.022369, 0.996918]","[0.059174, 0.107452, -0.003387, 0.992432]","[-0.082031, 0.180664, 0.008301]","[[0.989502, 0.048767, -0.136292], [-0.040344, 0.997192, 0.063965], [0.138977, -0.057861, 0.988647]]",0,"[8489, 8059, 7712, 7930]"
34.060104,"[0.019531, 0.156250, -1.558594]","[-1.607207, 0.953096, 0.745545]","[-0.779999, 0.409998, -0.764694]","[-1.411483, 1.039992, 0.711212]","[0.135742, 0.064453, 0.049072]","[0.030609, 0.068665, 0.022339, 0.996918]","[0.053345, 0.098419, -0.002258, 0.993683]","[0.062988, -0.360840, -0.032715]","[[0.989502, 0.048645, -0.135559], [-0.040344, 0.997070, 0.064026], [0.138245, -0.057922, 0.988647]]",0,"[8479, 8080, 7706, 7960]"
34.122616,"[-0.027344, 0.187500, -1.582031]","[-1.689108, 1.014480, 0.787080]","[-0.729998, 0.359999, -0.796923]","[-1.382604, 1.054654, 0.705823]","[0.136963, 0.065674, 0.046631]","[0.031219, 0.069214, 0.021088, 0.996887]","[0.058960, 0.104645, -0.003204, 0.992737]","[0.060303, -0.319580, -0.049561]","[[0.989441, 0.046265, -0.136658], [-0.037720, 0.997070, 0.065063], [0.139221, -0.059326, 0.988403]]",0,"[8455, 8013, 7693, 7960]"
34.26519,"[-0.066406, 0.207031, -1.644531]","[-1.884551, 1.170927, 0.888687]","[-0.899998, 0.480000, -0.774263]","[-1.278457, 1.078194, 0.678097]","[0.142578, 0.077148, 0.041260]","[0.037109, 0.072083, 0.017914, 0.996552]","[0.063721, 0.108459, -0.003937, 0.992035]","[0.146973, 0.053223, -0.099609]","[[0.988953, 0.040955, -0.142334], [-0.030334, 0.996582, 0.076477], [0.144897, -0.071350, 0.986816]]",0,"[8456, 8016, 7562, 7857]"
34.267139,"[-0.148438, 0.250000, -1.636719]","[-1.884551, 1.170927, 0.888687]","[-0.869999, 0.459999, -0.759983]","[-1.278457, 1.078194, 0.678097]","[0.142578, 0.078125, 0.041504]","[0.037506, 0.072083, 0.017944, 0.996521]","[0.062683, 0.105408, -0.003632, 0.992432]","[0.220459, 0.032959, 0.041504]","[[0.988892, 0.041077, -0.142273], [-0.030334, 0.996460, 0.077271], [0.144958, -0.072144, 0.986694]]",0,"[8415, 8017, 7574, 7842]"
34.327682,"[-0.218750, 0.277344, -1.667969]","[-1.957920, 1.234236, 0.927946]","[-0.949999, 0.489998, -0.789093]","[-1.224681, 1.082324, 0.661412]","[0.145020, 0.080322, 0.040039]","[0.038696, 0.073242, 0.017090, 0.996429]","[0.064514, 0.103119, -0.003693, 0.992554]","[-0.014648, -0.189209, 0.011963]","[[0.988708, 0.039673, -0.144653], [-0.028442, 0.996399, 0.079590], [0.147217, -0.074585, 0.986267]]",0,"[8403, 7975, 7598, 7889]"
