t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
45.234615,"[0.027344, 0.179688, -1.023438]","[0.002541, 0.000670, 0.001443]","[0.129999, 0.019999, -0.002335]","[0.028354, 0.007508, 0.016125]","[-0.036377, -0.014404, 0.125000]","[-0.006104, -0.018616, 0.062469, 0.997833]","[-0.000549, 0.007568, 0.039886, 0.999146]","[0.123047, -0.108154, 0.043457]","[[0.991394, 0.124817, 0.036377], [-0.124451, 0.992004, -0.014587], [-0.037964, 0.009827, 0.999084]]",0,"[8242, 8004, 7879, 7777]"
45.302975,"[0.039062, 0.187500, -1.023438]","[0.005116, 0.001353, 0.002908]","[0.169998, 0.039999, -0.023424]","[0.048098, 0.012794, 0.027405]","[-0.033203, -0.014893, 0.134033]","[-0.006287, -0.017120, 0.066895, 0.997589]","[-0.001648, 0.010193, 0.039917, 0.999146]","[0.156006, -0.075684, 0.052490]","[[0.990417, 0.133606, 0.033325], [-0.133240, 0.990906, -0.014893], [-0.035034, 0.010254, 0.999268]]",0,"[8212, 7945, 7858, 7750]"
45.336178,"[0.046875, 0.187500, -1.035156]","[0.006677, 0.001769, 0.003798]","[0.139999, 0.039999, -0.067255]","[0.058706, 0.015648, 0.033478]","[-0.031006, -0.014893, 0.138184]","[-0.006409, -0.016052, 0.069031, 0.997437]","[-0.001831, 0.009094, 0.039917, 0.999146]","[-0.093750, 0.242188, 0.147705]","[[0.989807, 0.137878, 0.031128], [-0.137512, 0.990234, -0.015076], [-0.032959, 0.010559, 0.999268]]",0,"[8218, 7945, 7881, 7753]"
45.369377,"[0.046875, 0.187500, -1.039062]","[0.008569, 0.002274, 0.004878]","[0.150000, 0.039999, -0.049000]","[0.070688, 0.018881, 0.040346]","[-0.028809, -0.016357, 0.142334]","[-0.007172, -0.015045, 0.071045, 0.997345]","[-0.001678, 0.009460, 0.039917, 0.999146]","[-0.082764, -0.068359, 0.118408]","[[0.989441, 0.141846, 0.028992], [-0.141479, 0.989807, -0.016541], [-0.031067, 0.012146, 0.999451]]",0,"[8177, 7890, 7876, 7772]"
45.404533,"[0.058594, 0.187500, -1.042969]","[0.011676, 0.003105, 0.006652]","[0.209999, 0.049999, -0.029068]","[0.088855, 0.023804, 0.050778]","[-0.026367, -0.016602, 0.146484]","[-0.007324, -0.013824, 0.073151, 0.997223]","[-0.001801, 0.013000, 0.039917, 0.999115]","[-0.079590, 0.376221, 0.089111]","[[0.988953, 0.146057, 0.026489], [-0.145691, 0.989258, -0.016724], [-0.028687, 0.012573, 0.999573]]",0,"[8229, 7911, 7872, 7772]"
45.437737,"[0.066406, 0.187500, -1.046875]","[0.014500, 0.003863, 0.008267]","[0.189999, 0.049999, -0.125345]","[0.104162, 0.027969, 0.059583]","[-0.024658, -0.016113, 0.150146]","[-0.007141, -0.012939, 0.075012, 0.997070]","[-0.001678, 0.012268, 0.039917, 0.999115]","[0.081055, -0.116699, 0.063721]","[[0.988342, 0.149719, 0.024719], [-0.149353, 0.988586, -0.016235], [-0.026917, 0.012329, 0.999512]]",0,"[8214, 7927, 7899, 7743]"
45.470943,"[0.066406, 0.199219, -1.050781]","[0.019003, 0.005074, 0.010845]","[0.230000, 0.049999, -0.126665]","[0.126834, 0.034166, 0.072649]","[-0.022461, -0.016113, 0.153809]","[-0.007172, -0.011902, 0.076843, 0.996918]","[-0.002350, 0.013885, 0.039917, 0.999084]","[0.122070, 0.075195, 0.104004]","[[0.987732, 0.153320, 0.022583], [-0.153076, 0.987915, -0.016174], [-0.024902, 0.012512, 0.999451]]",0,"[8215, 7888, 7872, 7724]"
45.504143,"[0.078125, 0.199219, -1.054688]","[0.022990, 0.006149, 0.013129]","[0.199999, 0.059999, -0.039333]","[0.145535, 0.039302, 0.083448]","[-0.020264, -0.017334, 0.157959]","[-0.007782, -0.010864, 0.078888, 0.996796]","[-0.002777, 0.012787, 0.039917, 0.999115]","[-0.173096, 0.059082, 0.150391]","[[0.987244, 0.157349, 0.020386], [-0.157104, 0.987366, -0.017334], [-0.022949, 0.013794, 0.999573]]",0,"[8249, 7905, 7888, 7758]"
45.537346,"[0.089844, 0.199219, -1.058594]","[0.029198, 0.007828, 0.016691]","[0.209999, 0.059999, -0.069233]","[0.172704, 0.046800, 0.099170]","[-0.017090, -0.017334, 0.161865]","[-0.007996, -0.009338, 0.080780, 0.996643]","[-0.002625, 0.013763, 0.039917, 0.999084]","[0.211914, -0.001953, -0.008057]","[[0.986694, 0.161133, 0.017273], [-0.160889, 0.986694, -0.017517], [-0.019958, 0.014465, 0.999573]]",0,"[8236, 7933, 7975, 7804]"
45.570549,"[0.097656, 0.199219, -1.062500]","[0.034576, 0.009288, 0.019782]","[0.259998, 0.059999, -0.138351]","[0.194716, 0.052908, 0.111937]","[-0.014648, -0.018799, 0.165039]","[-0.008728, -0.008087, 0.082489, 0.996521]","[-0.002502, 0.016205, 0.039917, 0.999054]","[-0.058838, 0.190674, 0.145508]","[[0.986206, 0.164490, 0.014709], [-0.164246, 0.986206, -0.018799], [-0.017639, 0.016113, 0.999634]]",0,"[8270, 7887, 7953, 7825]"
45.605713,"[0.109375, 0.199219, -1.066406]","[0.042788, 0.011524, 0.024506]","[0.230000, 0.059999, -0.138189]","[0.226166, 0.061685, 0.130222]","[-0.012939, -0.018311, 0.168457]","[-0.008575, -0.007263, 0.084076, 0.996399]","[-0.002441, 0.014984, 0.039917, 0.999084]","[0.162354, 0.051270, 0.010010]","[[0.985718, 0.167664, 0.013062], [-0.167419, 0.985657, -0.018372], [-0.015991, 0.015808, 0.999695]]",0,"[8288, 7933, 7952, 7781]"
45.638908,"[0.109375, 0.207031, -1.070312]","[0.049778, 0.013433, 0.028533]","[0.279999, 0.080000, -0.159388]","[0.251260, 0.068732, 0.144849]","[-0.010010, -0.018555, 0.171387]","[-0.008789, -0.005768, 0.085632, 0.996277]","[-0.003723, 0.016754, 0.039948, 0.999054]","[-0.136963, 0.287598, 0.135010]","[[0.985229, 0.170654, 0.010010], [-0.170532, 0.985168, -0.018555], [-0.013062, 0.016479, 0.999756]]",0,"[8257, 7910, 7960, 7812]"
45.672112,"[0.117188, 0.207031, -1.074219]","[0.057523, 0.015555, 0.033001]","[0.249998, 0.070000, -0.167915]","[0.277580, 0.076163, 0.160228]","[-0.007812, -0.019775, 0.174561]","[-0.009552, -0.004822, 0.087250, 0.996124]","[-0.003052, 0.015137, 0.039917, 0.999054]","[-0.089111, -0.103271, 0.148193]","[[0.984619, 0.173828, 0.007935], [-0.173706, 0.984497, -0.019897], [-0.011353, 0.018188, 0.999695]]",0,"[8267, 7906, 7973, 7832]"
45.707268,"[0.128906, 0.207031, -1.078125]","[0.069079, 0.018732, 0.039678]","[0.240000, 0.070000, -0.194723]","[0.314435, 0.086642, 0.181827]","[-0.005615, -0.019775, 0.177490]","[-0.009613, -0.003662, 0.088684, 0.996002]","[-0.002808, 0.014648, 0.039917, 0.999084]","[-0.086914, 0.260498, 0.138672]","[[0.984192, 0.176697, 0.005615], [-0.176575, 0.984009, -0.019836], [-0.009033, 0.018494, 0.999695]]",0,"[8275, 7912, 7996, 7836]"
45.738518,"[0.136719, 0.207031, -1.082031]","[0.078710, 0.021391, 0.045251]","[0.309999, 0.089998, -0.216316]","[0.343285, 0.094907, 0.198788]","[-0.004150, -0.020020, 0.179932]","[-0.009796, -0.002991, 0.089935, 0.995911]","[-0.003418, 0.017700, 0.039948, 0.999023]","[-0.174072, 0.338867, 0.147705]","[[0.983826, 0.179077, 0.004211], [-0.179077, 0.983643, -0.020081], [-0.007751, 0.018982, 0.999817]]",0,"[8289, 7921, 8000, 7845]"
45.773674,"[0.148438, 0.218750, -1.089844]","[0.092894, 0.025321, 0.053473]","[0.259998, 0.070000, -0.244532]","[0.383192, 0.106430, 0.222330]","[-0.003418, -0.020508, 0.182373]","[-0.010010, -0.002716, 0.091156, 0.995789]","[-0.003052, 0.015015, 0.039917, 0.999084]","[0.018799, 0.100830, 0.003662]","[[0.983337, 0.181519, 0.003601], [-0.181519, 0.983154, -0.020508], [-0.007263, 0.019409, 0.999756]]",0,"[8320, 7950, 7985, 7837]"
45.80883,"[0.156250, 0.218750, -1.093750]","[0.104571, 0.028570, 0.060253]","[0.320000, 0.099998, -0.270956]","[0.414064, 0.115422, 0.240611]","[-0.000732, -0.021240, 0.184814]","[-0.010498, -0.001343, 0.092407, 0.995667]","[-0.003937, 0.017242, 0.039948, 0.999023]","[-0.063477, -0.145264, 0.090332]","[[0.982849, 0.183960, 0.000732], [-0.183960, 0.982666, -0.021240], [-0.004639, 0.020630, 0.999695]]",0,"[8295, 7901, 8022, 7897]"
45.84008,"[0.167969, 0.218750, -1.101562]","[0.121569, 0.033321, 0.070141]","[0.259998, 0.070000, -0.270012]","[0.456278, 0.127833, 0.265709]","[-0.000244, -0.020752, 0.186768]","[-0.010345, -0.001190, 0.093292, 0.995575]","[-0.002472, 0.013885, 0.039917, 0.999084]","[0.153320, -0.220215, 0.000977]","[[0.982483, 0.185730, 0.000427], [-0.185730, 0.982300, -0.020874], [-0.004333, 0.020386, 0.999695]]",0,"[8319, 7944, 8017, 7862]"
45.873283,"[0.187500, 0.226562, -1.109375]","[0.135407, 0.037205, 0.078206]","[0.320000, 0.099998, -0.312925]","[0.488558, 0.137420, 0.284985]","[0.000977, -0.020752, 0.188721]","[-0.010345, -0.000397, 0.094299, 0.995483]","[-0.003937, 0.016998, 0.039948, 0.999023]","[-0.043457, 0.265869, 0.072754]","[[0.982117, 0.187744, -0.001160], [-0.187744, 0.981934, -0.020752], [-0.002747, 0.020508, 0.999695]]",0,"[8331, 7927, 8032, 7888]"
45.908443,"[0.187500, 0.226562, -1.117188]","[0.155342, 0.042828, 0.089848]","[0.269999, 0.070000, -0.345984]","[0.532209, 0.150526, 0.311176]","[0.000732, -0.020996, 0.190674]","[-0.010559, -0.000610, 0.095306, 0.995392]","[-0.002258, 0.013031, 0.039917, 0.999084]","[0.087891, -0.390625, 0.015137]","[[0.981750, 0.189697, -0.000793], [-0.189697, 0.981567, -0.021179], [-0.003235, 0.020935, 0.999695]]",0,"[8350, 7955, 8031, 7865]"
45.941643,"[0.199219, 0.226562, -1.121094]","[0.171415, 0.047384, 0.099255]","[0.269999, 0.080000, -0.373796]","[0.565230, 0.160559, 0.331093]","[0.001953, -0.022461, 0.192383]","[-0.011230, -0.000061, 0.096100, 0.995300]","[-0.002411, 0.012299, 0.039917, 0.999115]","[-0.006836, -0.023926, 0.053955]","[[0.981445, 0.191284, -0.002075], [-0.191284, 0.981201, -0.022461], [-0.002319, 0.022339, 0.999634]]",0,"[8367, 7912, 8057, 7930]"
45.97485,"[0.207031, 0.238281, -1.128906]","[0.188462, 0.052237, 0.109250]","[0.320000, 0.089998, -0.317732]","[0.598361, 0.170738, 0.351174]","[0.002930, -0.021729, 0.194092]","[-0.011017, 0.000427, 0.096954, 0.995239]","[-0.002991, 0.013794, 0.039917, 0.999084]","[-0.124268, -0.062744, 0.038086]","[[0.981140, 0.192871, -0.002991], [-0.192993, 0.980957, -0.021912], [-0.001404, 0.022034, 0.999756]]",0,"[8352, 7933, 8077, 7920]"
46.008049,"[0.218750, 0.250000, -1.136719]","[0.212695, 0.059174, 0.123491]","[0.269999, 0.080000, -0.398399]","[0.642453, 0.184476, 0.378065]","[0.002686, -0.021240, 0.195801]","[-0.010712, 0.000397, 0.097900, 0.995148]","[-0.002747, 0.010468, 0.039917, 0.999115]","[0.105469, -0.139893, 0.069580]","[[0.980774, 0.194763, -0.002869], [-0.194885, 0.980591, -0.021301], [-0.001404, 0.021423, 0.999756]]",0,"[8376, 7977, 8099, 7901]"
46.041252,"[0.226562, 0.250000, -1.140625]","[0.232004, 0.064732, 0.134866]","[0.339998, 0.099998, -0.395847]","[0.675304, 0.194870, 0.398239]","[0.002930, -0.020996, 0.197510]","[-0.010651, 0.000488, 0.098694, 0.995056]","[-0.003265, 0.012573, 0.039917, 0.999115]","[-0.066162, 0.184570, 0.023682]","[[0.980408, 0.196350, -0.003052], [-0.196472, 0.980225, -0.021179], [-0.001221, 0.021301, 0.999695]]",0,"[8349, 7961, 8076, 7894]"
46.076408,"[0.238281, 0.250000, -1.156250]","[0.259227, 0.072615, 0.150944]","[0.269999, 0.080000, -0.448963]","[0.718528, 0.208780, 0.424986]","[0.001953, -0.021484, 0.198975]","[-0.010803, -0.000092, 0.099457, 0.994995]","[-0.001984, 0.007751, 0.039917, 0.999146]","[0.110352, 0.103027, 0.070068]","[[0.980164, 0.197876, -0.002014], [-0.197876, 0.979980, -0.021606], [-0.002380, 0.021484, 0.999756]]",0,"[8412, 7979, 8064, 7909]"
46.142818,"[0.257812, 0.257812, -1.171875]","[0.310872, 0.087719, 0.181576]","[0.339998, 0.099998, -0.477180]","[0.791747, 0.233075, 0.470929]","[0.000488, -0.020752, 0.201660]","[-0.010345, -0.000824, 0.100769, 0.994843]","[-0.002197, 0.008514, 0.039917, 0.999146]","[0.144287, -0.133545, 0.010498]","[[0.979553, 0.200439, -0.000488], [-0.200439, 0.979370, -0.020813], [-0.003784, 0.020447, 0.999634]]",0,"[8369, 7954, 8109, 7932]"
46.177986,"[0.277344, 0.257812, -1.179688]","[0.334504, 0.094697, 0.195650]","[0.289999, 0.089998, -0.474230]","[0.821829, 0.243382, 0.490087]","[-0.000488, -0.020020, 0.203125]","[-0.009949, -0.001373, 0.101410, 0.994781]","[-0.001129, 0.005035, 0.039886, 0.999176]","[-0.058105, -0.068604, 0.020508]","[[0.979309, 0.201721, 0.000671], [-0.201721, 0.979126, -0.020142], [-0.004822, 0.019531, 0.999634]]",0,"[8392, 8002, 8112, 7900]"
46.213127,"[0.289062, 0.269531, -1.191406]","[0.367367, 0.104470, 0.215283]","[0.349998, 0.099998, -0.541624]","[0.860437, 0.256962, 0.514979]","[-0.002197, -0.019287, 0.204346]","[-0.009460, -0.002106, 0.102051, 0.994720]","[-0.001556, 0.006409, 0.039886, 0.999176]","[-0.005127, 0.196045, 0.115234]","[[0.979004, 0.203003, 0.002258], [-0.203003, 0.978882, -0.019348], [-0.006165, 0.018372, 0.999695]]",0,"[8388, 7978, 8110, 7904]"
46.244377,"[0.289062, 0.269531, -1.199219]","[0.392983, 0.112146, 0.230637]","[0.279999, 0.089998, -0.529703]","[0.888104, 0.266982, 0.533066]","[-0.003174, -0.018799, 0.205078]","[-0.009186, -0.002594, 0.102417, 0.994690]","[-0.000702, 0.000732, 0.039886, 0.999176]","[-0.264648, 0.148193, 0.063721]","[[0.978882, 0.203735, 0.003296], [-0.203735, 0.978760, -0.018860], [-0.007080, 0.017761, 0.999695]]",0,"[8383, 8002, 8105, 7890]"
46.279537,"[0.308594, 0.269531, -1.214844]","[0.428368, 0.122832, 0.251919]","[0.359999, 0.109999, -0.538513]","[0.923049, 0.280071, 0.556284]","[-0.004883, -0.019043, 0.205811]","[-0.009186, -0.003448, 0.102783, 0.994659]","[-0.000824, 0.003326, 0.039886, 0.999176]","[0.100586, -0.025391, 0.054688]","[[0.978760, 0.204529, 0.005005], [-0.204407, 0.978638, -0.019043], [-0.008789, 0.017578, 0.999756]]",0,"[8371, 7979, 8092, 7957]"
46.312737,"[0.316406, 0.277344, -1.226562]","[0.455782, 0.131181, 0.268466]","[0.309999, 0.109999, -0.553989]","[0.947658, 0.289648, 0.572944]","[-0.006348, -0.018799, 0.207031]","[-0.009033, -0.004120, 0.103363, 0.994598]","[-0.000641, -0.000824, 0.039886, 0.999176]","[-0.084717, -0.019043, 0.019043]","[[0.978516, 0.205627, 0.006348], [-0.205505, 0.978394, -0.018860], [-0.010132, 0.017151, 0.999756]]",0,"[8395, 8001, 8116, 7940]"
46.345959,"[0.328125, 0.277344, -1.234375]","[0.483876, 0.139800, 0.285480]","[0.369999, 0.109999, -0.606207]","[0.970762, 0.298985, 0.588883]","[-0.008301, -0.018066, 0.207764]","[-0.008606, -0.005066, 0.103729, 0.994568]","[0.000122, 0.000214, 0.039886, 0.999176]","[0.066162, -0.193604, -0.017090]","[[0.978394, 0.206360, 0.008301], [-0.206238, 0.978271, -0.018250], [-0.011963, 0.016052, 0.999756]]",0,"[8386, 8006, 8140, 7957]"
46.3811,"[0.339844, 0.277344, -1.250000]","[0.522364, 0.151717, 0.308882]","[0.309999, 0.099998, -0.570969]","[0.999090, 0.311030, 0.608938]","[-0.009766, -0.018799, 0.208740]","[-0.008850, -0.005859, 0.104218, 0.994476]","[0.001007, -0.004669, 0.039886, 0.999176]","[0.051270, -0.281982, -0.047363]","[[0.978027, 0.207336, 0.009766], [-0.207214, 0.977966, -0.018921], [-0.013550, 0.016357, 0.999573]]",0,"[8415, 7993, 8114, 7963]"
46.41235,"[0.347656, 0.289062, -1.257812]","[0.551920, 0.160958, 0.326930]","[0.320000, 0.099998, -0.590731]","[1.018349, 0.319726, 0.623007]","[-0.010986, -0.018799, 0.209717]","[-0.008728, -0.006439, 0.104736, 0.994415]","[0.001190, -0.006134, 0.039886, 0.999176]","[0.031494, -0.167480, -0.077148]","[[0.977844, 0.208313, 0.010986], [-0.208191, 0.977783, -0.018799], [-0.014648, 0.015991, 0.999634]]",0,"[8395, 7964, 8139, 7984]"
46.447502,"[0.359375, 0.289062, -1.269531]","[0.592152, 0.173664, 0.351609]","[0.379999, 0.129999, -0.620623]","[1.041210, 0.330827, 0.640377]","[-0.012451, -0.017578, 0.210938]","[-0.008057, -0.007202, 0.105347, 0.994385]","[0.000641, -0.005127, 0.039886, 0.999176]","[0.031494, -0.053711, 0.029053]","[[0.977722, 0.209534, 0.012634], [-0.209412, 0.977661, -0.017578], [-0.016052, 0.014526, 0.999756]]",0,"[8366, 7962, 8141, 7960]"
46.480705,"[0.367188, 0.296875, -1.289062]","[0.622885, 0.183475, 0.370550]","[0.329998, 0.099998, -0.650341]","[1.056150, 0.338759, 0.652306]","[-0.015137, -0.016846, 0.211914]","[-0.007568, -0.008484, 0.105774, 0.994324]","[0.002258, -0.010101, 0.039917, 0.999146]","[-0.017578, -0.233643, -0.019043]","[[0.977417, 0.210449, 0.015259], [-0.210205, 0.977478, -0.016907], [-0.018555, 0.013245, 0.999695]]",0,"[8365, 7984, 8135, 7914]"
46.517815,"[0.386719, 0.296875, -1.300781]","[0.664481, 0.196906, 0.396317]","[0.409998, 0.129999, -0.667639]","[1.072999, 0.348772, 0.666673]","[-0.017822, -0.017090, 0.213135]","[-0.007568, -0.009766, 0.106384, 0.994263]","[0.001862, -0.007874, 0.039917, 0.999146]","[0.027344, -0.276611, -0.006836]","[[0.977173, 0.211609, 0.017822], [-0.211365, 0.977295, -0.017212], [-0.021118, 0.012939, 0.999695]]",0,"[8360, 7916, 8107, 7949]"
46.547112,"[0.406250, 0.296875, -1.312500]","[0.696072, 0.207228, 0.415991]","[0.339998, 0.109999, -0.669786]","[1.083254, 0.355838, 0.676249]","[-0.019775, -0.016846, 0.214111]","[-0.007385, -0.010834, 0.106903, 0.994202]","[0.003510, -0.012573, 0.039917, 0.999115]","[-0.086914, -0.260254, -0.000977]","[[0.976929, 0.212646, 0.019958], [-0.212402, 0.977051, -0.017029], [-0.023132, 0.012390, 0.999695]]",0,"[8338, 7933, 8087, 7907]"
46.59008,"[0.417969, 0.308594, -1.332031]","[0.738598, 0.221301, 0.442627]","[0.349998, 0.109999, -0.750092]","[1.093654, 0.364637, 0.687354]","[-0.021973, -0.016846, 0.216064]","[-0.007233, -0.011902, 0.107758, 0.994080]","[0.003784, -0.014801, 0.039948, 0.999084]","[-0.058105, -0.032959, 0.104492]","[[0.976440, 0.214355, 0.022095], [-0.214111, 0.976624, -0.017029], [-0.025269, 0.011780, 0.999573]]",0,"[8331, 7878, 8102, 7926]"
46.617424,"[0.429688, 0.308594, -1.347656]","[0.770730, 0.232077, 0.462876]","[0.429998, 0.150000, -0.769318]","[1.098940, 0.370757, 0.694401]","[-0.024414, -0.016357, 0.217285]","[-0.006775, -0.013123, 0.108429, 0.994019]","[0.002899, -0.012695, 0.039917, 0.999115]","[0.115479, -0.201660, -0.006836]","[[0.976196, 0.215637, 0.024597], [-0.215393, 0.976440, -0.016357], [-0.027649, 0.010620, 0.999634]]",0,"[8305, 7891, 8099, 7860]"
46.648674,"[0.437500, 0.316406, -1.359375]","[0.802973, 0.243022, 0.483307]","[0.369999, 0.109999, -0.886202]","[1.102037, 0.376447, 0.700324]","[-0.027100, -0.016357, 0.218506]","[-0.006683, -0.014404, 0.109009, 0.993927]","[0.005005, -0.017670, 0.039948, 0.999023]","[0.108154, -0.104736, 0.025391]","[[0.975830, 0.216858, 0.027222], [-0.216492, 0.976135, -0.016479], [-0.030151, 0.010132, 0.999512]]",0,"[8303, 7864, 8043, 7835]"
46.681877,"[0.449219, 0.316406, -1.378906]","[0.846042, 0.257863, 0.510786]","[0.459999, 0.160000, -0.821276]","[1.102717, 0.383355, 0.706449]","[-0.029297, -0.016602, 0.220215]","[-0.006622, -0.015503, 0.109833, 0.993835]","[0.003662, -0.015289, 0.039948, 0.999054]","[-0.005859, -0.012207, 0.132812]","[[0.975464, 0.218445, 0.029358], [-0.218079, 0.975830, -0.016602], [-0.032288, 0.009766, 0.999512]]",0,"[8263, 7805, 8012, 7817]"
46.71508,"[0.468750, 0.328125, -1.394531]","[0.878327, 0.269165, 0.531537]","[0.389999, 0.129999, -0.817286]","[1.100614, 0.388015, 0.709691]","[-0.030762, -0.015869, 0.221436]","[-0.006165, -0.016266, 0.110443, 0.993744]","[0.005157, -0.020233, 0.039978, 0.998962]","[0.087891, -0.069580, -0.058594]","[[0.975098, 0.219666, 0.030945], [-0.219299, 0.975525, -0.015869], [-0.033752, 0.008667, 0.999390]]",0,"[8254, 7808, 8027, 7815]"
46.754147,"[0.488281, 0.328125, -1.410156]","[0.921211, 0.284432, 0.559315]","[0.400000, 0.129999, -0.820799]","[1.094296, 0.393520, 0.712184]","[-0.032959, -0.015625, 0.222900]","[-0.005951, -0.017242, 0.111145, 0.993652]","[0.006195, -0.021729, 0.040009, 0.998932]","[-0.006836, -0.219238, -0.043701]","[[0.974731, 0.221008, 0.032959], [-0.220642, 0.975220, -0.015686], [-0.035645, 0.007996, 0.999329]]",0,"[8217, 7749, 8029, 7829]"
46.78344,"[0.500000, 0.339844, -1.421875]","[0.953160, 0.296013, 0.580187]","[0.489998, 0.169998, -0.831245]","[1.086938, 0.397112, 0.712684]","[-0.035400, -0.015381, 0.223877]","[-0.005707, -0.018524, 0.111694, 0.993561]","[0.004608, -0.018860, 0.039948, 0.998993]","[-0.007324, -0.164307, 0.002197]","[[0.974365, 0.222107, 0.035583], [-0.221741, 0.974976, -0.015503], [-0.038147, 0.007202, 0.999207]]",0,"[8217, 7756, 7992, 7812]"
