t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
95.663757,"[0.046875, 0.097656, -1.125000]","[0.000000, 0.000000, 0.000000]","[0.000000, 0.009998, 0.075304]","[0.000000, 0.000001, 0.000001]","[0.000488, -0.018799, 0.076416]","[-0.009460, -0.000092, 0.038269, 0.999237]","[-0.000671, 0.000854, 0.037445, 0.999268]","[0.096191, -0.622314, 0.118652]","[[0.997070, 0.076477, -0.000549], [-0.076477, 0.996948, -0.018982], [-0.000916, 0.018860, 0.999817]]",0,"[8039, 7883, 7814, 7861]"
95.691101,"[0.046875, 0.097656, -1.121094]","[0.000000, 0.000000, 0.000000]","[-0.009998, 0.009998, 0.057240]","[0.000003, 0.000007, 0.000005]","[-0.005371, -0.018555, 0.078613]","[-0.009186, -0.003113, 0.039429, 0.999176]","[-0.000702, 0.000000, 0.037445, 0.999268]","[-0.156982, -0.029053, 0.077637]","[[0.996826, 0.078735, 0.005493], [-0.078735, 0.996704, -0.018677], [-0.006958, 0.018066, 0.999756]]",0,"[8114, 7935, 7790, 7798]"
95.75946,"[0.046875, 0.097656, -1.128906]","[0.000002, 0.000005, 0.000004]","[0.000000, 0.009998, -0.022419]","[0.000080, 0.000209, 0.000148]","[-0.023438, -0.019531, 0.085693]","[-0.009216, -0.012146, 0.042847, 0.998962]","[-0.000580, 0.000366, 0.037445, 0.999268]","[-0.176514, -0.047607, 0.056885]","[[0.995972, 0.085754, 0.023499], [-0.085388, 0.996094, -0.019531], [-0.025085, 0.017334, 0.999512]]",0,"[8153, 7966, 7644, 7689]"
95.792664,"[0.046875, 0.097656, -1.132812]","[0.000008, 0.000020, 0.000014]","[0.019999, 0.009998, -0.097286]","[0.000243, 0.000630, 0.000446]","[-0.029053, -0.019775, 0.089355]","[-0.009247, -0.015045, 0.044586, 0.998871]","[-0.000549, 0.001343, 0.037445, 0.999268]","[-0.002441, -0.143311, 0.030273]","[[0.995605, 0.089294, 0.029236], [-0.088806, 0.995911, -0.019836], [-0.030945, 0.017151, 0.999451]]",0,"[8112, 7907, 7624, 7604]"
95.85907,"[0.058594, 0.097656, -1.140625]","[0.000045, 0.000116, 0.000083]","[0.029999, 0.009998, -0.120386]","[0.000952, 0.002476, 0.001755]","[-0.036133, -0.021240, 0.097656]","[-0.009705, -0.018555, 0.048706, 0.998596]","[-0.000488, 0.002563, 0.037445, 0.999268]","[-0.068115, -0.416992, 0.169189]","[[0.994568, 0.097534, 0.036133], [-0.096924, 0.995056, -0.021240], [-0.038086, 0.017578, 0.999084]]",0,"[8033, 7780, 7588, 7592]"
95.894226,"[0.046875, 0.097656, -1.144531]","[0.000080, 0.000209, 0.000148]","[0.059999, 0.019999, -0.124659]","[0.001500, 0.003901, 0.002766]","[-0.038330, -0.020752, 0.101807]","[-0.009399, -0.019684, 0.050781, 0.998474]","[-0.000946, 0.003326, 0.037445, 0.999268]","[-0.070312, 0.282471, 0.111084]","[[0.994019, 0.101746, 0.038391], [-0.101013, 0.994629, -0.020813], [-0.040344, 0.016785, 0.999023]]",0,"[8039, 7801, 7552, 7544]"
95.927437,"[0.046875, 0.097656, -1.152344]","[0.000158, 0.000410, 0.000291]","[0.049999, 0.019999, -0.178768]","[0.002532, 0.006589, 0.004676]","[-0.039795, -0.020996, 0.105957]","[-0.009491, -0.020508, 0.052795, 0.998352]","[-0.000977, 0.002838, 0.037445, 0.999268]","[-0.219727, 0.206055, 0.115479]","[[0.993530, 0.105774, 0.039917], [-0.105042, 0.994202, -0.021179], [-0.041992, 0.016785, 0.998962]]",0,"[8013, 7793, 7554, 7496]"
95.964539,"[0.058594, 0.109375, -1.156250]","[0.000247, 0.000642, 0.000455]","[0.070000, 0.019999, -0.106873]","[0.003572, 0.009300, 0.006604]","[-0.041016, -0.021973, 0.110840]","[-0.009796, -0.021118, 0.055267, 0.998199]","[-0.001648, 0.004578, 0.037445, 0.999268]","[-0.060059, 0.501221, 0.149414]","[[0.992981, 0.110657, 0.041077], [-0.109924, 0.993652, -0.021973], [-0.043274, 0.017212, 0.998901]]",0,"[8014, 7761, 7560, 7506]"
96.028992,"[0.066406, 0.109375, -1.160156]","[0.000601, 0.001565, 0.001111]","[0.119999, 0.029999, -0.097198]","[0.007067, 0.018419, 0.013097]","[-0.041016, -0.023193, 0.119385]","[-0.010376, -0.021179, 0.059479, 0.997955]","[-0.001892, 0.007629, 0.037476, 0.999237]","[-0.187744, 0.032959, 0.072754]","[[0.992004, 0.119141, 0.041016], [-0.118286, 0.992676, -0.023315], [-0.043579, 0.018188, 0.998840]]",0,"[8036, 7748, 7576, 7538]"
96.062195,"[0.066406, 0.109375, -1.164062]","[0.000837, 0.002180, 0.001549]","[0.099998, 0.019999, -0.110153]","[0.009088, 0.023697, 0.016861]","[-0.040527, -0.022949, 0.123779]","[-0.010162, -0.020966, 0.061676, 0.997833]","[-0.001343, 0.006500, 0.037445, 0.999268]","[0.017822, 0.203857, 0.037109]","[[0.991516, 0.123413, 0.040588], [-0.122681, 0.992188, -0.022949], [-0.043152, 0.017700, 0.998901]]",0,"[8054, 7761, 7566, 7502]"
