t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
31.151915,"[0.109375, 0.066406, -1.222656]","[-0.000005, 0.000074, 0.000040]","[0.089998, 0.000000, -0.021238]","[-0.000058, 0.000793, 0.000427]","[-0.020020, -0.032227, 0.075439]","[-0.015717, -0.010681, 0.037628, 0.999115]","[0.000122, 0.006561, 0.021332, 0.999725]","[-0.114258, -0.072266, 0.139893]","[[0.996948, 0.075439, 0.020142], [-0.074829, 0.996643, -0.032288], [-0.022583, 0.030579, 0.999268]]",0,"[8149, 7827, 7779, 7831]"
31.187084,"[0.109375, 0.066406, -1.222656]","[-0.000007, 0.000100, 0.000054]","[0.119999, -0.009998, -0.025194]","[-0.000073, 0.001006, 0.000542]","[-0.020020, -0.031250, 0.077881]","[-0.015259, -0.010620, 0.038910, 0.999084]","[0.000641, 0.008148, 0.021332, 0.999725]","[0.095703, 0.135498, 0.052246]","[[0.996765, 0.078003, 0.020020], [-0.077393, 0.996521, -0.031372], [-0.022461, 0.029663, 0.999329]]",0,"[8137, 7848, 7769, 7815]"
31.22027,"[0.109375, 0.066406, -1.222656]","[-0.000011, 0.000146, 0.000079]","[0.099998, -0.009998, -0.034258]","[-0.000098, 0.001349, 0.000728]","[-0.018066, -0.031738, 0.080811]","[-0.015472, -0.009705, 0.040375, 0.999023]","[0.000610, 0.007050, 0.021332, 0.999725]","[-0.132812, 0.149170, 0.145264]","[[0.996521, 0.080872, 0.018127], [-0.080383, 0.996277, -0.031738], [-0.020691, 0.030151, 0.999329]]",0,"[8115, 7815, 7767, 7828]"
31.253475,"[0.117188, 0.066406, -1.226562]","[-0.000014, 0.000190, 0.000102]","[0.109999, -0.019999, -0.030867]","[-0.000120, 0.001656, 0.000893]","[-0.017334, -0.031250, 0.083496]","[-0.015259, -0.009308, 0.041687, 0.998962]","[0.001129, 0.008270, 0.021332, 0.999725]","[0.052490, -0.317627, 0.051514]","[[0.996277, 0.083496, 0.017334], [-0.083008, 0.995972, -0.031311], [-0.019897, 0.029724, 0.999268]]",0,"[8128, 7798, 7768, 7849]"
31.28668,"[0.117188, 0.078125, -1.226562]","[-0.000019, 0.000264, 0.000142]","[0.160000, -0.029999, -0.031889]","[-0.000154, 0.002139, 0.001154]","[-0.016357, -0.030518, 0.085938]","[-0.014923, -0.008881, 0.042938, 0.998932]","[0.000946, 0.010712, 0.021332, 0.999695]","[0.074463, 0.284424, 0.041016]","[[0.996155, 0.085999, 0.016479], [-0.085510, 0.995850, -0.030640], [-0.019043, 0.029053, 0.999390]]",0,"[8153, 7805, 7767, 7816]"
31.319881,"[0.128906, 0.078125, -1.230469]","[-0.000024, 0.000333, 0.000179]","[0.139999, -0.019999, -0.040480]","[-0.000184, 0.002561, 0.001382]","[-0.014648, -0.030029, 0.088623]","[-0.014709, -0.008087, 0.044312, 0.998871]","[0.000580, 0.010468, 0.021332, 0.999695]","[-0.099854, 0.162598, 0.174072]","[[0.995911, 0.088684, 0.014832], [-0.088318, 0.995605, -0.030151], [-0.017517, 0.028687, 0.999390]]",0,"[8129, 7779, 7770, 7799]"
31.353085,"[0.128906, 0.078125, -1.230469]","[-0.000030, 0.000414, 0.000223]","[0.129999, -0.019999, -0.051893]","[-0.000218, 0.003038, 0.001639]","[-0.013428, -0.030029, 0.091309]","[-0.014648, -0.007446, 0.045563, 0.998840]","[0.000702, 0.010223, 0.021332, 0.999695]","[0.019043, -0.203857, 0.030762]","[[0.995789, 0.091187, 0.013550], [-0.090820, 0.995422, -0.030029], [-0.016235, 0.028564, 0.999512]]",0,"[8102, 7794, 7793, 7808]"
31.38629,"[0.136719, 0.066406, -1.230469]","[-0.000039, 0.000547, 0.000295]","[0.169998, -0.039999, -0.041252]","[-0.000269, 0.003767, 0.002033]","[-0.011719, -0.029297, 0.093506]","[-0.014374, -0.006561, 0.046692, 0.998779]","[0.002441, 0.012512, 0.021301, 0.999664]","[0.118652, 0.157715, 0.027100]","[[0.995483, 0.093445, 0.011780], [-0.093079, 0.995178, -0.029419], [-0.014465, 0.028076, 0.999451]]",0,"[8131, 7775, 7796, 7825]"
31.419502,"[0.136719, 0.066406, -1.234375]","[-0.000048, 0.000666, 0.000359]","[0.150000, -0.029999, -0.051195]","[-0.000313, 0.004388, 0.002368]","[-0.009766, -0.029053, 0.095947]","[-0.014252, -0.005646, 0.047943, 0.998749]","[0.001953, 0.011780, 0.021332, 0.999695]","[-0.095703, 0.311523, 0.144775]","[[0.995361, 0.095886, 0.009888], [-0.095642, 0.995056, -0.029053], [-0.012695, 0.027954, 0.999573]]",0,"[8146, 7777, 7779, 7784]"
31.452696,"[0.148438, 0.066406, -1.234375]","[-0.000061, 0.000855, 0.000462]","[0.189999, -0.029999, -0.045410]","[-0.000378, 0.005321, 0.002873]","[-0.008545, -0.028320, 0.098145]","[-0.013947, -0.005035, 0.049133, 0.998688]","[0.002014, 0.014465, 0.021301, 0.999664]","[-0.031982, -0.252686, 0.107422]","[[0.995117, 0.098206, 0.008667], [-0.097961, 0.994751, -0.028442], [-0.011475, 0.027344, 0.999573]]",0,"[8128, 7789, 7771, 7804]"
31.48785,"[0.156250, 0.066406, -1.234375]","[-0.000073, 0.001023, 0.000552]","[0.160000, -0.039999, -0.042793]","[-0.000432, 0.006105, 0.003296]","[-0.006104, -0.028076, 0.100342]","[-0.013885, -0.003815, 0.050232, 0.998627]","[0.002472, 0.013611, 0.021301, 0.999664]","[0.031982, 0.341309, 0.107910]","[[0.994873, 0.100342, 0.006226], [-0.100220, 0.994507, -0.028198], [-0.009033, 0.027344, 0.999512]]",0,"[8155, 7761, 7785, 7784]"
31.521053,"[0.167969, 0.066406, -1.234375]","[-0.000092, 0.001283, 0.000693]","[0.189999, -0.029999, -0.042622]","[-0.000512, 0.007269, 0.003926]","[-0.004395, -0.027588, 0.102783]","[-0.013641, -0.002991, 0.051422, 0.998596]","[0.002045, 0.015808, 0.021301, 0.999634]","[-0.099121, -0.082031, 0.128662]","[[0.994751, 0.102722, 0.004578], [-0.102600, 0.994385, -0.027649], [-0.007385, 0.026917, 0.999634]]",0,"[8110, 7777, 7791, 7821]"
31.556211,"[0.167969, 0.066406, -1.234375]","[-0.000108, 0.001510, 0.000815]","[0.169998, -0.039999, -0.026899]","[-0.000579, 0.008235, 0.004448]","[-0.002441, -0.026367, 0.104736]","[-0.013092, -0.002014, 0.052368, 0.998535]","[0.002502, 0.014832, 0.021301, 0.999634]","[0.117188, 0.216797, 0.031494]","[[0.994446, 0.104553, 0.002625], [-0.104553, 0.994141, -0.026428], [-0.005432, 0.025940, 0.999573]]",0,"[8158, 7772, 7793, 7791]"
31.589415,"[0.167969, 0.066406, -1.234375]","[-0.000132, 0.001859, 0.001004]","[0.169998, -0.029999, -0.029627]","[-0.000676, 0.009655, 0.005216]","[-0.000488, -0.026123, 0.106934]","[-0.013062, -0.000977, 0.053467, 0.998474]","[0.002136, 0.014954, 0.021301, 0.999634]","[-0.096924, 0.109863, 0.137695]","[[0.994202, 0.106750, 0.000549], [-0.106750, 0.993896, -0.026245], [-0.003357, 0.026001, 0.999573]]",0,"[8117, 7740, 7807, 7815]"
31.622616,"[0.179688, 0.058594, -1.234375]","[-0.000153, 0.002159, 0.001166]","[0.209999, -0.039999, -0.004803]","[-0.000755, 0.010821, 0.005847]","[0.000244, -0.025635, 0.108643]","[-0.012787, -0.000580, 0.054413, 0.998444]","[0.003052, 0.017609, 0.021271, 0.999603]","[0.033691, -0.219727, 0.030029]","[[0.994080, 0.108643, -0.000244], [-0.108643, 0.993774, -0.025696], [-0.002563, 0.025452, 0.999695]]",0,"[8125, 7751, 7795, 7823]"
31.655836,"[0.187500, 0.058594, -1.234375]","[-0.000176, 0.002494, 0.001347]","[0.169998, -0.029999, -0.006962]","[-0.000840, 0.012080, 0.006528]","[0.001953, -0.024658, 0.110352]","[-0.012390, 0.000305, 0.055298, 0.998383]","[0.002655, 0.016296, 0.021301, 0.999634]","[0.129395, 0.219482, -0.009033]","[[0.993835, 0.110352, -0.001953], [-0.110474, 0.993530, -0.024780], [-0.000854, 0.024780, 0.999634]]",0,"[8179, 7783, 7811, 7819]"
31.689022,"[0.187500, 0.058594, -1.234375]","[-0.000212, 0.003001, 0.001621]","[0.209999, -0.039999, -0.015985]","[-0.000962, 0.013903, 0.007515]","[0.003906, -0.023438, 0.112305]","[-0.011841, 0.001404, 0.056274, 0.998352]","[0.003174, 0.018341, 0.021271, 0.999573]","[-0.045166, 0.091797, 0.163086]","[[0.993652, 0.112244, -0.004089], [-0.112366, 0.993408, -0.023560], [0.001404, 0.023804, 0.999695]]",0,"[8123, 7783, 7828, 7823]"
31.724178,"[0.199219, 0.058594, -1.238281]","[-0.000241, 0.003430, 0.001853]","[0.179998, -0.039999, -0.009863]","[-0.001062, 0.015385, 0.008318]","[0.005371, -0.022217, 0.114014]","[-0.011261, 0.002136, 0.057098, 0.998291]","[0.003174, 0.017853, 0.021271, 0.999603]","[0.101807, -0.014404, -0.034668]","[[0.993408, 0.113892, -0.005554], [-0.114014, 0.993164, -0.022339], [0.002869, 0.022705, 0.999634]]",0,"[8144, 7800, 7832, 7820]"
31.757383,"[0.207031, 0.058594, -1.238281]","[-0.000285, 0.004072, 0.002200]","[0.209999, -0.049999, -0.027796]","[-0.001203, 0.017518, 0.009473]","[0.007080, -0.022217, 0.115723]","[-0.011292, 0.002991, 0.057922, 0.998260]","[0.003693, 0.019684, 0.021271, 0.999542]","[-0.008301, 0.198242, 0.094971]","[[0.993286, 0.115479, -0.007263], [-0.115723, 0.993042, -0.022278], [0.004578, 0.022888, 0.999695]]",0,"[8168, 7779, 7790, 7824]"
31.790583,"[0.218750, 0.046875, -1.238281]","[-0.000322, 0.004610, 0.002491]","[0.189999, -0.029999, -0.014587]","[-0.001317, 0.019238, 0.010405]","[0.008545, -0.021484, 0.117432]","[-0.010956, 0.003723, 0.058838, 0.998199]","[0.003571, 0.019684, 0.021271, 0.999573]","[-0.003662, -0.043213, 0.116943]","[[0.992981, 0.117310, -0.008728], [-0.117554, 0.992798, -0.021484], [0.006042, 0.022339, 0.999695]]",0,"[8135, 7772, 7807, 7818]"
31.823792,"[0.218750, 0.046875, -1.238281]","[-0.000377, 0.005409, 0.002923]","[0.169998, -0.039999, 0.005087]","[-0.001478, 0.021699, 0.011738]","[0.010254, -0.020508, 0.119141]","[-0.010529, 0.004547, 0.059631, 0.998169]","[0.004425, 0.018829, 0.021240, 0.999573]","[0.031494, 0.102539, -0.039307]","[[0.992859, 0.118896, -0.010315], [-0.119141, 0.992676, -0.020569], [0.007751, 0.021545, 0.999756]]",0,"[8158, 7776, 7825, 7816]"
31.856991,"[0.226562, 0.046875, -1.238281]","[-0.000422, 0.006073, 0.003282]","[0.209999, -0.049999, -0.018820]","[-0.001607, 0.023670, 0.012807]","[0.011719, -0.019287, 0.120361]","[-0.010040, 0.005371, 0.060303, 0.998108]","[0.004944, 0.021362, 0.021210, 0.999512]","[0.063965, 0.012451, 0.043945]","[[0.992615, 0.120239, -0.011902], [-0.120483, 0.992432, -0.019470], [0.009460, 0.020691, 0.999695]]",0,"[8155, 7767, 7833, 7830]"
31.890196,"[0.238281, 0.046875, -1.242188]","[-0.000471, 0.006797, 0.003674]","[0.169998, -0.049999, -0.013073]","[-0.001742, 0.025754, 0.013937]","[0.012451, -0.019043, 0.122070]","[-0.009888, 0.005737, 0.061066, 0.998077]","[0.005066, 0.020142, 0.021240, 0.999542]","[0.049072, 0.033936, 0.084473]","[[0.992493, 0.121765, -0.012634], [-0.122009, 0.992371, -0.019104], [0.010193, 0.020447, 0.999756]]",0,"[8177, 7778, 7813, 7791]"
31.92342,"[0.238281, 0.046875, -1.242188]","[-0.000543, 0.007860, 0.004249]","[0.169998, -0.039999, 0.015137]","[-0.001932, 0.028708, 0.015540]","[0.014404, -0.017822, 0.123291]","[-0.009399, 0.006714, 0.061829, 0.998016]","[0.004578, 0.020264, 0.021240, 0.999542]","[0.092773, 0.077881, -0.028809]","[[0.992188, 0.123169, -0.014587], [-0.123535, 0.992126, -0.018005], [0.012146, 0.019592, 0.999695]]",0,"[8167, 7769, 7836, 7828]"
31.956602,"[0.250000, 0.039062, -1.242188]","[-0.000602, 0.008735, 0.004723]","[0.209999, -0.049999, -0.042446]","[-0.002083, 0.031058, 0.016815]","[0.015381, -0.016357, 0.124512]","[-0.008667, 0.007202, 0.062439, 0.997986]","[0.005859, 0.023071, 0.021179, 0.999481]","[0.033691, -0.015869, 0.023682]","[[0.992065, 0.124390, -0.015442], [-0.124756, 0.992004, -0.016479], [0.013245, 0.018188, 0.999695]]",0,"[8123, 7797, 7866, 7810]"
31.991756,"[0.250000, 0.039062, -1.242188]","[-0.000687, 0.010013, 0.005415]","[0.169998, -0.039999, -0.001316]","[-0.002293, 0.034374, 0.018615]","[0.016357, -0.016846, 0.126221]","[-0.008881, 0.007629, 0.063202, 0.997955]","[0.005310, 0.021240, 0.021210, 0.999512]","[-0.158203, 0.236572, 0.025391]","[[0.991943, 0.125916, -0.016357], [-0.126282, 0.991882, -0.016846], [0.014038, 0.018677, 0.999756]]",0,"[8207, 7758, 7815, 7815]"
32.024971,"[0.269531, 0.039062, -1.238281]","[-0.000757, 0.011058, 0.005981]","[0.209999, -0.049999, 0.004295]","[-0.002458, 0.036999, 0.020040]","[0.017822, -0.015381, 0.127441]","[-0.008240, 0.008453, 0.063843, 0.997894]","[0.006012, 0.024506, 0.021179, 0.999451]","[-0.081543, 0.015137, 0.020020]","[[0.991699, 0.127197, -0.017944], [-0.127563, 0.991699, -0.015442], [0.015747, 0.017517, 0.999695]]",0,"[8138, 7792, 7855, 7822]"
32.058163,"[0.269531, 0.039062, -1.242188]","[-0.000857, 0.012575, 0.006802]","[0.160000, -0.039999, -0.088617]","[-0.002689, 0.040688, 0.022044]","[0.018066, -0.014648, 0.129150]","[-0.007874, 0.008636, 0.064697, 0.997833]","[0.005585, 0.022339, 0.021210, 0.999481]","[0.085938, -0.273438, 0.083740]","[[0.991455, 0.128906, -0.018250], [-0.129272, 0.991455, -0.014648], [0.016174, 0.016846, 0.999695]]",0,"[8168, 7788, 7820, 7789]"
32.091366,"[0.277344, 0.039062, -1.242188]","[-0.000939, 0.013809, 0.007471]","[0.189999, -0.049999, -0.057531]","[-0.002869, 0.043594, 0.023623]","[0.020508, -0.014893, 0.130615]","[-0.008118, 0.009796, 0.065369, 0.997803]","[0.006348, 0.024384, 0.021179, 0.999451]","[-0.178467, 0.373779, 0.026855]","[[0.991333, 0.130249, -0.020630], [-0.130615, 0.991394, -0.015015], [0.018433, 0.017456, 0.999756]]",0,"[8130, 7735, 7813, 7794]"
32.124588,"[0.277344, 0.039062, -1.242188]","[-0.001025, 0.015130, 0.008187]","[0.150000, -0.049999, 0.032927]","[-0.003056, 0.046624, 0.025270]","[0.022705, -0.016113, 0.132080]","[-0.008789, 0.010773, 0.066162, 0.997742]","[0.006439, 0.022675, 0.021179, 0.999481]","[-0.111328, 0.131836, 0.001709]","[[0.991089, 0.131775, -0.022705], [-0.132263, 0.991150, -0.016174], [0.020264, 0.018982, 0.999695]]",0,"[8158, 7708, 7819, 7839]"
32.192944,"[0.289062, 0.027344, -1.242188]","[-0.001250, 0.018571, 0.010053]","[0.179998, -0.039999, -0.030010]","[-0.003515, 0.054169, 0.029374]","[0.023438, -0.014160, 0.134033]","[-0.007904, 0.011230, 0.067108, 0.997681]","[0.006989, 0.025116, 0.021149, 0.999420]","[-0.091553, 0.236572, -0.010010]","[[0.990845, 0.133667, -0.023499], [-0.134033, 0.990967, -0.014343], [0.021301, 0.017273, 0.999695]]",0,"[8180, 7782, 7848, 7816]"
32.226135,"[0.289062, 0.027344, -1.242188]","[-0.001392, 0.020776, 0.011249]","[0.139999, -0.039999, 0.027426]","[-0.003792, 0.058783, 0.031885]","[0.023438, -0.014648, 0.134521]","[-0.008148, 0.011230, 0.067383, 0.997650]","[0.007080, 0.023285, 0.021149, 0.999451]","[-0.051758, 0.169922, 0.013184]","[[0.990723, 0.134216, -0.023499], [-0.134583, 0.990845, -0.014832], [0.021301, 0.017761, 0.999634]]",0,"[8225, 7793, 7802, 7786]"
32.25935,"[0.296875, 0.027344, -1.246094]","[-0.001507, 0.022551, 0.012211]","[0.129999, -0.039999, -0.004606]","[-0.004006, 0.062388, 0.033847]","[0.022461, -0.013428, 0.135254]","[-0.007507, 0.010742, 0.067719, 0.997620]","[0.007568, 0.023621, 0.021149, 0.999451]","[0.121582, 0.196533, -0.027100]","[[0.990540, 0.134888, -0.022461], [-0.135254, 0.990662, -0.013611], [0.020386, 0.016418, 0.999634]]",0,"[8193, 7764, 7848, 7841]"
32.292538,"[0.308594, 0.039062, -1.246094]","[-0.001669, 0.025086, 0.013587]","[0.169998, -0.049999, -0.017981]","[-0.004300, 0.067387, 0.036570]","[0.023193, -0.011963, 0.135498]","[-0.006775, 0.011169, 0.067871, 0.997620]","[0.007507, 0.026428, 0.021118, 0.999390]","[-0.050781, 0.265869, 0.001709]","[[0.990540, 0.135193, -0.023254], [-0.135559, 0.990723, -0.012085], [0.021301, 0.015015, 0.999634]]",0,"[8188, 7795, 7839, 7775]"
32.327702,"[0.308594, 0.039062, -1.246094]","[-0.001798, 0.027116, 0.014689]","[0.129999, -0.039999, -0.043459]","[-0.004527, 0.071279, 0.038691]","[0.022461, -0.012451, 0.135742]","[-0.006989, 0.010864, 0.067993, 0.997620]","[0.007233, 0.024750, 0.021149, 0.999420]","[0.220947, -0.229980, 0.005371]","[[0.990540, 0.135437, -0.022644], [-0.135803, 0.990662, -0.012512], [0.020691, 0.015442, 0.999695]]",0,"[8184, 7788, 7805, 7794]"
32.360897,"[0.316406, 0.027344, -1.246094]","[-0.001981, 0.030005, 0.016257]","[0.160000, -0.039999, 0.032721]","[-0.004838, 0.076660, 0.041625]","[0.024902, -0.012207, 0.136230]","[-0.006989, 0.011993, 0.068176, 0.997589]","[0.008362, 0.026794, 0.021088, 0.999359]","[-0.198486, 0.510010, 0.020508]","[[0.990417, 0.135803, -0.024902], [-0.136169, 0.990601, -0.012390], [0.022949, 0.015564, 0.999634]]",0,"[8173, 7766, 7831, 7796]"
32.394115,"[0.316406, 0.027344, -1.246094]","[-0.002126, 0.032312, 0.017510]","[0.119999, -0.029999, 0.019459]","[-0.005076, 0.080838, 0.043903]","[0.025635, -0.012451, 0.135986]","[-0.007050, 0.012421, 0.068146, 0.997589]","[0.007965, 0.024963, 0.021118, 0.999420]","[-0.152832, 0.020020, 0.041748]","[[0.990417, 0.135742, -0.025757], [-0.136108, 0.990662, -0.012451], [0.023804, 0.015747, 0.999634]]",0,"[8192, 7781, 7827, 7832]"
32.427303,"[0.328125, 0.027344, -1.250000]","[-0.002278, 0.034742, 0.018830]","[0.129999, -0.039999, -0.053169]","[-0.005319, 0.085137, 0.046249]","[0.024902, -0.011475, 0.135986]","[-0.006622, 0.012024, 0.068085, 0.997589]","[0.008728, 0.026306, 0.021088, 0.999390]","[0.182129, -0.313965, -0.039307]","[[0.990417, 0.135620, -0.024902], [-0.135986, 0.990601, -0.011658], [0.023071, 0.014832, 0.999573]]",0,"[8158, 7790, 7823, 7817]"
32.460506,"[0.328125, 0.027344, -1.253906]","[-0.002493, 0.038183, 0.020699]","[0.099998, -0.029999, -0.016136]","[-0.005650, 0.091055, 0.049480]","[0.025879, -0.011230, 0.135742]","[-0.006500, 0.012512, 0.067993, 0.997589]","[0.008575, 0.024963, 0.021118, 0.999420]","[-0.099121, 0.394531, 0.018799]","[[0.990417, 0.135437, -0.025879], [-0.135803, 0.990662, -0.011353], [0.024048, 0.014648, 0.999573]]",0,"[8186, 7789, 7787, 7774]"
32.526917,"[0.339844, 0.027344, -1.250000]","[-0.002899, 0.044776, 0.024283]","[0.119999, -0.039999, 0.003866]","[-0.006246, 0.101919, 0.055415]","[0.025146, -0.010010, 0.134766]","[-0.005859, 0.012299, 0.067474, 0.997620]","[0.009827, 0.026886, 0.021057, 0.999359]","[0.094238, -0.537842, -0.052734]","[[0.990540, 0.134399, -0.025330], [-0.134766, 0.990723, -0.010071], [0.023743, 0.013367, 0.999573]]",0,"[8197, 7811, 7807, 7806]"
32.562069,"[0.339844, 0.027344, -1.253906]","[-0.003086, 0.047832, 0.025945]","[0.089998, -0.019999, -0.015070]","[-0.006507, 0.106766, 0.058065]","[0.026611, -0.009521, 0.134277]","[-0.005646, 0.012970, 0.067230, 0.997650]","[0.009064, 0.025665, 0.021088, 0.999390]","[-0.045654, 0.270508, 0.040283]","[[0.990662, 0.133911, -0.026672], [-0.134277, 0.990906, -0.009583], [0.025085, 0.013000, 0.999634]]",0,"[8182, 7778, 7794, 7808]"
32.628475,"[0.347656, 0.027344, -1.253906]","[-0.003552, 0.055529, 0.030132]","[0.099998, -0.029999, 0.036407]","[-0.007128, 0.118519, 0.064496]","[0.025391, -0.007568, 0.133301]","[-0.004608, 0.012421, 0.066742, 0.997681]","[0.010193, 0.027130, 0.021057, 0.999329]","[0.238037, -0.157471, -0.041504]","[[0.990723, 0.132996, -0.025452], [-0.133240, 0.991028, -0.007568], [0.024109, 0.010864, 0.999573]]",0,"[8194, 7804, 7779, 7814]"
32.661678,"[0.347656, 0.019531, -1.250000]","[-0.003765, 0.059077, 0.032063]","[0.070000, -0.009998, 0.009575]","[-0.007399, 0.123738, 0.067354]","[0.026367, -0.007080, 0.132812]","[-0.004395, 0.012909, 0.066467, 0.997711]","[0.010162, 0.025787, 0.021057, 0.999390]","[-0.029541, 0.394531, 0.023193]","[[0.990845, 0.132507, -0.026367], [-0.132751, 0.991150, -0.007080], [0.025146, 0.010498, 0.999634]]",0,"[8198, 7787, 7808, 7820]"
32.696838,"[0.359375, 0.019531, -1.253906]","[-0.004061, 0.064049, 0.034770]","[0.089998, -0.019999, 0.001810]","[-0.007763, 0.130865, 0.071259]","[0.024170, -0.007080, 0.132568]","[-0.004395, 0.011902, 0.066284, 0.997711]","[0.010925, 0.027466, 0.021027, 0.999329]","[0.100098, -0.347900, -0.085205]","[[0.990845, 0.132141, -0.024353], [-0.132385, 0.991089, -0.007263], [0.023132, 0.010315, 0.999573]]",0,"[8198, 7801, 7781, 7780]"
