t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
35.49369,"[0.167969, 0.136719, -1.093750]","[-0.004120, 0.009868, 0.003312]","[0.150000, -0.019999, 0.118410]","[-0.030670, 0.073490, 0.024691]","[-0.021484, -0.031738, 0.083496]","[-0.015472, -0.011444, 0.041656, 0.998932]","[0.002289, 0.010559, 0.022064, 0.999695]","[0.060547, 0.168457, 0.057373]","[[0.996155, 0.083496, 0.021545], [-0.082886, 0.995972, -0.031921], [-0.024231, 0.029968, 0.999146]]",0,"[8141, 7797, 7715, 7815]"
35.495644,"[0.187500, 0.148438, -1.093750]","[-0.004428, 0.010606, 0.003560]","[0.209999, -0.029999, 0.119423]","[-0.032357, 0.077534, 0.026052]","[-0.021484, -0.031738, 0.083740]","[-0.015472, -0.011414, 0.041779, 0.998932]","[0.002258, 0.014709, 0.022034, 0.999634]","[0.001953, 0.020020, 0.158936]","[[0.996155, 0.083740, 0.021484], [-0.083130, 0.995972, -0.031921], [-0.024170, 0.029968, 0.999207]]",0,"[8114, 7797, 7715, 7818]"
35.503452,"[0.187500, 0.136719, -1.089844]","[-0.004428, 0.010606, 0.003560]","[0.169998, -0.029999, 0.120934]","[-0.032357, 0.077534, 0.026052]","[-0.020996, -0.031494, 0.084229]","[-0.015320, -0.011200, 0.042023, 0.998932]","[0.002838, 0.012878, 0.022034, 0.999664]","[-0.022949, 0.023926, 0.162598]","[[0.996155, 0.084229, 0.021057], [-0.083618, 0.995972, -0.031616], [-0.023743, 0.029663, 0.999207]]",0,"[8160, 7803, 7733, 7822]"
35.534706,"[0.187500, 0.136719, -1.089844]","[-0.005831, 0.013969, 0.004690]","[0.179998, -0.029999, 0.108402]","[-0.039653, 0.095032, 0.031945]","[-0.019043, -0.030518, 0.086426]","[-0.014832, -0.010162, 0.043152, 0.998901]","[0.003082, 0.013458, 0.022034, 0.999634]","[0.038086, 0.009521, 0.131104]","[[0.996033, 0.086426, 0.019043], [-0.085938, 0.995789, -0.030579], [-0.021606, 0.028748, 0.999329]]",0,"[8188, 7835, 7762, 7833]"
35.667519,"[0.218750, 0.136719, -1.082031]","[-0.012670, 0.030363, 0.010206]","[0.249998, -0.049999, 0.056042]","[-0.069703, 0.167149, 0.056269]","[-0.010498, -0.027344, 0.095215]","[-0.013458, -0.005951, 0.047577, 0.998749]","[0.005798, 0.019745, 0.021942, 0.999542]","[0.048584, -0.185059, 0.105713]","[[0.995300, 0.095154, 0.010620], [-0.094910, 0.995056, -0.027527], [-0.013184, 0.026306, 0.999512]]",0,"[8200, 7827, 7795, 7862]"
35.669468,"[0.218750, 0.136719, -1.078125]","[-0.012670, 0.030363, 0.010206]","[0.209999, -0.039999, 0.085026]","[-0.069703, 0.167149, 0.056269]","[-0.010254, -0.026855, 0.094727]","[-0.013245, -0.005768, 0.047333, 0.998749]","[0.005493, 0.017822, 0.021973, 0.999573]","[0.019775, 0.262695, 0.045654]","[[0.995300, 0.094666, 0.010254], [-0.094421, 0.995056, -0.027039], [-0.012817, 0.025940, 0.999451]]",0,"[8201, 7827, 7797, 7852]"
35.810101,"[0.238281, 0.128906, -1.070312]","[-0.026130, 0.062654, 0.021088]","[0.219999, -0.039999, 0.026230]","[-0.116047, 0.278496, 0.093944]","[-0.000977, -0.022461, 0.103027]","[-0.011169, -0.001129, 0.051544, 0.998627]","[0.008881, 0.021027, 0.021881, 0.999481]","[-0.046143, 0.234619, 0.145996]","[[0.994751, 0.102905, 0.001099], [-0.102905, 0.994507, -0.022461], [-0.003418, 0.022217, 0.999817]]",0,"[8254, 7870, 7849, 7899]"
35.812046,"[0.238281, 0.128906, -1.070312]","[-0.026130, 0.062654, 0.021088]","[0.269999, -0.049999, 0.049889]","[-0.116047, 0.278496, 0.093944]","[-0.001709, -0.022461, 0.103271]","[-0.011169, -0.001434, 0.051697, 0.998596]","[0.009399, 0.023468, 0.021851, 0.999420]","[0.060791, -0.081299, -0.035645]","[[0.994629, 0.103210, 0.001709], [-0.103210, 0.994385, -0.022522], [-0.004028, 0.022156, 0.999695]]",0,"[8257, 7889, 7848, 7890]"
35.83939,"[0.269531, 0.128906, -1.074219]","[-0.029684, 0.071184, 0.023966]","[0.230000, -0.049999, 0.000488]","[-0.126673, 0.304048, 0.102610]","[0.000000, -0.021729, 0.104736]","[-0.010834, -0.000488, 0.052429, 0.998566]","[0.010162, 0.023804, 0.021820, 0.999420]","[-0.028076, 0.083496, 0.174805]","[[0.994446, 0.104675, -0.000183], [-0.104675, 0.994263, -0.021729], [-0.002136, 0.021606, 0.999756]]",0,"[8319, 7875, 7840, 7896]"
35.884312,"[0.269531, 0.117188, -1.074219]","[-0.035195, 0.084414, 0.028432]","[0.279999, -0.049999, -0.006823]","[-0.142220, 0.341445, 0.115309]","[0.003662, -0.018311, 0.107422]","[-0.009216, 0.001404, 0.053741, 0.998505]","[0.012054, 0.026947, 0.021729, 0.999298]","[0.010254, 0.264404, 0.162109]","[[0.994141, 0.107239, -0.003784], [-0.107361, 0.994019, -0.018311], [0.001709, 0.018555, 0.999756]]",0,"[8278, 7907, 7889, 7907]"
35.907749,"[0.289062, 0.117188, -1.078125]","[-0.039531, 0.094824, 0.031948]","[0.240000, -0.029999, -0.025494]","[-0.153767, 0.369235, 0.124758]","[0.006104, -0.016602, 0.108643]","[-0.008453, 0.002625, 0.054352, 0.998474]","[0.012054, 0.026581, 0.021729, 0.999329]","[0.028809, 0.294678, 0.129639]","[[0.994019, 0.108459, -0.006165], [-0.108582, 0.993896, -0.016663], [0.004211, 0.017151, 0.999756]]",0,"[8283, 7914, 7876, 7908]"
36.028847,"[0.308594, 0.117188, -1.078125]","[-0.060390, 0.144931, 0.048898]","[0.230000, -0.039999, -0.104733]","[-0.202949, 0.487705, 0.165161]","[0.015625, -0.008545, 0.114502]","[-0.004730, 0.007568, 0.057343, 0.998291]","[0.017090, 0.029388, 0.021545, 0.999176]","[0.096924, 0.203125, 0.085938]","[[0.993164, 0.114319, -0.015625], [-0.114563, 0.993225, -0.008606], [0.014526, 0.010315, 0.999695]]",0,"[8284, 7901, 7913, 7916]"
36.040562,"[0.316406, 0.117188, -1.093750]","[-0.062394, 0.149748, 0.050530]","[0.269999, -0.039999, -0.155701]","[-0.207223, 0.498010, 0.168686]","[0.016113, -0.007568, 0.114990]","[-0.004303, 0.007812, 0.057556, 0.998291]","[0.017517, 0.032074, 0.021484, 0.999084]","[0.072510, -0.096191, -0.046387]","[[0.993164, 0.114746, -0.016113], [-0.114990, 0.993286, -0.007751], [0.015015, 0.009460, 0.999756]]",0,"[8274, 7913, 7899, 7892]"
36.075722,"[0.328125, 0.109375, -1.097656]","[-0.070824, 0.170011, 0.057396]","[0.209999, -0.029999, -0.183098]","[-0.224491, 0.539658, 0.182951]","[0.018799, -0.005859, 0.116699]","[-0.003448, 0.009277, 0.058411, 0.998260]","[0.019073, 0.030701, 0.021454, 0.999084]","[0.075195, 0.055176, 0.079102]","[[0.993042, 0.116455, -0.018921], [-0.116699, 0.993164, -0.005859], [0.018066, 0.007935, 0.999817]]",0,"[8269, 7859, 7830, 7870]"
36.108921,"[0.339844, 0.109375, -1.105469]","[-0.077592, 0.186282, 0.062914]","[0.249998, -0.029999, -0.205484]","[-0.237596, 0.571285, 0.193805]","[0.020508, -0.003174, 0.117920]","[-0.002167, 0.010193, 0.059052, 0.998199]","[0.020844, 0.034210, 0.021332, 0.998962]","[0.069824, -0.096680, -0.039795]","[[0.992798, 0.117798, -0.020630], [-0.117920, 0.992981, -0.003174], [0.020020, 0.005493, 0.999756]]",0,"[8279, 7852, 7869, 7900]"
36.142124,"[0.347656, 0.109375, -1.113281]","[-0.087218, 0.209429, 0.070771]","[0.219999, -0.019999, -0.268629]","[-0.255205, 0.613806, 0.208430]","[0.023438, 0.000000, 0.119385]","[-0.000732, 0.011719, 0.059753, 0.998138]","[0.022186, 0.034058, 0.021301, 0.998932]","[0.100098, 0.197754, 0.115723]","[[0.992554, 0.119202, -0.023499], [-0.119324, 0.992798, -0.000122], [0.023254, 0.002808, 0.999634]]",0,"[8251, 7849, 7870, 7857]"
36.276894,"[0.367188, 0.109375, -1.132812]","[-0.123253, 0.296145, 0.100269]","[0.189999, 0.000000, -0.315617]","[-0.312323, 0.751974, 0.256257]","[0.030518, 0.011475, 0.124512]","[0.004913, 0.015686, 0.062256, 0.997925]","[0.029205, 0.037445, 0.020935, 0.998627]","[0.051025, -0.086670, 0.043945]","[[0.991699, 0.124329, -0.030640], [-0.124084, 0.992188, 0.011658], [0.031860, -0.007874, 0.999451]]",0,"[8280, 7860, 7858, 7884]"
36.278843,"[0.367188, 0.109375, -1.144531]","[-0.126324, 0.303540, 0.102789]","[0.219999, 0.000000, -0.356714]","[-0.316645, 0.762447, 0.259905]","[0.030518, 0.011963, 0.124268]","[0.005066, 0.015686, 0.062073, 0.997925]","[0.029602, 0.039032, 0.020874, 0.998566]","[0.123291, 0.191895, 0.047607]","[[0.991699, 0.123962, -0.030640], [-0.123718, 0.992188, 0.011963], [0.031860, -0.008179, 0.999390]]",0,"[8274, 7853, 7850, 7865]"
36.329624,"[0.378906, 0.109375, -1.156250]","[-0.142307, 0.342035, 0.115922]","[0.179998, -0.009998, -0.366404]","[-0.337956, 0.814126, 0.277965]","[0.033691, 0.016846, 0.125732]","[0.007477, 0.017365, 0.062805, 0.997833]","[0.033386, 0.039429, 0.020721, 0.998444]","[0.048340, -0.046143, -0.053223]","[[0.991394, 0.125549, -0.033691], [-0.125061, 0.991882, 0.017029], [0.035522, -0.012756, 0.999207]]",0,"[8240, 7822, 7793, 7829]"
36.345253,"[0.378906, 0.109375, -1.164062]","[-0.145628, 0.350035, 0.118654]","[0.209999, 0.019999, -0.387285]","[-0.342147, 0.824299, 0.281532]","[0.034424, 0.018311, 0.126221]","[0.008118, 0.017822, 0.063049, 0.997803]","[0.032928, 0.041534, 0.020660, 0.998352]","[0.030762, -0.098389, -0.046387]","[[0.991333, 0.126038, -0.034546], [-0.125549, 0.991821, 0.018372], [0.036499, -0.013977, 0.999146]]",0,"[8237, 7813, 7807, 7855]"
36.378452,"[0.386719, 0.109375, -1.171875]","[-0.159317, 0.383020, 0.129928]","[0.150000, 0.019999, -0.442806]","[-0.358625, 0.864327, 0.295616]","[0.036377, 0.021729, 0.127197]","[0.009735, 0.018860, 0.063446, 0.997772]","[0.035461, 0.040009, 0.020630, 0.998352]","[0.146729, 0.097900, 0.013428]","[[0.991272, 0.126953, -0.036377], [-0.126221, 0.991760, 0.021790], [0.038818, -0.017029, 0.999084]]",0,"[8242, 7809, 7804, 7821]"
36.411655,"[0.398438, 0.117188, -1.183594]","[-0.170004, 0.408782, 0.138744]","[0.150000, 0.029999, -0.456366]","[-0.370647, 0.893565, 0.305954]","[0.038330, 0.025146, 0.128418]","[0.011444, 0.019928, 0.063934, 0.997681]","[0.036987, 0.042175, 0.020477, 0.998199]","[0.119141, 0.066895, 0.100342]","[[0.990967, 0.127991, -0.038330], [-0.127136, 0.991516, 0.025330], [0.041138, -0.020325, 0.998840]]",0,"[8257, 7794, 7821, 7864]"
36.444862,"[0.406250, 0.117188, -1.195312]","[-0.184786, 0.444425, 0.150957]","[0.160000, 0.059999, -0.471512]","[-0.386138, 0.931292, 0.319370]","[0.039551, 0.028809, 0.128906]","[0.013153, 0.020721, 0.064178, 0.997650]","[0.038239, 0.044220, 0.020325, 0.998077]","[0.026611, 0.007812, -0.072266]","[[0.990906, 0.128540, -0.039673], [-0.127563, 0.991455, 0.028809], [0.042969, -0.023560, 0.998779]]",0,"[8238, 7821, 7819, 7823]"
36.507359,"[0.406250, 0.117188, -1.214844]","[-0.208060, 0.500577, 0.170238]","[0.129999, 0.049999, -0.505489]","[-0.408060, 0.984800, 0.338582]","[0.042480, 0.034424, 0.129639]","[0.015930, 0.022339, 0.064514, 0.997528]","[0.043854, 0.045105, 0.020050, 0.997803]","[0.091309, -0.141357, -0.045166]","[[0.990601, 0.129333, -0.042542], [-0.127991, 0.991089, 0.034607], [0.046570, -0.028870, 0.998413]]",0,"[8274, 7796, 7763, 7823]"
36.513222,"[0.406250, 0.117188, -1.218750]","[-0.212064, 0.510239, 0.173561]","[0.129999, 0.099998, -0.516991]","[-0.411544, 0.993321, 0.341666]","[0.043213, 0.035156, 0.129883]","[0.016205, 0.022736, 0.064575, 0.997528]","[0.041656, 0.045502, 0.020142, 0.997864]","[-0.004395, 0.054199, -0.023926]","[[0.990601, 0.129517, -0.043274], [-0.128052, 0.991089, 0.035217], [0.047424, -0.029358, 0.998413]]",0,"[8248, 7787, 7768, 7828]"
36.644073,"[0.417969, 0.128906, -1.246094]","[-0.266962, 0.642846, 0.219321]","[0.099998, 0.089998, -0.489878]","[-0.451649, 1.091840, 0.378047]","[0.049561, 0.049072, 0.130615]","[0.022949, 0.026367, 0.064667, 0.997284]","[0.053040, 0.049835, 0.019379, 0.997131]","[-0.038330, -0.013428, -0.046875]","[[0.990173, 0.130127, -0.049622], [-0.127808, 0.990479, 0.049072], [0.055481, -0.042358, 0.997498]]",0,"[8268, 7817, 7776, 7839]"
36.646034,"[0.417969, 0.136719, -1.246094]","[-0.266962, 0.642846, 0.219321]","[0.059999, 0.129999, -0.489878]","[-0.451649, 1.091840, 0.378047]","[0.049561, 0.049072, 0.130615]","[0.022949, 0.026367, 0.064667, 0.997284]","[0.050812, 0.047913, 0.019592, 0.997345]","[-0.038330, -0.013428, -0.046875]","[[0.990173, 0.130127, -0.049622], [-0.127808, 0.990479, 0.049072], [0.055481, -0.042358, 0.997498]]",0,"[8265, 7823, 7785, 7846]"
36.679234,"[0.429688, 0.148438, -1.265625]","[-0.284805, 0.685992, 0.234277]","[0.039999, 0.189999, -0.564484]","[-0.461830, 1.117047, 0.387689]","[0.050049, 0.054443, 0.130371]","[0.025574, 0.026764, 0.064484, 0.997223]","[0.050232, 0.049133, 0.019562, 0.997314]","[0.305420, 0.119873, 0.066895]","[[0.990173, 0.129944, -0.050049], [-0.127258, 0.990295, 0.054382], [0.056641, -0.047546, 0.997192]]",0,"[8232, 7819, 7784, 7825]"
36.71244,"[0.417969, 0.148438, -1.281250]","[-0.298440, 0.718979, 0.245737]","[0.019999, 0.169998, -0.558363]","[-0.468731, 1.134210, 0.394388]","[0.051025, 0.056885, 0.130127]","[0.026764, 0.027344, 0.064331, 0.997192]","[0.054352, 0.048828, 0.019379, 0.997131]","[-0.141846, 0.197510, -0.007324]","[[0.990173, 0.129700, -0.051086], [-0.126892, 0.990234, 0.056824], [0.057922, -0.049866, 0.997009]]",0,"[8239, 7819, 7778, 7805]"
36.745644,"[0.429688, 0.156250, -1.292969]","[-0.312263, 0.752436, 0.257382]","[0.009998, 0.179998, -0.582050]","[-0.474974, 1.149816, 0.400610]","[0.051758, 0.058350, 0.129639]","[0.027466, 0.027740, 0.064056, 0.997162]","[0.056580, 0.050629, 0.019165, 0.996918]","[0.115479, -0.325684, -0.059082]","[[0.990112, 0.129211, -0.051819], [-0.126282, 0.990173, 0.058289], [0.058777, -0.051208, 0.996826]]",0,"[8260, 7760, 7729, 7857]"
36.890171,"[0.429688, 0.167969, -1.328125]","[-0.383577, 0.925275, 0.317943]","[-0.009998, 0.249998, -0.605495]","[-0.495693, 1.202867, 0.424069]","[0.059570, 0.072754, 0.125732]","[0.034485, 0.032043, 0.061768, 0.997009]","[0.066498, 0.055695, 0.018311, 0.996033]","[-0.242920, 0.446533, -0.021729]","[[0.990356, 0.125305, -0.059631], [-0.120911, 0.990051, 0.072632], [0.068054, -0.064819, 0.995667]]",0,"[8228, 7775, 7715, 7832]"
36.894081,"[0.429688, 0.179688, -1.328125]","[-0.388423, 0.937035, 0.322091]","[-0.019999, 0.240000, -0.633266]","[-0.496420, 1.204850, 0.425156]","[0.057617, 0.074219, 0.125488]","[0.035248, 0.031097, 0.061707, 0.997009]","[0.066498, 0.055450, 0.018311, 0.996063]","[0.515625, -0.231445, 0.033936]","[[0.990479, 0.125122, -0.057617], [-0.120850, 0.989929, 0.074036], [0.066284, -0.066467, 0.995605]]",0,"[8270, 7783, 7677, 7853]"
36.89603,"[0.429688, 0.199219, -1.335938]","[-0.388423, 0.937035, 0.322091]","[-0.080000, 0.320000, -0.618326]","[-0.496420, 1.204850, 0.425156]","[0.059326, 0.073975, 0.125732]","[0.035126, 0.031982, 0.061707, 0.996979]","[0.061707, 0.052612, 0.018768, 0.996521]","[-0.101074, 0.769043, -0.039307]","[[0.990356, 0.125183, -0.059387], [-0.120789, 0.989929, 0.073914], [0.068054, -0.066101, 0.995483]]",0,"[8258, 7779, 7705, 7839]"
36.913609,"[0.417969, 0.207031, -1.347656]","[-0.398133, 0.960606, 0.330417]","[-0.080000, 0.299999, -0.626282]","[-0.497629, 1.208218, 0.427148]","[0.060303, 0.075195, 0.125000]","[0.035675, 0.032532, 0.061371, 0.996948]","[0.063904, 0.052704, 0.018646, 0.996368]","[-0.162598, 0.198730, -0.008057]","[[0.990295, 0.124634, -0.060486], [-0.119995, 0.989868, 0.075073], [0.069153, -0.067139, 0.995300]]",0,"[8204, 7792, 7741, 7837]"
36.948765,"[0.417969, 0.218750, -1.359375]","[-0.412727, 0.996049, 0.342965]","[-0.089998, 0.329998, -0.653046]","[-0.498808, 1.211763, 0.429672]","[0.060059, 0.078125, 0.124268]","[0.037231, 0.032440, 0.060913, 0.996918]","[0.065247, 0.053772, 0.018524, 0.996216]","[0.128662, 0.297607, -0.048340]","[[0.990417, 0.123779, -0.060120], [-0.119019, 0.989746, 0.078125], [0.069153, -0.070312, 0.995056]]",0,"[8234, 7793, 7702, 7830]"
36.981972,"[0.406250, 0.238281, -1.378906]","[-0.432226, 1.043437, 0.359803]","[-0.150000, 0.419998, -0.726635]","[-0.499180, 1.213617, 0.432161]","[0.060791, 0.078613, 0.123535]","[0.037445, 0.032837, 0.060516, 0.996948]","[0.062805, 0.051849, 0.018768, 0.996490]","[-0.319580, 0.495117, -0.040527]","[[0.990540, 0.123047, -0.060913], [-0.118164, 0.989929, 0.078613], [0.069946, -0.070679, 0.995117]]",0,"[8245, 7745, 7624, 7797]"
37.013222,"[0.406250, 0.238281, -1.386719]","[-0.446844, 1.078989, 0.372485]","[-0.139999, 0.369999, -0.685013]","[-0.498557, 1.212849, 0.433365]","[0.061279, 0.081055, 0.122559]","[0.038544, 0.033081, 0.059967, 0.996887]","[0.068176, 0.053589, 0.018372, 0.996033]","[-0.303711, 0.446045, -0.016357]","[[0.990479, 0.122009, -0.061340], [-0.117004, 0.989685, 0.080811], [0.070496, -0.072876, 0.994690]]",0,"[8159, 7759, 7626, 7755]"
37.048374,"[0.398438, 0.257812, -1.402344]","[-0.461432, 1.114488, 0.385192]","[-0.189999, 0.489998, -0.688000]","[-0.497159, 1.210222, 0.434000]","[0.060303, 0.082520, 0.121338]","[0.039337, 0.032623, 0.059387, 0.996918]","[0.064606, 0.052063, 0.018646, 0.996368]","[0.353760, -0.201660, -0.056885]","[[0.990723, 0.120972, -0.060364], [-0.115845, 0.989746, 0.082275], [0.069641, -0.074585, 0.994690]]",0,"[8265, 7722, 7568, 7796]"
37.194866,"[0.398438, 0.277344, -1.453125]","[-0.533124, 1.289314, 0.448543]","[-0.169998, 0.419998, -0.658527]","[-0.478519, 1.169138, 0.428655]","[0.058838, 0.090332, 0.112305]","[0.043488, 0.032013, 0.054749, 0.997009]","[0.080353, 0.059052, 0.017273, 0.994843]","[0.293701, -0.258057, -0.211670]","[[0.991760, 0.111877, -0.059021], [-0.106384, 0.990051, 0.090149], [0.068542, -0.083191, 0.994019]]",0,"[8242, 7734, 7536, 7763]"
37.198765,"[0.367188, 0.328125, -1.441406]","[-0.537789, 1.300712, 0.452726]","[-0.230000, 0.509998, -0.618509]","[-0.476589, 1.164742, 0.427796]","[0.059814, 0.090576, 0.112061]","[0.043549, 0.032501, 0.054688, 0.997009]","[0.073151, 0.054504, 0.018036, 0.995636]","[0.081299, 0.457275, -0.073975]","[[0.991821, 0.111816, -0.059998], [-0.106201, 0.990112, 0.090332], [0.069519, -0.083252, 0.994019]]",0,"[8237, 7714, 7538, 7771]"
37.21439,"[0.359375, 0.347656, -1.453125]","[-0.542435, 1.312067, 0.456901]","[-0.309999, 0.649998, -0.652422]","[-0.474578, 1.160156, 0.426878]","[0.060791, 0.091553, 0.110840]","[0.044006, 0.032898, 0.053986, 0.997009]","[0.066559, 0.050812, 0.018646, 0.996307]","[-0.099121, 0.117920, 0.000977]","[[0.991882, 0.110474, -0.060852], [-0.104736, 0.990173, 0.091248], [0.070251, -0.084167, 0.993835]]",0,"[8162, 7732, 7554, 7768]"
37.339394,"[0.347656, 0.367188, -1.500000]","[-0.600693, 1.454762, 0.510093]","[-0.269999, 0.559999, -0.714056]","[-0.440937, 1.082379, 0.409462]","[0.057373, 0.090576, 0.100098]","[0.043884, 0.030975, 0.048706, 0.997375]","[0.080200, 0.056580, 0.017487, 0.994995]","[-0.036621, 0.156738, 0.006348]","[[0.993347, 0.099792, -0.057495], [-0.094421, 0.991394, 0.090515], [0.066040, -0.084534, 0.994202]]",0,"[8167, 7661, 7415, 7737]"
37.341343,"[0.328125, 0.417969, -1.496094]","[-0.600693, 1.454762, 0.510093]","[-0.299999, 0.619999, -0.688038]","[-0.440937, 1.082379, 0.409462]","[0.057373, 0.090576, 0.099854]","[0.043823, 0.030975, 0.048615, 0.997375]","[0.074493, 0.054108, 0.018005, 0.995575]","[-0.032715, -0.027832, -0.101074]","[[0.993286, 0.099609, -0.057556], [-0.094238, 0.991394, 0.090393], [0.065979, -0.084412, 0.994202]]",0,"[8161, 7684, 7420, 7751]"
37.349174,"[0.316406, 0.429688, -1.500000]","[-0.604985, 1.465303, 0.514085]","[-0.329998, 0.649998, -0.694605]","[-0.437782, 1.075016, 0.407708]","[0.057617, 0.090576, 0.099121]","[0.043854, 0.031006, 0.048248, 0.997375]","[0.072998, 0.052429, 0.018219, 0.995758]","[-0.011475, -0.008545, -0.133057]","[[0.993347, 0.098877, -0.057617], [-0.093506, 0.991394, 0.090454], [0.066040, -0.084473, 0.994141]]",0,"[8168, 7672, 7404, 7761]"
37.384315,"[0.316406, 0.457031, -1.511719]","[-0.621826, 1.506688, 0.529865]","[-0.389999, 0.809998, -0.697115]","[-0.424396, 1.043732, 0.400135]","[0.057373, 0.091797, 0.095947]","[0.044556, 0.030914, 0.046600, 0.997437]","[0.066193, 0.050812, 0.018677, 0.996307]","[0.018799, 0.038086, -0.052002]","[[0.993713, 0.095703, -0.057495], [-0.090210, 0.991638, 0.091736], [0.065796, -0.085999, 0.994080]]",0,"[8155, 7669, 7416, 7755]"
