t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
38.159702,"[0.066406, 0.109375, -1.171875]","[0.000372, -0.000216, 0.000136]","[0.129999, 0.000000, 0.025707]","[0.003918, -0.002266, 0.001427]","[-0.022705, -0.034668, 0.064941]","[-0.016998, -0.011902, 0.032288, 0.999268]","[0.000031, 0.008179, 0.019867, 0.999756]","[0.106689, -0.408691, 0.048340]","[[0.997620, 0.064880, 0.022705], [-0.064148, 0.997314, -0.034790], [-0.024902, 0.033203, 0.999146]]",0,"[8068, 7781, 7653, 7772]"
38.194851,"[0.078125, 0.117188, -1.167969]","[0.000501, -0.000290, 0.000183]","[0.119999, 0.000000, 0.029146]","[0.004939, -0.002854, 0.001797]","[-0.019531, -0.034668, 0.066895]","[-0.017029, -0.010345, 0.033386, 0.999237]","[-0.000427, 0.008423, 0.019897, 0.999756]","[-0.164795, 0.440918, 0.110107]","[[0.997498, 0.067017, 0.019531], [-0.066406, 0.997131, -0.034790], [-0.021851, 0.033325, 0.999146]]",0,"[8047, 7748, 7649, 7731]"
38.228054,"[0.078125, 0.117188, -1.164062]","[0.000725, -0.000420, 0.000264]","[0.109999, 0.000000, 0.067263]","[0.006571, -0.003792, 0.002388]","[-0.018799, -0.034424, 0.069092]","[-0.016876, -0.010040, 0.034424, 0.999237]","[-0.000427, 0.007935, 0.019897, 0.999756]","[-0.045898, -0.406982, 0.061523]","[[0.997498, 0.069092, 0.018860], [-0.068481, 0.997131, -0.034485], [-0.021301, 0.033020, 0.999268]]",0,"[8002, 7759, 7672, 7767]"
38.261257,"[0.089844, 0.117188, -1.160156]","[0.000938, -0.000542, 0.000342]","[0.160000, -0.009998, 0.088146]","[0.008015, -0.004620, 0.002911]","[-0.017334, -0.034180, 0.070557]","[-0.016754, -0.009308, 0.035217, 0.999207]","[0.000000, 0.010986, 0.019867, 0.999725]","[0.286621, -0.332031, -0.047119]","[[0.997375, 0.070679, 0.017395], [-0.070068, 0.996948, -0.034180], [-0.019836, 0.032837, 0.999268]]",0,"[8095, 7758, 7683, 7720]"
38.296413,"[0.097656, 0.117188, -1.156250]","[0.001294, -0.000747, 0.000471]","[0.129999, 0.000000, 0.144930]","[0.010264, -0.005908, 0.003724]","[-0.012695, -0.035156, 0.072510]","[-0.017365, -0.007019, 0.036255, 0.999176]","[-0.000519, 0.010010, 0.019897, 0.999725]","[-0.253174, 0.325439, 0.089355]","[[0.997253, 0.072632, 0.012756], [-0.072266, 0.996765, -0.035278], [-0.015320, 0.034180, 0.999329]]",0,"[8064, 7741, 7725, 7796]"
38.327663,"[0.097656, 0.117188, -1.152344]","[0.001622, -0.000937, 0.000590]","[0.169998, -0.009998, 0.114052]","[0.012209, -0.007020, 0.004426]","[-0.010986, -0.035156, 0.074219]","[-0.017365, -0.006226, 0.037109, 0.999146]","[0.000000, 0.012085, 0.019867, 0.999725]","[-0.184570, 0.255615, 0.108887]","[[0.997131, 0.074280, 0.011108], [-0.073914, 0.996643, -0.035217], [-0.013794, 0.034241, 0.999329]]",0,"[8088, 7762, 7744, 7831]"
38.36282,"[0.097656, 0.117188, -1.148438]","[0.002012, -0.001160, 0.000731]","[0.139999, -0.009998, 0.100285]","[0.014391, -0.008266, 0.005213]","[-0.010742, -0.034424, 0.076172]","[-0.017029, -0.006073, 0.038116, 0.999115]","[0.000000, 0.010742, 0.019867, 0.999725]","[0.072266, 0.390869, -0.007324]","[[0.997009, 0.076294, 0.010803], [-0.075928, 0.996521, -0.034546], [-0.013489, 0.033569, 0.999329]]",0,"[8119, 7776, 7692, 7832]"
38.427277,"[0.109375, 0.117188, -1.144531]","[0.003195, -0.001839, 0.001159]","[0.199999, -0.009998, 0.167025]","[0.020468, -0.011725, 0.007400]","[-0.008057, -0.032959, 0.080078]","[-0.016266, -0.004761, 0.040070, 0.999054]","[0.000031, 0.014282, 0.019867, 0.999695]","[-0.170654, 0.255127, 0.151123]","[[0.996704, 0.080139, 0.008179], [-0.079895, 0.996216, -0.032959], [-0.010864, 0.032104, 0.999390]]",0,"[8085, 7790, 7755, 7814]"
38.431179,"[0.117188, 0.117188, -1.144531]","[0.003195, -0.001839, 0.001159]","[0.150000, -0.019999, 0.151497]","[0.020468, -0.011725, 0.007400]","[-0.009277, -0.032471, 0.080322]","[-0.016052, -0.005310, 0.040131, 0.999023]","[0.000488, 0.012299, 0.019867, 0.999725]","[0.170166, -0.039307, 0.007080]","[[0.996582, 0.080261, 0.009277], [-0.080017, 0.996094, -0.032532], [-0.011963, 0.031677, 0.999268]]",0,"[8100, 7771, 7729, 7818]"
38.464382,"[0.117188, 0.117188, -1.140625]","[0.004073, -0.002342, 0.001477]","[0.179998, -0.009998, 0.106596]","[0.024604, -0.014072, 0.008885]","[-0.006592, -0.031982, 0.082031]","[-0.015900, -0.003998, 0.041077, 0.998993]","[0.000031, 0.013916, 0.019867, 0.999695]","[-0.076416, 0.474854, 0.093018]","[[0.996460, 0.082153, 0.006653], [-0.081909, 0.995972, -0.032166], [-0.009338, 0.031433, 0.999329]]",0,"[8121, 7778, 7736, 7825]"
38.497597,"[0.128906, 0.109375, -1.136719]","[0.004844, -0.002782, 0.001755]","[0.199999, -0.029999, 0.115732]","[0.028042, -0.016019, 0.010117]","[-0.004639, -0.032227, 0.083984]","[-0.015991, -0.003113, 0.041992, 0.998962]","[0.001404, 0.015472, 0.019867, 0.999664]","[-0.084473, -0.053223, 0.084961]","[[0.996338, 0.083923, 0.004822], [-0.083801, 0.995850, -0.032288], [-0.007629, 0.031677, 0.999329]]",0,"[8075, 7810, 7755, 7783]"
38.530788,"[0.136719, 0.109375, -1.136719]","[0.006036, -0.003463, 0.002185]","[0.189999, -0.019999, 0.107225]","[0.033093, -0.018873, 0.011925]","[-0.004150, -0.032715, 0.085693]","[-0.016266, -0.002777, 0.042847, 0.998932]","[0.000916, 0.015472, 0.019867, 0.999664]","[0.221191, -0.503418, -0.018555]","[[0.996216, 0.085632, 0.004150], [-0.085510, 0.995728, -0.032776], [-0.006958, 0.032288, 0.999390]]",0,"[8148, 7775, 7701, 7866]"
38.563995,"[0.148438, 0.109375, -1.136719]","[0.007066, -0.004049, 0.002555]","[0.199999, -0.029999, 0.131086]","[0.037240, -0.021211, 0.013407]","[-0.001221, -0.030273, 0.087402]","[-0.015137, -0.001373, 0.043762, 0.998901]","[0.001404, 0.016693, 0.019836, 0.999634]","[0.052490, 0.493408, 0.041504]","[[0.996033, 0.087402, 0.001404], [-0.087402, 0.995605, -0.030396], [-0.004089, 0.030151, 0.999390]]",0,"[8111, 7804, 7780, 7797]"
38.599152,"[0.148438, 0.109375, -1.128906]","[0.008636, -0.004943, 0.003120]","[0.189999, -0.009998, 0.126766]","[0.043266, -0.024601, 0.015557]","[0.000244, -0.030029, 0.089600]","[-0.015076, -0.000549, 0.044891, 0.998871]","[0.000305, 0.016205, 0.019867, 0.999664]","[0.032227, -0.345947, 0.036621]","[[0.995911, 0.089661, -0.000305], [-0.089661, 0.995483, -0.030212], [-0.002502, 0.030090, 0.999512]]",0,"[8113, 7808, 7779, 7831]"
38.632351,"[0.156250, 0.109375, -1.128906]","[0.009975, -0.005704, 0.003602]","[0.169998, -0.029999, 0.113394]","[0.048164, -0.027350, 0.017301]","[0.001953, -0.028809, 0.091309]","[-0.014465, 0.000427, 0.045715, 0.998840]","[0.001282, 0.015717, 0.019867, 0.999664]","[0.148438, 0.127441, 0.003906]","[[0.995728, 0.091248, -0.002136], [-0.091370, 0.995361, -0.028931], [-0.000549, 0.028931, 0.999512]]",0,"[8133, 7808, 7807, 7831]"
38.665554,"[0.156250, 0.109375, -1.125000]","[0.011462, -0.006548, 0.004135]","[0.230000, -0.029999, 0.094522]","[0.053395, -0.030280, 0.019161]","[0.004639, -0.028809, 0.093262]","[-0.014557, 0.001678, 0.046753, 0.998810]","[0.001190, 0.018402, 0.019836, 0.999603]","[-0.151855, 0.344971, 0.140381]","[[0.995605, 0.093323, -0.004700], [-0.093445, 0.995239, -0.028992], [0.001892, 0.029236, 0.999573]]",0,"[8118, 7769, 7806, 7835]"
38.698761,"[0.179688, 0.109375, -1.128906]","[0.013692, -0.007811, 0.004935]","[0.189999, -0.029999, 0.087574]","[0.060895, -0.034469, 0.021823]","[0.004639, -0.027588, 0.094971]","[-0.013885, 0.001678, 0.047607, 0.998779]","[0.000946, 0.017792, 0.019867, 0.999634]","[0.075684, -0.331543, 0.015381]","[[0.995483, 0.095032, -0.004639], [-0.095154, 0.995117, -0.027649], [0.001953, 0.027893, 0.999634]]",0,"[8150, 7814, 7769, 7815]"
38.731964,"[0.179688, 0.097656, -1.128906]","[0.015563, -0.008869, 0.005605]","[0.230000, -0.039999, 0.057873]","[0.066918, -0.037824, 0.023956]","[0.005615, -0.026367, 0.096436]","[-0.013306, 0.002197, 0.048370, 0.998718]","[0.001953, 0.019714, 0.019836, 0.999603]","[0.116699, 0.056152, -0.025879]","[[0.995178, 0.096497, -0.005676], [-0.096619, 0.994873, -0.026428], [0.002991, 0.026794, 0.999512]]",0,"[8153, 7818, 7787, 7810]"
38.765163,"[0.179688, 0.097656, -1.128906]","[0.018343, -0.010439, 0.006600]","[0.189999, -0.029999, 0.046598]","[0.075487, -0.042586, 0.026986]","[0.008057, -0.026123, 0.098145]","[-0.013306, 0.003479, 0.049225, 0.998688]","[0.001312, 0.017792, 0.019836, 0.999634]","[-0.050293, 0.343506, 0.112305]","[[0.995056, 0.098145, -0.008240], [-0.098389, 0.994751, -0.026306], [0.005554, 0.026917, 0.999573]]",0,"[8142, 7783, 7786, 7819]"
38.833527,"[0.199219, 0.097656, -1.132812]","[0.024056, -0.013656, 0.008639]","[0.219999, -0.039999, 0.002775]","[0.091971, -0.051703, 0.032795]","[0.010986, -0.024902, 0.102051]","[-0.012695, 0.004913, 0.051147, 0.998596]","[0.001862, 0.020081, 0.019836, 0.999573]","[-0.018066, 0.248779, 0.113281]","[[0.994690, 0.101929, -0.011108], [-0.102295, 0.994385, -0.024902], [0.008423, 0.025879, 0.999573]]",0,"[8117, 7764, 7808, 7821]"
38.86673,"[0.199219, 0.097656, -1.132812]","[0.026861, -0.015232, 0.009639]","[0.189999, -0.029999, -0.000980]","[0.099617, -0.055915, 0.035482]","[0.011719, -0.024658, 0.103760]","[-0.012604, 0.005280, 0.052063, 0.998566]","[0.001221, 0.018768, 0.019836, 0.999603]","[-0.083740, 0.107666, 0.102051]","[[0.994568, 0.103760, -0.011841], [-0.104126, 0.994263, -0.024658], [0.009155, 0.025757, 0.999634]]",0,"[8134, 7783, 7778, 7798]"
38.899929,"[0.218750, 0.097656, -1.136719]","[0.029896, -0.016934, 0.010720]","[0.230000, -0.039999, -0.003799]","[0.107611, -0.060306, 0.038285]","[0.011475, -0.023926, 0.105469]","[-0.012238, 0.005157, 0.052826, 0.998535]","[0.001648, 0.021698, 0.019836, 0.999542]","[0.079346, -0.298096, -0.030273]","[[0.994385, 0.105286, -0.011597], [-0.105652, 0.994141, -0.023987], [0.008911, 0.024963, 0.999695]]",0,"[8124, 7757, 7780, 7807]"
38.933136,"[0.218750, 0.089844, -1.136719]","[0.034316, -0.019409, 0.012291]","[0.179998, -0.049999, -0.027376]","[0.118807, -0.066436, 0.042202]","[0.012695, -0.023438, 0.106934]","[-0.012085, 0.005737, 0.053558, 0.998474]","[0.002441, 0.018860, 0.019836, 0.999603]","[0.055420, 0.249756, 0.020020]","[[0.994141, 0.106750, -0.012756], [-0.107117, 0.993958, -0.023560], [0.010071, 0.024780, 0.999573]]",0,"[8149, 7754, 7772, 7754]"
38.968292,"[0.226562, 0.097656, -1.136719]","[0.037925, -0.021425, 0.013572]","[0.219999, -0.039999, -0.022078]","[0.127605, -0.071237, 0.045273]","[0.013672, -0.023193, 0.108887]","[-0.011963, 0.006256, 0.054535, 0.998413]","[0.001129, 0.021210, 0.019836, 0.999573]","[-0.021240, -0.174072, 0.001709]","[[0.993896, 0.108704, -0.013794], [-0.109070, 0.993713, -0.023254], [0.011108, 0.024597, 0.999573]]",0,"[8103, 7753, 7782, 7786]"
39.001492,"[0.226562, 0.097656, -1.136719]","[0.043147, -0.024337, 0.015423]","[0.179998, -0.049999, -0.025202]","[0.139861, -0.077903, 0.049541]","[0.013916, -0.022217, 0.110107]","[-0.011536, 0.006378, 0.055145, 0.998383]","[0.001465, 0.018890, 0.019836, 0.999603]","[0.127197, -0.083008, -0.042480]","[[0.993774, 0.109924, -0.013977], [-0.110291, 0.993591, -0.022400], [0.011414, 0.023743, 0.999573]]",0,"[8144, 7766, 7802, 7794]"
39.034695,"[0.250000, 0.097656, -1.136719]","[0.047383, -0.026694, 0.016923]","[0.179998, -0.039999, -0.049202]","[0.149442, -0.083094, 0.052868]","[0.014404, -0.021729, 0.111328]","[-0.011322, 0.006653, 0.055786, 0.998383]","[0.000763, 0.020111, 0.019867, 0.999573]","[-0.019043, 0.253418, 0.095703]","[[0.993774, 0.111206, -0.014526], [-0.111572, 0.993591, -0.021912], [0.011963, 0.023376, 0.999695]]",0,"[8140, 7760, 7799, 7790]"
39.067898,"[0.250000, 0.097656, -1.140625]","[0.053480, -0.030080, 0.019078]","[0.230000, -0.039999, -0.049076]","[0.162729, -0.090267, 0.057471]","[0.014160, -0.021729, 0.112305]","[-0.011261, 0.006470, 0.056366, 0.998352]","[0.000549, 0.022064, 0.019867, 0.999542]","[-0.051270, -0.111328, 0.057861]","[[0.993652, 0.112305, -0.014160], [-0.112671, 0.993469, -0.021851], [0.011597, 0.023193, 0.999756]]",0,"[8115, 7778, 7795, 7790]"
39.103054,"[0.250000, 0.097656, -1.144531]","[0.058397, -0.032805, 0.020813]","[0.169998, -0.039999, -0.083210]","[0.173063, -0.095824, 0.061041]","[0.014648, -0.021973, 0.113525]","[-0.011444, 0.006714, 0.056885, 0.998291]","[0.000366, 0.018890, 0.019867, 0.999603]","[-0.000488, 0.252930, 0.016846]","[[0.993408, 0.113342, -0.014709], [-0.113708, 0.993225, -0.022156], [0.012024, 0.023621, 0.999634]]",0,"[8171, 7774, 7777, 7770]"
39.136257,"[0.269531, 0.089844, -1.144531]","[0.065434, -0.036697, 0.023293]","[0.199999, -0.049999, -0.070337]","[0.187333, -0.103467, 0.065956]","[0.015137, -0.022461, 0.114990]","[-0.011658, 0.006927, 0.057617, 0.998260]","[0.001007, 0.021210, 0.019836, 0.999573]","[-0.092773, 0.030518, 0.140381]","[[0.993286, 0.114807, -0.015198], [-0.115173, 0.993103, -0.022522], [0.012390, 0.024109, 0.999634]]",0,"[8119, 7743, 7802, 7819]"
39.169464,"[0.269531, 0.089844, -1.148438]","[0.071084, -0.039814, 0.025281]","[0.179998, -0.049999, -0.062063]","[0.198389, -0.109363, 0.069753]","[0.014648, -0.022217, 0.116211]","[-0.011475, 0.006714, 0.058197, 0.998230]","[0.000610, 0.019745, 0.019867, 0.999603]","[0.014404, -0.140625, -0.027588]","[[0.993164, 0.115967, -0.014709], [-0.116333, 0.992981, -0.022217], [0.012024, 0.023682, 0.999634]]",0,"[8173, 7802, 7801, 7783]"
39.202667,"[0.269531, 0.089844, -1.152344]","[0.077061, -0.043106, 0.027381]","[0.209999, -0.059999, -0.094894]","[0.209737, -0.115393, 0.073641]","[0.014893, -0.021484, 0.116943]","[-0.011139, 0.006836, 0.058655, 0.998199]","[0.000885, 0.020721, 0.019836, 0.999573]","[0.048096, 0.043457, 0.008789]","[[0.993042, 0.116882, -0.014954], [-0.117249, 0.992859, -0.021484], [0.012268, 0.023071, 0.999634]]",0,"[8131, 7802, 7816, 7786]"
39.235867,"[0.289062, 0.089844, -1.152344]","[0.085556, -0.047773, 0.030361]","[0.189999, -0.039999, -0.085890]","[0.225314, -0.123631, 0.078961]","[0.014893, -0.021973, 0.118164]","[-0.011383, 0.006836, 0.059235, 0.998169]","[-0.000305, 0.020630, 0.019867, 0.999573]","[-0.062988, 0.172607, 0.113281]","[[0.992920, 0.118042, -0.015015], [-0.118408, 0.992737, -0.021973], [0.012207, 0.023560, 0.999634]]",0,"[8175, 7770, 7791, 7817]"
39.274929,"[0.289062, 0.089844, -1.156250]","[0.094670, -0.052767, 0.033552]","[0.160000, -0.039999, -0.102560]","[0.241375, -0.132081, 0.084425]","[0.014893, -0.021484, 0.119385]","[-0.011200, 0.006866, 0.059814, 0.998138]","[-0.000702, 0.018555, 0.019897, 0.999603]","[-0.076904, -0.012695, 0.114746]","[[0.992798, 0.119202, -0.015015], [-0.119568, 0.992615, -0.021606], [0.012329, 0.023193, 0.999695]]",0,"[8156, 7796, 7785, 7775]"
39.304226,"[0.289062, 0.078125, -1.160156]","[0.101922, -0.056731, 0.036086]","[0.199999, -0.059999, -0.125641]","[0.253726, -0.138546, 0.088613]","[0.015137, -0.021973, 0.119873]","[-0.011444, 0.006989, 0.060089, 0.998108]","[0.000397, 0.019989, 0.019867, 0.999573]","[-0.071045, 0.163086, 0.135498]","[[0.992676, 0.119751, -0.015320], [-0.120117, 0.992493, -0.022095], [0.012512, 0.023682, 0.999634]]",0,"[8167, 7770, 7777, 7800]"
39.337429,"[0.308594, 0.078125, -1.164062]","[0.109539, -0.060886, 0.038744]","[0.169998, -0.039999, -0.125765]","[0.266325, -0.145112, 0.092872]","[0.015381, -0.021729, 0.120850]","[-0.011353, 0.007111, 0.060516, 0.998077]","[-0.000702, 0.019165, 0.019897, 0.999603]","[-0.066162, -0.021973, 0.032471]","[[0.992554, 0.120605, -0.015564], [-0.120972, 0.992371, -0.021851], [0.012756, 0.023560, 0.999634]]",0,"[8153, 7782, 7796, 7797]"
39.370632,"[0.308594, 0.078125, -1.167969]","[0.120277, -0.066728, 0.042485]","[0.160000, -0.049999, -0.137548]","[0.283493, -0.154012, 0.098655]","[0.014893, -0.021729, 0.121582]","[-0.011292, 0.006836, 0.060852, 0.998047]","[-0.000732, 0.018066, 0.019897, 0.999634]","[0.042236, -0.282471, -0.066895]","[[0.992432, 0.121277, -0.015015], [-0.121643, 0.992249, -0.021790], [0.012207, 0.023376, 0.999573]]",0,"[8127, 7795, 7808, 7784]"
39.403835,"[0.308594, 0.078125, -1.171875]","[0.128776, -0.071340, 0.045440]","[0.199999, -0.059999, -0.177185]","[0.296631, -0.160784, 0.103063]","[0.014404, -0.022217, 0.122314]","[-0.011566, 0.006592, 0.061249, 0.998016]","[-0.000458, 0.019409, 0.019867, 0.999603]","[-0.001953, 0.246582, 0.055908]","[[0.992310, 0.122070, -0.014587], [-0.122437, 0.992126, -0.022339], [0.011658, 0.023926, 0.999512]]",0,"[8158, 7776, 7774, 7755]"
39.437038,"[0.316406, 0.078125, -1.175781]","[0.137659, -0.076149, 0.048524]","[0.150000, -0.049999, -0.164595]","[0.309974, -0.167629, 0.107526]","[0.013672, -0.022461, 0.123047]","[-0.011597, 0.006165, 0.061615, 0.998016]","[-0.001465, 0.016876, 0.019897, 0.999634]","[-0.063477, -0.012207, 0.111084]","[[0.992310, 0.122742, -0.013733], [-0.123108, 0.992126, -0.022461], [0.010803, 0.023926, 0.999634]]",0,"[8150, 7765, 7754, 7748]"
39.472195,"[0.328125, 0.066406, -1.183594]","[0.150121, -0.082878, 0.052842]","[0.179998, -0.059999, -0.192499]","[0.328076, -0.176858, 0.113555]","[0.012939, -0.022705, 0.123535]","[-0.011749, 0.005829, 0.061920, 0.997986]","[-0.000854, 0.018066, 0.019897, 0.999634]","[0.071289, 0.049805, -0.019043]","[[0.992188, 0.123352, -0.013062], [-0.123718, 0.992004, -0.022827], [0.010132, 0.024170, 0.999573]]",0,"[8142, 7771, 7793, 7790]"
39.505417,"[0.328125, 0.066406, -1.187500]","[0.159933, -0.088161, 0.056236]","[0.160000, -0.039999, -0.202127]","[0.341863, -0.183843, 0.118128]","[0.012695, -0.022461, 0.124268]","[-0.011566, 0.005707, 0.062256, 0.997986]","[-0.002350, 0.016632, 0.019897, 0.999634]","[-0.041504, 0.193848, 0.115967]","[[0.992188, 0.124023, -0.012817], [-0.124390, 0.992004, -0.022461], [0.009888, 0.023804, 0.999695]]",0,"[8137, 7770, 7784, 7772]"
39.538612,"[0.339844, 0.066406, -1.191406]","[0.173651, -0.095526, 0.060970]","[0.139999, -0.049999, -0.227119]","[0.360509, -0.193227, 0.124285]","[0.012207, -0.022461, 0.124756]","[-0.011597, 0.005493, 0.062531, 0.997955]","[-0.002258, 0.015289, 0.019897, 0.999664]","[-0.027100, -0.232666, -0.012695]","[[0.992065, 0.124573, -0.012390], [-0.124939, 0.991821, -0.022522], [0.009460, 0.023865, 0.999634]]",0,"[8132, 7787, 7800, 7779]"
39.571804,"[0.347656, 0.066406, -1.195312]","[0.184420, -0.101291, 0.064680]","[0.179998, -0.059999, -0.233150]","[0.374670, -0.200305, 0.128940]","[0.010986, -0.023438, 0.125244]","[-0.012085, 0.004822, 0.062683, 0.997955]","[-0.002228, 0.016754, 0.019897, 0.999634]","[0.023438, -0.118164, -0.075439]","[[0.992065, 0.124939, -0.011108], [-0.125183, 0.991821, -0.023621], [0.008057, 0.024719, 0.999634]]",0,"[8151, 7771, 7773, 7773]"
39.60696,"[0.347656, 0.066406, -1.203125]","[0.199426, -0.109299, 0.069838]","[0.160000, -0.049999, -0.248199]","[0.393760, -0.209778, 0.135185]","[0.010986, -0.024170, 0.125488]","[-0.012451, 0.004761, 0.062897, 0.997925]","[-0.003235, 0.014954, 0.019928, 0.999664]","[-0.065186, -0.095703, 0.074463]","[[0.992004, 0.125366, -0.011047], [-0.125610, 0.991699, -0.024353], [0.007874, 0.025452, 0.999573]]",0,"[8131, 7756, 7739, 7749]"
39.640163,"[0.347656, 0.066406, -1.207031]","[0.211174, -0.115549, 0.073867]","[0.169998, -0.059999, -0.251976]","[0.408220, -0.216898, 0.139892]","[0.010498, -0.024414, 0.125732]","[-0.012482, 0.004578, 0.062927, 0.997925]","[-0.003357, 0.014709, 0.019928, 0.999664]","[0.025146, -0.168701, -0.096680]","[[0.992004, 0.125427, -0.010681], [-0.125671, 0.991699, -0.024414], [0.007507, 0.025513, 0.999573]]",0,"[8117, 7758, 7776, 7772]"
39.673367,"[0.359375, 0.058594, -1.210938]","[0.227502, -0.124209, 0.079456]","[0.160000, -0.049999, -0.258385]","[0.427666, -0.226398, 0.146189]","[0.009766, -0.024658, 0.125732]","[-0.012634, 0.004181, 0.063019, 0.997925]","[-0.003967, 0.013855, 0.019928, 0.999695]","[0.028320, 0.080566, 0.008789]","[[0.992004, 0.125610, -0.009949], [-0.125854, 0.991699, -0.024780], [0.006653, 0.025757, 0.999634]]",0,"[8132, 7769, 7769, 7755]"
