t,p,p_d,v,v_d,Angles,q,q_sp,w,R,T_sp,rpm
42.079842,"[0.078125, 0.066406, -1.214844]","[0.000000, 0.000000, 0.000000]","[-0.019999, -0.019999, 0.110046]","[0.000000, 0.000001, 0.000001]","[-0.006348, -0.012939, 0.067383]","[-0.006378, -0.003418, 0.033722, 0.999390]","[-0.000244, -0.000824, 0.032440, 0.999451]","[-0.073975, 0.119873, 0.044678]","[[0.997620, 0.067383, 0.006348], [-0.067383, 0.997559, -0.013000], [-0.007324, 0.012512, 0.999817]]",0,"[8072, 7865, 7685, 7776]"
42.222424,"[0.078125, 0.066406, -1.199219]","[0.000000, 0.000002, 0.000002]","[-0.009998, -0.009998, 0.165751]","[0.000003, 0.000041, 0.000044]","[-0.030273, -0.021484, 0.076660]","[-0.010162, -0.015594, 0.038300, 0.999084]","[-0.000488, -0.000336, 0.032440, 0.999451]","[0.072266, -0.746094, 0.083984]","[[0.996521, 0.076782, 0.030396], [-0.076172, 0.996765, -0.021545], [-0.031982, 0.019104, 0.999268]]",0,"[8063, 7882, 7583, 7692]"
42.224377,"[0.078125, 0.058594, -1.191406]","[0.000000, 0.000002, 0.000002]","[0.019999, -0.019999, 0.173758]","[0.000003, 0.000041, 0.000044]","[-0.030762, -0.020752, 0.076904]","[-0.009827, -0.015808, 0.038361, 0.999084]","[0.000397, 0.001068, 0.032440, 0.999451]","[0.323242, -0.194824, 0.128174]","[[0.996521, 0.076904, 0.030823], [-0.076294, 0.996826, -0.020874], [-0.032410, 0.018433, 0.999268]]",0,"[8111, 7866, 7586, 7691]"
42.243912,"[0.089844, 0.066406, -1.191406]","[0.000000, 0.000003, 0.000003]","[0.029999, -0.009998, 0.243467]","[0.000004, 0.000059, 0.000063]","[-0.029541, -0.022949, 0.078125]","[-0.010956, -0.015320, 0.039032, 0.999054]","[-0.000397, 0.002197, 0.032440, 0.999451]","[-0.393799, 0.231201, 0.038330]","[[0.996399, 0.078247, 0.029724], [-0.077637, 0.996643, -0.023132], [-0.031555, 0.020691, 0.999207]]",0,"[8104, 7835, 7644, 7731]"
42.279064,"[0.089844, 0.066406, -1.183594]","[0.000000, 0.000006, 0.000006]","[0.049999, -0.009998, 0.186293]","[0.000007, 0.000110, 0.000117]","[-0.032959, -0.022705, 0.081787]","[-0.010742, -0.017029, 0.040771, 0.998962]","[-0.000610, 0.003296, 0.032440, 0.999451]","[0.241943, 0.031738, 0.165527]","[[0.996033, 0.081726, 0.033142], [-0.081116, 0.996399, -0.022888], [-0.034973, 0.020081, 0.999146]]",0,"[8128, 7877, 7633, 7708]"
42.308372,"[0.089844, 0.066406, -1.179688]","[0.000001, 0.000010, 0.000011]","[0.039999, -0.009998, 0.160341]","[0.000011, 0.000165, 0.000176]","[-0.033203, -0.022705, 0.083984]","[-0.010712, -0.017151, 0.041840, 0.998901]","[-0.000641, 0.002808, 0.032440, 0.999451]","[0.063721, -0.064453, 0.146240]","[[0.995789, 0.083923, 0.033386], [-0.083191, 0.996155, -0.022888], [-0.035217, 0.019958, 0.999084]]",0,"[8085, 7876, 7662, 7690]"
42.34156,"[0.089844, 0.066406, -1.175781]","[0.000001, 0.000016, 0.000017]","[0.070000, -0.009998, 0.203085]","[0.000015, 0.000237, 0.000254]","[-0.033203, -0.024902, 0.086914]","[-0.011749, -0.017181, 0.043274, 0.998840]","[-0.000458, 0.004272, 0.032440, 0.999451]","[-0.025146, -0.184082, 0.134521]","[[0.995605, 0.086792, 0.033325], [-0.086060, 0.995911, -0.025024], [-0.035400, 0.021973, 0.999084]]",0,"[8104, 7804, 7638, 7755]"
42.376717,"[0.089844, 0.066406, -1.171875]","[0.000002, 0.000027, 0.000029]","[0.070000, -0.019999, 0.178846]","[0.000023, 0.000367, 0.000392]","[-0.032227, -0.025391, 0.089355]","[-0.011932, -0.016693, 0.044586, 0.998779]","[0.000000, 0.004272, 0.032440, 0.999451]","[0.010010, 0.221680, 0.077637]","[[0.995361, 0.089417, 0.032288], [-0.088684, 0.995667, -0.025391], [-0.034485, 0.022339, 0.999084]]",0,"[8092, 7813, 7669, 7736]"
42.40992,"[0.089844, 0.066406, -1.167969]","[0.000003, 0.000040, 0.000043]","[0.099998, -0.009998, 0.170776]","[0.000031, 0.000494, 0.000527]","[-0.031982, -0.025391, 0.092285]","[-0.011963, -0.016571, 0.045959, 0.998718]","[-0.000397, 0.005737, 0.032440, 0.999451]","[-0.093018, 0.036377, 0.192139]","[[0.995117, 0.092163, 0.031982], [-0.091431, 0.995361, -0.025452], [-0.034302, 0.022400, 0.999084]]",0,"[8074, 7809, 7652, 7724]"
42.480232,"[0.097656, 0.066406, -1.164062]","[0.000006, 0.000096, 0.000103]","[0.109999, -0.019999, 0.152283]","[0.000060, 0.000981, 0.001047]","[-0.029785, -0.025635, 0.097412]","[-0.012115, -0.015564, 0.048553, 0.998627]","[0.000214, 0.006805, 0.032440, 0.999420]","[-0.130371, 0.050293, 0.140381]","[[0.994751, 0.097290, 0.029907], [-0.096558, 0.994934, -0.025757], [-0.032349, 0.022705, 0.999207]]",0,"[8041, 7790, 7656, 7693]"
